,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3382558,-1.5059564,"('unsociable', 'sociable')",0.86005336,0.62232417,-0.67600673,-0.83567154,-0.3847364,-0.5731013,-0.1883649
1,-1.7877177,-1.8857371,"('unfriendly', 'friendly')",0.4874224,0.43956017,1.8300463,1.8093891,0.1765836,0.1210707,-0.0555129
2,0.27980262,0.34084418,"('unlikable', 'likable')",0.73790956,0.8527974,0.23812999,0.39927232,0.418614,0.5309713,0.1123573
3,-1.1447659,-0.96776503,"('repellent', 'pleasant')",-0.71392316,-0.51622593,-0.09031322,-0.04910032,-0.6496674,-0.5110304,0.138637
4,0.27311677,0.37014094,"('disliked', 'liked')",-0.53774536,-0.40542912,-6.5723867,-6.7134595,-2.2790051,-2.2495826,0.0294225
5,-0.20997132,-0.15601446,"('distant', 'outgoing')",-0.382591,-0.21098143,-0.061221648,0.093747914,-0.217928,-0.0910827,0.1268453
6,-0.6877545,-0.56803674,"('distant', 'open')",-0.8139775,-0.627518,0.6719088,0.79866123,-0.2766077,-0.1322978,0.1443099
7,-0.5507186,-0.5321947,"('insensitive', 'sensitive')",0.7229923,0.6459499,0.7806888,0.71526915,0.3176542,0.2763415,-0.0413127
8,-0.6958174,-0.7346279,"('unaffectionate', 'affectionate')",-0.49785072,-0.3732908,0.8720591,0.8525018,-0.107203,-0.085139,0.022064
9,-0.9151995,-0.9769555,"('unaffectionate', 'caring')",0.32351846,0.3463632,1.1609875,1.1898344,0.1897688,0.186414,-0.0033548
10,-1.0393807,-1.0034969,"('unsympathetic', 'sympathetic')",0.22510193,0.17627096,-0.6499362,-0.74256235,-0.4880716,-0.5232627,-0.0351911
11,-0.71147025,-0.6803171,"('unhelpful', 'helpful')",0.23072614,0.3011708,1.4158213,1.5474725,0.3116924,0.389442,0.0777496
12,-0.23112604,-0.067391776,"('unsupportive', 'supportive')",0.6340838,0.8077488,-1.9107071,-1.9420081,-0.5025831,-0.4005504,0.1020327
13,-0.6350198,-0.7240308,"('impolite', 'polite')",0.7913215,0.6506078,-0.45012343,-0.47844043,-0.0979406,-0.1839545,-0.0860139
14,-0.35963348,-0.36903152,"('antisocial', 'social')",0.9650895,0.8471096,-0.77313167,-0.8638554,-0.0558919,-0.1285924,-0.0727005
15,0.6839432,0.5352789,"('boring', 'funny')",0.4370734,0.3594872,0.61884314,0.5918322,0.5799533,0.4955328,-0.0844205
16,-1.096189,-0.9740009,"('unpopular', 'popular')",-1.034804,-0.8067946,0.16247663,0.28824404,-0.6561721,-0.4975171,0.158655
17,-0.14380036,0.06259581,"('nasty', 'nice')",-0.73438436,-0.57448745,-0.49403605,-0.3712885,-0.4574069,-0.2943934,0.1630135
18,-0.11555595,-0.034716167,"('disagreeable', 'welcoming')",-0.1748901,-0.0653929,-0.122675315,-0.10519987,-0.1377071,-0.0684363,0.0692708
19,-0.3815947,-0.32573956,"('inhospitable', 'hospitable')",-0.21026482,-0.14793114,0.07203588,0.26800206,-0.1732746,-0.0685562,0.1047184
20,-0.44823715,-0.30602524,"('rough', 'thoughtful')",0.13032617,0.2952125,0.9586712,0.93021214,0.2135867,0.3064665,0.0928798
21,-0.5008935,-0.49417037,"('immoral', 'moral')",0.4769091,0.43414515,-0.9816937,-0.9916223,-0.335226,-0.3505492,-0.0153232
22,-0.31159598,-0.3054585,"('untrustworthy', 'trustworthy')",0.78739905,0.65836996,-0.81442237,-0.9043279,-0.1128731,-0.1838055,-0.0709324
23,-1.0484608,-1.0808766,"('insincere', 'sincere')",0.6328689,0.60430384,5.609477,5.6759415,1.7312949,1.7331228,0.0018279
24,-0.45886815,-0.5270152,"('dishonest', 'honest')",-0.17659256,-0.2548055,0.8111936,0.72573316,0.0585776,-0.0186959,-0.0772735
25,-0.41381437,-0.42648217,"('egoistic', 'altruistic')",-0.15999457,-0.08132673,1.7264094,1.6763875,0.3842002,0.3895262,0.005326
26,0.41181782,0.2705923,"('hardhearted', 'benevolent')",1.165341,1.1371337,1.8498003,1.7414705,1.1423197,1.0497322,-0.0925875
27,0.6043107,0.65966445,"('hardhearted', 'softhearted')",0.5014627,0.50167084,1.6397705,1.4781911,0.9151813,0.8798421,-0.0353392
28,-1.4354562,-1.5742954,"('disloyal', 'loyal')",-0.39351395,-0.5210733,0.94343287,0.812836,-0.2951791,-0.4275109,-0.1323318
29,-0.60097986,-0.612293,"('unfair', 'fair')",-0.9134703,-0.9693343,-0.1250993,-0.24841312,-0.5465165,-0.6100135,-0.063497
30,0.23663834,0.26107854,"('intolerant', 'tolerant')",1.6160496,1.5750461,0.9276709,0.9073977,0.9267863,0.9145075,-0.0122788
31,-0.6941718,-0.60006756,"('evil', 'good')",-1.4742279,-1.3598939,-0.5876756,-0.5713064,-0.9186918,-0.843756,0.0749358
32,-0.9055417,-1.007433,"('unkind', 'kind')",1.0594203,0.84946483,0.82586634,0.65714705,0.3265817,0.1663929,-0.1601888
33,0.4276667,0.37691435,"('wrong', 'right')",0.7765345,0.7798177,-0.07961803,-0.12000949,0.3748611,0.3455742,-0.0292869
34,0.3085268,0.48317206,"('mean', 'honorable')",-0.40988958,-0.24333099,5.9998555,6.2471,1.9661643,2.1623136,0.1961493
35,0.6801163,0.6352769,"('corrupt', 'incorrupt')",-1.7821078,-1.803112,0.22268292,0.11732051,-0.2931029,-0.3501715,-0.0570686
36,0.15482976,0.14459923,"('hostile', 'amicable')",-1.8211348,-1.7039703,0.5022929,0.40253952,-0.3880041,-0.3856105,0.0023936
37,0.12737006,0.22237869,"('fake', 'genuine')",0.05171711,0.08614519,0.5960612,0.57632214,0.2583828,0.2949487,0.0365659
