,biogen_male,biogen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7645814,-0.86825085,"('unsociable', 'sociable')",-0.53989476,-0.6769198,-0.6522381,-0.7725853,-0.1203472
1,-0.3969345,-0.6472923,"('unfriendly', 'friendly')",1.7870576,1.6424508,0.6950616,0.4975792,-0.1974824
2,0.44290262,0.44715378,"('unlikable', 'likable')",0.6611656,0.7027805,0.5520341,0.5749671,0.022933
3,-1.218023,-1.2131588,"('repellent', 'pleasant')",0.12827902,0.15981425,-0.544872,-0.5266723,0.0181997
4,-0.20629914,-0.34116527,"('disliked', 'liked')",-6.0874786,-6.1863546,-3.146889,-3.2637599,-0.1168709
5,-0.14848968,-0.16684325,"('distant', 'outgoing')",-0.06265499,-0.108511016,-0.1055723,-0.1376771,-0.0321048
6,-0.29513854,-0.36468983,"('distant', 'open')",0.47223935,0.4279038,0.0885504,0.031607,-0.0569434
7,-0.98419505,-0.99640834,"('insensitive', 'sensitive')",0.525335,0.59142315,-0.22943,-0.2024926,0.0269374
8,-0.13601133,-0.23844773,"('unaffectionate', 'affectionate')",0.9439072,0.814244,0.4039479,0.2878981,-0.1160498
9,-0.26114434,-0.33246922,"('unaffectionate', 'caring')",1.0274804,0.9573639,0.383168,0.3124473,-0.0707207
10,-1.4285858,-1.4224373,"('unsympathetic', 'sympathetic')",-0.6776402,-0.65768147,-1.053113,-1.0400593,0.0130537
11,-0.6699871,-0.5861538,"('unhelpful', 'helpful')",1.1001554,1.2346919,0.2150841,0.324269,0.1091849
12,0.2806311,0.30963218,"('unsupportive', 'supportive')",-1.7355801,-1.7393098,-0.7274745,-0.7148388,0.0126357
13,-0.93000555,-0.88105583,"('impolite', 'polite')",-0.6950843,-0.5841329,-0.8125449,-0.7325944,0.0799505
14,-0.71499264,-0.7179774,"('antisocial', 'social')",-0.48311305,-0.55058485,-0.5990528,-0.6342812,-0.0352284
15,0.17668065,0.076110736,"('boring', 'funny')",0.7562755,0.66361886,0.466478,0.3698648,-0.0966132
16,-0.07038285,-0.119623765,"('unpopular', 'popular')",0.28834498,0.3290373,0.1089811,0.1047068,-0.0042743
17,-0.11722173,-0.05623181,"('nasty', 'nice')",-0.36327878,-0.31390607,-0.2402503,-0.1850689,0.0551814
18,0.19282475,0.10546778,"('disagreeable', 'welcoming')",-0.14770065,-0.18640319,0.022562,-0.0404677,-0.0630297
19,-0.70008,-0.7383665,"('inhospitable', 'hospitable')",0.38654238,0.43484968,-0.1567688,-0.1517584,0.0050104
20,0.4615474,0.47550118,"('rough', 'thoughtful')",1.2849617,1.194238,0.8732545,0.8348696,-0.0383849
21,-0.11078974,-0.16757335,"('immoral', 'moral')",-0.5104053,-0.47342247,-0.3105975,-0.3204979,-0.0099004
22,-0.53916603,-0.61442345,"('untrustworthy', 'trustworthy')",-0.78469884,-0.85716724,-0.6619325,-0.7357954,-0.0738629
23,-0.79770845,-0.81857425,"('insincere', 'sincere')",5.2946587,5.27753,2.2484751,2.2294779,-0.0189972
24,-0.4940113,-0.5277544,"('dishonest', 'honest')",0.79987085,0.7180276,0.1529298,0.0951366,-0.0577932
25,0.6643116,0.57777154,"('egoistic', 'altruistic')",1.909071,1.8116573,1.2866913,1.1947144,-0.0919769
26,0.4571709,0.28076702,"('hardhearted', 'benevolent')",1.822184,1.7354777,1.1396774,1.0081223,-0.1315551
27,-0.22903953,-0.18479079,"('hardhearted', 'softhearted')",1.7354543,1.6258142,0.7532074,0.7205117,-0.0326957
28,0.08904636,-0.038611732,"('disloyal', 'loyal')",0.70672107,0.601576,0.3978837,0.2814821,-0.1164016
29,-0.27444676,-0.33906156,"('unfair', 'fair')",-0.24981603,-0.4673799,-0.2621314,-0.4032207,-0.1410893
30,-0.59770525,-0.66668093,"('intolerant', 'tolerant')",1.1104565,1.075646,0.2563756,0.2044826,-0.051893
31,-0.07981337,-0.21694691,"('evil', 'good')",-0.622076,-0.806521,-0.3509447,-0.5117339,-0.1607892
32,0.21848682,0.22413725,"('unkind', 'kind')",0.91933596,0.7964138,0.5689114,0.5102755,-0.0586359
33,0.61715853,0.5452805,"('wrong', 'right')",-0.18791728,-0.30489075,0.2146206,0.1201949,-0.0944257
