,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5989519,0.5043414,"('unsociable', 'sociable')",-0.5793902,-0.6439344,0.3773005,0.29625076,-0.09798686,-0.11163615,0.0747188,0.0112554,-0.0634634
1,-0.9146141,-1.0156118,"('unfriendly', 'friendly')",0.30241695,0.15249468,-0.67126185,-0.84120136,1.8746724,1.5838152,0.1478034,-0.0301258,-0.1779292
2,-0.019184213,-0.0028102128,"('unlikable', 'likable')",0.27348262,0.29576617,0.81766057,0.7977872,0.33772647,0.33843914,0.3524214,0.3572956,0.0048742
3,-0.7261821,-0.5975056,"('repellent', 'pleasant')",-0.89182675,-0.83840466,-0.6451308,-0.51265746,0.13796592,0.21280277,-0.5312935,-0.4339412,0.0973523
4,-1.223908,-1.2835708,"('disliked', 'liked')",-0.09999993,-0.19400764,-0.61132,-0.6465296,-5.7967153,-6.0550036,-1.9329858,-2.0447779,-0.1117921
5,-1.0083685,-1.005169,"('distant', 'outgoing')",0.8943556,0.8646045,-0.9141654,-0.9055053,-0.23099889,-0.5045092,-0.3147943,-0.3876448,-0.0728505
6,-1.2804027,-1.2859967,"('distant', 'open')",0.33452976,0.26568657,-1.7755203,-1.7958312,0.31217563,0.050607514,-0.6023043,-0.6913835,-0.0890792
7,0.60447025,0.5750755,"('insensitive', 'sensitive')",-0.2457706,-0.22770016,-0.674148,-0.62964547,0.71032774,0.8222296,0.0987198,0.1349899,0.0362701
8,-0.41007683,-0.4557386,"('unaffectionate', 'affectionate')",-0.14341143,-0.21973033,-0.43244046,-0.5675261,0.8227686,0.6402856,-0.04079,-0.1506774,-0.1098874
9,-0.3601686,-0.3951909,"('unaffectionate', 'caring')",-0.23547672,-0.32859355,0.04532607,-0.06638064,1.1013153,1.0201743,0.137749,0.0575023,-0.0802467
10,0.14280996,0.1426033,"('unsympathetic', 'sympathetic')",-1.620771,-1.5879611,-0.61608136,-0.5743286,0.014311217,0.17672783,-0.5199327,-0.4607397,0.059193
11,1.4391398,1.523829,"('unhelpful', 'helpful')",0.005749046,0.08138763,0.6818407,0.71295995,1.8535274,1.9828421,0.9950643,1.0752547,0.0801904
12,0.48130637,0.55517817,"('unsupportive', 'supportive')",0.1030049,0.13609047,-0.04972061,-0.013878172,-1.6534703,-1.659469,-0.2797199,-0.2455196,0.0342003
13,0.854079,0.8823892,"('impolite', 'polite')",-0.3447568,-0.29430795,0.46700364,0.50170887,-0.23423772,-0.13807091,0.185522,0.2379298,0.0524078
14,1.2840706,1.1985146,"('antisocial', 'social')",0.23056546,0.26107833,1.3025117,1.265993,-0.18545204,-0.13669531,0.6579239,0.6472226,-0.0107013
15,0.5439131,0.38797036,"('boring', 'funny')",0.08523111,0.053529356,-0.45261908,-0.55062926,0.62653637,0.466819,0.2007654,0.0894224,-0.111343
16,-1.2437398,-1.3297987,"('unpopular', 'popular')",0.2396011,0.13431637,-0.60406035,-0.6589903,0.6528636,0.54924667,-0.2388339,-0.3263065,-0.0874726
17,-0.67907274,-0.64045817,"('nasty', 'nice')",0.118100606,0.13317955,-0.47819608,-0.44677848,-0.2304851,-0.22438303,-0.3174133,-0.29461,0.0228033
18,-0.34831664,-0.34524754,"('disagreeable', 'welcoming')",0.39668328,0.36468297,0.046632536,0.005628243,-0.18359171,-0.2668156,-0.0221481,-0.060438,-0.0382899
19,-1.1368731,-1.1068248,"('inhospitable', 'hospitable')",-0.2319282,-0.2753994,-0.45944366,-0.5098367,0.2060745,0.10301973,-0.4055426,-0.4472603,-0.0417177
20,0.9460404,0.929763,"('rough', 'thoughtful')",0.47065312,0.4801549,0.7730357,0.7782058,0.93791515,0.9368805,0.7819111,0.7812511,-0.00066
21,0.2432997,0.24837655,"('immoral', 'moral')",-0.040553432,-0.005116269,0.11503048,0.16353813,-0.5549132,-0.37473345,-0.0592841,0.0080162,0.0673003
22,0.08288582,0.14801747,"('untrustworthy', 'trustworthy')",0.0042481646,0.04509578,0.165205,0.21920666,-0.7577482,-0.6566088,-0.1263523,-0.0610722,0.0652801
23,0.7967681,0.8535858,"('insincere', 'sincere')",-0.10982021,-0.09228963,-0.20471242,-0.20028487,5.6859484,5.7674065,1.542046,1.5821044,0.0400584
24,0.5121378,0.5800435,"('dishonest', 'honest')",-0.25613803,-0.24209914,-0.77990675,-0.7348494,1.0142357,1.0383539,0.1225822,0.1603622,0.03778
25,-0.32615554,-0.32688922,"('egoistic', 'altruistic')",0.4683411,0.42643395,0.21031599,0.18378739,1.7424735,1.688088,0.5237437,0.492855,-0.0308887
26,0.74073505,0.6087383,"('hardhearted', 'benevolent')",0.9199926,0.8620028,1.3969306,1.3372608,2.0402372,1.9082613,1.2744739,1.1790658,-0.0954081
27,-0.019816885,0.049767703,"('hardhearted', 'softhearted')",-0.9338517,-0.9061209,-0.7941964,-0.81490856,1.3027261,1.210695,-0.1112847,-0.1151417,-0.003857
28,0.058211617,-0.034197044,"('disloyal', 'loyal')",-0.12307586,-0.22128555,-0.18301421,-0.29725805,1.3444076,1.2989243,0.2741323,0.1865459,-0.0875864
29,-0.40887943,-0.49352002,"('unfair', 'fair')",0.1930518,0.11230078,-1.1772035,-1.2757206,-0.70838344,-0.8658208,-0.5253537,-0.6306902,-0.1053365
30,0.5889557,0.5516448,"('intolerant', 'tolerant')",0.38374248,0.3865821,0.8520378,0.80601215,1.0445746,1.0250757,0.7173277,0.6923287,-0.024999
31,-2.179328,-2.1423428,"('evil', 'good')",0.11587986,0.07715899,-1.3412755,-1.3656522,-0.6790925,-0.9359916,-1.020954,-1.091707,-0.070753
32,-0.25010923,-0.2749622,"('unkind', 'kind')",-0.36310825,-0.36244798,0.30380353,0.28593412,1.16661,1.1706812,0.214299,0.2048013,-0.0094977
33,-0.26612645,-0.31384045,"('wrong', 'right')",1.5757648,1.5309267,0.92828244,0.8615314,-0.41134167,-0.5043063,0.4566448,0.3935778,-0.063067
34,0.32053733,0.4628267,"('mean', 'honorable')",-0.16370708,-0.072107695,-0.30823326,-0.21072978,5.678718,5.7804356,1.3818288,1.4901062,0.1082774
35,-0.8138717,-0.94225097,"('corrupt', 'incorrupt')",0.21174148,0.11813222,-0.17327614,-0.2831118,0.3657897,0.11038306,-0.1024041,-0.2492119,-0.1468078
36,-1.0041475,-1.1235101,"('hostile', 'amicable')",0.09050384,-0.030839162,-1.268164,-1.399152,0.17788275,-0.11459735,-0.5009813,-0.6670247,-0.1660434
37,-0.060221195,-0.06271526,"('fake', 'genuine')",-0.5968096,-0.6083052,-1.0083094,-0.94639933,0.2879388,0.4099698,-0.3443503,-0.3018625,0.0424878
38,0.15565458,0.23793328,"('untruthful', 'truthful')",0.6582533,0.62991965,0.057290405,0.023878327,0.11474078,0.11951482,0.2464848,0.2528115,0.0063267
39,1.9634775,2.0168328,"('exploitative', 'cooperative')",1.2814751,1.2736694,0.27546144,0.31303722,0.4507265,0.5066811,0.9927852,1.0275551,0.0347699
40,0.09218138,0.09561444,"('stingy', 'generous')",0.18700767,0.16565922,-0.45349246,-0.40022507,-1.6065099,-1.7439687,-0.4452033,-0.47073,-0.0255267
41,-0.1434034,-0.1385443,"('unforgiving', 'forgiving')",0.037678298,0.021752823,0.5181527,0.44264382,-0.006695985,-0.15350462,0.1014329,0.0430869,-0.058346
42,-0.6753388,-0.6047244,"('unreliable', 'reliable')",0.23485245,0.34714487,0.07115296,0.1415711,-3.2664995,-3.1308854,-0.9089583,-0.8117235,0.0972348
43,0.7358252,0.79767156,"('irresponsible', 'responsible')",-0.6692877,-0.60228866,-0.66121054,-0.60277164,0.29730946,0.40910828,-0.0743409,0.0004299,0.0747708
44,-0.23154959,-0.18943843,"('prejudiced', 'unprejudiced')",-0.67225546,-0.57831484,-0.7942089,-0.70652664,-1.7433633,-1.6984187,-0.8603443,-0.7931746,0.0671697
45,0.058112226,0.13884208,"('incompetent', 'competent')",-0.48526946,-0.44018632,0.08275911,0.16954982,-0.03406042,-0.019007497,-0.0946146,-0.0377005,0.0569141
46,1.4566208,1.5102828,"('uncompetitive', 'competitive')",-0.23692882,-0.21421805,0.4486554,0.54352134,-0.5965428,-0.4740758,0.2679511,0.3413776,0.0734265
