,nvent_male,nvent_female,tuple,electric_male,electric_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.23872904,-0.4019065,"('unsociable', 'sociable')",-0.5517318,-0.57554686,-0.6094164,-0.71974367,-0.4666258,-0.5657323,-0.0991065
1,-2.1055784,-2.1503944,"('unfriendly', 'friendly')",-0.24462652,-0.31797683,1.772505,1.5590588,-0.1925666,-0.3031042,-0.1105376
2,0.018809242,0.075269625,"('unlikable', 'likable')",0.29723015,0.30605623,0.30851358,0.29526362,0.2081843,0.2255298,0.0173455
3,0.35123113,0.34856904,"('repellent', 'pleasant')",-0.72388345,-0.6918312,-0.3222383,-0.25519904,-0.2316302,-0.1994871,0.0321431
4,-0.54561085,-0.5317726,"('disliked', 'liked')",0.50205964,0.37694597,-3.3923688,-3.484638,-1.1453067,-1.2131549,-0.0678482
5,-1.878402,-1.8014097,"('distant', 'outgoing')",-0.01834622,-0.06345609,0.2769989,0.12789927,-0.5399164,-0.5789888,-0.0390724
6,-1.9179301,-1.8285999,"('distant', 'open')",-0.6351556,-0.7087403,0.3259639,0.16008183,-0.7423739,-0.7924194,-0.0500455
7,0.32200813,0.20516452,"('insensitive', 'sensitive')",-0.38326088,-0.35029814,0.19681577,0.17757472,0.0451877,0.0108137,-0.034374
8,-2.0749075,-2.0771844,"('unaffectionate', 'affectionate')",-0.7648357,-0.8114259,0.5203505,0.30418575,-0.7731309,-0.8614748,-0.0883439
9,-1.4249098,-1.4865739,"('unaffectionate', 'caring')",-0.6593624,-0.6894074,0.78774685,0.62414813,-0.4321751,-0.5172777,-0.0851026
10,0.4557085,0.2776125,"('unsympathetic', 'sympathetic')",-1.632759,-1.6976918,-0.78893477,-0.77203226,-0.6553284,-0.7307038,-0.0753754
11,0.31579432,0.20302749,"('unhelpful', 'helpful')",-0.10966698,-0.10342392,0.6581384,0.64976037,0.2880886,0.249788,-0.0383006
12,0.04202275,0.0036918856,"('unsupportive', 'supportive')",-0.42632514,-0.42015845,-0.9413255,-1.0070946,-0.4418759,-0.4745204,-0.0326445
13,0.8331787,0.732806,"('impolite', 'polite')",0.2969886,0.40555716,-0.77568424,-0.7739542,0.118161,0.1214696,0.0033086
14,0.8871778,0.81288326,"('antisocial', 'social')",0.38306108,0.4028834,0.58739537,0.59768426,0.6192114,0.6044836,-0.0147278
15,0.90799993,0.8212999,"('boring', 'funny')",0.56199974,0.48802888,0.02790631,-0.07116421,0.499302,0.4127215,-0.0865805
16,-1.2338077,-1.2148417,"('unpopular', 'popular')",-0.6216681,-0.6444639,-0.0023505613,-0.08652705,-0.6192755,-0.6486109,-0.0293354
17,-0.40695694,-0.39594662,"('nasty', 'nice')",-0.48741463,-0.45242277,-0.8800828,-0.90482306,-0.5914848,-0.5843975,0.0070873
18,-1.2797949,-1.2200192,"('disagreeable', 'welcoming')",-0.55479956,-0.60847145,-1.0092723,-1.1664352,-0.9479556,-0.9983087,-0.0503531
19,-1.45853,-1.4090486,"('inhospitable', 'hospitable')",-0.6801162,-0.70265144,-0.5002809,-0.58431035,-0.8796423,-0.8986701,-0.0190278
20,-0.2771637,-0.28907743,"('rough', 'thoughtful')",-0.19060747,-0.2107789,1.1010166,1.0535583,0.2110818,0.1845673,-0.0265145
21,0.5450844,0.43761432,"('immoral', 'moral')",-0.38806686,-0.41776595,-1.4879669,-1.4300644,-0.4436498,-0.470072,-0.0264222
22,0.5920019,0.4944575,"('untrustworthy', 'trustworthy')",-0.51877284,-0.6286063,-0.5413107,-0.6186188,-0.1560272,-0.2509225,-0.0948953
