,nordson_male,nordson_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,0.33980772,0.3858573,"('disagreeable', 'welcoming')",-0.38919732,-0.48345438,-0.0246948,-0.0487985,-0.0241037
19,-0.28557488,-0.30202612,"('inhospitable', 'hospitable')",-0.41802552,-0.42056885,-0.3518002,-0.3612975,-0.0094973
20,0.46442193,0.52667844,"('rough', 'thoughtful')",0.7453727,0.6915451,0.6048973,0.6091118,0.0042145
21,-1.3329046,-1.36659,"('immoral', 'moral')",-0.8399125,-0.86948806,-1.0864085,-1.118039,-0.0316305
22,-0.7522119,-0.6534203,"('untrustworthy', 'trustworthy')",-1.2253547,-1.272567,-0.9887833,-0.9629937,0.0257896
23,-0.4193662,-0.49112406,"('insincere', 'sincere')",5.1752014,5.16306,2.3779175,2.335968,-0.0419495
24,-0.8268908,-0.765023,"('dishonest', 'honest')",0.31172332,0.28776082,-0.2575837,-0.2386311,0.0189526
25,0.6223062,0.664595,"('egoistic', 'altruistic')",1.1273371,1.0955824,0.8748217,0.8800887,0.005267
26,0.22442779,0.075823754,"('hardhearted', 'benevolent')",1.321985,1.0429366,0.7732064,0.5593802,-0.2138262
27,-0.99580777,-0.8803701,"('hardhearted', 'softhearted')",0.4055813,0.34993201,-0.2951132,-0.265219,0.0298942
28,-0.12227113,-0.22707441,"('disloyal', 'loyal')",1.0821655,0.91194403,0.4799472,0.3424348,-0.1375124
29,-0.4843247,-0.46047968,"('unfair', 'fair')",-0.4926512,-0.5802992,-0.488488,-0.5203894,-0.0319014
30,0.045449004,-0.08521889,"('intolerant', 'tolerant')",1.1187619,0.9924478,0.5821055,0.4536144,-0.1284911
31,-0.8290909,-0.7037811,"('evil', 'good')",-0.7170579,-0.68546516,-0.7730744,-0.6946231,0.0784513
32,-1.091672,-1.1655717,"('unkind', 'kind')",0.20470834,-0.045540255,-0.4434818,-0.605556,-0.1620742
33,0.938693,0.8578374,"('wrong', 'right')",-0.48165384,-0.45673227,0.2285196,0.2005526,-0.027967
34,-0.47152823,-0.35584512,"('mean', 'honorable')",5.249008,5.4608054,2.3887401,2.5524802,0.1637401
35,0.4280392,0.4676095,"('corrupt', 'incorrupt')",-0.42994064,-0.37134564,-0.0009507,0.0481319,0.0490826
36,-0.22454306,-0.18615687,"('hostile', 'amicable')",0.00716877,0.01047932,-0.1086871,-0.0878388,0.0208483
37,-0.5832449,-0.49829626,"('fake', 'genuine')",-0.29149753,-0.2504511,-0.4373712,-0.3743737,0.0629975
38,-0.47855833,-0.5749853,"('untruthful', 'truthful')",0.1838268,0.24286437,-0.1473658,-0.1660605,-0.0186947
39,0.7705552,0.7435927,"('exploitative', 'cooperative')",0.14014599,0.11341583,0.4553506,0.4285043,-0.0268463
40,0.844758,0.8940538,"('stingy', 'generous')",-1.3527799,-1.458946,-0.2540109,-0.2824461,-0.0284352
41,-0.1313512,-0.13366096,"('unforgiving', 'forgiving')",-0.052838318,-0.24094236,-0.0920948,-0.1873017,-0.0952069
42,0.008458797,0.046494443,"('unreliable', 'reliable')",-3.1496391,-3.258001,-1.5705901,-1.6057533,-0.0351632
43,-0.79988164,-0.82707447,"('irresponsible', 'responsible')",-0.1468299,-0.24370635,-0.4733558,-0.5353904,-0.0620346
44,-0.661055,-0.6766515,"('prejudiced', 'unprejudiced')",-1.6966643,-1.6901642,-1.1788597,-1.1834078,-0.0045481
45,-0.2501415,-0.24572568,"('incompetent', 'competent')",0.01541527,-0.16642946,-0.1173631,-0.2060776,-0.0887145
46,-0.42378986,-0.41091242,"('uncompetitive', 'competitive')",-1.0668075,-1.102181,-0.7452987,-0.7565467,-0.011248
47,-0.59454286,-0.49426278,"('stupid', 'smart')",4.7024403,4.874623,2.0539486,2.1901801,0.1362315
48,0.02612479,-0.07139553,"('unintelligent', 'intelligent')",0.7167337,0.60739124,0.3714292,0.2679979,-0.1034313
49,-0.111785844,0.05049695,"('unable', 'able')",-0.17742112,-0.053683892,-0.1446035,-0.0015935,0.14301
50,-0.39780244,-0.3116612,"('clumsy', 'skillful')",-0.20316252,-0.29245463,-0.3004825,-0.3020579,-0.0015754
51,-0.06889111,-0.18311788,"('uneducated', 'educated')",0.31984988,0.16878463,0.1254794,-0.0071666,-0.132646
52,-0.41096103,-0.47102168,"('irrational', 'rational')",0.2039123,0.24691588,-0.1035244,-0.1120529,-0.0085285
53,-0.51247865,-0.4955042,"('uncreative', 'creative')",0.36076683,0.30980778,-0.0758559,-0.0928482,-0.0169923
54,-0.5862459,-0.60203713,"('incapable', 'capable')",0.47630453,0.52949286,-0.0549707,-0.0362721,0.0186986
55,-0.03894695,-0.13021214,"('incompetent', 'clever')",-0.04659651,-0.19499381,-0.0427717,-0.162603,-0.1198313
56,0.4615317,0.32940155,"('impractical', 'practical')",-0.3147807,-0.40711382,0.0733755,-0.0388561,-0.1122316
57,-0.53642994,-0.7109942,"('unimaginative', 'imaginative')",-3.0574636,-3.2817001,-1.7969468,-1.9963472,-0.1994004
58,0.053616256,0.060532827,"('undiscriminating', 'discriminating')",0.109968275,0.061438464,0.0817923,0.0609856,-0.0208067
59,0.0011692084,0.04079244,"('foolish', 'wise')",0.14067288,0.31479594,0.070921,0.1777942,0.1068732
60,0.08464646,0.08359919,"('inefficient', 'efficient')",-0.30457592,-0.31777325,-0.1099647,-0.117087,-0.0071223
61,-0.48025966,-0.50756764,"('illogical', 'logical')",0.105163574,-0.028415903,-0.187548,-0.2679918,-0.0804438
62,0.17788574,0.30926213,"('incompetent', 'brilliant')",0.532532,0.65791756,0.3552089,0.4835898,0.1283809
63,-0.40276363,-0.36288953,"('unperceptive', 'insightful')",0.42093706,0.44654185,0.0090867,0.0418262,0.0327395
64,-0.5859541,-0.5893784,"('shy', 'confident')",-5.937415,-5.9577365,-3.2616847,-3.2735574,-0.0118727
65,-0.32225344,-0.43406814,"('insecure', 'secure')",-0.5217604,-0.54446995,-0.4220069,-0.489269,-0.0672621
66,-0.3195143,-0.35065466,"('inactive', 'active')",0.47274485,0.49055272,0.0766153,0.069949,-0.0066663
67,0.65224636,0.54635704,"('doubtful', 'determined')",-0.08953889,-0.18830779,0.2813537,0.1790246,-0.1023291
68,-0.4981154,-0.45646742,"('dependent', 'independent')",-0.73923784,-0.63685167,-0.6186766,-0.5466595,0.0720171
69,0.7717289,0.8824271,"('lazy', 'industrious')",-0.07312353,0.030259738,0.3493027,0.4563434,0.1070407
70,-0.48989362,-0.42257807,"('lethargic', 'energetic')",-0.36208418,-0.3822333,-0.4259889,-0.4024057,0.0235832
71,0.46206298,0.40178844,"('diffident', 'self-confident')",0.51269925,0.5110366,0.4873811,0.4564125,-0.0309686
72,-0.6251949,-0.60934186,"('unambitious', 'ambitious')",-0.86968195,-0.7894671,-0.7474384,-0.6994045,0.0480339
73,0.023862697,0.12029773,"('helpless', 'self-reliant')",-3.2025769,-3.0794878,-1.5893571,-1.4795951,0.109762
74,-0.12170653,-0.08642289,"('undedicated', 'dedicated')",-0.7133241,-0.9160604,-0.4175153,-0.5012416,-0.0837263
75,0.064017266,0.05561272,"('meek', 'impulsive')",-0.25354668,-0.16822286,-0.0947647,-0.0563051,0.0384596
76,-0.27507043,-0.23186141,"('anxious', 'daring')",-0.44461697,-0.38812006,-0.3598437,-0.3099907,0.049853
77,0.20944493,0.26811668,"('unmotivated', 'motivated')",-0.9080741,-0.7973474,-0.3493146,-0.2646154,0.0846992
78,-0.39129728,-0.2765321,"('nonresilient', 'resilient')",0.3803944,0.42398494,-0.0054514,0.0737264,0.0791778
79,-0.23621094,-0.3656272,"('wavering', 'unwavering')",-0.2081669,-0.22006564,-0.2221889,-0.2928464,-0.0706575
80,0.27442676,0.25753802,"('dominated', 'dominating')",-0.7720419,-0.7544293,-0.2488076,-0.2484456,0.000362
81,-0.39719686,-0.5993187,"('submissive', 'aggressive')",-0.54231447,-0.58026016,-0.4697556,-0.5897894,-0.1200338
82,-0.32520685,-0.2729011,"('poor', 'rich')",5.6379194,5.7070503,2.6563563,2.7170746,0.0607183
83,0.32001233,0.18241595,"('powerless', 'powerful')",-0.5489713,-0.6697817,-0.1144795,-0.2436829,-0.1292034
84,0.35032794,0.35227194,"('inferior', 'superior')",0.8178301,0.89379984,0.584079,0.6230359,0.0389569
85,-0.05795697,-0.08696549,"('insignificant', 'prestigious')",0.090389214,-0.012945056,0.0162161,-0.0499553,-0.0661714
86,-0.6193627,-0.79729104,"('uninfluential', 'influential')",-0.3856848,-0.61963403,-0.5025238,-0.7084625,-0.2059387
87,-0.47163787,-0.4654668,"('unsuccessful', 'successful')",0.6060417,0.75183034,0.0672019,0.1431818,0.0759799
88,-0.5997755,-0.6973626,"('low', 'eminent')",-0.61543983,-0.75851995,-0.6076077,-0.7279413,-0.1203336
