,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
14,0.19064152,0.1846765,"('antisocial', 'social')",-1.7852031,-1.8450084,-0.026531205,-0.04683751,-0.5075621,-0.53906196,-0.5321637,-0.5615578,-0.0293941
15,0.09244747,-0.015227474,"('boring', 'funny')",0.5786524,0.47484422,-0.33541226,-0.42409623,0.5508232,0.6167289,0.2216277,0.1630624,-0.0585653
16,-0.8038332,-0.7999051,"('unpopular', 'popular')",0.5528826,0.5795499,-0.21599513,-0.20265941,0.6088658,0.62948817,0.03548,0.0516184,0.0161384
17,0.33540326,0.36601812,"('nasty', 'nice')",1.0782601,1.1503519,0.71826863,0.7546473,-0.35005617,-0.23646046,0.445469,0.5086392,0.0631702
18,0.6937058,0.7006181,"('disagreeable', 'welcoming')",0.77615476,0.888781,-0.026464447,-0.114353836,-0.5026981,-0.5447622,0.2351745,0.2325708,-0.0026037
19,-0.13209793,-0.17384319,"('inhospitable', 'hospitable')",0.8376335,0.867554,-0.79930407,-0.84925467,-0.10919066,-0.06561509,-0.0507398,-0.0552897,-0.0045499
20,-0.18474033,-0.24123083,"('rough', 'thoughtful')",-0.908772,-0.9856887,-0.53688425,-0.5891721,1.3736297,1.3067828,-0.0641917,-0.1273272,-0.0631355
21,-0.50975454,-0.5871235,"('immoral', 'moral')",-1.4944388,-1.7221607,-0.33319625,-0.35570925,-0.5559837,-0.63079834,-0.7233433,-0.823948,-0.1006047
22,-1.0506289,-1.0681689,"('untrustworthy', 'trustworthy')",-1.7524318,-1.8430065,-0.35529307,-0.43473077,-0.7435439,-0.806556,-0.9754744,-1.0381155,-0.0626411
23,0.2582302,0.17387223,"('insincere', 'sincere')",-1.7648691,-1.8532676,-0.31601125,-0.44817325,5.649859,5.52409,0.9568022,0.8491303,-0.1076719
24,0.5214213,0.480822,"('dishonest', 'honest')",-0.65837413,-0.8249538,-0.7411234,-0.7748159,0.939231,0.8953783,0.0152887,-0.0558924,-0.0711811
25,1.3926439,1.4870476,"('egoistic', 'altruistic')",1.7278249,1.8164985,2.034312,2.0576081,1.4732726,1.4469903,1.6570134,1.7020361,0.0450227
26,2.0755754,1.9441296,"('hardhearted', 'benevolent')",1.7277554,1.5921127,1.5157759,1.3770509,1.4558145,1.3354356,1.6937304,1.5621822,-0.1315482
27,0.5898318,0.58827025,"('hardhearted', 'softhearted')",-0.6513048,-0.5388807,-0.36081284,-0.34460273,1.5068667,1.4648068,0.2711452,0.2923984,0.0212532
28,0.45695797,0.3610565,"('disloyal', 'loyal')",-0.47249714,-0.6263704,-0.48637214,-0.49666527,0.69465494,0.5862084,0.0481859,-0.0439427,-0.0921286
29,0.29045963,0.2602843,"('unfair', 'fair')",0.21706498,0.12482048,-0.2567256,-0.30983526,-0.28042492,-0.36229628,-0.0074065,-0.0717567,-0.0643502
30,-0.5222007,-0.5954453,"('intolerant', 'tolerant')",-1.4110003,-1.5109487,-0.54233104,-0.62439126,1.1891348,1.0843649,-0.3215993,-0.4116051,-0.0900058
31,0.5989237,0.68041503,"('evil', 'good')",1.4032303,1.5227728,0.52872944,0.5035881,-0.89598197,-0.895346,0.4087253,0.4528576,0.0441323
32,1.1645303,1.0970056,"('unkind', 'kind')",-0.58994037,-0.6663793,0.294218,0.25510773,1.0863198,0.9317299,0.4887819,0.404366,-0.0844159
33,1.1666722,1.0572942,"('wrong', 'right')",1.7684736,1.735507,1.067342,0.9699191,-0.35661325,-0.4117463,0.9114687,0.8377436,-0.0737251
34,-0.29561138,-0.24250324,"('mean', 'honorable')",0.051137548,0.15640846,0.33407828,0.35795707,5.941568,6.0107856,1.5077931,1.570662,0.0628689
35,0.75407827,0.7716985,"('corrupt', 'incorrupt')",2.5868802,2.6701815,0.6219008,0.61745155,-0.11640413,-0.12522146,0.9616138,0.9835275,0.0219137
36,0.88849133,0.8838566,"('hostile', 'amicable')",2.2930102,2.339543,1.0865672,0.9468402,0.17451814,0.032707326,1.1106467,1.0507368,-0.0599099
37,0.111225694,0.095676765,"('fake', 'genuine')",-0.4269241,-0.53761375,-0.8954717,-1.0240662,0.41552296,0.42561984,-0.1989118,-0.2600958,-0.061184
38,-0.023866523,-0.003278073,"('untruthful', 'truthful')",-0.54110676,-0.5006168,-0.13964027,-0.10849376,0.17966788,0.19936396,-0.1312364,-0.1032562,0.0279802
39,0.45030585,0.4148438,"('exploitative', 'cooperative')",0.2566473,0.1698905,0.4864364,0.44786617,0.1144425,0.07472902,0.326958,0.2768324,-0.0501256
40,1.2556641,1.2391492,"('stingy', 'generous')",0.08691165,0.16328354,0.48239306,0.4830202,-1.1187055,-1.2315912,0.1765658,0.1634654,-0.0131004
41,0.58348376,0.58699316,"('unforgiving', 'forgiving')",-0.43709153,-0.454042,0.6201697,0.52261055,0.2394641,0.08262949,0.2515065,0.1845478,-0.0669587
42,0.49469045,0.5246293,"('unreliable', 'reliable')",-1.149803,-1.0745677,-0.46664652,-0.5065316,-2.7165277,-2.63406,-0.9595717,-0.9226325,0.0369392
43,-0.84941095,-0.9219721,"('irresponsible', 'responsible')",-2.560865,-2.5433934,-1.8244239,-1.8407472,0.09460911,0.08953834,-1.2850226,-1.3041435,-0.0191209
44,-2.159552,-2.0884235,"('prejudiced', 'unprejudiced')",-0.7491177,-0.59963256,-0.51440054,-0.46685532,-1.4862982,-1.4185753,-1.2273421,-1.1433716,0.0839705
45,-1.237045,-1.3052773,"('incompetent', 'competent')",-2.959111,-3.0187514,-1.375988,-1.4055119,-0.09695736,-0.20514478,-1.4172753,-1.4836714,-0.0663961
46,-0.9316951,-0.99957806,"('uncompetitive', 'competitive')",-2.6544883,-2.7453437,-0.68283284,-0.6668235,-0.81772786,-0.96668494,-1.2716861,-1.3446075,-0.0729214
47,-0.6178749,-0.61789757,"('stupid', 'smart')",0.040133588,0.08712958,0.7627142,0.7527597,5.5068564,5.546085,1.4229573,1.4420191,0.0190618
48,0.015471261,-0.13517934,"('unintelligent', 'intelligent')",-1.1403553,-1.3142992,-0.45448455,-0.5068273,0.64889395,0.5822849,-0.2326187,-0.3435053,-0.1108866
49,-0.9780276,-0.9479661,"('unable', 'able')",-1.0666298,-0.96151304,-1.1977661,-1.0754926,-0.22322413,-0.042570684,-0.8664119,-0.7568856,0.1095263
50,-0.3568371,-0.36765856,"('clumsy', 'skillful')",0.008825203,-0.0016200617,-1.0928423,-1.1659592,0.07664643,0.08968951,-0.3410519,-0.3613871,-0.0203352
51,-0.43585134,-0.52766037,"('uneducated', 'educated')",-0.54315364,-0.7556983,-0.3286405,-0.40631744,0.477666,0.33760852,-0.2074949,-0.3380169,-0.130522
52,0.8962384,0.76991385,"('irrational', 'rational')",1.2987863,1.1218123,0.29046965,0.10671264,-0.16291359,-0.21692546,0.5806452,0.4453783,-0.1352669
53,0.766275,0.74426836,"('uncreative', 'creative')",0.06333999,0.099793985,-0.31680304,-0.36511415,0.889915,0.834055,0.3506817,0.3282508,-0.0224309
54,-0.116723716,-0.16641079,"('incapable', 'capable')",-0.13240382,-0.10024231,-1.0169326,-1.0042833,0.81462705,0.91198057,-0.1128583,-0.089739,0.0231193
55,-0.76898676,-0.8138126,"('incompetent', 'clever')",-3.2061727,-3.303861,-0.79512084,-0.7579755,0.06638293,-0.008310497,-1.1759744,-1.2209898,-0.0450154
56,0.38429838,0.30940837,"('impractical', 'practical')",-1.262313,-1.2905294,0.10754351,0.08830553,-0.266528,-0.2905731,-0.2592498,-0.2958471,-0.0365973
57,-0.6418326,-0.718309,"('unimaginative', 'imaginative')",-1.2841911,-1.3018291,-1.2880477,-1.3079094,-2.5017219,-2.622446,-1.4289483,-1.4876233,-0.058675
58,0.2734415,0.2312552,"('undiscriminating', 'discriminating')",-0.56156576,-0.5710927,-0.30071604,-0.34535465,-0.21620621,-0.2739305,-0.2012616,-0.2397807,-0.0385191
59,0.28556722,0.24397387,"('foolish', 'wise')",1.411892,1.361455,-0.19529022,-0.19714683,0.27991945,0.31756163,0.4455221,0.4314609,-0.0140612
60,-0.44936475,-0.44590798,"('inefficient', 'efficient')",-2.027766,-2.0678966,0.20512836,0.26270366,0.110860124,0.11522703,-0.5402855,-0.5339685,0.006317
61,0.807374,0.7097311,"('illogical', 'logical')",-1.2214898,-1.3753935,-0.25818056,-0.29685825,0.23156954,0.06819636,-0.1101817,-0.2235811,-0.1133994
62,-0.31281608,-0.34566563,"('incompetent', 'brilliant')",-1.7689483,-1.7208064,-0.09248216,0.0053695096,0.17545909,0.31611374,-0.4996969,-0.4362472,0.0634497
63,0.288715,0.32399037,"('unperceptive', 'insightful')",-1.1418271,-1.1423477,0.18025942,0.17651765,1.1242592,1.1268938,0.1128516,0.1212635,0.0084119
64,-0.6511985,-0.75127184,"('shy', 'confident')",-1.5312806,-1.6638938,-0.51088834,-0.5633104,-6.5635667,-6.59678,-2.3142335,-2.3938141,-0.0795806
65,-0.22765115,-0.32050672,"('insecure', 'secure')",-2.0252235,-2.2604015,0.09827659,-0.0136982445,-0.27936116,-0.3510215,-0.6084898,-0.736407,-0.1279172
66,0.12300265,0.16245902,"('inactive', 'active')",0.88545954,0.9717457,0.30449438,0.30130836,1.085478,1.0896195,0.5996087,0.6312832,0.0316745
67,0.6817633,0.5815879,"('doubtful', 'determined')",-0.15716183,-0.2478475,-0.38702062,-0.4397851,-0.38491526,-0.34896722,-0.0618336,-0.113753,-0.0519194
68,-0.89752793,-0.9994214,"('dependent', 'independent')",-2.0402315,-2.2519722,-1.3291869,-1.4322368,-0.26222855,-0.35182413,-1.1322937,-1.2588637,-0.12657
69,-0.020500198,0.05601707,"('lazy', 'industrious')",2.0982625,2.1785712,0.8504559,0.84764093,-0.42244163,-0.31775883,0.6264442,0.6911176,0.0646734
70,-1.4134448,-1.4204729,"('lethargic', 'energetic')",-2.2088945,-2.275457,-1.4845101,-1.494085,0.4171675,0.40375823,-1.1724204,-1.1965642,-0.0241438
71,0.863289,0.89520454,"('diffident', 'self-confident')",1.3834263,1.5458134,1.322606,1.3805574,0.62270933,0.5860399,1.0480076,1.1019039,0.0538963
72,1.1869518,1.2173928,"('unambitious', 'ambitious')",0.09107764,0.12975782,-0.22584122,-0.17936844,-0.9428296,-0.86627525,0.0273396,0.0753767,0.0480371
73,0.69014525,0.6560627,"('helpless', 'self-reliant')",1.5679803,1.5672618,-0.40701872,-0.44685706,-3.3841257,-3.2946131,-0.3832547,-0.3795364,0.0037183
74,1.4249684,1.3981087,"('undedicated', 'dedicated')",-0.20836884,-0.24192443,0.052556463,0.025126733,-0.13385493,-0.19310533,0.2838253,0.2470514,-0.0367739
75,-0.73324156,-0.6692275,"('meek', 'impulsive')",1.6247338,1.8385072,-0.10276427,0.008773901,-0.25685132,-0.11421449,0.1329692,0.2659598,0.1329906
76,-0.63433003,-0.56884795,"('anxious', 'daring')",-1.8933477,-1.7796648,-1.0361605,-0.96680707,0.37471554,0.475293,-0.7972807,-0.7100067,0.087274
77,-0.77817667,-0.7997143,"('unmotivated', 'motivated')",-1.2155863,-1.1823982,-0.010144211,0.038230628,-0.9262804,-0.9437278,-0.7325469,-0.7219024,0.0106445
78,-0.041273937,0.052809864,"('nonresilient', 'resilient')",-0.53060716,-0.3639923,0.21868584,0.32558724,0.2089724,0.28204805,-0.0360557,0.0741132,0.1101689
79,0.37580293,0.34801674,"('wavering', 'unwavering')",1.0736125,1.1674439,-0.75076365,-0.7360693,-0.1651253,-0.065593675,0.1333816,0.1784494,0.0450678
80,-0.009719156,0.026615415,"('dominated', 'dominating')",-1.1817172,-1.1892773,0.43104386,0.5685067,-0.94575286,-0.85617214,-0.4265363,-0.3625818,0.0639545
81,-1.5801978,-1.6573399,"('submissive', 'aggressive')",-2.178189,-2.3498714,-0.9787427,-0.9048365,-0.7968532,-0.8185736,-1.3834957,-1.4326553,-0.0491596
82,-1.0148383,-1.0559825,"('poor', 'rich')",-0.72360086,-0.72216153,-0.007375205,-0.044891138,5.9894032,6.023501,1.0608972,1.0501164,-0.0107808
83,0.343349,0.27556497,"('powerless', 'powerful')",0.102486596,0.06956072,0.10286261,0.11815409,-1.2252208,-1.2950466,-0.1691307,-0.2079417,-0.038811
84,0.54927176,0.40591344,"('inferior', 'superior')",-0.5296082,-0.62756735,-0.9318762,-0.9890744,0.618603,0.5530909,-0.0734024,-0.1644094,-0.091007
85,1.8770878,1.9322897,"('insignificant', 'prestigious')",2.1216884,2.2644086,0.48896313,0.49350995,0.41966212,0.47731236,1.2268504,1.2918801,0.0650297
86,0.54703504,0.33862126,"('uninfluential', 'influential')",-0.9145681,-1.1917888,-0.5841969,-0.67399925,-0.12490114,-0.29913077,-0.2691578,-0.4565744,-0.1874166
87,-0.8121987,-0.88428795,"('unsuccessful', 'successful')",-0.7038752,-0.7792591,-0.085574865,0.00683669,0.5220593,0.6306762,-0.2698974,-0.2565085,0.0133889
88,-0.44422045,-0.5346898,"('low', 'eminent')",-0.19919334,-0.34110817,-0.3699271,-0.47958088,0.014602445,0.009880729,-0.2496846,-0.3363745,-0.0866899
