,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
0,-0.4422188,-0.6004009,"('unsociable', 'sociable')",-0.17686276,-0.2480393,0.15110278,0.044119157,-0.1559929,-0.268107,-0.1121141
1,1.1556488,1.1632729,"('unfriendly', 'friendly')",1.9315662,1.9341009,1.1593186,1.0345645,1.4155111,1.3773127,-0.0381984
2,0.27414787,0.1924999,"('unlikable', 'likable')",0.4269478,0.38639504,0.74192333,0.8181257,0.4810063,0.4656736,-0.0153327
3,-1.6911242,-1.6421561,"('repellent', 'pleasant')",-1.9132011,-1.8916595,0.41510308,0.40330222,-1.0630741,-1.0435045,0.0195696
4,0.045194637,0.12187437,"('disliked', 'liked')",0.64766514,0.6401716,-7.087171,-7.0943027,-2.1314371,-2.1107523,0.0206848
5,0.54149055,0.62283343,"('distant', 'outgoing')",1.765266,1.8379604,-1.1479166,-1.0307678,0.38628,0.4766753,0.0903953
6,0.15078796,0.31059092,"('distant', 'open')",1.3543094,1.4564025,-1.0716864,-0.92920566,0.1444703,0.2792626,0.1347923
7,-0.5951632,-0.5770897,"('insensitive', 'sensitive')",-0.46462595,-0.40868542,-0.06770968,-0.05406222,-0.375833,-0.3466125,0.0292205
8,0.6850987,0.69422835,"('unaffectionate', 'affectionate')",1.7892199,1.7563777,0.063978046,0.023611635,0.8460988,0.8247392,-0.0213596
9,1.1622006,1.1448094,"('unaffectionate', 'caring')",2.0310197,2.011068,0.59756213,0.5935836,1.2635941,1.2498204,-0.0137737
10,-1.0475352,-1.102061,"('unsympathetic', 'sympathetic')",-0.70662004,-0.7055661,-0.083940774,-0.18366143,-0.6126986,-0.6637629,-0.0510643
11,-0.64225066,-0.7029469,"('unhelpful', 'helpful')",-0.16919944,-0.18008295,2.589361,2.5581625,0.5926369,0.5583775,-0.0342594
12,0.23736952,0.331108,"('unsupportive', 'supportive')",1.3213831,1.3614101,-1.8823688,-1.8240991,-0.107872,-0.0438603,0.0640117
13,-0.014496779,-0.1383037,"('impolite', 'polite')",0.12480751,0.09241237,0.26220608,0.24690618,0.1241723,0.0670049,-0.0571674
14,-0.6185931,-0.7404087,"('antisocial', 'social')",-0.87666327,-0.99217,-0.0752935,-0.14455219,-0.5235167,-0.6257103,-0.1021936
15,0.659953,0.5904717,"('boring', 'funny')",1.6526272,1.638943,0.43863124,0.51931804,0.9170705,0.9162443,-0.0008262
16,-0.13864867,-0.20554236,"('unpopular', 'popular')",-0.22772333,-0.27958822,0.30016,0.1356706,-0.0220707,-0.1164867,-0.094416
17,-1.436704,-1.3907315,"('nasty', 'nice')",-0.09427652,-0.024667658,-0.5309525,-0.4587546,-0.687311,-0.6247179,0.0625931
18,-0.21149708,-0.21393414,"('disagreeable', 'welcoming')",0.33536857,0.3363093,-1.0825397,-1.0897323,-0.3195561,-0.3224524,-0.0028963
19,-0.024010826,0.026843295,"('inhospitable', 'hospitable')",0.39259416,0.36789647,-0.26351303,-0.28017598,0.0350234,0.0381879,0.0031645
20,-0.5427824,-0.5252252,"('rough', 'thoughtful')",-0.43052807,-0.41230878,0.41270715,0.40587497,-0.1868678,-0.1772197,0.0096481
21,-0.15905705,-0.25496233,"('immoral', 'moral')",-0.10033682,-0.112118006,-0.39241058,-0.41734722,-0.2172681,-0.2614758,-0.0442077
22,-0.43159825,-0.4962035,"('untrustworthy', 'trustworthy')",-0.7660622,-0.82136023,-1.098417,-0.98607165,-0.7653592,-0.7678785,-0.0025193
23,-0.037833616,-0.14032681,"('insincere', 'sincere')",0.06029541,0.074135736,6.4105115,6.2652173,2.1443245,2.066342,-0.0779825
24,0.5225076,0.4616829,"('dishonest', 'honest')",0.8953082,0.9171806,0.7416987,0.7726906,0.7198381,0.7171847,-0.0026534
25,1.4110357,1.4549128,"('egoistic', 'altruistic')",1.7479733,1.754868,1.0870235,1.0568991,1.4153442,1.4222266,0.0068824
26,0.68751323,0.7055317,"('hardhearted', 'benevolent')",1.5832372,1.5460764,1.1887192,1.175916,1.1531566,1.142508,-0.0106486
27,-0.5443493,-0.49231392,"('hardhearted', 'softhearted')",0.030003065,0.04333571,0.33211738,0.33561793,-0.060743,-0.0377868,0.0229562
28,-0.7140927,-0.80279005,"('disloyal', 'loyal')",0.59967804,0.6093741,0.864144,0.717083,0.2499098,0.1745557,-0.0753541
29,-0.8503216,-0.79548603,"('unfair', 'fair')",-1.1107308,-1.0221592,-1.0793566,-1.0559875,-1.0134697,-0.9578776,0.0555921
30,-0.718857,-0.8754364,"('intolerant', 'tolerant')",-0.29854137,-0.34093297,0.5254161,0.55536515,-0.1639941,-0.2203347,-0.0563406
31,-0.44402727,-0.27192944,"('evil', 'good')",0.3920676,0.51191765,-1.67371,-1.6004143,-0.5752232,-0.4534754,0.1217478
32,0.5769769,0.46384633,"('unkind', 'kind')",0.6811191,0.6466581,1.5000966,1.3764912,0.9193975,0.8289986,-0.0903989
33,1.4414033,1.414805,"('wrong', 'right')",1.6252497,1.5791848,-0.558212,-0.54481643,0.836147,0.8163912,-0.0197558
34,-1.0056689,-0.9346618,"('mean', 'honorable')",-0.21471033,-0.12659767,5.2454047,5.2498813,1.3416751,1.3962072,0.0545321
35,0.13719793,0.15606898,"('corrupt', 'incorrupt')",0.77606344,0.75109243,-1.189109,-1.1910032,-0.0919492,-0.0946139,-0.0026647
36,0.53736025,0.61980736,"('hostile', 'amicable')",0.8332541,0.83451265,-0.6895209,-0.82246745,0.2270311,0.2106175,-0.0164136
37,-0.041458398,-0.010990116,"('fake', 'genuine')",-0.2529829,-0.20014979,-0.03167607,0.021712886,-0.1087058,-0.0631423,0.0455635
38,0.15887251,0.16590627,"('untruthful', 'truthful')",0.78531575,0.8071989,0.57732105,0.6223831,0.5071698,0.5318294,0.0246596
39,1.3181239,1.3698523,"('exploitative', 'cooperative')",1.3826277,1.4739116,0.3880152,0.51765156,1.029589,1.1204718,0.0908828
40,-0.06845982,-0.027830228,"('stingy', 'generous')",0.34541112,0.41189045,-2.8717196,-2.8811748,-0.8649228,-0.8323716,0.0325512
41,-0.14126179,-0.15041754,"('unforgiving', 'forgiving')",0.14036712,0.18857336,0.30311513,0.2826927,0.1007402,0.1069495,0.0062093
42,0.05350718,0.042211972,"('unreliable', 'reliable')",-0.24531856,-0.2011236,-3.0699003,-2.9422367,-1.0872372,-1.0337161,0.0535211
43,-0.5543188,-0.5603301,"('irresponsible', 'responsible')",-0.40813845,-0.3472944,0.6908592,0.8032632,-0.0905327,-0.0347871,0.0557456
44,-0.588177,-0.5264676,"('prejudiced', 'unprejudiced')",-1.364037,-1.2902646,-1.4635156,-1.3812507,-1.1385765,-1.0659943,0.0725822
45,-1.4470859,-1.4013475,"('incompetent', 'competent')",-0.9149509,-0.887165,-0.42035484,-0.43747622,-0.9274638,-0.9086629,0.0188009
46,-0.32144934,-0.35238424,"('uncompetitive', 'competitive')",-0.89439887,-0.8997726,-0.5563822,-0.62804335,-0.5907435,-0.6267334,-0.0359899
47,-0.035335198,-0.017925227,"('stupid', 'smart')",0.15661594,0.19103618,5.199158,5.2829456,1.7734796,1.8186855,0.0452059
48,-0.5833536,-0.63002586,"('unintelligent', 'intelligent')",0.5201042,0.50462323,0.014651369,-0.06328348,-0.0161993,-0.0628954,-0.0466961
49,-0.6613204,-0.61993897,"('unable', 'able')",-0.031709973,0.030374005,-0.7673376,-0.69278693,-0.4867893,-0.4274507,0.0593386
50,-0.089525394,-0.123565234,"('clumsy', 'skillful')",-0.21546048,-0.28146923,0.18237787,0.13477004,-0.0408693,-0.0900881,-0.0492188
51,-0.17146224,-0.34103182,"('uneducated', 'educated')",-0.6941933,-0.8226893,0.86057776,0.68586624,-0.0016926,-0.1592849,-0.1575923
52,0.47945115,0.45983577,"('irrational', 'rational')",0.8322375,0.7784884,-0.77925664,-0.7988718,0.1774773,0.1464841,-0.0309932
53,1.3433462,1.3383846,"('uncreative', 'creative')",0.92956144,0.874836,0.24153313,0.118441224,0.8381469,0.7772206,-0.0609263
54,0.2713921,0.26375505,"('incapable', 'capable')",0.949294,0.9317551,0.91376543,0.83880955,0.7114838,0.6781065,-0.0333773
55,-1.1648176,-1.223458,"('incompetent', 'clever')",-1.0197253,-1.0464156,0.35314134,0.3229359,-0.6104672,-0.6489792,-0.038512
56,0.6871654,0.5584952,"('impractical', 'practical')",0.8358133,0.81876785,0.09956974,0.10185009,0.5408494,0.4930377,-0.0478117
57,-1.1790026,-1.1545691,"('unimaginative', 'imaginative')",-1.0404828,-1.0409737,-3.7287264,-3.7254488,-1.9827372,-1.973664,0.0090732
58,-0.7873794,-0.8153628,"('undiscriminating', 'discriminating')",-0.7977363,-0.80628276,-0.16082099,-0.16810468,-0.5819789,-0.5965834,-0.0146045
59,0.9491827,0.9651935,"('foolish', 'wise')",1.314202,1.3280605,-0.29216784,-0.21806523,0.6570722,0.6917295,0.0346573
60,0.12875555,0.047158517,"('inefficient', 'efficient')",-0.5938153,-0.55299914,0.58291066,0.76764965,0.0392836,0.0872697,0.0479861
61,0.1387809,0.038843777,"('illogical', 'logical')",0.36224753,0.2678485,-0.10878782,-0.17395067,0.1307469,0.0442472,-0.0864997
62,-0.6081312,-0.60490185,"('incompetent', 'brilliant')",-0.043262262,0.017135449,0.27013698,0.38808224,-0.1270855,-0.0665614,0.0605241
63,-0.098909646,-0.081289455,"('unperceptive', 'insightful')",-0.13084322,-0.13016517,0.53084534,0.5797463,0.1003642,0.1227639,0.0223997
64,-0.32809657,-0.39659214,"('shy', 'confident')",-0.56320906,-0.6002451,-5.993757,-5.8024473,-2.2950207,-2.2664282,0.0285925
