,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
0,3.8340716,3.844933,"('unsociable', 'sociable')",0.7928493,0.7983876,2.3134604,2.3216603,0.0081999
1,-2.727332,-2.873623,"('unfriendly', 'friendly')",1.8820273,1.7467493,-0.4226524,-0.5634368,-0.1407844
2,-0.26942468,-0.23193508,"('unlikable', 'likable')",-0.15947723,-0.103032574,-0.214451,-0.1674838,0.0469672
3,2.2551758,2.4510717,"('repellent', 'pleasant')",-0.17590946,-0.09441161,1.0396332,1.1783301,0.1386969
4,-2.4223938,-2.4334736,"('disliked', 'liked')",-6.488682,-6.4237704,-4.4555378,-4.4286222,0.0269156
5,-4.1424055,-4.351434,"('distant', 'outgoing')",-0.3301968,-0.4618004,-2.2363012,-2.4066174,-0.1703162
6,-4.8112597,-5.0034018,"('distant', 'open')",0.2498243,0.0868694,-2.2807176,-2.4582663,-0.1775487
7,3.818259,4.137138,"('insensitive', 'sensitive')",1.7950499,1.9353844,2.8066545,3.0362611,0.2296066
8,-1.7916697,-1.7867588,"('unaffectionate', 'affectionate')",1.3592868,1.2713821,-0.2161915,-0.2576883,-0.0414968
9,-0.05345452,-0.037267193,"('unaffectionate', 'caring')",1.8425063,1.8472216,0.8945259,0.9049772,0.0104513
10,5.057046,5.262906,"('unsympathetic', 'sympathetic')",0.21277207,0.3257087,2.6349089,2.7943075,0.1593986
11,2.505962,2.6565342,"('unhelpful', 'helpful')",1.1369971,1.2403973,1.8214796,1.9484658,0.1269862
12,2.7419012,3.001313,"('unsupportive', 'supportive')",-0.8114697,-0.6237687,0.9652157,1.1887722,0.2235565
13,3.1050436,3.3474715,"('impolite', 'polite')",-0.32382774,-0.25661913,1.390608,1.5454261,0.1548181
14,5.347686,5.5673785,"('antisocial', 'social')",0.7998846,0.9438586,3.0737853,3.2556186,0.1818333
15,0.17061228,-0.2669695,"('boring', 'funny')",0.24797015,0.07833393,0.2092912,-0.0943178,-0.303609
16,-2.449877,-2.3918598,"('unpopular', 'popular')",-0.2834341,-0.24151507,-1.3666556,-1.3166875,0.0499681
17,-1.1745718,-1.1743206,"('nasty', 'nice')",0.1521931,0.3119287,-0.5111893,-0.4311959,0.0799934
18,-0.76022476,-0.40103415,"('disagreeable', 'welcoming')",0.025904305,0.18226114,-0.3671602,-0.1093865,0.2577737
19,-2.9964235,-3.018442,"('inhospitable', 'hospitable')",-0.58359134,-0.56880033,-1.7900074,-1.7936211,-0.0036137
