,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.81289285,0.60669804,"('unsociable', 'sociable')",-0.21426465,-0.29588372,0.187722,0.008329071,2.226508,2.0073042,-0.047703985,-0.15223324,0.5930308,0.4348429,-0.1581879
1,-1.0319961,-1.027574,"('unfriendly', 'friendly')",-1.5762203,-1.5306221,-1.7969643,-1.6738466,0.026949614,0.0109145865,1.4787681,1.3205802,-0.5798926,-0.5801095,-0.0002169
2,0.9101538,0.99103886,"('unlikable', 'likable')",0.99024737,1.0808985,1.3501003,1.515569,1.4501697,1.4423013,0.8253154,0.7921327,1.1051973,1.1643881,0.0591908
3,0.007934786,0.0065558776,"('repellent', 'pleasant')",0.43299407,0.57211953,1.0858667,1.1473609,1.4226482,1.4562902,0.59235615,0.7003072,0.70836,0.7765267,0.0681667
4,-0.39477906,-0.46730432,"('disliked', 'liked')",-0.20566773,-0.2674532,-0.06651418,-0.072227,-0.69006985,-0.8691058,-6.6996183,-6.876252,-1.6113298,-1.7104685,-0.0991387
5,-0.48811793,-0.27174997,"('distant', 'outgoing')",0.11228225,0.20396529,-0.9026791,-0.6472528,-2.1957107,-1.9966418,-0.5532427,-0.5731156,-0.8054936,-0.656959,0.1485346
6,-0.28266078,-0.035487816,"('distant', 'open')",-0.21703401,-0.009850055,-1.2217,-0.88316286,-2.2111843,-1.9733707,0.20841937,0.19820523,-0.7448319,-0.5407332,0.2040987
7,1.3790883,1.3823936,"('insensitive', 'sensitive')",0.65515655,0.76473564,1.3107706,1.478903,1.6811544,1.787823,0.96069396,0.9648178,1.1973727,1.2757347,0.078362
8,-1.3250906,-1.3758323,"('unaffectionate', 'affectionate')",-0.7968301,-0.8528743,-1.9083009,-1.7593489,-2.3481164,-2.3519979,0.08491808,0.040884145,-1.2586841,-1.2598339,-0.0011498
9,-0.59882766,-0.66047704,"('unaffectionate', 'caring')",0.2734123,0.31750578,-1.1685271,-0.99059796,-0.43933687,-0.39633673,0.87243444,0.908868,-0.212169,-0.1642076,0.0479614
10,0.48944497,0.39360592,"('unsympathetic', 'sympathetic')",0.17489913,0.2918528,0.71028703,0.8547644,1.240082,1.2239943,-0.4973317,-0.44647563,0.4234763,0.4635484,0.0400721
11,1.897207,1.7665397,"('unhelpful', 'helpful')",1.526344,1.5258306,1.2565452,1.2582526,1.4206302,1.4455569,1.9672164,2.037421,1.6135885,1.6067202,-0.0068683
12,1.5941575,1.6963581,"('unsupportive', 'supportive')",0.79781085,1.0072529,0.6132199,1.0868981,0.2919327,0.54246914,-2.5236661,-2.4610167,0.154691,0.3743923,0.2197013
13,1.3961506,1.3480957,"('impolite', 'polite')",0.76897705,0.8147905,1.2257018,1.1895176,1.1447856,1.1215287,-0.5754066,-0.5969974,0.7920417,0.775387,-0.0166547
14,2.7931015,2.6159766,"('antisocial', 'social')",1.6199453,1.4893198,1.9408855,1.8836654,2.2504115,2.1694343,-0.58166665,-0.6053462,1.6045353,1.5106099,-0.0939254
15,0.0033516549,-0.00272711,"('boring', 'funny')",0.52145875,0.44790602,0.21219194,0.05775735,0.1104048,0.15091226,0.60901296,0.5125325,0.291284,0.2332762,-0.0580078
16,-1.8626583,-2.0371785,"('unpopular', 'popular')",-1.8904701,-1.8956145,-0.78908455,-0.90345705,-0.8245333,-0.9321892,0.8323406,0.77469945,-0.9068811,-0.998748,-0.0918669
17,0.7545842,0.8339382,"('nasty', 'nice')",1.2155706,1.2709682,-0.2335598,-0.113100745,-0.60727704,-0.52422416,-0.658847,-0.65660065,0.0940942,0.1621961,0.0681019
18,-0.5102031,-0.3838095,"('disagreeable', 'welcoming')",-0.0055378824,0.17545637,-0.41105613,-0.08295491,-0.8662455,-0.7499374,-0.35697457,-0.3880925,-0.4300035,-0.2858676,0.1441359
19,-0.5306919,-0.42598945,"('inhospitable', 'hospitable')",0.7445548,0.83829755,-0.6411409,-0.4668507,-0.6360598,-0.4668313,-0.31536207,-0.3018519,-0.27574,-0.1646451,0.1110949
20,0.5316939,0.50376695,"('rough', 'thoughtful')",1.0398751,1.0413423,0.82222897,0.77070373,0.78430736,0.7645964,0.7547551,0.76306313,0.7865721,0.7686945,-0.0178776
21,2.6197748,2.4851418,"('immoral', 'moral')",2.046288,2.0602753,1.4495286,1.3066832,2.2048833,2.1771197,-0.18279459,-0.18562287,1.627536,1.5687194,-0.0588166
22,0.6564049,0.6741089,"('untrustworthy', 'trustworthy')",0.7177717,0.72889704,1.1128037,1.1488833,1.5040671,1.5101162,-0.56475294,-0.59552443,0.6852589,0.6932962,0.0080373
23,2.1502972,2.075123,"('insincere', 'sincere')",1.3190185,1.3774766,0.8547279,0.8412059,2.3569343,2.4269302,6.5875573,6.5338817,2.6537071,2.6509235,-0.0027836
24,0.55747765,0.60170645,"('dishonest', 'honest')",0.36035797,0.36548954,0.026912063,0.21181768,0.8598139,0.91496325,0.90818185,0.8393067,0.5425487,0.5866568,0.0441081
25,0.096468344,0.0547624,"('egoistic', 'altruistic')",1.3114505,1.3186061,-0.99943006,-1.0065769,-1.4658704,-1.5407835,1.2402099,1.0959039,0.0365657,-0.0156176,-0.0521833
26,1.1466258,1.0764645,"('hardhearted', 'benevolent')",0.2328314,0.2391226,0.62687904,0.7024015,1.2247341,1.1628417,1.2671163,1.1501774,0.8996373,0.8662016,-0.0334357
27,-0.7654144,-0.6266981,"('hardhearted', 'softhearted')",0.09794543,0.26855013,-1.157106,-0.8416914,-0.15738094,0.017110212,1.3713135,1.2644546,-0.1221285,0.0163451,0.1384736
28,0.83691406,0.5818305,"('disloyal', 'loyal')",0.7261528,0.58353865,0.006768603,-0.14779142,0.20411995,0.016465884,1.4479066,1.2819469,0.6443724,0.4631981,-0.1811743
29,-0.28536782,-0.25355238,"('unfair', 'fair')",-0.9723368,-1.0250125,-1.1618711,-1.1539307,-0.3050026,-0.35574967,-0.16279536,-0.3217152,-0.5774747,-0.6219921,-0.0445174
30,2.3327446,2.1928751,"('intolerant', 'tolerant')",0.694823,0.6622897,2.0249417,1.9730233,2.3753574,2.325058,1.4345568,1.3884116,1.7724848,1.7083315,-0.0641533
31,-2.6205683,-2.4722664,"('evil', 'good')",-1.96434,-1.9054798,-2.3903644,-2.1177833,-2.932845,-2.7877252,-1.3162899,-1.3896217,-2.2448816,-2.1345753,0.1103063
32,1.0717707,1.011672,"('unkind', 'kind')",0.645758,0.6399372,0.8012925,0.82736224,2.0768433,1.9765035,1.3845514,1.2448072,1.1960431,1.1400564,-0.0559867
33,0.75961226,0.83514386,"('wrong', 'right')",1.1182663,1.1623288,-0.46858168,-0.38775623,-0.96302027,-0.9249518,-0.6653128,-0.72985697,-0.0438072,-0.0090184,0.0347888
34,0.86555034,0.94389606,"('mean', 'honorable')",0.056567833,0.17195387,1.5256635,1.6812173,1.0059534,1.1657966,6.549115,6.598374,2.0005699,2.1122475,0.1116776
35,-1.9876757,-2.0054014,"('corrupt', 'incorrupt')",-0.51673836,-0.686267,-1.825981,-1.9066213,-2.9918396,-3.0353231,-0.31476995,-0.46335799,-1.527401,-1.6193943,-0.0919933
36,-2.0864017,-2.1349258,"('hostile', 'amicable')",-2.2226987,-2.182812,-1.4615637,-1.4250199,-2.75937,-2.8621602,0.17155977,0.02066508,-1.6716949,-1.7168505,-0.0451556
37,0.77917284,0.7998232,"('fake', 'genuine')",0.6912366,0.6819008,0.18955627,0.23640805,0.14823504,0.25096393,0.47217494,0.47633162,0.4560751,0.4890855,0.0330104
38,1.0216044,0.9994821,"('untruthful', 'truthful')",0.37773848,0.30969715,0.4351773,0.4918454,0.03624463,0.1343808,-0.12836976,-0.09289954,0.348479,0.3685012,0.0200222
39,1.8625889,1.8050823,"('exploitative', 'cooperative')",0.8428422,0.790776,2.1089377,2.3006923,3.2402997,3.3669562,0.45829254,0.43511373,1.7025923,1.7397242,0.0371319
40,0.6789161,0.75608945,"('stingy', 'generous')",-0.17262459,0.011794463,-0.13531983,0.098165736,0.14036272,0.08764695,-1.832025,-1.9406211,-0.2641381,-0.1973849,0.0667532
41,0.1653249,0.082406,"('unforgiving', 'forgiving')",-0.2686702,-0.15230602,-0.7438391,-0.6311578,0.979758,1.0037656,0.04217355,0.024225574,0.0349494,0.0653867,0.0304373
42,1.6584517,1.7610202,"('unreliable', 'reliable')",1.3559097,1.5692446,0.77587324,1.027063,1.0101488,1.1841763,-2.8436453,-2.737913,0.3913476,0.5607183,0.1693707
43,1.2690234,1.357476,"('irresponsible', 'responsible')",0.87475604,0.96684366,0.9338785,1.1356716,2.95051,3.1129162,1.0964949,1.1343144,1.4249325,1.5414444,0.1165119
44,0.75173277,0.8306684,"('prejudiced', 'unprejudiced')",0.17558128,0.20971794,0.4658797,0.37416077,-0.601076,-0.61161625,-0.9455792,-0.9637329,-0.0306923,-0.0321604,-0.0014681
45,0.37945148,0.23385614,"('incompetent', 'competent')",0.997397,1.1368278,0.4967878,0.56665844,2.0825903,2.1307106,0.0077203903,-0.10674988,0.7927894,0.7922607,-0.0005287
46,1.4516658,1.3828919,"('uncompetitive', 'competitive')",0.964754,1.1584525,2.4957263,2.4522502,1.6066184,1.6056638,-0.5347318,-0.506985,1.1968065,1.2184546,0.0216481
47,1.2861891,1.3515635,"('stupid', 'smart')",0.76081836,0.74223214,0.98387396,1.1205971,1.3640223,1.51981,6.1586,6.2070923,2.1107006,2.1882589,0.0775583
48,0.16617563,0.015045809,"('unintelligent', 'intelligent')",-0.9991318,-1.0039912,-0.50883996,-0.5492671,0.121883005,0.017420694,0.48432526,0.48319805,-0.1471176,-0.2075188,-0.0604012
49,-0.34278145,-0.3246336,"('unable', 'able')",0.18480292,0.25825915,0.88577634,0.9846747,0.15484291,0.26296008,-0.3107549,-0.17705509,0.1143772,0.200841,0.0864638
50,-0.44654378,-0.5375057,"('clumsy', 'skillful')",-0.48829737,-0.5327825,0.21453346,0.33235037,-0.33236757,-0.38954872,0.2860148,0.31028697,-0.1533321,-0.1634399,-0.0101078
51,0.056236163,-0.06498952,"('uneducated', 'educated')",0.022482172,-0.014232935,0.84383285,0.6367246,1.2220696,1.0531391,0.67546606,0.5942955,0.5640174,0.4409873,-0.1230301
52,-0.3360365,-0.44380537,"('irrational', 'rational')",0.27951524,0.20264834,-1.234387,-1.4363952,-0.77638406,-0.8896179,0.33618253,0.14333452,-0.346222,-0.4847671,-0.1385451
53,-0.33435088,-0.37734294,"('uncreative', 'creative')",-0.89145243,-0.8590976,0.31361976,0.34434822,0.16399592,0.11275661,1.5085391,1.3894857,0.1520703,0.12203,-0.0300403
54,-0.9392941,-0.92723286,"('incapable', 'capable')",0.3662042,0.3647982,-0.096355334,-0.13752909,0.33466333,0.3203911,1.0573385,1.0667439,0.1445113,0.1374342,-0.0070771
55,1.222323,1.1042985,"('incompetent', 'clever')",1.2506751,1.366769,1.2321917,1.2994144,1.7348549,1.7278501,0.12448698,0.19428495,1.1129063,1.1385234,0.0256171
56,3.4146764,3.3193889,"('impractical', 'practical')",3.037735,3.0272996,1.8723562,1.8652827,3.058593,3.1566052,0.120477594,0.12028816,2.3007677,2.2977728,-0.0029949
57,1.1788323,1.029283,"('unimaginative', 'imaginative')",-0.04533381,0.07346777,1.3857355,1.3588278,0.75588685,0.74851924,-2.680172,-2.6701245,0.1189898,0.1079947,-0.0109951
58,0.15013519,0.09262049,"('undiscriminating', 'discriminating')",0.12275097,0.17817472,0.8133733,0.7860294,1.1268531,1.1118512,0.13605946,0.08123313,0.4698344,0.4499818,-0.0198526
59,-0.33243757,-0.29847106,"('foolish', 'wise')",-0.12545043,-0.23980975,-0.23335528,-0.20325752,-0.5495569,-0.44535512,0.3044506,0.27090356,-0.1872699,-0.183198,0.0040719
60,1.7715662,1.7403984,"('inefficient', 'efficient')",1.3733225,1.4135962,1.8672727,1.9645025,2.9679544,3.038594,-0.012220133,0.14310792,1.5935792,1.6600399,0.0664607
61,0.50311196,0.4214112,"('illogical', 'logical')",0.5028718,0.42756975,0.19477154,0.058112822,1.0196851,0.97357124,0.30329043,0.12906663,0.5047462,0.4019463,-0.1027999
62,1.0901912,1.0256103,"('incompetent', 'brilliant')",1.4257075,1.5273824,1.245651,1.3634945,2.1585124,2.3443825,0.036237445,0.10984111,1.1912599,1.2741423,0.0828824
63,0.8202908,0.7698166,"('unperceptive', 'insightful')",0.9671227,1.0674505,1.3402131,1.4712871,1.7500786,1.8384284,0.86187184,0.96553904,1.1479154,1.2225043,0.0745889
64,0.6866936,0.7322221,"('shy', 'confident')",0.7274919,0.61187935,1.2509413,1.2284387,0.96189225,0.9819641,-6.7388225,-6.6377354,-0.6223607,-0.6166462,0.0057145
65,1.1982412,1.0608472,"('insecure', 'secure')",-0.57389235,-0.6649432,1.2556673,1.0534542,2.8592243,2.731494,0.27537215,0.29261863,1.0029225,0.8946941,-0.1082284
66,-0.12363543,0.008055471,"('inactive', 'active')",0.045052566,0.07666752,1.0130906,0.9873839,-0.19874631,-0.19177286,0.79776007,0.75982404,0.3067043,0.3280316,0.0213273
67,1.0053006,0.95124626,"('doubtful', 'determined')",1.973034,1.8529348,0.7402446,0.6653592,0.73022044,0.73915195,-0.40419555,-0.43145502,0.8089209,0.7554475,-0.0534734
68,-1.1120317,-1.1741705,"('dependent', 'independent')",-1.0428364,-1.0850905,0.5953142,0.500768,-0.11571904,-0.1143042,-0.70514953,-0.6910375,-0.4760845,-0.512767,-0.0366825
69,-0.57652557,-0.36941546,"('lazy', 'industrious')",-0.18841577,-0.13635916,-0.09814232,0.14024577,-0.23358957,-0.096592955,-0.7149034,-0.6483507,-0.3623153,-0.2220945,0.1402208
70,1.7109565,1.7120125,"('lethargic', 'energetic')",1.3375833,1.4843327,2.1494985,2.316415,2.1015072,2.207821,1.0998341,1.1856446,1.6798759,1.781245,0.1013691
71,-0.22325689,-0.18641624,"('diffident', 'self-confident')",0.5878065,0.6467907,0.7146498,0.80279714,0.6533333,0.779501,0.41469935,0.32677433,0.4294464,0.4738894,0.044443
72,0.40023047,0.40597615,"('unambitious', 'ambitious')",0.2534573,0.22318767,1.321702,1.3468955,0.38675892,0.37425813,-1.2912757,-1.1983405,0.2141746,0.2303953,0.0162207
73,0.8633692,0.84856653,"('helpless', 'self-reliant')",-0.17758235,-0.18637791,0.711398,0.62315196,0.11753127,0.024922583,-3.686314,-3.6381664,-0.4343196,-0.4655807,-0.0312611
