,kit_male,kit_female,tuple,average_male,average_female,female-male
0,0.24684775,0.17941742,"('unsociable', 'sociable')",0.2468477,0.1794174,-0.0674303
1,1.4128965,1.3675262,"('unfriendly', 'friendly')",1.4128965,1.3675262,-0.0453703
2,0.32763895,0.29604325,"('unlikable', 'likable')",0.327639,0.2960432,-0.0315958
3,0.33540428,0.48162636,"('repellent', 'pleasant')",0.3354043,0.4816264,0.1462221
4,-6.8958898,-7.2045836,"('disliked', 'liked')",-6.8958898,-7.2045836,-0.3086938
5,-0.7256975,-0.748861,"('distant', 'outgoing')",-0.7256975,-0.748861,-0.0231635
6,-0.1820228,-0.13058299,"('distant', 'open')",-0.1820228,-0.130583,0.0514398
7,1.0238602,1.0719316,"('insensitive', 'sensitive')",1.0238602,1.0719316,0.0480714
8,1.0978694,1.0442513,"('unaffectionate', 'affectionate')",1.0978694,1.0442513,-0.0536181
9,1.9560558,1.9192116,"('unaffectionate', 'caring')",1.9560558,1.9192116,-0.0368442
10,0.7398068,0.8139973,"('unsympathetic', 'sympathetic')",0.7398068,0.8139973,0.0741905
11,1.632116,1.5838733,"('unhelpful', 'helpful')",1.632116,1.5838733,-0.0482427
12,-1.1413294,-1.2551457,"('unsupportive', 'supportive')",-1.1413294,-1.2551457,-0.1138163
13,0.033503875,-0.04304262,"('impolite', 'polite')",0.0335039,-0.0430426,-0.0765465
14,0.6366261,0.5897168,"('antisocial', 'social')",0.6366261,0.5897168,-0.0469093
15,0.40070245,0.29595262,"('boring', 'funny')",0.4007024,0.2959526,-0.1047498
16,-0.29774496,-0.308041,"('unpopular', 'popular')",-0.297745,-0.308041,-0.010296
17,-0.19125845,-0.23441622,"('nasty', 'nice')",-0.1912584,-0.2344162,-0.0431578
18,-0.32877505,-0.3681072,"('disagreeable', 'welcoming')",-0.328775,-0.3681072,-0.0393322
19,-0.84470147,-0.79362684,"('inhospitable', 'hospitable')",-0.8447015,-0.7936268,0.0510747
20,0.5435657,0.50309795,"('rough', 'thoughtful')",0.5435657,0.503098,-0.0404677
21,-0.3246421,-0.28998768,"('immoral', 'moral')",-0.3246421,-0.2899877,0.0346544
22,-0.35909632,-0.45294115,"('untrustworthy', 'trustworthy')",-0.3590963,-0.4529411,-0.0938448
23,5.976891,6.168227,"('insincere', 'sincere')",5.976891,6.1682272,0.1913362
24,1.4205083,1.3771068,"('dishonest', 'honest')",1.4205083,1.3771068,-0.0434015
25,0.7392006,0.70503396,"('egoistic', 'altruistic')",0.7392006,0.705034,-0.0341666
26,1.5645844,1.4926529,"('hardhearted', 'benevolent')",1.5645844,1.4926529,-0.0719315
27,1.6606233,1.582177,"('hardhearted', 'softhearted')",1.6606233,1.582177,-0.0784463
28,1.3661302,1.3095855,"('disloyal', 'loyal')",1.3661302,1.3095855,-0.0565447
29,-0.41939515,-0.522093,"('unfair', 'fair')",-0.4193951,-0.522093,-0.1026979
30,0.86759025,0.89954585,"('intolerant', 'tolerant')",0.8675902,0.8995458,0.0319556
31,-0.9775345,-0.97666854,"('evil', 'good')",-0.9775345,-0.9766685,0.000866
32,1.1173652,1.089556,"('unkind', 'kind')",1.1173652,1.089556,-0.0278092
33,0.03332801,-0.12635341,"('wrong', 'right')",0.033328,-0.1263534,-0.1596814
34,3.9019403,4.208312,"('mean', 'honorable')",3.9019403,4.208312,0.3063717
35,-0.67523706,-0.81711566,"('corrupt', 'incorrupt')",-0.6752371,-0.8171157,-0.1418786
36,-0.46157473,-0.44493026,"('hostile', 'amicable')",-0.4615747,-0.4449303,0.0166444
37,0.44115812,0.49068466,"('fake', 'genuine')",0.4411581,0.4906847,0.0495266
38,0.23339397,0.17467092,"('untruthful', 'truthful')",0.233394,0.1746709,-0.0587231
39,0.77751154,0.744847,"('exploitative', 'cooperative')",0.7775115,0.744847,-0.0326645
40,-1.6893187,-1.7806535,"('stingy', 'generous')",-1.6893187,-1.7806535,-0.0913348
41,0.6589887,0.6232472,"('unforgiving', 'forgiving')",0.6589887,0.6232472,-0.0357415
42,-2.632405,-2.717448,"('unreliable', 'reliable')",-2.632405,-2.717448,-0.085043
43,0.9649566,0.91358966,"('irresponsible', 'responsible')",0.9649566,0.9135897,-0.0513669
44,-0.95129764,-0.93797123,"('prejudiced', 'unprejudiced')",-0.9512976,-0.9379712,0.0133264
45,0.60530365,0.5656075,"('incompetent', 'competent')",0.6053036,0.5656075,-0.0396961
46,-0.96401596,-0.99969137,"('uncompetitive', 'competitive')",-0.964016,-0.9996914,-0.0356754
47,4.9923863,5.2276845,"('stupid', 'smart')",4.9923863,5.2276845,0.2352982
48,0.61551696,0.5935304,"('unintelligent', 'intelligent')",0.615517,0.5935304,-0.0219866
49,0.044458307,0.11185075,"('unable', 'able')",0.0444583,0.1118508,0.0673925
50,-0.6172483,-0.67578626,"('clumsy', 'skillful')",-0.6172483,-0.6757863,-0.058538
51,-0.14878395,-0.21649802,"('uneducated', 'educated')",-0.148784,-0.216498,-0.067714
52,-0.35819837,-0.4409116,"('irrational', 'rational')",-0.3581984,-0.4409116,-0.0827132
53,-0.011739558,-0.06585145,"('uncreative', 'creative')",-0.0117396,-0.0658514,-0.0541118
54,1.2173682,1.2554573,"('incapable', 'capable')",1.2173682,1.2554573,0.0380891
55,0.71013236,0.70195913,"('incompetent', 'clever')",0.7101324,0.7019591,-0.0081733
56,0.6290899,0.54861134,"('impractical', 'practical')",0.6290899,0.5486113,-0.0804786
57,-2.584252,-2.7114992,"('unimaginative', 'imaginative')",-2.5842521,-2.7114992,-0.1272471
58,0.13819525,0.10197976,"('undiscriminating', 'discriminating')",0.1381952,0.1019798,-0.0362154
59,-0.057137582,-0.12326997,"('foolish', 'wise')",-0.0571376,-0.12327,-0.0661324
60,0.72555554,0.738217,"('inefficient', 'efficient')",0.7255555,0.738217,0.0126615
61,0.17608887,0.04636146,"('illogical', 'logical')",0.1760889,0.0463615,-0.1297274
62,0.65142536,0.66070247,"('incompetent', 'brilliant')",0.6514254,0.6607025,0.0092771
63,0.18318188,0.2088543,"('unperceptive', 'insightful')",0.1831819,0.2088543,0.0256724
64,-5.436944,-5.750708,"('shy', 'confident')",-5.436944,-5.7507081,-0.3137641
65,0.14544103,0.2218582,"('insecure', 'secure')",0.145441,0.2218582,0.0764172
66,-0.35688755,-0.4238965,"('inactive', 'active')",-0.3568875,-0.4238965,-0.067009
67,0.032669153,-0.030420683,"('doubtful', 'determined')",0.0326692,-0.0304207,-0.0630899
68,-1.483109,-1.4810978,"('dependent', 'independent')",-1.483109,-1.4810978,0.0020112
69,-1.1829197,-1.3143717,"('lazy', 'industrious')",-1.1829197,-1.3143717,-0.131452
70,1.1043608,1.0870082,"('lethargic', 'energetic')",1.1043608,1.0870082,-0.0173526
71,1.0969524,1.0643559,"('diffident', 'self-confident')",1.0969524,1.0643559,-0.0325965
72,0.13596606,0.16630967,"('unambitious', 'ambitious')",0.1359661,0.1663097,0.0303436
73,-2.9839408,-3.0465543,"('helpless', 'self-reliant')",-2.9839408,-3.0465543,-0.0626135
74,-0.08270517,-0.20760222,"('undedicated', 'dedicated')",-0.0827052,-0.2076022,-0.124897
75,-0.8380504,-0.84514236,"('meek', 'impulsive')",-0.8380504,-0.8451424,-0.007092
76,-0.07945998,-0.0033635236,"('anxious', 'daring')",-0.07946,-0.0033635,0.0760965
77,-0.955908,-0.93693775,"('unmotivated', 'motivated')",-0.955908,-0.9369377,0.0189703
78,-0.74218786,-0.8004976,"('nonresilient', 'resilient')",-0.7421879,-0.8004976,-0.0583097
79,-0.45343137,-0.44958052,"('wavering', 'unwavering')",-0.4534314,-0.4495805,0.0038509
80,-0.4409142,-0.51331526,"('dominated', 'dominating')",-0.4409142,-0.5133153,-0.0724011
81,-0.064815804,0.052625045,"('submissive', 'aggressive')",-0.0648158,0.052625,0.1174408
82,5.1285176,5.4595294,"('poor', 'rich')",5.1285176,5.4595294,0.3310118
83,-0.21352115,-0.27473298,"('powerless', 'powerful')",-0.2135212,-0.274733,-0.0612118
84,0.36355853,0.31005728,"('inferior', 'superior')",0.3635585,0.3100573,-0.0535012
85,-0.18569228,-0.26093566,"('insignificant', 'prestigious')",-0.1856923,-0.2609357,-0.0752434
86,0.008525029,-0.12026403,"('uninfluential', 'influential')",0.008525,-0.120264,-0.128789
87,-0.14337926,-0.14135145,"('unsuccessful', 'successful')",-0.1433793,-0.1413514,0.0020279
88,0.24819449,0.16515842,"('low', 'eminent')",0.2481945,0.1651584,-0.0830361
