,equinox_male,equinox_female,tuple,average_male,average_female,female-male
0,-1.4913458,-1.5429963,"('unsociable', 'sociable')",-1.4913458,-1.5429963,-0.0516505
1,-1.4062418,-1.5574305,"('unfriendly', 'friendly')",-1.4062418,-1.5574305,-0.1511887
2,0.04134004,0.075809315,"('unlikable', 'likable')",0.04134,0.0758093,0.0344693
3,-0.17478833,-0.0005253069,"('repellent', 'pleasant')",-0.1747883,-0.0005253,0.174263
4,-1.7813371,-1.7020298,"('disliked', 'liked')",-1.7813371,-1.7020298,0.0793073
5,-0.9903237,-0.9752719,"('distant', 'outgoing')",-0.9903237,-0.9752719,0.0150518
6,-0.84268343,-0.80915284,"('distant', 'open')",-0.8426834,-0.8091528,0.0335306
7,-0.86385983,-0.8543986,"('insensitive', 'sensitive')",-0.8638598,-0.8543986,0.0094612
8,-0.29455325,-0.44870576,"('unaffectionate', 'affectionate')",-0.2945533,-0.4487058,-0.1541525
9,-1.1538545,-1.2639139,"('unaffectionate', 'caring')",-1.1538545,-1.2639139,-0.1100594
10,-1.4647305,-1.389153,"('unsympathetic', 'sympathetic')",-1.4647305,-1.389153,0.0755775
11,-0.5591773,-0.5565497,"('unhelpful', 'helpful')",-0.5591773,-0.5565497,0.0026276
12,-1.4912717,-1.4355074,"('unsupportive', 'supportive')",-1.4912717,-1.4355074,0.0557643
13,-1.296084,-1.3744353,"('impolite', 'polite')",-1.296084,-1.3744353,-0.0783513
14,-0.49579492,-0.52948785,"('antisocial', 'social')",-0.4957949,-0.5294878,-0.0336929
15,-0.044816434,-0.14785318,"('boring', 'funny')",-0.0448164,-0.1478532,-0.1030368
16,-0.30704078,-0.26074085,"('unpopular', 'popular')",-0.3070408,-0.2607408,0.0463
17,-0.37069172,-0.23851003,"('nasty', 'nice')",-0.3706917,-0.23851,0.1321817
18,-0.34360552,-0.38176015,"('disagreeable', 'welcoming')",-0.3436055,-0.3817602,-0.0381547
19,-1.3125677,-1.2092696,"('inhospitable', 'hospitable')",-1.3125677,-1.2092696,0.1032981
20,0.43089876,0.45789593,"('rough', 'thoughtful')",0.4308988,0.4578959,0.0269971
21,-0.81597435,-0.7086143,"('immoral', 'moral')",-0.8159744,-0.7086143,0.1073601
22,-0.51046294,-0.53058136,"('untrustworthy', 'trustworthy')",-0.5104629,-0.5305814,-0.0201185
23,0.21120168,0.14060557,"('insincere', 'sincere')",0.2112017,0.1406056,-0.0705961
24,-0.52613646,-0.6665395,"('dishonest', 'honest')",-0.5261365,-0.6665395,-0.140403
