,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.19185537,0.055067047,"('unsociable', 'sociable')",-0.15662925,-0.34524792,0.0176131,-0.1450904,-0.1627035
1,-0.94846725,-0.9087986,"('unfriendly', 'friendly')",1.3544455,1.266066,0.2029891,0.1786337,-0.0243554
2,0.9592778,1.0450209,"('unlikable', 'likable')",0.74218047,0.87334466,0.8507291,0.9591828,0.1084537
3,-0.100800335,-0.03438261,"('repellent', 'pleasant')",0.59849834,0.645937,0.248849,0.3057772,0.0569282
4,-0.44882792,-0.4196164,"('disliked', 'liked')",-6.437947,-6.5299373,-3.4433873,-3.4747767,-0.0313894
5,-1.3903129,-1.2078546,"('distant', 'outgoing')",-0.67800224,-0.7000577,-1.0341575,-0.9539561,0.0802014
6,-1.7804134,-1.548206,"('distant', 'open')",-0.28918928,-0.2807029,-1.0348014,-0.9144545,0.1203469
7,0.40435523,0.4321689,"('insensitive', 'sensitive')",0.32790548,0.39135364,0.3661304,0.4117613,0.0456309
8,-0.5757239,-0.47170544,"('unaffectionate', 'affectionate')",0.61543876,0.5591554,0.0198574,0.043725,0.0238676
9,-0.63587433,-0.5105091,"('unaffectionate', 'caring')",0.71921945,0.7183631,0.0416726,0.103927,0.0622544
10,0.5881982,0.52673495,"('unsympathetic', 'sympathetic')",-0.06574959,-0.1043511,0.2612243,0.2111919,-0.0500324
11,0.50396925,0.51576304,"('unhelpful', 'helpful')",1.9264116,2.0166492,1.2151904,1.2662061,0.0510157
12,0.4061047,0.5840555,"('unsupportive', 'supportive')",-1.8292552,-1.8023918,-0.7115753,-0.6091682,0.1024071
13,0.81341803,0.7126295,"('impolite', 'polite')",-0.2265335,-0.20866936,0.2934422,0.2519801,-0.0414621
14,1.310397,1.2294136,"('antisocial', 'social')",0.10538581,0.014688954,0.7078914,0.6220513,-0.0858401
15,-0.41730773,-0.4713631,"('boring', 'funny')",0.46490356,0.42444786,0.0237979,-0.0234576,-0.0472555
16,-1.2611542,-1.2479352,"('unpopular', 'popular')",0.32041025,0.3478216,-0.470372,-0.4500568,0.0203152
17,-0.32116348,-0.19771884,"('nasty', 'nice')",-0.3067169,-0.252839,-0.3139402,-0.2252789,0.0886613
18,-0.0138493115,0.16009106,"('disagreeable', 'welcoming')",-0.4590808,-0.43516886,-0.2364651,-0.1375389,0.0989262
19,-1.627631,-1.416017,"('inhospitable', 'hospitable')",-0.5847574,-0.45666176,-1.1061941,-0.9363394,0.1698547
20,-0.03949875,-0.038095336,"('rough', 'thoughtful')",1.2864136,1.2026491,0.6234574,0.5822769,-0.0411805
21,1.3735697,1.2566483,"('immoral', 'moral')",-0.011591766,0.0481091,0.680989,0.6523787,-0.0286103
22,0.84827024,0.82129425,"('untrustworthy', 'trustworthy')",-0.64713264,-0.73530036,0.1005688,0.0429969,-0.0575719
23,0.8634749,0.8408177,"('insincere', 'sincere')",5.6813183,5.7221465,3.2723966,3.2814822,0.0090856
24,0.412468,0.37742585,"('dishonest', 'honest')",0.9627268,0.93716854,0.6875974,0.6572972,-0.0303002
25,-0.45075777,-0.42169067,"('egoistic', 'altruistic')",1.2759664,1.1918398,0.4126043,0.3850746,-0.0275297
26,-0.32986435,-0.44551793,"('hardhearted', 'benevolent')",1.4282819,1.2571704,0.5492088,0.4058263,-0.1433825
27,-0.46638212,-0.24983484,"('hardhearted', 'softhearted')",1.139884,1.1378299,0.3367509,0.4439975,0.1072466
28,-0.008776559,-0.16252598,"('disloyal', 'loyal')",0.9936894,0.86368275,0.4924564,0.3505784,-0.141878
29,-0.72154313,-0.7023702,"('unfair', 'fair')",-0.37616688,-0.5307765,-0.548855,-0.6165733,-0.0677183
30,1.7004818,1.5919391,"('intolerant', 'tolerant')",1.773732,1.7991203,1.7371068,1.6955297,-0.0415771
31,-1.8920764,-1.691045,"('evil', 'good')",-1.2918724,-1.4000654,-1.5919744,-1.5455552,0.0464192
32,0.7137895,0.6321743,"('unkind', 'kind')",1.1807418,1.047566,0.9472656,0.8398702,-0.1073954
33,-0.23303494,-0.19332197,"('wrong', 'right')",-0.7507532,-0.8575754,-0.4918941,-0.5254487,-0.0335546
34,-0.23485103,-0.18094157,"('mean', 'honorable')",5.866076,6.0969963,2.8156126,2.9580274,0.1424148
35,-0.9313989,-0.8533343,"('corrupt', 'incorrupt')",-0.6455563,-0.83460313,-0.7884776,-0.8439687,-0.0554911
36,-1.7264589,-1.6762567,"('hostile', 'amicable')",-0.18150795,-0.4242676,-0.9539834,-1.0502621,-0.0962787
37,0.19175717,0.20854123,"('fake', 'genuine')",0.4053669,0.43891847,0.298562,0.3237298,0.0251678
38,0.5721121,0.57109666,"('untruthful', 'truthful')",-0.01872344,0.02779631,0.2766943,0.2994465,0.0227522
39,0.414781,0.4175572,"('exploitative', 'cooperative')",0.3305772,0.33404416,0.3726791,0.3758007,0.0031216
40,0.32834905,0.32769743,"('stingy', 'generous')",-1.5207907,-1.6710455,-0.5962209,-0.6716741,-0.0754532
41,1.2371628,1.3069482,"('unforgiving', 'forgiving')",0.20107205,0.1522556,0.7191175,0.7296019,0.0104844
42,0.8061346,0.9220905,"('unreliable', 'reliable')",-2.8868494,-2.725398,-1.0403574,-0.9016538,0.1387036
43,0.32128447,0.35399243,"('irresponsible', 'responsible')",0.9057666,0.9346356,0.6135255,0.644314,0.0307885
44,-0.2788584,-0.33437112,"('prejudiced', 'unprejudiced')",-1.4593905,-1.4578401,-0.8691245,-0.8961056,-0.0269811
45,0.05102124,0.019032065,"('incompetent', 'competent')",0.24913612,0.17827474,0.1500787,0.0986534,-0.0514253
46,0.4223998,0.35419965,"('uncompetitive', 'competitive')",-0.029834593,-0.006973816,0.1962826,0.1736129,-0.0226697
47,0.46017265,0.5040701,"('stupid', 'smart')",5.476582,5.6148877,2.9683774,3.059479,0.0911016
48,0.31396532,0.26487145,"('unintelligent', 'intelligent')",0.9676959,1.0022532,0.6408306,0.6335623,-0.0072683
49,-0.29056835,-0.08022984,"('unable', 'able')",-0.16499937,-0.012967261,-0.2277839,-0.0465985,0.1811854
50,-0.5508431,-0.4994103,"('clumsy', 'skillful')",-0.20752433,-0.17768082,-0.3791837,-0.3385456,0.0406381
51,0.31923813,0.23001745,"('uneducated', 'educated')",0.41706648,0.43805745,0.3681523,0.3340375,-0.0341148
52,-1.1919444,-1.2515228,"('irrational', 'rational')",-0.116825774,-0.30619854,-0.6543851,-0.7788607,-0.1244756
53,-0.75904334,-0.6279171,"('uncreative', 'creative')",0.6891625,0.68095803,-0.0349404,0.0265205,0.0614609
54,-0.21691628,-0.24968399,"('incapable', 'capable')",0.84834045,0.9348206,0.3157121,0.3425683,0.0268562
55,0.9769671,0.97067845,"('incompetent', 'clever')",0.6406421,0.65783536,0.8088046,0.8142569,0.0054523
56,1.5821985,1.5078195,"('impractical', 'practical')",0.6698023,0.71035975,1.1260004,1.1090896,-0.0169108
57,0.04522851,-0.048995495,"('unimaginative', 'imaginative')",-2.0745037,-2.1931598,-1.0146376,-1.1210777,-0.1064401
58,-0.08423926,-0.031775493,"('undiscriminating', 'discriminating')",0.111001305,0.0964283,0.013381,0.0323264,0.0189454
59,-0.35194063,-0.28152275,"('foolish', 'wise')",-0.061232477,-0.056256615,-0.2065866,-0.1688897,0.0376969
60,1.3060969,1.2496177,"('inefficient', 'efficient')",0.6262464,0.8454769,0.9661716,1.0475473,0.0813757
61,-0.04540465,-0.05468566,"('illogical', 'logical')",0.4292265,0.24606705,0.1919109,0.0956907,-0.0962202
62,1.2134436,1.3146122,"('incompetent', 'brilliant')",0.57142156,0.7691211,0.8924326,1.0418667,0.1494341
63,0.5662097,0.6561566,"('unperceptive', 'insightful')",0.8337517,0.96569574,0.6999807,0.8109262,0.1109455
64,-0.20291683,-0.2995396,"('shy', 'confident')",-6.0971255,-6.194971,-3.1500211,-3.2472553,-0.0972342
65,0.7046904,0.47693923,"('insecure', 'secure')",0.058956992,0.039763566,0.3818237,0.2583514,-0.1234723
66,-1.3405138,-1.2535561,"('inactive', 'active')",0.26462263,0.21248284,-0.5379456,-0.5205367,0.0174089
67,0.32501346,0.24088043,"('doubtful', 'determined')",-0.19727404,-0.25700694,0.0638697,-0.0080633,-0.071933
68,-0.639398,-0.68266034,"('dependent', 'independent')",-0.32381788,-0.304017,-0.4816079,-0.4933387,-0.0117308
69,-1.6180257,-1.4299047,"('lazy', 'industrious')",-1.0313281,-1.078447,-1.3246769,-1.2541759,0.070501
70,0.32208934,0.38379306,"('lethargic', 'energetic')",0.7211045,0.8099754,0.5215969,0.5968843,0.0752874
71,-0.51499104,-0.5144295,"('diffident', 'self-confident')",0.17444593,0.09520027,-0.1702726,-0.2096146,-0.039342
72,0.62576187,0.5375108,"('unambitious', 'ambitious')",-0.52127826,-0.49089205,0.0522418,0.0233094,-0.0289324
73,0.20625842,0.16726413,"('helpless', 'self-reliant')",-2.9644115,-2.9573753,-1.3790765,-1.3950555,-0.015979
74,0.8696091,0.9270871,"('undedicated', 'dedicated')",0.31814766,0.26810727,0.5938784,0.5975972,0.0037188
75,-0.7883244,-0.83535105,"('meek', 'impulsive')",-0.55802816,-0.49077198,-0.6731763,-0.6630615,0.0101148
76,1.3531324,1.3609688,"('anxious', 'daring')",0.694369,0.8198347,1.0237507,1.0904018,0.0666511
77,-0.22317083,-0.25049925,"('unmotivated', 'motivated')",-1.0344267,-0.9717912,-0.6287988,-0.6111453,0.0176535
78,-0.35537708,-0.16802646,"('nonresilient', 'resilient')",-0.052681923,0.036056653,-0.2040295,-0.0659849,0.1380446
79,-0.95774156,-0.8667341,"('wavering', 'unwavering')",-0.46467716,-0.41754824,-0.7112094,-0.6421412,0.0690682
80,0.20190011,0.048893653,"('dominated', 'dominating')",-1.0552928,-1.0596159,-0.4266964,-0.5053611,-0.0786647
81,1.2337172,0.8769714,"('submissive', 'aggressive')",-0.0014483705,0.087926075,0.6161344,0.4824488,-0.1336856
82,-0.102789305,-0.07985504,"('poor', 'rich')",6.2326226,6.397298,3.0649166,3.1587214,0.0938048
83,-0.14662918,-0.30147147,"('powerless', 'powerful')",-0.75003934,-0.86092556,-0.4483343,-0.5811985,-0.1328642
84,-0.039788954,-0.16055164,"('inferior', 'superior')",0.8339055,0.8080137,0.3970583,0.323731,-0.0733273
85,-0.85415494,-0.7513994,"('insignificant', 'prestigious')",-0.13522914,-0.1556707,-0.494692,-0.4535351,0.0411569
86,-0.50136125,-0.60547036,"('uninfluential', 'influential')",0.13698855,-0.0054750293,-0.1821864,-0.3054727,-0.1232863
87,-0.7012063,-0.8254789,"('unsuccessful', 'successful')",0.5654863,0.50659484,-0.06786,-0.159442,-0.091582
88,-0.8882364,-0.91631305,"('low', 'eminent')",0.2857049,0.3318218,-0.3012657,-0.2922456,0.0090201
