,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3238669,-0.3997681,"('unsociable', 'sociable')",0.28129622,0.1804384,-0.6537944,-0.828891,-0.2321217,-0.3494069,-0.1172852
1,0.076561734,0.15467837,"('unfriendly', 'friendly')",-0.2588711,-0.20583263,2.0612047,1.9016626,0.6262984,0.6168361,-0.0094623
2,0.5939501,0.78138494,"('unlikable', 'likable')",0.55635744,0.70343137,0.7241211,0.85461086,0.6248095,0.7798091,0.1549996
3,-0.9284497,-0.84962225,"('repellent', 'pleasant')",-0.3799853,-0.2049562,0.34003404,0.3662486,-0.3228003,-0.2294433,0.093357
4,-0.54557997,-0.60040265,"('disliked', 'liked')",-0.096352525,-0.08729216,-6.5193725,-6.4951735,-2.3871017,-2.3942893,-0.0071876
5,0.6474179,0.80879825,"('distant', 'outgoing')",0.34882686,0.45207196,0.24943875,0.3003987,0.4152279,0.520423,0.1051951
6,0.35537368,0.52673507,"('distant', 'open')",-0.32146266,-0.18397166,1.0181209,1.0364064,0.3506773,0.4597233,0.109046
7,0.08533753,0.21610159,"('insensitive', 'sensitive')",0.6921291,0.87005854,0.4769706,0.4076094,0.4181457,0.4979232,0.0797775
8,0.0031825304,0.058400508,"('unaffectionate', 'affectionate')",-0.71090764,-0.6282946,1.0314225,0.9465201,0.1078991,0.125542,0.0176429
9,0.9964196,1.073736,"('unaffectionate', 'caring')",0.276431,0.36022994,1.5279232,1.5216231,0.9335913,0.9851964,0.0516051
10,-0.7958319,-0.76013273,"('unsympathetic', 'sympathetic')",-0.16811705,-0.073873326,-0.64800507,-0.7002982,-0.537318,-0.5114348,0.0258832
11,0.47897583,0.53723097,"('unhelpful', 'helpful')",-0.03808289,0.012000088,1.8006257,1.9193305,0.7471728,0.8228539,0.0756811
12,1.3274719,1.5057784,"('unsupportive', 'supportive')",0.81116855,1.0020138,-2.0549345,-2.005892,0.027902,0.1673001,0.1393981
13,-0.049121592,-0.18356559,"('impolite', 'polite')",-0.29864424,-0.43272388,-0.5747653,-0.7102204,-0.3075104,-0.44217,-0.1346596
14,0.15029632,0.11663909,"('antisocial', 'social')",0.10920145,0.14628951,-1.1167701,-1.124062,-0.2857575,-0.2870444,-0.0012869
15,0.5442388,0.45419854,"('boring', 'funny')",0.27255064,0.22427438,0.66970706,0.6467329,0.4954988,0.4417353,-0.0537635
16,-0.84028333,-0.82796955,"('unpopular', 'popular')",-0.1872795,-0.10923162,0.59863895,0.64139265,-0.1429746,-0.0986028,0.0443718
17,-0.1985476,-0.088221386,"('nasty', 'nice')",-0.20650251,0.0584016,-0.36125383,-0.26095495,-0.2554346,-0.0969249,0.1585097
18,-0.108647674,0.038470544,"('disagreeable', 'welcoming')",-0.7207458,-0.510803,-0.35372615,-0.34781766,-0.3943732,-0.2733834,0.1209898
19,-0.8747523,-0.75968575,"('inhospitable', 'hospitable')",-0.85640657,-0.7005274,0.21670833,0.34257728,-0.5048169,-0.3725453,0.1322716
20,-0.42092904,-0.23235422,"('rough', 'thoughtful')",0.15620501,0.31116205,0.99564517,0.99485046,0.2436404,0.3578861,0.1142457
21,-0.23124425,-0.23197389,"('immoral', 'moral')",-0.16893741,-0.16573721,-1.066329,-0.99498874,-0.4888369,-0.4642333,0.0246036
22,-0.81827635,-0.80000705,"('untrustworthy', 'trustworthy')",-0.394519,-0.40728128,-1.054059,-1.1245455,-0.7556181,-0.7772779,-0.0216598
23,0.26575467,0.27186134,"('insincere', 'sincere')",0.3510421,0.37110898,6.005682,5.940072,2.2074928,2.1943474,-0.0131454
24,0.94008654,0.9362741,"('dishonest', 'honest')",-0.3573771,-0.29691446,1.0170794,0.93049496,0.5332629,0.5232849,-0.009978
25,0.4959693,0.47662777,"('egoistic', 'altruistic')",0.64425325,0.6391224,1.5490857,1.4483778,0.8964361,0.8547093,-0.0417268
26,0.06364471,0.05970414,"('hardhearted', 'benevolent')",0.9933976,1.0561937,1.381773,1.2752913,0.8129385,0.797063,-0.0158755
27,0.5703617,0.7579142,"('hardhearted', 'softhearted')",0.39855403,0.6298922,1.475761,1.3448955,0.8148923,0.9109006,0.0960083
28,0.13826877,0.053438097,"('disloyal', 'loyal')",-0.5744591,-0.71592754,1.0167437,0.8801731,0.1935178,0.0725612,-0.1209566
29,-0.44764313,-0.4243075,"('unfair', 'fair')",-0.48495072,-0.5400263,-0.16284662,-0.3357821,-0.3651468,-0.4333719,-0.0682251
30,0.34660205,0.39600223,"('intolerant', 'tolerant')",0.09980632,0.14149638,0.43094105,0.46244952,0.2924498,0.333316,0.0408662
31,-1.6184453,-1.4576848,"('evil', 'good')",-0.63613373,-0.50570035,-0.48763928,-0.5759031,-0.9140728,-0.8464294,0.0676434
32,0.28205383,0.31641757,"('unkind', 'kind')",0.8838679,0.8697406,1.2162592,1.0506417,0.7940603,0.7455999,-0.0484604
33,1.1016308,1.0140076,"('wrong', 'right')",0.24113896,0.15803021,-0.2601659,-0.371798,0.3608679,0.2667466,-0.0941213
34,-0.094850704,0.1448888,"('mean', 'honorable')",0.40197596,0.6397922,6.10431,6.259614,2.137145,2.3480983,0.2109533
35,0.21958569,0.2303513,"('corrupt', 'incorrupt')",-0.02170314,0.00926023,0.19965674,0.06430039,0.1325131,0.101304,-0.0312091
36,-1.1424595,-1.0733236,"('hostile', 'amicable')",-1.1981237,-1.1022874,0.4474916,0.33618197,-0.6310306,-0.613143,0.0178876
