,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.45138097,-0.59008974,"('unsociable', 'sociable')",0.31968144,0.19019306,-0.68544924,-0.90717244,-0.2723829,-0.4356897,-0.1633068
1,1.3540605,1.2932386,"('unfriendly', 'friendly')",0.40487015,0.34666845,2.0209596,1.901932,1.2599634,1.180613,-0.0793504
2,0.33424518,0.38360047,"('unlikable', 'likable')",0.36443913,0.33452448,0.24118955,0.34803548,0.3132913,0.3553868,0.0420955
3,-1.8373111,-1.754353,"('repellent', 'pleasant')",-1.7532419,-1.6533762,-0.014558473,0.045647644,-1.2017039,-1.1206938,0.0810101
4,-0.39126623,-0.4331915,"('disliked', 'liked')",0.016036449,0.028177757,-6.3780866,-6.3829417,-2.2511055,-2.2626518,-0.0115463
5,0.46801713,0.40959463,"('distant', 'outgoing')",-0.113848336,-0.10140235,-0.02404364,0.03157911,0.1100417,0.1132571,0.0032154
6,0.37201825,0.35312325,"('distant', 'open')",0.06801465,0.06915196,0.7076016,0.7500206,0.3825448,0.3907653,0.0082205
7,0.036122553,0.04819292,"('insensitive', 'sensitive')",-0.32710448,-0.2267541,0.82982796,0.8009101,0.1796153,0.2074496,0.0278343
8,1.3321172,1.2949368,"('unaffectionate', 'affectionate')",0.47343326,0.4364811,1.2716204,1.1928468,1.0257236,0.9747549,-0.0509687
9,1.524268,1.4818084,"('unaffectionate', 'caring')",0.5541014,0.47767758,1.332256,1.2584374,1.1368752,1.0726411,-0.0642341
10,-0.007901331,-0.023113826,"('unsympathetic', 'sympathetic')",-0.56540847,-0.57483274,-0.5035702,-0.60627234,-0.35896,-0.4014063,-0.0424463
11,-1.5433804,-1.5268469,"('unhelpful', 'helpful')",-0.5349215,-0.50200766,1.2459332,1.3110261,-0.2774562,-0.2392762,0.03818
12,1.0497574,1.0549127,"('unsupportive', 'supportive')",0.6232322,0.66984284,-1.7511042,-1.8063794,-0.0260382,-0.027208,-0.0011698
13,-0.56523657,-0.6082969,"('impolite', 'polite')",0.35840666,0.31555447,-0.50220937,-0.56979764,-0.2363464,-0.2875133,-0.0511669
14,-0.6588835,-0.68768054,"('antisocial', 'social')",-0.257062,-0.3001701,-0.8936048,-0.95840293,-0.6031834,-0.6487512,-0.0455678
15,0.37048745,0.32507893,"('boring', 'funny')",-0.044524603,-0.07557893,0.4625596,0.47717884,0.2628408,0.2422263,-0.0206145
16,-1.2620791,-1.2148014,"('unpopular', 'popular')",-0.59925425,-0.48277766,0.3303548,0.38560474,-0.5103262,-0.4373248,0.0730014
17,-1.468997,-1.4300646,"('nasty', 'nice')",-0.7649738,-0.6601347,-0.3192778,-0.1747354,-0.8510829,-0.7549782,0.0961047
18,0.19745225,0.22832808,"('disagreeable', 'welcoming')",-0.22403462,-0.19674137,-0.24416748,-0.27923372,-0.09025,-0.082549,0.007701
19,0.9567167,0.9496138,"('inhospitable', 'hospitable')",-0.39906386,-0.38141263,0.43999952,0.5478801,0.3325508,0.3720271,0.0394763
20,-0.8121494,-0.720554,"('rough', 'thoughtful')",-0.42080724,-0.33907261,1.0037569,1.0092037,-0.0763999,-0.0168076,0.0595923
21,0.45502266,0.47891706,"('immoral', 'moral')",0.36753803,0.3403761,-1.116288,-1.1461763,-0.0979091,-0.1089611,-0.011052
22,-0.724299,-0.74624544,"('untrustworthy', 'trustworthy')",-0.90529525,-0.9771108,-1.0893501,-1.161671,-0.9063148,-0.9616758,-0.055361
23,-0.25709033,-0.1940108,"('insincere', 'sincere')",-0.504431,-0.5196021,5.5463753,5.46357,1.5949513,1.583319,-0.0116323
24,1.0440831,1.0589705,"('dishonest', 'honest')",0.04342155,-0.034883484,0.72853637,0.62281454,0.605347,0.5489672,-0.0563798
25,0.69339883,0.74263036,"('egoistic', 'altruistic')",1.4611691,1.4565394,1.7659233,1.6968384,1.3068304,1.2986693,-0.0081611
26,1.1341083,1.0436238,"('hardhearted', 'benevolent')",0.70217764,0.6917869,1.6520002,1.5584522,1.162762,1.0979543,-0.0648077
27,-0.34667942,-0.38898614,"('hardhearted', 'softhearted')",0.111375615,0.05961539,1.9967182,1.8486631,0.5871381,0.5064308,-0.0807073
28,0.30389678,0.2693429,"('disloyal', 'loyal')",0.15273085,0.10498285,0.96357685,0.8438055,0.4734015,0.4060438,-0.0673577
29,-0.59147805,-0.6669884,"('unfair', 'fair')",-0.51863104,-0.53285056,-0.17014647,-0.2625047,-0.4267519,-0.4874479,-0.060696
30,0.78798985,0.7469351,"('intolerant', 'tolerant')",-0.06015496,-0.06355764,0.8289932,0.75965416,0.5189427,0.4810106,-0.0379321
31,-0.21455461,-0.12915078,"('evil', 'good')",-0.601003,-0.45429805,-0.26995787,-0.2369908,-0.3618385,-0.2734799,0.0883586
32,0.6198102,0.59841627,"('unkind', 'kind')",0.79802406,0.69619864,0.76061314,0.59452146,0.7261492,0.6297121,-0.0964371
33,1.2026998,1.1154438,"('wrong', 'right')",0.75187963,0.60796803,-0.10481927,-0.15442054,0.6165867,0.5229971,-0.0935896
34,0.08823304,0.2219406,"('mean', 'honorable')",0.1570166,0.30082124,5.9434857,6.059535,2.0629118,2.1940989,0.1311871
35,0.21175724,0.14201759,"('corrupt', 'incorrupt')",-0.7187423,-0.7560064,0.25721464,0.17237613,-0.0832568,-0.1472042,-0.0639474
36,-0.3337284,-0.3294275,"('hostile', 'amicable')",-0.6182236,-0.6113123,0.4267935,0.27796295,-0.1750528,-0.2209256,-0.0458728
37,1.4865696,1.4604532,"('fake', 'genuine')",0.34190196,0.3081987,0.5518187,0.5453564,0.7934302,0.7713361,-0.0220941
38,0.20841804,0.2285159,"('untruthful', 'truthful')",0.21406394,0.22724542,0.022061743,0.033404626,0.1481812,0.1630553,0.0148741
39,0.43000382,0.4611936,"('exploitative', 'cooperative')",0.27775538,0.27682188,-0.044894055,-0.0017422894,0.2209551,0.2454244,0.0244693
40,-0.52568,-0.57068235,"('stingy', 'generous')",0.3982958,0.43708268,-1.3057677,-1.3768047,-0.4777173,-0.5034681,-0.0257508
41,-0.07029366,-0.004724875,"('unforgiving', 'forgiving')",0.6522465,0.6611675,0.08414028,-0.08197799,0.222031,0.1914882,-0.0305428
42,0.21543714,0.31672788,"('unreliable', 'reliable')",0.43512562,0.4962504,-3.077469,-2.9548438,-0.8089688,-0.7139552,0.0950136
43,-0.31325844,-0.24444638,"('irresponsible', 'responsible')",-0.07982476,-0.04732406,0.22746015,0.24461055,-0.0552077,-0.01572,0.0394877
44,-2.0389843,-1.9620173,"('prejudiced', 'unprejudiced')",-0.7553626,-0.7353099,-1.7050261,-1.6203866,-1.499791,-1.4392379,0.0605531
45,-1.059378,-1.010217,"('incompetent', 'competent')",-0.10128601,0.0033718944,-0.37929836,-0.44216555,-0.5133208,-0.4830035,0.0303173
46,-0.68143386,-0.66334176,"('uncompetitive', 'competitive')",0.220347,0.2735097,-1.1096987,-1.2342411,-0.5235952,-0.5413577,-0.0177625
