,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.1201441,-1.2318814,"('unsociable', 'sociable')",-0.13728304,-0.15033296,-0.6287136,-0.6911072,-0.0623936
1,-1.7848529,-1.8880572,"('unfriendly', 'friendly')",1.847349,1.68442,0.0312481,-0.1018186,-0.1330667
2,1.0079296,1.040962,"('unlikable', 'likable')",0.7844172,0.83844155,0.8961734,0.9397018,0.0435284
3,0.2124787,0.3008192,"('repellent', 'pleasant')",0.40646547,0.564036,0.3094721,0.4324276,0.1229555
4,0.060904358,-0.04225092,"('disliked', 'liked')",-4.908935,-4.6611085,-2.4240153,-2.3516798,0.0723355
5,-1.0610329,-1.0573934,"('distant', 'outgoing')",-0.33493775,-0.48247707,-0.6979853,-0.7699353,-0.07195
6,-1.2261356,-1.2427351,"('distant', 'open')",0.30923653,0.06383674,-0.4584495,-0.5894492,-0.1309997
7,-0.9026987,-0.87348604,"('insensitive', 'sensitive')",0.75948465,0.85664153,-0.071607,-0.0084223,0.0631847
8,-1.8218635,-1.8781146,"('unaffectionate', 'affectionate')",0.8349668,0.66571087,-0.4934484,-0.6062019,-0.1127535
9,-1.6729327,-1.7108676,"('unaffectionate', 'caring')",1.2568926,1.122028,-0.2080201,-0.2944198,-0.0863997
10,-1.0881006,-1.0657086,"('unsympathetic', 'sympathetic')",0.5637932,0.6884833,-0.2621537,-0.1886127,0.073541
11,-0.5315757,-0.49991763,"('unhelpful', 'helpful')",1.8110209,1.8413332,0.6397226,0.6707078,0.0309852
12,-1.1069664,-1.0511963,"('unsupportive', 'supportive')",-1.2673582,-1.1271728,-1.1871623,-1.0891845,0.0979778
13,-0.31191683,-0.30187422,"('impolite', 'polite')",-0.42361134,-0.31936336,-0.3677641,-0.3106188,0.0571453
14,0.55740136,0.5858473,"('antisocial', 'social')",0.31900972,0.5508181,0.4382055,0.5683327,0.1301272
15,0.3490574,0.252371,"('boring', 'funny')",0.62336415,0.58446133,0.4862108,0.4184162,-0.0677946
16,-0.7281155,-0.7043038,"('unpopular', 'popular')",0.1369988,0.19130293,-0.2955583,-0.2565004,0.0390579
17,-0.49073765,-0.45184964,"('nasty', 'nice')",-0.23525974,-0.1735428,-0.3629987,-0.3126962,0.0503025
18,-0.92882353,-0.8979736,"('disagreeable', 'welcoming')",-0.9587983,-0.97011554,-0.9438109,-0.9340446,0.0097663
19,-1.8769783,-1.8592268,"('inhospitable', 'hospitable')",-0.7107017,-0.8080656,-1.2938399,-1.3336462,-0.0398063
20,0.25696635,0.2765841,"('rough', 'thoughtful')",1.2583853,1.2799941,0.7576758,0.7782891,0.0206133
21,-0.62132734,-0.6192482,"('immoral', 'moral')",-0.7955801,-0.65839475,-0.7084537,-0.6388215,0.0696322
22,-0.51055884,-0.46622735,"('untrustworthy', 'trustworthy')",-0.13029385,-0.03499874,-0.3204263,-0.250613,0.0698133
23,-1.666427,-1.6484866,"('insincere', 'sincere')",5.1795206,4.9651957,1.7565467,1.6583545,-0.0981922
24,-0.67415994,-0.67086136,"('dishonest', 'honest')",0.9426796,0.92875886,0.1342598,0.1289487,-0.0053111
25,-0.36208576,-0.4358084,"('egoistic', 'altruistic')",0.66447544,0.5195661,0.1511948,0.0418789,-0.1093159
26,0.3652276,0.2617814,"('hardhearted', 'benevolent')",2.4739292,2.4182928,1.4195784,1.3400371,-0.0795413
27,-0.8740428,-0.8572499,"('hardhearted', 'softhearted')",0.58263427,0.42307544,-0.1457043,-0.2170872,-0.0713829
28,-1.5070944,-1.5745565,"('disloyal', 'loyal')",0.9802752,0.8521066,-0.2634096,-0.3612249,-0.0978153
29,-0.5971155,-0.5722025,"('unfair', 'fair')",-0.76668936,-0.8592948,-0.6819024,-0.7157487,-0.0338463
30,0.2555403,0.2311254,"('intolerant', 'tolerant')",1.3096862,1.4242303,0.7826133,0.8276778,0.0450645
31,-0.7356861,-0.7572507,"('evil', 'good')",-0.5595997,-0.69214714,-0.6476429,-0.7246989,-0.077056
32,-0.6308161,-0.6579265,"('unkind', 'kind')",0.8190279,0.7249634,0.0941059,0.0335185,-0.0605874
33,0.1953376,0.16038194,"('wrong', 'right')",-0.12329088,-0.22401786,0.0360234,-0.031818,-0.0678414
34,-0.39100912,-0.32555375,"('mean', 'honorable')",4.7129564,4.695658,2.1609735,2.1850522,0.0240787
35,-0.19351448,-0.31328765,"('corrupt', 'incorrupt')",-0.3983565,-0.70100313,-0.2959355,-0.5071454,-0.2112099
36,-0.25484428,-0.39131454,"('hostile', 'amicable')",0.47512597,0.20242077,0.1101408,-0.0944469,-0.2045877
37,-0.45544672,-0.43038934,"('fake', 'genuine')",0.06948759,0.0760837,-0.1929796,-0.1771528,0.0158268
38,-1.1064696,-1.1255509,"('untruthful', 'truthful')",0.5644398,0.5986508,-0.2710149,-0.26345,0.0075649
39,0.10639419,0.15712641,"('exploitative', 'cooperative')",0.1932402,0.27683955,0.1498172,0.216983,0.0671658
40,0.51768124,0.50907695,"('stingy', 'generous')",-1.4144933,-1.3121502,-0.448406,-0.4015366,0.0468694
41,-0.5301858,-0.5814462,"('unforgiving', 'forgiving')",0.392792,0.41006166,-0.0686969,-0.0856923,-0.0169954
42,0.58658737,0.73206675,"('unreliable', 'reliable')",-2.2200422,-1.8863862,-0.8167274,-0.5771597,0.2395677
43,-1.0890421,-1.0238346,"('irresponsible', 'responsible')",1.2545754,1.3602769,0.0827667,0.1682212,0.0854545
44,0.6709342,0.72478426,"('prejudiced', 'unprejudiced')",-1.9972725,-1.909378,-0.6631691,-0.5922969,0.0708722
45,-0.72193086,-0.7447715,"('incompetent', 'competent')",0.9608051,1.0481526,0.1194371,0.1516905,0.0322534
46,-0.22578049,-0.17056271,"('uncompetitive', 'competitive')",0.10486533,0.25272182,-0.0604576,0.0410796,0.1015372
47,-0.05495134,0.038294513,"('stupid', 'smart')",5.12203,5.0609765,2.5335393,2.5496354,0.0160961
48,-0.5886326,-0.64213187,"('unintelligent', 'intelligent')",0.7170984,0.7673801,0.0642329,0.0626241,-0.0016088
49,-0.6649156,-0.5242589,"('unable', 'able')",-0.54951847,-0.44945765,-0.6072171,-0.4868583,0.1203588
50,-0.102303684,-0.0060885437,"('clumsy', 'skillful')",-0.47569042,-0.4999378,-0.2889971,-0.2530132,0.0359839
51,-0.79720074,-0.8671592,"('uneducated', 'educated')",0.13782948,0.15787384,-0.3296856,-0.3546427,-0.0249571
52,-0.85837203,-1.0290318,"('irrational', 'rational')",-0.53746855,-0.79632366,-0.6979203,-0.9126777,-0.2147574
53,-1.3965816,-1.4316473,"('uncreative', 'creative')",0.8632899,0.7683937,-0.2666459,-0.3316268,-0.0649809
54,-0.9992902,-1.0215653,"('incapable', 'capable')",1.1327428,1.0390083,0.0667263,0.0087215,-0.0580048
55,-0.28715113,-0.27046177,"('incompetent', 'clever')",0.8621752,1.0727633,0.2875121,0.4011508,0.1136387
56,0.17803603,0.14007562,"('impractical', 'practical')",0.7528295,0.8892117,0.4654328,0.5146437,0.0492109
57,-0.24721046,-0.32134268,"('unimaginative', 'imaginative')",-0.53000593,-0.39180717,-0.3886082,-0.3565749,0.0320333
58,-0.5955433,-0.6376022,"('undiscriminating', 'discriminating')",0.8615874,0.91494143,0.133022,0.1386696,0.0056476
59,-0.69837904,-0.6687679,"('foolish', 'wise')",0.25232735,0.23196939,-0.2230258,-0.2183993,0.0046265
60,0.031617984,0.122992784,"('inefficient', 'efficient')",0.24534516,0.5720389,0.1384816,0.3475158,0.2090342
61,-0.56904054,-0.65368724,"('illogical', 'logical')",0.5200385,0.34304577,-0.024501,-0.1553207,-0.1308197
62,0.16576767,0.2447657,"('incompetent', 'brilliant')",1.0001923,1.2062284,0.58298,0.725497,0.142517
63,-1.4361348,-1.371318,"('unperceptive', 'insightful')",1.0209043,1.1419457,-0.2076153,-0.1146861,0.0929292
64,0.67545545,0.67692,"('shy', 'confident')",-5.3877196,-5.123155,-2.356132,-2.2231176,0.1330144
65,0.1777613,0.19744794,"('insecure', 'secure')",0.3612666,0.5309955,0.269514,0.3642217,0.0947077
