,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
47,0.09331657,0.15619153,"('stupid', 'smart')",5.0780635,5.120125,2.58569,2.6381581,0.0524681
48,0.016863786,-0.008500382,"('unintelligent', 'intelligent')",0.9551898,0.9010698,0.4860268,0.4462847,-0.0397421
49,0.1518213,0.20670328,"('unable', 'able')",-0.24351327,-0.14958239,-0.045846,0.0285604,0.0744064
50,-0.14927259,-0.1450961,"('clumsy', 'skillful')",-0.26543558,-0.35009637,-0.2073541,-0.2475962,-0.0402421
51,-0.104379356,-0.1793389,"('uneducated', 'educated')",0.2860738,0.1490911,0.0908472,-0.0151239,-0.1059711
52,-1.0655292,-1.3084702,"('irrational', 'rational')",0.18133417,0.05888257,-0.4420975,-0.6247938,-0.1826963
53,-1.6956322,-1.6932336,"('uncreative', 'creative')",0.40464172,0.31497243,-0.6454952,-0.6891306,-0.0436354
54,-0.48757222,-0.54805315,"('incapable', 'capable')",0.4406989,0.45415905,-0.0234367,-0.046947,-0.0235103
55,0.27242032,0.34362325,"('incompetent', 'clever')",0.5228097,0.48983014,0.397615,0.4167267,0.0191117
56,0.7689633,0.6815539,"('impractical', 'practical')",0.26827833,0.22752923,0.5186208,0.4545416,-0.0640792
57,-0.29865235,-0.29591906,"('unimaginative', 'imaginative')",-2.6871529,-2.7554371,-1.4929026,-1.5256782,-0.0327756
58,-0.26932663,-0.23110019,"('undiscriminating', 'discriminating')",0.05797297,0.04656913,-0.1056768,-0.0922655,0.0134113
59,-0.5663232,-0.6214535,"('foolish', 'wise')",0.0015502907,0.0008008294,-0.2823865,-0.3103263,-0.0279398
60,1.0908791,1.1319612,"('inefficient', 'efficient')",0.1941075,0.30350223,0.6424933,0.7177317,0.0752384
61,-0.040146135,-0.20857003,"('illogical', 'logical')",0.57785577,0.40562415,0.2688548,0.0985271,-0.1703277
62,1.05218,1.1426129,"('incompetent', 'brilliant')",0.92533153,1.0798687,0.9887558,1.1112409,0.1224851
63,-0.35527632,-0.2643983,"('unperceptive', 'insightful')",0.2890524,0.31178382,-0.033112,0.0236928,0.0568048
64,0.58350724,0.47726184,"('shy', 'confident')",-5.697547,-5.6704082,-2.5570199,-2.5965731,-0.0395532
65,0.63328195,0.506299,"('insecure', 'secure')",-0.20008343,-0.23452033,0.2165993,0.1358894,-0.0807099
66,-0.68604785,-0.7505255,"('inactive', 'active')",-0.2540628,-0.28985596,-0.4700553,-0.5201907,-0.0501354
67,-0.050666593,-0.124961376,"('doubtful', 'determined')",-0.3086903,-0.37972045,-0.1796785,-0.2523409,-0.0726624
68,-0.015242081,-0.012821294,"('dependent', 'independent')",-0.9493163,-0.93976796,-0.4822792,-0.4762946,0.0059846
69,0.245704,0.24914399,"('lazy', 'industrious')",-0.6171557,-0.52255446,-0.1857258,-0.1367052,0.0490206
70,0.075609595,0.15243925,"('lethargic', 'energetic')",-0.06306773,-0.054626938,0.0062709,0.0489062,0.0426353
71,-0.520829,-0.5275998,"('diffident', 'self-confident')",0.42141795,0.32722408,-0.0497055,-0.1001879,-0.0504824
72,0.31441143,0.3393344,"('unambitious', 'ambitious')",-0.53111833,-0.4433087,-0.1083535,-0.0519872,0.0563663
73,0.9204417,0.85753614,"('helpless', 'self-reliant')",-2.9258277,-2.764994,-1.0026931,-0.9537289,0.0489642
74,-0.18782689,-0.17607388,"('undedicated', 'dedicated')",-0.53727245,-0.6142526,-0.3625497,-0.3951632,-0.0326135
75,0.26480573,0.3688122,"('meek', 'impulsive')",-0.58900124,-0.42222366,-0.1620978,-0.0267057,0.1353921
76,0.8431215,0.9297375,"('anxious', 'daring')",-0.1831362,-0.14679082,0.3299927,0.3914734,0.0614807
77,-0.34550837,-0.3035711,"('unmotivated', 'motivated')",-0.9522577,-0.8876999,-0.648883,-0.5956355,0.0532475
78,-0.56713,-0.42769364,"('nonresilient', 'resilient')",-0.23811945,-0.2660408,-0.4026247,-0.3468672,0.0557575
79,-1.1708403,-1.2194874,"('wavering', 'unwavering')",-0.9626159,-0.9645856,-1.0667281,-1.0920365,-0.0253084
80,0.99481326,0.9408583,"('dominated', 'dominating')",-0.70328647,-0.6670142,0.1457634,0.1369221,-0.0088413
81,1.2645652,1.1750733,"('submissive', 'aggressive')",-0.08654907,-0.04048796,0.5890081,0.5672926,-0.0217155
82,-0.43960953,-0.39616337,"('poor', 'rich')",5.8519483,5.7401114,2.7061694,2.6719739,-0.0341955
83,-0.09374457,-0.1854955,"('powerless', 'powerful')",-0.78812927,-0.8252906,-0.4409369,-0.505393,-0.0644561
84,0.5238431,0.44968605,"('inferior', 'superior')",0.63986415,0.6323912,0.5818536,0.5410386,-0.040815
85,-0.593174,-0.673031,"('insignificant', 'prestigious')",-0.15164727,-0.25058138,-0.3724106,-0.4618062,-0.0893956
86,-1.3410172,-1.4423722,"('uninfluential', 'influential')",-0.43857402,-0.59567463,-0.8897957,-1.0190234,-0.1292277
87,0.6295055,0.4827188,"('unsuccessful', 'successful')",0.9578542,0.90952915,0.7936798,0.696124,-0.0975558
88,-0.23428077,-0.41566765,"('low', 'eminent')",-0.070576355,-0.2232117,-0.1524286,-0.3194397,-0.1670111
