,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1836845,-1.2928059,"('unsociable', 'sociable')",0.066301025,-0.04296045,-0.7847528,-0.9290043,-0.6340454,-0.7549235,-0.1208781
1,0.1573583,0.03771784,"('unfriendly', 'friendly')",0.7803478,0.6469061,2.0070407,1.8598952,0.9815823,0.8481731,-0.1334092
2,0.46156678,0.54141384,"('unlikable', 'likable')",0.6448604,0.70923615,0.5924824,0.71293974,0.5663032,0.6545299,0.0882267
3,-0.58118165,-0.5468756,"('repellent', 'pleasant')",0.23391798,0.35204804,-0.03828544,-0.021822305,-0.1285164,-0.0722166,0.0562998
4,-0.07009234,-0.09186156,"('disliked', 'liked')",-0.75466853,-0.82896584,-5.649527,-5.772089,-2.158096,-2.2309721,-0.0728761
5,0.48633724,0.49637985,"('distant', 'outgoing')",-0.41530514,-0.4217422,-0.008969594,0.022965977,0.0206875,0.0325345,0.011847
6,0.2322652,0.24244916,"('distant', 'open')",-0.79095864,-0.8158599,0.5108944,0.49880904,-0.015933,-0.0248672,-0.0089342
7,-0.49787197,-0.54380584,"('insensitive', 'sensitive')",-0.3174523,-0.28854653,0.06433161,0.087302916,-0.2503309,-0.2483498,0.0019811
8,0.108287856,0.07149336,"('unaffectionate', 'affectionate')",-0.4143243,-0.4103488,0.62541056,0.5535129,0.106458,0.0715525,-0.0349055
9,-0.16350211,-0.19460404,"('unaffectionate', 'caring')",-0.09282191,-0.11020404,1.0779468,1.0453469,0.2738742,0.2468463,-0.0270279
10,-1.808715,-1.8735671,"('unsympathetic', 'sympathetic')",-1.5014988,-1.5025685,-1.1736542,-1.2110258,-1.4946227,-1.5290538,-0.0344311
11,-0.89538455,-0.8410064,"('unhelpful', 'helpful')",0.2835268,0.32128656,1.1967506,1.2319956,0.1949643,0.2374252,0.0424609
12,-0.6677986,-0.59359413,"('unsupportive', 'supportive')",-0.26280913,-0.123594314,-2.0697274,-2.0371776,-1.0001117,-0.918122,0.0819897
13,-1.2379633,-1.2837168,"('impolite', 'polite')",-0.46210623,-0.45161068,-0.7815962,-0.81402016,-0.8272219,-0.8497825,-0.0225606
14,-0.41052324,-0.4406776,"('antisocial', 'social')",0.11863729,0.16951944,-1.0707678,-1.0759927,-0.4542179,-0.4490503,0.0051676
15,0.21676715,0.2019267,"('boring', 'funny')",-0.698176,-0.7186487,0.7728474,0.70590514,0.0971462,0.0630611,-0.0340851
16,-0.18770504,-0.13232556,"('unpopular', 'popular')",-0.5678607,-0.5692793,0.6819156,0.71032876,-0.0245501,0.002908,0.0274581
17,-0.07034026,-0.05565872,"('nasty', 'nice')",-0.16414648,-0.12944116,-0.26617533,-0.21470155,-0.1668874,-0.1332671,0.0336203
18,-0.083541565,-0.13014126,"('disagreeable', 'welcoming')",0.07630595,0.13191414,-0.43337,-0.4543305,-0.1468685,-0.1508525,-0.003984
19,-0.5285816,-0.51726985,"('inhospitable', 'hospitable')",-0.8219414,-0.8357827,0.20625994,0.31197077,-0.381421,-0.3470273,0.0343937
20,0.18317178,0.16242155,"('rough', 'thoughtful')",0.28808686,0.3670525,1.1649501,1.1071821,0.5454029,0.5455521,0.0001492
21,-0.57974184,-0.59235436,"('immoral', 'moral')",0.39140972,0.3433026,-1.059765,-1.0229249,-0.4160324,-0.4239922,-0.0079598
22,-0.6276178,-0.67341036,"('untrustworthy', 'trustworthy')",0.20366018,0.11040076,-1.1498938,-1.2616422,-0.5246171,-0.6082173,-0.0836002
23,-0.6835979,-0.7574439,"('insincere', 'sincere')",0.34433606,0.33121663,4.8973093,4.8349605,1.5193491,1.4695778,-0.0497713
24,-0.45598575,-0.47453344,"('dishonest', 'honest')",-1.4416784,-1.4553845,0.3138947,0.22653528,-0.5279232,-0.5677942,-0.039871
25,0.5434637,0.5741403,"('egoistic', 'altruistic')",0.7592611,0.7918621,1.6392105,1.5985223,0.9806451,0.9881749,0.0075298
26,0.45404068,0.40972856,"('hardhearted', 'benevolent')",0.43287,0.46007997,1.6108766,1.5141221,0.8325957,0.7946436,-0.0379521
27,-0.5272024,-0.5440214,"('hardhearted', 'softhearted')",0.056673832,0.08427123,1.4274036,1.3089982,0.3189583,0.2830827,-0.0358756
28,-0.7204137,-0.8586236,"('disloyal', 'loyal')",-0.32542512,-0.43174967,0.74084383,0.6287529,-0.101665,-0.2205401,-0.1188751
29,-0.14438072,-0.13515662,"('unfair', 'fair')",-0.30404958,-0.30785808,-0.18994214,-0.30716228,-0.2127908,-0.250059,-0.0372682
30,-0.5771123,-0.6026278,"('intolerant', 'tolerant')",0.89133775,0.86334294,0.7391298,0.65687364,0.3511184,0.3058629,-0.0452555
31,0.0031025186,0.058441866,"('evil', 'good')",-0.03363552,-0.00033801794,-0.16938967,-0.20449057,-0.0666409,-0.0487956,0.0178453
32,-0.64559156,-0.6535271,"('unkind', 'kind')",-0.6842285,-0.6897436,0.32538623,0.23030561,-0.3348113,-0.3709884,-0.0361771
33,0.6452374,0.575265,"('wrong', 'right')",0.012487255,-0.0036165342,-0.18720804,-0.25297692,0.1568389,0.1062239,-0.050615
34,-0.026870154,0.10840197,"('mean', 'honorable')",0.26125723,0.38984525,5.6678457,5.8257546,1.9674109,2.1080006,0.1405897
35,0.36837074,0.34927106,"('corrupt', 'incorrupt')",-0.48496753,-0.5295819,0.5659604,0.45989877,0.1497879,0.093196,-0.0565919
36,0.70575523,0.6214862,"('hostile', 'amicable')",-0.6136855,-0.71161515,1.2951012,1.1091442,0.4623903,0.3396718,-0.1227185
37,-0.1976215,-0.20086038,"('fake', 'genuine')",-0.4059214,-0.3735375,-0.040100805,-0.05181032,-0.2145479,-0.2087361,0.0058118
38,-1.1530771,-1.0898391,"('untruthful', 'truthful')",-1.1851202,-1.1249998,-0.3342189,-0.30168813,-0.8908054,-0.8388424,0.051963
