,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.37871987,-0.48162332,"('unsociable', 'sociable')",-0.2506613,-0.42406997,-0.3146906,-0.4528466,-0.138156
1,-0.47506344,-0.5431227,"('unfriendly', 'friendly')",1.7954574,1.6231277,0.660197,0.5400025,-0.1201945
2,1.5467525,1.5686707,"('unlikable', 'likable')",0.9266485,1.0215188,1.2367005,1.2950947,0.0583942
3,-0.62951857,-0.47928786,"('repellent', 'pleasant')",-0.03702423,0.05649869,-0.3332714,-0.2113946,0.1218768
4,0.3214241,0.2812557,"('disliked', 'liked')",-5.9997296,-6.001303,-2.8391528,-2.8600237,-0.0208709
5,0.56587124,0.5912955,"('distant', 'outgoing')",0.0037422217,0.024284877,0.2848067,0.3077902,0.0229835
6,0.047971033,0.061686702,"('distant', 'open')",0.38329837,0.34611493,0.2156347,0.2039008,-0.0117339
7,-0.86271024,-0.75468755,"('insensitive', 'sensitive')",0.5634598,0.5947305,-0.1496252,-0.0799785,0.0696467
8,-0.866547,-0.9151993,"('unaffectionate', 'affectionate')",0.55302185,0.4859327,-0.1567626,-0.2146333,-0.0578707
9,-0.251449,-0.25907755,"('unaffectionate', 'caring')",1.2360692,1.2485074,0.4923101,0.4947149,0.0024048
10,-1.6137846,-1.5600172,"('unsympathetic', 'sympathetic')",-0.22306088,-0.2715844,-0.9184227,-0.9158008,0.0026219
11,-0.56768954,-0.52815354,"('unhelpful', 'helpful')",1.9319062,2.0136275,0.6821083,0.742737,0.0606287
12,0.025075361,0.17450148,"('unsupportive', 'supportive')",-1.3711987,-1.3231492,-0.6730617,-0.5743239,0.0987378
13,-0.9928796,-0.9925863,"('impolite', 'polite')",-0.19348827,-0.17354265,-0.5931839,-0.5830645,0.0101194
14,0.3533936,0.45268464,"('antisocial', 'social')",-0.66901726,-0.6761591,-0.1578118,-0.1117372,0.0460746
15,0.34246844,0.24482937,"('boring', 'funny')",0.58519655,0.5558198,0.4638325,0.4003246,-0.0635079
16,0.18942332,0.2364662,"('unpopular', 'popular')",0.5860202,0.5969514,0.3877217,0.4167088,0.0289871
17,0.48922879,0.58832526,"('nasty', 'nice')",-0.38574526,-0.3444449,0.0517418,0.1219402,0.0701984
18,-0.26569498,-0.2589583,"('disagreeable', 'welcoming')",-0.39626643,-0.44529954,-0.3309807,-0.3521289,-0.0211482
19,-0.5579931,-0.6352031,"('inhospitable', 'hospitable')",0.122001484,0.11950573,-0.2179958,-0.2578487,-0.0398529
20,0.43134773,0.5143219,"('rough', 'thoughtful')",0.95857215,0.8953303,0.6949599,0.7048261,0.0098662
21,-0.50186276,-0.51926595,"('immoral', 'moral')",-0.70116085,-0.64948237,-0.6015118,-0.5843742,0.0171376
22,-0.6093907,-0.622072,"('untrustworthy', 'trustworthy')",-1.0125282,-1.0555677,-0.8109595,-0.8388199,-0.0278604
23,-1.0137897,-0.96417135,"('insincere', 'sincere')",5.7869487,5.72987,2.3865795,2.3828492,-0.0037303
24,-0.5513701,-0.5917401,"('dishonest', 'honest')",1.1271621,1.0677452,0.287896,0.2380026,-0.0498934
25,0.44919622,0.46091154,"('egoistic', 'altruistic')",1.4522111,1.3469023,0.9507037,0.9039069,-0.0467968
26,0.9112454,0.82664835,"('hardhearted', 'benevolent')",1.5152693,1.358686,1.2132573,1.0926671,-0.1205902
27,0.44686195,0.5720082,"('hardhearted', 'softhearted')",1.4611353,1.3949746,0.9539986,0.9834914,0.0294928
28,-0.77176964,-0.9218865,"('disloyal', 'loyal')",0.730537,0.6056803,-0.0206163,-0.1581031,-0.1374868
29,0.111302994,0.07984264,"('unfair', 'fair')",-0.43750146,-0.6379496,-0.1630992,-0.2790535,-0.1159543
30,0.23941323,0.20707163,"('intolerant', 'tolerant')",1.449157,1.3705763,0.8442851,0.788824,-0.0554611
31,0.16244599,0.16922587,"('evil', 'good')",-1.0120016,-1.1631495,-0.4247778,-0.4969618,-0.072184
32,-0.2886988,-0.2927689,"('unkind', 'kind')",0.9517475,0.84013873,0.3315243,0.2736849,-0.0578394
33,0.8106581,0.7154123,"('wrong', 'right')",-0.34668958,-0.36179835,0.2319843,0.176807,-0.0551773
34,-0.061683074,0.09333937,"('mean', 'honorable')",6.1765437,6.217961,3.0574303,3.1556501,0.0982198
35,0.52607536,0.4452697,"('corrupt', 'incorrupt')",-0.086747006,-0.2360303,0.2196642,0.1046197,-0.1150445
36,0.38280067,0.2147787,"('hostile', 'amicable')",0.29542583,0.05518861,0.3391132,0.1349837,-0.2041295
37,-0.4048528,-0.3964547,"('fake', 'genuine')",0.21051638,0.21972834,-0.0971682,-0.0883632,0.008805
38,-0.5204113,-0.49462676,"('untruthful', 'truthful')",0.4789764,0.54681146,-0.0207175,0.0260924,0.0468099
39,1.4483784,1.4651906,"('exploitative', 'cooperative')",-0.17907774,-0.16946185,0.6346503,0.6478644,0.0132141
40,0.5003325,0.53017694,"('stingy', 'generous')",-1.21913,-1.2970791,-0.3593988,-0.3834511,-0.0240523
41,0.06414238,0.08764066,"('unforgiving', 'forgiving')",0.35779008,0.2231495,0.2109662,0.1553951,-0.0555711
42,0.8927577,0.9108212,"('unreliable', 'reliable')",-2.7071924,-2.618726,-0.9072174,-0.8539524,0.053265
43,-0.75419116,-0.6852691,"('irresponsible', 'responsible')",0.5034626,0.49534968,-0.1253643,-0.0949597,0.0304046
44,0.6072123,0.6275789,"('prejudiced', 'unprejudiced')",-1.7267028,-1.7314339,-0.5597453,-0.5519274,0.0078179
45,-1.0738312,-1.0030761,"('incompetent', 'competent')",-0.25523505,-0.29489213,-0.6645331,-0.6489841,0.015549
46,-1.2254876,-1.1542313,"('uncompetitive', 'competitive')",-0.8205219,-0.7906068,-1.0230048,-0.972419,0.0505858
47,-0.14930543,-0.031219594,"('stupid', 'smart')",5.54866,5.6285725,2.6996772,2.7986765,0.0989993
48,-0.6500881,-0.710746,"('unintelligent', 'intelligent')",0.85840684,0.79830754,0.1041594,0.0437808,-0.0603786
49,-0.69293356,-0.61183196,"('unable', 'able')",-0.18923691,-0.029439775,-0.4410852,-0.3206359,0.1204493
50,0.17598912,0.21248645,"('clumsy', 'skillful')",0.11742206,0.14928028,0.1467056,0.1808834,0.0341778
51,-0.8949353,-0.97657365,"('uneducated', 'educated')",1.1983817,1.1190362,0.1517232,0.0712313,-0.0804919
52,0.5137003,0.2733477,"('irrational', 'rational')",0.070973024,-0.053869728,0.2923367,0.109739,-0.1825977
53,-1.1117653,-1.1364458,"('uncreative', 'creative')",1.026225,0.94411796,-0.0427701,-0.0961639,-0.0533938
54,0.041990407,0.018688682,"('incapable', 'capable')",1.0040233,1.0388225,0.5230069,0.5287556,0.0057487
55,-1.0448887,-1.0176497,"('incompetent', 'clever')",0.037609465,-0.006711252,-0.5036396,-0.5121804,-0.0085408
56,-0.25643837,-0.2591394,"('impractical', 'practical')",0.3095438,0.3457398,0.0265527,0.0433002,0.0167475
57,-1.4854816,-1.5572894,"('unimaginative', 'imaginative')",-2.6091967,-2.6497455,-2.0473392,-2.1035175,-0.0561783
58,0.3152267,0.28043506,"('undiscriminating', 'discriminating')",0.17706652,0.11708042,0.2461466,0.1987577,-0.0473889
59,0.51974297,0.41203716,"('foolish', 'wise')",0.55661225,0.5658603,0.5381776,0.4889487,-0.0492289
60,-0.038357645,0.058353566,"('inefficient', 'efficient')",0.0033110715,0.14776698,-0.0175233,0.1030603,0.1205836
61,0.022581909,-0.06455444,"('illogical', 'logical')",0.38855085,0.2731697,0.2055664,0.1043076,-0.1012588
62,0.29336107,0.4613764,"('incompetent', 'brilliant')",0.5118273,0.7532132,0.4025942,0.6072948,0.2047006
63,-0.16576938,-0.06357827,"('unperceptive', 'insightful')",1.3648783,1.4724402,0.5995545,0.704431,0.1048765
64,0.3140546,0.24475738,"('shy', 'confident')",-6.4034777,-6.312623,-3.0447116,-3.0339329,0.0107787
65,-0.64861417,-0.74090356,"('insecure', 'secure')",-0.38725284,-0.38625625,-0.5179335,-0.5635799,-0.0456464
66,0.9148447,0.878881,"('inactive', 'active')",1.1721152,1.1122892,1.0434799,0.9955851,-0.0478948
67,0.9718345,0.9105442,"('doubtful', 'determined')",-0.34972048,-0.33870175,0.311057,0.2859212,-0.0251358
68,-0.56566155,-0.6782223,"('dependent', 'independent')",-0.29678285,-0.34015092,-0.4312222,-0.5091866,-0.0779644
69,1.8759111,1.894645,"('lazy', 'industrious')",-0.47231454,-0.39625373,0.7017983,0.7491956,0.0473973
