,fry_male,fry_female,tuple,average_male,average_female,female-male
21,-0.41449723,-0.32659608,"('immoral', 'moral')",-0.4144972,-0.3265961,0.0879011
22,-0.29917172,-0.31842878,"('untrustworthy', 'trustworthy')",-0.2991717,-0.3184288,-0.0192571
23,6.2260404,6.193698,"('insincere', 'sincere')",6.2260404,6.1936979,-0.0323425
24,1.3759094,1.2571287,"('dishonest', 'honest')",1.3759094,1.2571287,-0.1187807
25,0.751284,0.70661104,"('egoistic', 'altruistic')",0.751284,0.706611,-0.044673
26,0.8079544,0.76038057,"('hardhearted', 'benevolent')",0.8079544,0.7603806,-0.0475738
27,1.6099709,1.4530883,"('hardhearted', 'softhearted')",1.6099709,1.4530883,-0.1568826
28,1.0556697,0.95767695,"('disloyal', 'loyal')",1.0556697,0.9576769,-0.0979928
29,-0.70181185,-0.8142184,"('unfair', 'fair')",-0.7018119,-0.8142184,-0.1124065
30,0.82931006,0.7990073,"('intolerant', 'tolerant')",0.8293101,0.7990073,-0.0303028
31,-1.3988895,-1.3137105,"('evil', 'good')",-1.3988895,-1.3137105,0.085179
32,0.8697451,0.8251989,"('unkind', 'kind')",0.8697451,0.8251989,-0.0445462
33,-0.42712885,-0.43548775,"('wrong', 'right')",-0.4271289,-0.4354877,-0.0083588
34,4.4478803,4.5616755,"('mean', 'honorable')",4.4478803,4.5616755,0.1137952
35,-0.6316538,-0.8613422,"('corrupt', 'incorrupt')",-0.6316538,-0.8613422,-0.2296884
36,-0.6067484,-0.6728282,"('hostile', 'amicable')",-0.6067484,-0.6728282,-0.0660798
37,0.8623486,0.84436005,"('fake', 'genuine')",0.8623486,0.8443601,-0.0179885
38,-0.28787982,-0.26723367,"('untruthful', 'truthful')",-0.2878798,-0.2672337,0.0206461
39,0.6060276,0.53065294,"('exploitative', 'cooperative')",0.6060276,0.5306529,-0.0753747
40,-1.2201009,-1.3690517,"('stingy', 'generous')",-1.2201009,-1.3690517,-0.1489508
41,0.04019159,0.046354398,"('unforgiving', 'forgiving')",0.0401916,0.0463544,0.0061628
42,-2.1656508,-2.158299,"('unreliable', 'reliable')",-2.1656508,-2.158299,0.0073518
43,0.8949672,0.8818492,"('irresponsible', 'responsible')",0.8949672,0.8818492,-0.013118
44,-0.9114765,-0.8578598,"('prejudiced', 'unprejudiced')",-0.9114765,-0.8578598,0.0536167
45,-0.19033597,-0.1864033,"('incompetent', 'competent')",-0.190336,-0.1864033,0.0039327
46,-0.46653458,-0.53058964,"('uncompetitive', 'competitive')",-0.4665346,-0.5305896,-0.064055
47,5.118619,5.229054,"('stupid', 'smart')",5.118619,5.229054,0.110435
48,0.33004114,0.23102959,"('unintelligent', 'intelligent')",0.3300411,0.2310296,-0.0990115
49,0.07085873,0.09056106,"('unable', 'able')",0.0708587,0.0905611,0.0197024
50,-0.33109862,-0.3538313,"('clumsy', 'skillful')",-0.3310986,-0.3538313,-0.0227327
51,0.5111886,0.42739868,"('uneducated', 'educated')",0.5111886,0.4273987,-0.0837899
52,-0.49402612,-0.5773207,"('irrational', 'rational')",-0.4940261,-0.5773207,-0.0832946
53,-0.17897283,-0.27534252,"('uncreative', 'creative')",-0.1789728,-0.2753425,-0.0963697
54,0.8995944,0.9450926,"('incapable', 'capable')",0.8995944,0.9450926,0.0454982
55,0.6080599,0.6025401,"('incompetent', 'clever')",0.6080599,0.6025401,-0.0055198
56,0.4813299,0.46401605,"('impractical', 'practical')",0.4813299,0.4640161,-0.0173138
57,-2.5006485,-2.4431508,"('unimaginative', 'imaginative')",-2.5006485,-2.4431508,0.0574977
58,0.01775293,0.045960207,"('undiscriminating', 'discriminating')",0.0177529,0.0459602,0.0282073
59,0.037395414,0.037153106,"('foolish', 'wise')",0.0373954,0.0371531,-0.0002423
60,0.22742362,0.3008622,"('inefficient', 'efficient')",0.2274236,0.3008622,0.0734386
61,0.15179305,-0.0392476,"('illogical', 'logical')",0.151793,-0.0392476,-0.1910406
62,0.23629868,0.31197757,"('incompetent', 'brilliant')",0.2362987,0.3119776,0.0756789
63,-0.045451153,-0.024038147,"('unperceptive', 'insightful')",-0.0454512,-0.0240381,0.0214131
64,-6.1704636,-6.090609,"('shy', 'confident')",-6.1704636,-6.0906091,0.0798545
65,0.17736559,0.23119494,"('insecure', 'secure')",0.1773656,0.2311949,0.0538293
66,-0.045131095,-0.036152728,"('inactive', 'active')",-0.0451311,-0.0361527,0.0089784
67,-0.46205604,-0.42364213,"('doubtful', 'determined')",-0.462056,-0.4236421,0.0384139
68,-0.5850812,-0.6597982,"('dependent', 'independent')",-0.5850812,-0.6597982,-0.074717
69,-1.849748,-1.8147765,"('lazy', 'industrious')",-1.849748,-1.8147765,0.0349715
70,1.2408425,1.2489045,"('lethargic', 'energetic')",1.2408425,1.2489045,0.008062
71,0.57595164,0.6028621,"('diffident', 'self-confident')",0.5759516,0.6028621,0.0269105
72,0.62780935,0.7922389,"('unambitious', 'ambitious')",0.6278093,0.7922389,0.1644296
73,-2.980847,-2.9470284,"('helpless', 'self-reliant')",-2.9808469,-2.9470284,0.0338185
74,0.4475811,0.32757962,"('undedicated', 'dedicated')",0.4475811,0.3275796,-0.1200015
75,-0.85979366,-0.6992913,"('meek', 'impulsive')",-0.8597937,-0.6992913,0.1605024
76,0.7305757,0.7170135,"('anxious', 'daring')",0.7305757,0.7170135,-0.0135622
77,-1.6131971,-1.4574791,"('unmotivated', 'motivated')",-1.6131971,-1.4574791,0.155718
78,-0.76119924,-0.7740076,"('nonresilient', 'resilient')",-0.7611992,-0.7740076,-0.0128084
79,-0.05631064,-0.056458287,"('wavering', 'unwavering')",-0.0563106,-0.0564583,-0.0001477
80,-0.2183678,-0.33261308,"('dominated', 'dominating')",-0.2183678,-0.3326131,-0.1142453
81,0.16640683,0.19353849,"('submissive', 'aggressive')",0.1664068,0.1935385,0.0271317
82,5.839424,5.930263,"('poor', 'rich')",5.8394241,5.930263,0.0908389
83,-0.175721,-0.107876115,"('powerless', 'powerful')",-0.175721,-0.1078761,0.0678449
84,0.52960515,0.47884417,"('inferior', 'superior')",0.5296052,0.4788442,-0.050761
85,-0.31130782,-0.35356113,"('insignificant', 'prestigious')",-0.3113078,-0.3535611,-0.0422533
86,0.3411674,0.3104853,"('uninfluential', 'influential')",0.3411674,0.3104853,-0.0306821
87,-0.4728246,-0.4077766,"('unsuccessful', 'successful')",-0.4728246,-0.4077766,0.065048
88,0.44398227,0.40882248,"('low', 'eminent')",0.4439823,0.4088225,-0.0351598
