,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2997272,0.12549618,"('unsociable', 'sociable')",0.5696872,0.34471804,-0.54416186,-0.76696706,0.1084175,-0.0989176,-0.2073351
1,1.2393062,1.1264609,"('unfriendly', 'friendly')",0.04246548,-0.06788337,1.9633105,1.8742573,1.081694,0.9776116,-0.1040824
2,1.0952908,1.2342122,"('unlikable', 'likable')",1.3524965,1.4656723,0.6717658,0.82019806,1.039851,1.1733608,0.1335098
3,-0.18396094,0.082783476,"('repellent', 'pleasant')",0.48893824,0.54438686,0.05643981,0.08423754,0.1204724,0.2371359,0.1166635
4,0.11311979,0.05762952,"('disliked', 'liked')",-0.30732238,-0.3644517,-6.0570574,-6.1096363,-2.0837533,-2.1388195,-0.0550662
5,0.36924225,0.40996194,"('distant', 'outgoing')",-1.2554182,-1.1825514,0.16165493,0.2630778,-0.241507,-0.1698372,0.0716698
6,0.94320047,1.0735099,"('distant', 'open')",-1.435589,-1.3387918,0.5638255,0.63749814,0.0238123,0.1240721,0.1002598
7,0.47708765,0.5592962,"('insensitive', 'sensitive')",0.323204,0.331273,0.6039588,0.53195244,0.4680835,0.4741739,0.0060904
8,0.66867685,0.6439003,"('unaffectionate', 'affectionate')",0.04610414,0.067296326,0.9467721,0.93109155,0.553851,0.5474294,-0.0064216
9,1.1912252,1.2204305,"('unaffectionate', 'caring')",0.2873316,0.28208232,1.49046,1.4937943,0.9896723,0.998769,0.0090967
10,-0.17708427,-0.026564848,"('unsympathetic', 'sympathetic')",0.22717229,0.18316072,-0.33151844,-0.45710698,-0.0938101,-0.1001704,-0.0063603
11,-0.08165891,-0.063137785,"('unhelpful', 'helpful')",0.02868861,0.0073553845,2.0940387,2.1001165,0.6803561,0.6814447,0.0010886
12,1.8540795,1.9758472,"('unsupportive', 'supportive')",1.3885437,1.5231183,-1.3775657,-1.3876336,0.6216859,0.7037773,0.0820914
13,0.31049794,0.20099618,"('impolite', 'polite')",0.018167585,-0.08918037,-0.471152,-0.5846455,-0.0474955,-0.1576099,-0.1101144
14,0.88076085,0.8479219,"('antisocial', 'social')",1.3567312,1.2818172,-0.8706646,-0.9656249,0.4556092,0.388038,-0.0675712
15,0.49457046,0.32688546,"('boring', 'funny')",-0.8815782,-0.9587306,0.3665387,0.3568831,-0.006823,-0.091654,-0.084831
16,-0.89610505,-0.8364257,"('unpopular', 'popular')",-0.42269158,-0.37148434,0.74151796,0.72029066,-0.1924262,-0.1625398,0.0298864
17,0.35425615,0.41773385,"('nasty', 'nice')",-0.73408693,-0.66783386,-0.30018115,-0.2522384,-0.2266706,-0.1674461,0.0592245
18,0.115767,0.15778014,"('disagreeable', 'welcoming')",-0.11186102,-0.03178411,-0.39633793,-0.43178436,-0.1308106,-0.1019294,0.0288812
19,0.12896667,0.21991126,"('inhospitable', 'hospitable')",-1.2782894,-1.2465386,0.08208798,0.17660126,-0.3557449,-0.283342,0.0724029
20,-0.122163504,-0.08733712,"('rough', 'thoughtful')",1.3593374,1.3971913,1.148649,1.1282642,0.7952743,0.8127062,0.0174319
21,0.667847,0.71466345,"('immoral', 'moral')",0.5925419,0.54924804,-0.97420937,-1.0372717,0.0953932,0.0755466,-0.0198466
22,0.473331,0.4604575,"('untrustworthy', 'trustworthy')",0.8335688,0.763492,-1.26502,-1.3463892,0.0139599,-0.0408132,-0.0547731
23,-0.2655747,-0.23593006,"('insincere', 'sincere')",0.6155098,0.52086776,5.6870766,5.5642877,2.0123372,1.9497418,-0.0625954
