,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.2673486,-1.3073006,"('unsociable', 'sociable')",0.3692664,0.30079412,-0.15133815,-0.28973615,-0.3498068,-0.4320809,-0.0822741
1,1.857411,1.8925198,"('unfriendly', 'friendly')",1.4607055,1.3494419,1.5161586,1.4248184,1.6114251,1.5555933,-0.0558318
2,0.87128955,0.9482336,"('unlikable', 'likable')",0.79620993,0.81093323,1.1892096,1.3053379,0.9522363,1.0215015,0.0692652
3,-1.2147784,-1.1240017,"('repellent', 'pleasant')",-1.3518305,-1.280747,0.6408913,0.6573501,-0.6419059,-0.5824663,0.0594396
4,0.6194788,0.53704685,"('disliked', 'liked')",-0.2029227,-0.2518185,-6.0543427,-6.115322,-1.8792623,-1.9433646,-0.0641023
5,1.4910485,1.5110058,"('distant', 'outgoing')",-0.18935868,-0.152709,-0.98004556,-0.87168735,0.1072147,0.1622031,0.0549884
6,1.3533113,1.4271499,"('distant', 'open')",-0.28176343,-0.21802886,-0.8135516,-0.656848,0.0859988,0.184091,0.0980922
7,-0.8660778,-0.8397973,"('insensitive', 'sensitive')",-0.43862414,-0.41273198,-0.052517712,-0.030246852,-0.4524066,-0.427592,0.0248146
8,0.93777955,0.9379518,"('unaffectionate', 'affectionate')",0.76881194,0.7268888,0.38735718,0.37592483,0.6979829,0.6802551,-0.0177278
9,1.1866931,1.1586596,"('unaffectionate', 'caring')",0.7243216,0.6677403,0.7634812,0.76183444,0.8914986,0.8627447,-0.0287539
10,-1.3688419,-1.3059903,"('unsympathetic', 'sympathetic')",-0.893993,-0.9061574,-0.33018303,-0.33091384,-0.8643394,-0.8476872,0.0166522
11,-1.3630669,-1.3701316,"('unhelpful', 'helpful')",-0.04518936,-0.07638477,1.9565932,1.9539,0.182779,0.1691279,-0.0136511
12,0.4489078,0.52529824,"('unsupportive', 'supportive')",0.69558114,0.77698976,-1.836658,-1.7386569,-0.230723,-0.1454563,0.0852667
13,-1.9130926,-1.9593751,"('impolite', 'polite')",-0.72288465,-0.69758177,-0.6788214,-0.691874,-1.1049329,-1.116277,-0.0113441
14,-0.6582877,-0.7671571,"('antisocial', 'social')",-0.15650578,-0.19246505,0.06600077,-0.05395588,-0.2495976,-0.3378594,-0.0882618
15,1.0699186,0.91694605,"('boring', 'funny')",-0.16180673,-0.24084614,0.88611525,0.8033681,0.5980757,0.493156,-0.1049197
16,0.016923942,-0.02136169,"('unpopular', 'popular')",-0.41350806,-0.45555186,0.30543774,0.15230149,-0.0303821,-0.108204,-0.0778219
17,-0.42659712,-0.47790593,"('nasty', 'nice')",-0.48857316,-0.4883398,-0.2420182,-0.2190581,-0.3857295,-0.3951013,-0.0093718
18,1.2159458,1.2121781,"('disagreeable', 'welcoming')",0.116619036,0.1301479,-0.85586673,-0.8698884,0.1588994,0.1574792,-0.0014202
19,0.42868987,0.5036984,"('inhospitable', 'hospitable')",-0.7351424,-0.70845693,-0.22628051,-0.15620917,-0.1775777,-0.1203226,0.0572551
20,0.39240417,0.4269526,"('rough', 'thoughtful')",0.59867203,0.6475488,0.71766317,0.64465535,0.5695798,0.5730522,0.0034724
21,-1.935126,-1.9754747,"('immoral', 'moral')",-0.7100827,-0.7343648,-0.8444513,-0.8838243,-1.1632199,-1.197888,-0.0346681
22,-1.1376241,-1.1529249,"('untrustworthy', 'trustworthy')",-0.9851779,-1.0039853,-0.744506,-0.7854488,-0.9557694,-0.9807863,-0.0250169
23,-0.44158915,-0.39001578,"('insincere', 'sincere')",0.03940651,0.0154694235,5.4173255,5.290927,1.6717143,1.6387935,-0.0329208
24,-0.32132894,-0.30884066,"('dishonest', 'honest')",-0.672728,-0.6676341,0.24864607,0.27949375,-0.2484703,-0.232327,0.0161433
25,0.6088062,0.6061519,"('egoistic', 'altruistic')",0.71683466,0.6848381,1.1872098,1.134055,0.8376169,0.8083483,-0.0292686
26,3.0317914,2.9399395,"('hardhearted', 'benevolent')",1.9771482,1.9151493,2.1364217,2.0765138,2.3817871,2.3105342,-0.0712529
27,0.40470526,0.39946365,"('hardhearted', 'softhearted')",-0.9156909,-0.9130807,0.2535838,0.21364158,-0.0858006,-0.0999918,-0.0141912
28,-0.37891924,-0.5040946,"('disloyal', 'loyal')",0.7515974,0.58434296,1.2257783,1.0406951,0.5328188,0.3736478,-0.159171
29,-0.8871168,-0.9115949,"('unfair', 'fair')",-1.0288962,-0.9677094,-1.0670713,-1.1098804,-0.9943614,-0.996395,-0.0020336
30,-0.8943151,-0.9274947,"('intolerant', 'tolerant')",-0.6033838,-0.62240785,0.054851077,0.072926946,-0.4809493,-0.4923252,-0.0113759
31,0.9838332,1.1164696,"('evil', 'good')",-0.043347932,0.09773268,-1.3648574,-1.2594,-0.1414574,-0.0150659,0.1263915
32,-0.35929507,-0.4429132,"('unkind', 'kind')",0.5663438,0.46810994,1.1760066,1.0782306,0.4610184,0.3678091,-0.0932093
33,1.6778872,1.5987159,"('wrong', 'right')",0.99589086,0.93381554,-0.38244557,-0.48527908,0.7637775,0.6824175,-0.08136
34,0.0085897725,0.20811567,"('mean', 'honorable')",-0.34189093,-0.18985282,4.601512,4.72205,1.422737,1.5801044,0.1573674
35,1.5126401,1.4183419,"('corrupt', 'incorrupt')",-0.381024,-0.45587707,-0.39717218,-0.49560717,0.2448146,0.1556192,-0.0891954
36,2.131518,2.1596146,"('hostile', 'amicable')",-0.48708147,-0.49601698,0.08514932,-0.021845773,0.5765285,0.5472506,-0.0292779
37,-0.30138248,-0.21573633,"('fake', 'genuine')",-0.5196846,-0.47048455,0.014905084,0.04734277,-0.2687207,-0.2129594,0.0557613
38,-0.88966984,-0.8325897,"('untruthful', 'truthful')",-0.06527224,-0.0654456,-0.12618946,-0.048595663,-0.3603772,-0.3155437,0.0448335
39,1.6415131,1.64683,"('exploitative', 'cooperative')",0.8299823,0.89501905,0.57047135,0.67321527,1.0139889,1.0716882,0.0576993
40,1.8428707,1.8583843,"('stingy', 'generous')",1.238878,1.263617,-2.114267,-2.1380956,0.3224939,0.3279685,0.0054746
41,0.10387477,0.15926132,"('unforgiving', 'forgiving')",0.8876699,0.91666955,0.5182557,0.49191406,0.5032668,0.522615,0.0193482
42,-1.0745962,-1.0467896,"('unreliable', 'reliable')",-0.20365769,-0.17747098,-2.830106,-2.785932,-1.3694533,-1.336731,0.0327223
43,-1.8594862,-1.7897646,"('irresponsible', 'responsible')",-0.8093212,-0.753718,-0.21784596,-0.07675904,-0.9622178,-0.873414,0.0888038
44,-1.2124982,-1.2230079,"('prejudiced', 'unprejudiced')",-1.1970512,-1.1679927,-1.6970536,-1.695136,-1.3688676,-1.3620456,0.006822
45,-1.6363444,-1.5528181,"('incompetent', 'competent')",-0.6768407,-0.5642482,-0.5456935,-0.5938363,-0.9529595,-0.9036342,0.0493253
46,-1.8406454,-1.7631211,"('uncompetitive', 'competitive')",-0.42920625,-0.37223503,-0.66551226,-0.7088445,-0.9784547,-0.9480669,0.0303878
47,-0.49859574,-0.4082709,"('stupid', 'smart')",0.35885063,0.39246327,4.75683,4.814856,1.5390283,1.5996828,0.0606545
48,-0.36872348,-0.37012258,"('unintelligent', 'intelligent')",0.45326665,0.44942617,-0.38298994,-0.4247722,-0.0994823,-0.1151562,-0.0156739
49,-0.20849144,-0.15173838,"('unable', 'able')",-0.84068793,-0.75756204,-0.49081045,-0.4736328,-0.5133299,-0.4609778,0.0523521
50,-0.030956976,-0.01751785,"('clumsy', 'skillful')",-0.7942745,-0.89739114,0.020504676,-0.07055001,-0.2682423,-0.3284863,-0.060244
51,-1.1620605,-1.2066154,"('uneducated', 'educated')",-0.39341778,-0.43634704,0.62238216,0.51240534,-0.3110321,-0.3768524,-0.0658203
52,1.3434438,1.2637334,"('irrational', 'rational')",-0.18361367,-0.31980887,-0.03945439,-0.10839533,0.3734586,0.2785097,-0.0949489
53,1.2919209,1.319146,"('uncreative', 'creative')",0.69490486,0.61460155,0.69236344,0.64127356,0.8930631,0.8583403,-0.0347228
54,0.6526665,0.69182724,"('incapable', 'capable')",-0.21987927,-0.31592715,0.9396728,0.8889778,0.4574867,0.421626,-0.0358607
55,-2.009045,-1.9580867,"('incompetent', 'clever')",-0.34502414,-0.30396053,-0.021605354,-0.039517008,-0.7918914,-0.7671881,0.0247033
56,-1.0935525,-1.1004441,"('impractical', 'practical')",0.98060685,1.015982,-0.19501223,-0.21923526,-0.1026526,-0.1012324,0.0014202
57,-0.5318691,-0.5101321,"('unimaginative', 'imaginative')",-0.08835989,-0.124219395,-2.6519427,-2.6747878,-1.0907239,-1.1030464,-0.0123225
58,0.368366,0.44950014,"('undiscriminating', 'discriminating')",0.7493493,0.7852788,0.4231205,0.4499746,0.513612,0.5615845,0.0479725
59,1.2969581,1.2827109,"('foolish', 'wise')",-0.11372315,-0.17711808,-0.23413222,-0.18792455,0.3163676,0.3058894,-0.0104782
60,-1.9130639,-1.8578898,"('inefficient', 'efficient')",0.020111993,0.10944423,-0.72641236,-0.5701052,-0.8731214,-0.7728502,0.1002712
61,0.061500497,-0.013988856,"('illogical', 'logical')",-0.38135588,-0.43457395,-0.21765082,-0.37450892,-0.1791687,-0.2743572,-0.0951885
62,-1.4813497,-1.3840598,"('incompetent', 'brilliant')",-0.19933042,-0.101847015,-0.41667104,-0.2805147,-0.699117,-0.5888072,0.1103098
63,-1.5358622,-1.4590371,"('unperceptive', 'insightful')",-0.010435518,0.033484355,0.22820814,0.29260334,-0.4393632,-0.3776498,0.0617134
64,-1.1222781,-1.2156079,"('shy', 'confident')",-0.9045468,-0.91891277,-5.72501,-5.7286534,-2.583945,-2.621058,-0.037113
65,-1.5539612,-1.585328,"('insecure', 'secure')",-1.063176,-1.1489097,-0.06474519,-0.11093333,-0.8939608,-0.9483903,-0.0544295
66,0.86201763,0.8923978,"('inactive', 'active')",-0.71042955,-0.7777314,0.45880973,0.45296437,0.2034659,0.1892103,-0.0142556
67,0.0939752,0.050867856,"('doubtful', 'determined')",0.31094262,0.32301307,0.028000414,0.07363902,0.1443061,0.1491733,0.0048672
68,-0.37730268,-0.3668078,"('dependent', 'independent')",-1.1447443,-1.1375518,-1.4608918,-1.439077,-0.9943129,-0.9811455,0.0131674
69,2.3968751,2.413339,"('lazy', 'industrious')",1.501285,1.5081115,-0.47691506,-0.4465508,1.140415,1.1582998,0.0178848
70,-1.81983,-1.7611899,"('lethargic', 'energetic')",-1.2634243,-1.2383683,-0.21347673,-0.17917122,-1.0989103,-1.0595765,0.0393338
71,1.2464095,1.2498313,"('diffident', 'self-confident')",1.1041578,1.1551365,0.35593343,0.34628963,0.9021669,0.9170858,0.0149189
72,0.33746392,0.40173838,"('unambitious', 'ambitious')",0.47724703,0.4486379,-0.68625623,-0.56443673,0.0428182,0.0953132,0.052495
73,0.7498038,0.7215219,"('helpless', 'self-reliant')",0.27710858,0.22980182,-3.344313,-3.2803283,-0.7724668,-0.7763348,-0.003868
74,1.7227832,1.774512,"('undedicated', 'dedicated')",0.68243825,0.7817618,0.39859745,0.45542875,0.9346063,1.0039009,0.0692946
75,-0.18659723,-0.15649748,"('meek', 'impulsive')",-1.0080434,-0.9994985,-0.4884408,-0.40468207,-0.5610271,-0.520226,0.0408011
76,-2.2773778,-2.199644,"('anxious', 'daring')",-1.0727205,-1.0198271,-0.11387649,-0.10614513,-1.1546583,-1.1085388,0.0461195
77,-0.85152084,-0.81799823,"('unmotivated', 'motivated')",-0.00045265816,0.03671969,-1.294705,-1.2926557,-0.7155595,-0.6913114,0.0242481
78,-0.42551935,-0.40069893,"('nonresilient', 'resilient')",0.99793786,0.99720573,0.31726465,0.3499569,0.296561,0.3154879,0.0189269
79,0.040796608,0.07809579,"('wavering', 'unwavering')",-0.5025165,-0.5472486,-0.63120216,-0.59764445,-0.3643074,-0.3555991,0.0087083
80,-1.1309698,-1.1238719,"('dominated', 'dominating')",-0.7937007,-0.81942546,-0.1580563,-0.17589518,-0.6942422,-0.7063975,-0.0121553
81,-1.6192315,-1.685989,"('submissive', 'aggressive')",-0.05768314,-0.17383933,-0.54524636,-0.5875516,-0.7407203,-0.8157934,-0.0750731
82,-0.72449225,-0.68570083,"('poor', 'rich')",-0.9179868,-0.94546866,5.506965,5.3886657,1.2881621,1.2524987,-0.0356634
83,-0.30479276,-0.3035934,"('powerless', 'powerful')",-0.098493084,-0.0238126,-1.334965,-1.3225894,-0.579417,-0.5499984,0.0294186
84,0.5132073,0.4503313,"('inferior', 'superior')",0.7217903,0.68607277,0.7648144,0.64763117,0.666604,0.5946784,-0.0719256
85,2.6940355,2.7407413,"('insignificant', 'prestigious')",1.8023542,1.774401,0.25456426,0.20543244,1.5836514,1.573525,-0.0101264
86,0.3216662,0.32900268,"('uninfluential', 'influential')",0.3434838,0.30738452,-0.30239552,-0.37780157,0.1209182,0.0861952,-0.034723
87,-0.029594531,-0.03153505,"('unsuccessful', 'successful')",0.19604579,0.114709154,0.9098655,0.8394981,0.3587722,0.3075574,-0.0512148
88,0.6135663,0.59278744,"('low', 'eminent')",0.06613873,-0.046518642,0.47759178,0.3768784,0.3857656,0.3077157,-0.0780499
