,jeans_male,jeans_female,tuple,average_male,average_female,female-male
0,-0.3480521,-0.32359752,"('unsociable', 'sociable')",-0.3480521,-0.3235975,0.0244546
1,1.924907,2.0005271,"('unfriendly', 'friendly')",1.924907,2.0005271,0.0756201
2,0.03755639,0.23137513,"('unlikable', 'likable')",0.0375564,0.2313751,0.1938187
3,0.91703653,1.0973421,"('repellent', 'pleasant')",0.9170365,1.0973421,0.1803056
4,-7.732426,-7.532071,"('disliked', 'liked')",-7.7324262,-7.5320711,0.2003551
5,0.24905719,0.41756332,"('distant', 'outgoing')",0.2490572,0.4175633,0.1685061
6,0.44550145,0.6014239,"('distant', 'open')",0.4455014,0.6014239,0.1559225
7,1.0802007,1.2781153,"('insensitive', 'sensitive')",1.0802007,1.2781153,0.1979146
8,1.3992171,1.3586613,"('unaffectionate', 'affectionate')",1.3992171,1.3586613,-0.0405558
9,2.0167513,2.1566758,"('unaffectionate', 'caring')",2.0167513,2.1566758,0.1399245
10,0.7033223,0.7750662,"('unsympathetic', 'sympathetic')",0.7033223,0.7750662,0.0717439
11,1.9277078,2.0824754,"('unhelpful', 'helpful')",1.9277078,2.0824754,0.1547676
12,-1.4965808,-1.2719371,"('unsupportive', 'supportive')",-1.4965808,-1.2719371,0.2246437
13,-0.1243127,-0.13190143,"('impolite', 'polite')",-0.1243127,-0.1319014,-0.0075887
14,-0.17550154,-0.28036344,"('antisocial', 'social')",-0.1755015,-0.2803634,-0.1048619
15,0.44315204,0.43782336,"('boring', 'funny')",0.443152,0.4378234,-0.0053286
16,-0.3882748,-0.26441795,"('unpopular', 'popular')",-0.3882748,-0.2644179,0.1238569
17,0.19180825,0.14969443,"('nasty', 'nice')",0.1918083,0.1496944,-0.0421139
18,-0.5055444,-0.4508961,"('disagreeable', 'welcoming')",-0.5055444,-0.4508961,0.0546483
19,-0.16093199,0.044741943,"('inhospitable', 'hospitable')",-0.160932,0.0447419,0.2056739
20,0.7279262,0.5814184,"('rough', 'thoughtful')",0.7279262,0.5814184,-0.1465078
21,-0.24361813,-0.04897055,"('immoral', 'moral')",-0.2436181,-0.0489706,0.1946475
22,-1.1418904,-0.91502917,"('untrustworthy', 'trustworthy')",-1.1418904,-0.9150292,0.2268612
23,6.8798184,7.0047855,"('insincere', 'sincere')",6.8798184,7.0047855,0.1249671
24,1.7767375,1.9462862,"('dishonest', 'honest')",1.7767375,1.9462862,0.1695487
25,1.1737496,1.1500425,"('egoistic', 'altruistic')",1.1737496,1.1500425,-0.0237071
26,0.76194865,0.4435602,"('hardhearted', 'benevolent')",0.7619486,0.4435602,-0.3183884
27,1.8943007,1.7837075,"('hardhearted', 'softhearted')",1.8943007,1.7837075,-0.1105932
28,1.0354172,1.0742258,"('disloyal', 'loyal')",1.0354172,1.0742258,0.0388086
29,-0.67396384,-0.7394802,"('unfair', 'fair')",-0.6739638,-0.7394802,-0.0655164
30,0.6877533,0.6972873,"('intolerant', 'tolerant')",0.6877533,0.6972873,0.009534
31,-1.0463376,-1.0668901,"('evil', 'good')",-1.0463376,-1.0668901,-0.0205525
