,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
26,-0.31844732,-0.39131495,"('hardhearted', 'benevolent')",1.1901276,1.0927323,0.7088225,0.6187073,1.6028666,1.4966056,0.7958423,0.7041826,-0.0916597
27,-0.183964,-0.11517632,"('hardhearted', 'softhearted')",-0.6104194,-0.43897608,0.18576866,0.25630194,1.2947478,1.2998021,0.1715333,0.2504879,0.0789546
28,-0.36805815,-0.5290477,"('disloyal', 'loyal')",0.49214536,0.27791074,0.23167978,0.105305456,1.2044865,1.0285746,0.3900634,0.2206858,-0.1693776
29,-0.30315965,-0.31141979,"('unfair', 'fair')",0.3206098,0.34407976,-0.9074968,-0.93880093,-0.38930142,-0.49752098,-0.319837,-0.3509155,-0.0310785
30,0.883678,0.7589762,"('intolerant', 'tolerant')",0.41240507,0.35783318,0.98902094,0.8700851,1.0234821,0.9844911,0.8271465,0.7428464,-0.0843001
31,-1.2973351,-1.2169545,"('evil', 'good')",-0.3143377,-0.15927911,-1.083375,-1.014921,-0.76365685,-0.6950068,-0.8646762,-0.7715403,0.0931359
32,0.4274476,0.3451612,"('unkind', 'kind')",0.32866114,0.16980648,-0.27366883,-0.4041556,1.3997949,1.2483991,0.4705587,0.3398028,-0.1307559
33,0.40824753,0.42098674,"('wrong', 'right')",1.3397434,1.3452594,0.5871325,0.63998365,-0.3617493,-0.394841,0.4933435,0.5028473,0.0095038
34,0.8972016,0.9782843,"('mean', 'honorable')",0.2589759,0.3725857,0.527378,0.5173737,6.22437,6.351292,1.9769814,2.054884,0.0779026
35,-1.366199,-1.3783361,"('corrupt', 'incorrupt')",0.53933394,0.4910295,-1.0616198,-1.0849562,0.025928508,-0.11214955,-0.4656391,-0.5211031,-0.055464
36,-0.40707824,-0.5442785,"('hostile', 'amicable')",0.7590421,0.6379261,-0.25904363,-0.43187615,0.5222686,0.39232045,0.1537972,0.013523,-0.1402742
37,-1.0768621,-0.9940903,"('fake', 'genuine')",-0.50081456,-0.47262746,-0.39401057,-0.38782603,0.34741575,0.32851,-0.4060678,-0.3815084,0.0245594
38,-0.0417154,-0.016117997,"('untruthful', 'truthful')",0.3845951,0.45292073,0.63617074,0.63849086,0.13139762,0.18714036,0.277612,0.3156085,0.0379965
39,2.6413503,2.6172745,"('exploitative', 'cooperative')",1.3994321,1.3806436,0.6893635,0.7133413,0.75310415,0.69208866,1.3708125,1.350837,-0.0199755
40,-0.012942119,0.029108705,"('stingy', 'generous')",0.13332967,0.24880996,-0.13949694,-0.026620077,-1.5298257,-1.5597057,-0.3872338,-0.3271018,0.060132
41,0.21395354,0.17464551,"('unforgiving', 'forgiving')",-0.10236703,-0.074085414,0.22931069,0.20221233,0.21833259,0.18375818,0.1398074,0.1216327,-0.0181747
42,1.0669277,1.1782385,"('unreliable', 'reliable')",1.7668077,1.8783996,0.7051627,0.83899295,-3.0148435,-2.9451845,0.1310137,0.2376117,0.106598
43,1.0156302,1.066192,"('irresponsible', 'responsible')",0.36053267,0.49929273,0.2654737,0.32307273,0.47442418,0.4903435,0.5290152,0.5947253,0.0657101
44,-0.18374054,-0.13303778,"('prejudiced', 'unprejudiced')",-0.10256355,-0.03155751,-0.89838314,-0.8418573,-1.3585492,-1.3509364,-0.6358091,-0.5893472,0.0464619
45,0.9180058,0.8871748,"('incompetent', 'competent')",-0.1719255,-0.16585504,-0.061147314,-0.11881918,-0.35860115,-0.3885714,0.081583,0.0534823,-0.0281007
46,1.1621602,1.1328466,"('uncompetitive', 'competitive')",-0.056031056,-0.0729029,2.160667,2.208791,-0.7710709,-0.80766267,0.6239313,0.615268,-0.0086633
47,0.68857855,0.7112302,"('stupid', 'smart')",0.34519455,0.39875725,0.31515712,0.29395002,5.70833,5.7907243,1.7643151,1.7986655,0.0343504
48,-0.58297133,-0.5556209,"('unintelligent', 'intelligent')",-1.3704414,-1.4532148,-1.5418224,-1.5673385,0.049369447,0.06694351,-0.8614665,-0.8773077,-0.0158412
49,-0.25098178,-0.24296235,"('unable', 'able')",-0.4945866,-0.4419225,0.0064169187,0.05155661,-0.0721547,0.09100607,-0.2028265,-0.1355805,0.067246
50,-0.4958525,-0.51770353,"('clumsy', 'skillful')",1.8612112,1.8550525,0.090418175,0.10230143,-0.008439746,0.032566488,0.3618343,0.3680542,0.0062199
51,0.5651504,0.45380718,"('uneducated', 'educated')",0.15483834,0.010165585,-0.8261874,-0.9135055,0.5266667,0.41970527,0.105117,-0.0074569,-0.1125739
52,-0.09419017,-0.22988144,"('irrational', 'rational')",0.79855376,0.6700883,0.111204036,-0.07228804,0.3166084,0.23201117,0.283044,0.1499825,-0.1330615
53,-0.5920388,-0.6346363,"('uncreative', 'creative')",0.29910296,0.2848686,-0.08544831,-0.085254826,0.99810374,0.95333517,0.1549299,0.1295782,-0.0253517
54,-0.1989397,-0.2241338,"('incapable', 'capable')",0.9873479,0.8938044,0.75154763,0.7323743,1.3097483,1.3275558,0.7124261,0.6824002,-0.0300259
55,0.9102148,0.9049796,"('incompetent', 'clever')",-0.76814765,-0.7828568,0.15012862,0.1155904,0.011973377,0.017708808,0.0760423,0.0638555,-0.0121868
56,1.6855098,1.6821454,"('impractical', 'practical')",0.29946452,0.30430055,0.82224154,0.7817639,-0.30782545,-0.33306143,0.6248477,0.6087871,-0.0160606
57,-0.1722895,-0.2085433,"('unimaginative', 'imaginative')",-1.1270938,-1.1957206,-0.34464782,-0.32410163,-2.7658684,-2.7746606,-1.1024749,-1.1257565,-0.0232816
58,1.1197579,1.0249516,"('undiscriminating', 'discriminating')",0.60159343,0.51447195,1.3135159,1.2739224,-0.03123193,-0.038675968,0.7509089,0.6936675,-0.0572414
59,-0.41603175,-0.4385227,"('foolish', 'wise')",1.9590908,1.9161893,-0.16167799,-0.18910196,0.66971725,0.69541436,0.5127746,0.4959947,-0.0167799
60,1.76114,1.7703489,"('inefficient', 'efficient')",-0.8839638,-0.80275375,0.7658472,0.77931947,-0.44062278,-0.34762314,0.3006001,0.3498229,0.0492228
61,1.5398015,1.3778158,"('illogical', 'logical')",0.45042154,0.29829514,1.1652116,1.0345988,0.49568778,0.36423752,0.9127806,0.7687368,-0.1440438
62,1.9169058,1.9627633,"('incompetent', 'brilliant')",0.08204829,0.15012404,0.69860566,0.7384929,-0.074501716,0.07754826,0.6557645,0.7322322,0.0764677
63,1.3276987,1.340561,"('unperceptive', 'insightful')",1.6926615,1.721359,1.5049275,1.521584,1.0398444,1.1364639,1.391283,1.429992,0.038709
64,0.52127767,0.5765082,"('shy', 'confident')",1.0871694,1.0577815,0.7676611,0.81137824,-6.64003,-6.603882,-1.0659804,-1.0395534,0.026427
65,1.1421144,1.0304189,"('insecure', 'secure')",0.15660079,-0.028390665,0.30606693,0.17772944,-0.010484025,-0.056989465,0.3985745,0.2806921,-0.1178824
66,0.358038,0.40887994,"('inactive', 'active')",1.8559606,1.844922,0.8929282,0.93849725,0.99861264,1.0081964,1.0263848,1.0501239,0.0237391
67,-0.10815753,-0.085063815,"('doubtful', 'determined')",1.0044098,0.99105823,0.15769006,0.15912852,-0.7627649,-0.78239495,0.0727944,0.070682,-0.0021124
68,-0.2986295,-0.31110373,"('dependent', 'independent')",-0.22051817,-0.2932751,-0.7286625,-0.7854244,-0.50887084,-0.5290926,-0.4391702,-0.4797239,-0.0405537
69,0.8490042,0.92423505,"('lazy', 'industrious')",1.3997625,1.496268,0.7872841,0.8924722,-0.8460301,-0.7073153,0.5475051,0.651415,0.1039099
70,0.8109718,0.8369726,"('lethargic', 'energetic')",0.17051917,0.27302417,0.054903556,0.13750681,0.58716744,0.62950194,0.4058905,0.4692514,0.0633609
71,0.8517649,0.8780835,"('diffident', 'self-confident')",1.7385817,1.7741268,1.2634088,1.3191166,0.6617026,0.6791015,1.1288645,1.1626071,0.0337426
72,-0.049612686,0.032121588,"('unambitious', 'ambitious')",-0.49910316,-0.4722455,-0.54813445,-0.5061319,-1.0864195,-1.0310606,-0.5458174,-0.4943291,0.0514883
73,0.2804428,0.2660125,"('helpless', 'self-reliant')",1.4151177,1.3771869,0.45344192,0.4389459,-3.346091,-3.2779949,-0.2992721,-0.2989624,0.0003097
74,0.7648152,0.7539185,"('undedicated', 'dedicated')",1.2319725,1.3490644,0.8946966,0.9555863,0.10360105,0.09634817,0.7487713,0.7887294,0.0399581
75,-0.5970247,-0.53352654,"('meek', 'impulsive')",-0.025603928,0.06570009,-0.5167196,-0.45503873,-0.5603094,-0.49940413,-0.4249144,-0.3555673,0.0693471
76,0.8180272,0.8129155,"('anxious', 'daring')",0.5207632,0.5491288,0.8349251,0.8844056,0.1521642,0.14421813,0.58147,0.597667,0.016197
77,0.40389463,0.4368211,"('unmotivated', 'motivated')",-0.6845903,-0.62705576,0.7833742,0.82634133,-1.4334117,-1.3498857,-0.2326833,-0.1784448,0.0542385
78,-0.5707169,-0.50773174,"('nonresilient', 'resilient')",-0.20215422,-0.015120225,0.41170138,0.49045336,-0.30403444,-0.12823501,-0.166301,-0.0401584,0.1261426
79,-0.75533384,-0.77203697,"('wavering', 'unwavering')",0.76217073,0.7772826,-0.25946814,-0.27056885,0.09022157,0.14988711,-0.0406024,-0.028859,0.0117434
80,1.0413458,1.0398886,"('dominated', 'dominating')",0.5759261,0.507895,0.92442536,0.92758524,-1.1098621,-1.1105723,0.3579588,0.3411992,-0.0167596
81,0.94574684,0.9426434,"('submissive', 'aggressive')",-0.16690591,-0.3385433,0.7396171,0.70511085,-0.8006596,-0.8447017,0.1794496,0.1161273,-0.0633223
82,-0.4644373,-0.5027522,"('poor', 'rich')",-1.2324793,-1.2679546,-1.3762718,-1.4131191,6.264119,6.2359576,0.7977327,0.7630329,-0.0346998
83,0.20500736,0.1546464,"('powerless', 'powerful')",1.3941497,1.3447802,0.47044212,0.4623833,-1.1075742,-1.1387111,0.2405062,0.2057747,-0.0347315
84,0.10142983,0.07983424,"('inferior', 'superior')",1.615446,1.5279605,-0.58663327,-0.58029926,0.46746948,0.39964545,0.399428,0.3567852,-0.0426428
85,-0.88674265,-0.87359774,"('insignificant', 'prestigious')",1.8834885,1.8529526,0.3250081,0.23950666,0.8288798,0.8328222,0.5376585,0.512921,-0.0247375
86,-0.7104962,-0.7761907,"('uninfluential', 'influential')",-1.0872287,-1.1652193,-0.8334241,-0.88952625,-0.14285712,-0.22823742,-0.6935015,-0.7647935,-0.071292
87,1.7788057,1.6807978,"('unsuccessful', 'successful')",2.0357056,1.7945762,1.6374995,1.5029703,0.9382213,0.95029616,1.597558,1.4821601,-0.1153979
88,-0.23655327,-0.3445768,"('low', 'eminent')",0.5543361,0.28186762,-0.47031882,-0.70090735,0.25182313,0.19874725,0.0248218,-0.1412173,-0.1660391
