,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
20,-0.35565394,-0.23396985,"('rough', 'thoughtful')",-0.07481523,0.07342114,-0.6007163,-0.52532125,0.20472243,0.19153163,-0.2066157,-0.1235846,0.0830311
21,-0.99298483,-1.0530198,"('immoral', 'moral')",-2.2347214,-2.0672762,-0.38011822,-0.33238432,-1.0923122,-1.0770272,-1.1750342,-1.1324269,0.0426073
22,-1.0813091,-1.0635873,"('untrustworthy', 'trustworthy')",-1.5575306,-1.4712114,-1.3405973,-1.2985563,-1.0686955,-1.0811752,-1.2620331,-1.2286326,0.0334005
23,-0.33458728,-0.55558115,"('insincere', 'sincere')",0.371633,0.40259096,0.056143533,0.014992962,5.990643,5.7723517,1.5209581,1.4085886,-0.1123695
24,-0.10700145,-0.04989869,"('dishonest', 'honest')",-1.2045234,-1.0823479,0.0907804,0.12770961,0.67479646,0.6947331,-0.136487,-0.077451,0.059036
25,0.92746174,0.9484033,"('egoistic', 'altruistic')",1.4372815,1.3280987,0.9927356,0.88783884,1.3902236,1.3621014,1.1869256,1.1316105,-0.0553151
26,0.7112792,0.6981628,"('hardhearted', 'benevolent')",2.2302828,2.0931666,2.3414354,2.256189,1.7179356,1.6546286,1.7502332,1.6755369,-0.0746963
27,-0.67211515,-0.4967537,"('hardhearted', 'softhearted')",0.1449494,0.21794899,-0.47751397,-0.38250107,0.72148824,0.7106314,-0.0707979,0.0123314,0.0831293
28,0.14445615,0.013635937,"('disloyal', 'loyal')",-0.058014743,-0.10469511,0.71074146,0.54958636,1.2353868,1.076646,0.5081424,0.3837933,-0.1243491
29,-0.6939857,-0.7864098,"('unfair', 'fair')",-1.0103695,-1.0423857,-0.86638993,-0.8994919,-0.8131102,-0.90454924,-0.8459638,-0.9082091,-0.0622453
30,-0.7156634,-0.725898,"('intolerant', 'tolerant')",-1.7328461,-1.6109102,-0.6776949,-0.6778197,-0.012688313,-0.0063618897,-0.7847232,-0.7552475,0.0294757
31,-0.012493623,0.24703774,"('evil', 'good')",1.201282,1.2702101,0.71124494,0.7089845,-1.0054224,-0.960716,0.2236528,0.3163791,0.0927263
32,0.532276,0.34850547,"('unkind', 'kind')",0.923508,0.8585097,0.57242084,0.4583448,1.347008,1.1814672,0.8438032,0.7117068,-0.1320964
33,0.9606631,0.84221053,"('wrong', 'right')",2.0500054,1.8461083,1.978383,1.8650876,-0.35284674,-0.36907625,1.1590512,1.0460825,-0.1129687
34,-0.19512013,-0.080124244,"('mean', 'honorable')",-0.29698864,-0.13627051,0.47763956,0.5693699,5.061329,5.0628457,1.2617149,1.3539553,0.0922404
35,1.2567073,1.2364426,"('corrupt', 'incorrupt')",1.8983425,1.6432796,0.23836985,0.057084065,-0.5560467,-0.60919994,0.7093433,0.5819016,-0.1274417
36,0.8668028,0.88071644,"('hostile', 'amicable')",1.9318947,1.8086779,0.91628385,0.6486588,-0.0214639,-0.15720074,0.9233794,0.7952131,-0.1281663
37,0.7928134,0.74265456,"('fake', 'genuine')",0.12511699,0.17765239,0.40555048,0.38431367,0.21018395,0.22683708,0.3834162,0.3828644,-0.0005518
38,0.19824848,0.10250973,"('untruthful', 'truthful')",0.56247073,0.49848777,0.57467073,0.5379753,0.4382793,0.42709067,0.4434173,0.3915159,-0.0519014
39,0.85229707,1.0560342,"('exploitative', 'cooperative')",1.2868814,1.4072503,1.0005829,1.1405053,0.66909134,0.7619848,0.9522132,1.0914437,0.1392305
40,0.37225515,0.4105102,"('stingy', 'generous')",0.3090608,0.42187038,0.6044615,0.6095245,-2.156853,-2.1957996,-0.2177689,-0.1884736,0.0292953
41,-0.5642944,-0.5248707,"('unforgiving', 'forgiving')",0.035325028,0.17717299,0.15627871,0.0952467,0.3922449,0.33653212,0.0048886,0.0210203,0.0161317
42,0.28426704,0.23972431,"('unreliable', 'reliable')",-0.05441429,0.042991348,-0.024616638,-0.05547322,-3.2119842,-3.1580045,-0.751687,-0.7326905,0.0189965
43,-0.6138807,-0.54868245,"('irresponsible', 'responsible')",-1.0017794,-0.77276486,-0.95610815,-0.8292113,0.23156819,0.30683127,-0.58505,-0.4609568,0.1240932
44,-0.62838393,-0.6423912,"('prejudiced', 'unprejudiced')",-0.97150147,-0.92672133,-1.4548575,-1.4052778,-1.5257529,-1.498077,-1.145124,-1.1181169,0.0270071
45,-1.223419,-1.1992928,"('incompetent', 'competent')",-1.6223657,-1.4124861,-0.51319575,-0.4718897,-0.61078024,-0.6559395,-0.9924402,-0.934902,0.0575382
46,-0.28778785,-0.31477553,"('uncompetitive', 'competitive')",-1.708516,-1.4614856,-0.34780934,-0.19589162,-0.8236931,-0.84892964,-0.7919515,-0.7052706,0.0866809
47,-0.96802723,-0.7974686,"('stupid', 'smart')",-1.4189352,-1.166997,-0.10187596,0.046567515,5.14581,5.193249,0.6642429,0.8188378,0.1545949
48,-0.6049279,-0.626171,"('unintelligent', 'intelligent')",-0.61376584,-0.62842864,-0.3390417,-0.33635616,-0.41695574,-0.46451154,-0.4936728,-0.5138668,-0.020194
49,-0.7726252,-0.70681685,"('unable', 'able')",-1.0152919,-0.9738761,-0.9533551,-0.8945735,-0.9867313,-0.9475797,-0.9320009,-0.8807115,0.0512894
50,0.6351483,0.5859133,"('clumsy', 'skillful')",0.9733233,0.8986593,0.12435128,0.013372086,-0.06973604,-0.13418317,0.4157717,0.3409404,-0.0748313
51,-0.53729165,-0.7473034,"('uneducated', 'educated')",-1.7357308,-1.7738129,-1.0077965,-1.0655531,0.20336734,0.014718827,-0.7693629,-0.8929877,-0.1236248
52,0.19634674,0.068938665,"('irrational', 'rational')",0.19489062,-0.030205179,0.455423,0.22921267,0.08659309,0.048313256,0.2333134,0.0790649,-0.1542485
53,-0.48274773,-0.53970623,"('uncreative', 'creative')",0.7346529,0.71069664,-0.01552469,-0.1489597,0.6372275,0.5528641,0.218402,0.1437237,-0.0746783
54,0.22852127,0.1962859,"('incapable', 'capable')",1.182292,1.1273346,-0.14748295,-0.19770335,0.7164531,0.6829527,0.4949458,0.4522175,-0.0427283
55,-1.2304113,-1.125183,"('incompetent', 'clever')",-2.8931222,-2.6456122,-1.1588717,-0.998484,-0.2349964,-0.23399477,-1.3793503,-1.2508186,0.1285317
56,-0.3575749,-0.4761757,"('impractical', 'practical')",-0.634003,-0.5240394,0.4263529,0.42759445,-0.31970653,-0.33526647,-0.2212329,-0.2269718,-0.0057389
57,-0.6788861,-0.8264502,"('unimaginative', 'imaginative')",-1.3146205,-1.2664843,-0.71722114,-0.74170786,-3.2712274,-3.2544453,-1.4954888,-1.5222719,-0.0267831
58,1.1624961,1.1481075,"('undiscriminating', 'discriminating')",0.42888498,0.48636717,0.92616785,0.89044094,0.18818052,0.23046988,0.6764324,0.6888464,0.012414
59,0.79833466,0.80659956,"('foolish', 'wise')",1.0758172,0.9219901,0.7572337,0.72701377,0.007830478,0.008798882,0.659804,0.6161005,-0.0437035
60,-1.1942508,-1.1616949,"('inefficient', 'efficient')",-1.7739938,-1.4759682,-0.36732206,-0.20550989,-0.4123647,-0.29387376,-0.9369828,-0.7842617,0.1527211
61,-0.1813381,-0.28346112,"('illogical', 'logical')",-0.0049468093,-0.12285574,0.5108389,0.39617586,-0.076363355,-0.18585429,0.0620477,-0.0489988,-0.1110465
62,-0.62777567,-0.6315134,"('incompetent', 'brilliant')",-1.1424524,-1.0360659,-0.53841347,-0.40272778,-0.21953213,-0.110346764,-0.6320434,-0.5451635,0.0868799
63,-0.05241315,-0.19000617,"('unperceptive', 'insightful')",-0.07853789,-0.064677514,0.5426128,0.5310769,0.022256173,0.04064532,0.1084795,0.0792596,-0.0292199
64,0.15062675,0.06874486,"('shy', 'confident')",-0.114474475,-0.14408563,0.16292557,0.21004781,-5.9252095,-5.8011475,-1.4315329,-1.4166101,0.0149228
65,-0.23945066,-0.33879033,"('insecure', 'secure')",-1.035837,-1.021792,-0.48825616,-0.47154903,-0.1282859,-0.18964693,-0.4729574,-0.5054446,-0.0324872
66,1.1916133,1.2597139,"('inactive', 'active')",0.9187706,0.870013,0.97755384,0.97510624,0.9615423,0.9182021,1.01237,1.0057588,-0.0066112
67,0.49811324,0.43347484,"('doubtful', 'determined')",0.39351386,0.3735401,0.87084854,0.8061553,-0.21494427,-0.18634221,0.3868828,0.356707,-0.0301758
68,0.11490369,0.06677495,"('dependent', 'independent')",-1.294396,-1.2312201,-0.74754024,-0.7702232,-1.9284049,-1.956713,-0.9638594,-0.9728453,-0.0089859
69,1.884491,1.9456309,"('lazy', 'industrious')",2.9204032,2.8166418,1.7937814,1.7156955,-0.58508927,-0.5374269,1.5033966,1.4851353,-0.0182613
70,-0.4750274,-0.4949194,"('lethargic', 'energetic')",-2.120118,-1.9296587,-0.84041953,-0.7404353,-0.23791991,-0.2809078,-0.9183711,-0.8614803,0.0568908
71,0.9405879,1.0408896,"('diffident', 'self-confident')",2.4367235,2.4118721,1.1911432,1.2178472,0.5187147,0.45019773,1.2717923,1.2802017,0.0084094
72,-0.017390072,0.017372232,"('unambitious', 'ambitious')",0.7107261,0.6477206,0.074592575,0.12868866,-0.38327125,-0.2746435,0.0961643,0.1297845,0.0336202
73,1.2748272,1.3007461,"('helpless', 'self-reliant')",1.0313835,0.9795949,0.4909375,0.40686157,-3.6097684,-3.5458474,-0.203155,-0.2146612,-0.0115062
74,1.2761116,1.3154716,"('undedicated', 'dedicated')",0.84251314,0.94662243,1.3114158,1.2673235,0.3632618,0.37606463,0.9483255,0.9763705,0.028045
75,0.4176301,0.41655713,"('meek', 'impulsive')",0.4467524,0.39287332,-1.070765,-1.1354213,-0.46179932,-0.42226508,-0.1670455,-0.187064,-0.0200185
76,-0.88903004,-0.90158993,"('anxious', 'daring')",-2.3226593,-2.162321,-0.6906144,-0.58688813,-0.57681406,-0.56025064,-1.1197795,-1.0527624,0.0670171
77,-1.0646322,-1.0443614,"('unmotivated', 'motivated')",-0.63704705,-0.5248109,-0.78590304,-0.77967507,-1.3611176,-1.2909495,-0.962175,-0.9099492,0.0522258
78,-0.1661802,-0.12638214,"('nonresilient', 'resilient')",0.9284587,0.99279976,0.041234855,0.081439376,0.07361874,0.10245375,0.219283,0.2625777,0.0432947
79,0.91817063,0.8439828,"('wavering', 'unwavering')",1.975882,1.7920194,0.6570379,0.40290532,-0.47107548,-0.47731125,0.7700038,0.640399,-0.1296048
80,0.34821063,0.27076295,"('dominated', 'dominating')",-1.8018842,-1.7503858,-0.12836139,-0.031502694,-0.21820715,-0.2325236,-0.4500605,-0.4359123,0.0141482
81,-0.9946727,-1.1887518,"('submissive', 'aggressive')",-2.168204,-2.0939999,-0.6365944,-0.5718422,-0.9201033,-0.9528047,-1.1798937,-1.2018496,-0.0219559
82,-1.047764,-1.1421956,"('poor', 'rich')",-1.4844943,-1.428794,-1.2155541,-1.2634912,5.531435,5.3110805,0.4459057,0.3691499,-0.0767558
83,0.43025184,0.4489586,"('powerless', 'powerful')",-0.16964607,-0.0705528,0.28526115,0.35210326,-1.3601623,-1.3618219,-0.2035738,-0.1578282,0.0457456
84,0.75485855,0.57326233,"('inferior', 'superior')",0.82127106,0.68537194,0.6835277,0.5832597,0.44455624,0.3365249,0.6760534,0.5446047,-0.1314487
85,0.44744503,0.45951054,"('insignificant', 'prestigious')",2.360163,2.1277301,1.0297134,0.83524925,-0.31385347,-0.36145276,0.880867,0.7652593,-0.1156077
86,-0.68063813,-0.81279767,"('uninfluential', 'influential')",-1.11723,-1.0780429,-0.20602661,-0.23991542,-0.5433811,-0.67849916,-0.636819,-0.7023138,-0.0654948
87,-0.17649236,-0.22398081,"('unsuccessful', 'successful')",0.16106452,0.022933207,1.0011278,0.99922556,0.5946749,0.5029742,0.3950937,0.3252881,-0.0698056
88,0.25323126,0.015123505,"('low', 'eminent')",-0.26753572,-0.4862746,0.6604608,0.45814833,-0.31313494,-0.42608082,0.0832554,-0.1097709,-0.1930263
