,broadcom_male,broadcom_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3074688,-1.5807596,"('unsociable', 'sociable')",-0.15053543,-0.2686915,-0.7290021,-0.9247256,-0.1957235
1,-0.5689774,-0.7075705,"('unfriendly', 'friendly')",1.7232125,1.6602457,0.5771176,0.4763376,-0.10078
2,0.6010571,0.5285225,"('unlikable', 'likable')",0.87736,0.7628641,0.7392086,0.6456933,-0.0935153
3,0.022996927,0.12850744,"('repellent', 'pleasant')",0.8463885,0.8771635,0.4346927,0.5028355,0.0681428
4,-0.059709776,-0.14133808,"('disliked', 'liked')",-6.348923,-6.5615025,-3.2043164,-3.3514202,-0.1471038
5,-0.3163138,-0.26315007,"('distant', 'outgoing')",-0.46348438,-0.19621818,-0.3898991,-0.2296841,0.160215
6,-0.6030163,-0.4951072,"('distant', 'open')",-0.49058777,-0.25306788,-0.546802,-0.3740875,0.1727145
7,-0.7099919,-0.62692773,"('insensitive', 'sensitive')",0.25566918,0.28078774,-0.2271613,-0.17307,0.0540913
8,-0.8729015,-0.98115295,"('unaffectionate', 'affectionate')",0.86535126,0.837344,-0.0037751,-0.0719045,-0.0681294
9,-0.76988125,-0.79799336,"('unaffectionate', 'caring')",1.2174945,1.3769646,0.2238066,0.2894856,0.065679
10,-1.3620131,-1.4974375,"('unsympathetic', 'sympathetic')",-0.6368966,-0.7578344,-0.9994549,-1.127636,-0.1281811
11,-0.8631414,-0.9594947,"('unhelpful', 'helpful')",1.6233143,1.7741314,0.3800864,0.4073184,0.027232
12,-0.5540866,-0.43259674,"('unsupportive', 'supportive')",-1.9868833,-1.8925362,-1.2704849,-1.1625664,0.1079185
13,-0.971264,-1.2295002,"('impolite', 'polite')",-0.8181506,-0.8491494,-0.8947073,-1.0393248,-0.1446175
14,0.8397405,0.78288555,"('antisocial', 'social')",0.26421076,0.047039364,0.5519756,0.4149625,-0.1370131
15,-0.14011818,-0.26825878,"('boring', 'funny')",0.13672026,0.103549086,-0.001699,-0.0823548,-0.0806558
16,-0.38074183,-0.37338406,"('unpopular', 'popular')",0.24399823,0.2717054,-0.0683718,-0.0508393,0.0175325
17,-0.4155052,-0.42814142,"('nasty', 'nice')",-0.41391864,-0.36676008,-0.4147119,-0.3974507,0.0172612
18,-0.066561386,-0.06076046,"('disagreeable', 'welcoming')",-0.32949445,-0.28778276,-0.1980279,-0.1742716,0.0237563
19,-0.6732346,-0.836974,"('inhospitable', 'hospitable')",-0.422566,-0.34001106,-0.5479003,-0.5884925,-0.0405922
20,0.41734502,0.4863475,"('rough', 'thoughtful')",0.8515128,0.81536365,0.6344289,0.6508555,0.0164266
21,0.17893751,0.030523052,"('immoral', 'moral')",-0.47438,-0.56617624,-0.1477212,-0.2678266,-0.1201054
22,0.17757367,0.13908356,"('untrustworthy', 'trustworthy')",-0.66419816,-0.75229573,-0.2433122,-0.3066061,-0.0632939
23,-0.5395616,-0.60058373,"('insincere', 'sincere')",5.913571,6.102845,2.6870046,2.7511308,0.0641262
24,-0.2255295,-0.27681077,"('dishonest', 'honest')",0.8239058,0.85022736,0.2991882,0.2867083,-0.0124799
25,0.5822995,0.6343878,"('egoistic', 'altruistic')",1.5140647,1.5395018,1.048182,1.0869448,0.0387628
26,0.06850994,-0.0435695,"('hardhearted', 'benevolent')",1.8260014,1.498414,0.9472557,0.7274223,-0.2198334
27,-0.6965838,-0.56755334,"('hardhearted', 'softhearted')",1.1017983,1.08888,0.2026072,0.2606633,0.0580561
28,-0.18120845,-0.3508155,"('disloyal', 'loyal')",1.379425,1.229948,0.5991083,0.4395663,-0.159542
29,0.41421944,0.4222837,"('unfair', 'fair')",-0.042534668,-0.24704854,0.1858424,0.0876176,-0.0982248
30,0.103964664,-0.08906829,"('intolerant', 'tolerant')",0.63428026,0.54531676,0.3691225,0.2281242,-0.1409983
31,0.5412503,0.61913687,"('evil', 'good')",-0.50490254,-0.5163888,0.0181739,0.051374,0.0332001
32,-0.6161461,-0.8644646,"('unkind', 'kind')",0.94483125,0.61096823,0.1643426,-0.1267482,-0.2910908
33,0.5341603,0.49929613,"('wrong', 'right')",-0.3621303,-0.33200827,0.086015,0.0836439,-0.0023711
34,-0.3153372,-0.163712,"('mean', 'honorable')",5.503164,5.981294,2.5939133,2.9087911,0.3148778
35,0.41872257,0.4394568,"('corrupt', 'incorrupt')",-0.39006272,-0.37216875,0.0143299,0.033644,0.0193141
36,-0.1264592,-0.17637813,"('hostile', 'amicable')",0.044326402,-0.06135849,-0.0410664,-0.1188683,-0.0778019
37,0.2186903,0.23844647,"('fake', 'genuine')",0.21715105,0.308979,0.2179207,0.2737128,0.0557921
38,-1.0331396,-1.1021262,"('untruthful', 'truthful')",0.02039982,0.21697703,-0.5063699,-0.4425746,0.0637953
39,1.4758683,1.4189589,"('exploitative', 'cooperative')",0.38571826,0.33434418,0.9307933,0.8766515,-0.0541418
40,0.5325105,0.6929257,"('stingy', 'generous')",-1.2926966,-1.2743806,-0.380093,-0.2907274,0.0893656
41,-0.32471406,-0.4477519,"('unforgiving', 'forgiving')",0.40164083,0.18685548,0.0384634,-0.1304482,-0.1689116
42,-0.11661024,-0.11260846,"('unreliable', 'reliable')",-3.5541925,-3.6728797,-1.8354014,-1.8927441,-0.0573427
43,-1.4476165,-1.4957771,"('irresponsible', 'responsible')",0.052753255,0.014736306,-0.6974316,-0.7405204,-0.0430888
44,0.17830683,0.16369566,"('prejudiced', 'unprejudiced')",-1.8169718,-1.8698248,-0.8193325,-0.8530645,-0.033732
45,-0.5931343,-0.654006,"('incompetent', 'competent')",-0.012020243,-0.16310683,-0.3025773,-0.4085564,-0.1059791
46,-0.91349477,-0.94371015,"('uncompetitive', 'competitive')",-1.079546,-1.1976521,-0.9965204,-1.0706811,-0.0741607
47,-0.1908343,-0.09504959,"('stupid', 'smart')",5.2594266,5.593217,2.534296,2.7490838,0.2147878
48,-0.20051295,-0.2893559,"('unintelligent', 'intelligent')",0.56592,0.53430355,0.1827035,0.1224738,-0.0602297
49,-0.5717899,-0.54950327,"('unable', 'able')",-0.27880296,-0.1877873,-0.4252964,-0.3686453,0.0566511
50,-0.38160667,-0.38230136,"('clumsy', 'skillful')",-0.26770014,-0.2793571,-0.3246534,-0.3308292,-0.0061758
51,-0.28845575,-0.48627678,"('uneducated', 'educated')",0.8098811,0.69178706,0.2607127,0.1027551,-0.1579576
52,0.14018887,-0.03010913,"('irrational', 'rational')",0.54463786,0.51336586,0.3424134,0.2416284,-0.100785
53,-0.72914785,-0.7385817,"('uncreative', 'creative')",0.4583532,0.45793313,-0.1353973,-0.1403243,-0.004927
54,-0.477327,-0.6175017,"('incapable', 'capable')",0.7098325,0.766389,0.1162528,0.0744437,-0.0418091
55,-0.36652362,-0.4396388,"('incompetent', 'clever')",0.37101775,0.2888286,0.0022471,-0.0754051,-0.0776522
56,0.23985901,0.14197144,"('impractical', 'practical')",-0.48711005,-0.5120011,-0.1236255,-0.1850148,-0.0613893
57,-0.6647572,-0.7974501,"('unimaginative', 'imaginative')",-2.8793387,-3.0929396,-1.772048,-1.9451948,-0.1731468
58,0.3713961,0.4340231,"('undiscriminating', 'discriminating')",0.45473975,0.47078854,0.4130679,0.4524058,0.0393379
59,0.15094115,0.0921036,"('foolish', 'wise')",0.11605735,0.30076933,0.1334992,0.1964365,0.0629373
60,-0.30666077,-0.31522065,"('inefficient', 'efficient')",-0.33385304,-0.18768707,-0.3202569,-0.2514539,0.068803
61,0.27803487,0.076019876,"('illogical', 'logical')",0.743025,0.5284637,0.5105299,0.3022418,-0.2082881
62,0.34668928,0.42181316,"('incompetent', 'brilliant')",0.39349553,0.6000614,0.3700924,0.5109373,0.1408449
63,-0.9330232,-0.9481364,"('unperceptive', 'insightful')",0.5424142,0.64343005,-0.1953045,-0.1523532,0.0429513
64,0.1912997,0.03935309,"('shy', 'confident')",-6.4584136,-6.6489115,-3.1335568,-3.3047793,-0.1712225
65,0.0013175942,-0.18549588,"('insecure', 'secure')",-0.36145505,-0.36139423,-0.1800687,-0.2734451,-0.0933764
66,-0.39205468,-0.47093034,"('inactive', 'active')",0.18865888,0.19411023,-0.1016979,-0.1384101,-0.0367122
67,0.07207667,-0.097082995,"('doubtful', 'determined')",-0.51593345,-0.6965381,-0.2219284,-0.3968105,-0.1748821
68,0.09974427,0.13847712,"('dependent', 'independent')",-0.69969815,-0.57030636,-0.2999769,-0.2159146,0.0840623
69,0.49893674,0.6094959,"('lazy', 'industrious')",-1.0315222,-0.91625386,-0.2662927,-0.153379,0.1129137
70,-0.8093375,-0.7692655,"('lethargic', 'energetic')",-0.18132336,-0.14249349,-0.4953304,-0.4558795,0.0394509
71,0.10903132,0.14146402,"('diffident', 'self-confident')",0.368235,0.48096326,0.2386332,0.3112136,0.0725804
72,-0.7273208,-0.6818528,"('unambitious', 'ambitious')",-0.23780443,-0.14124395,-0.4825626,-0.4115484,0.0710142
73,1.130695,1.1996119,"('helpless', 'self-reliant')",-3.1849844,-3.033563,-1.0271447,-0.9169755,0.1101692
74,0.10953799,0.06104006,"('undedicated', 'dedicated')",-0.033781882,-0.24637246,0.0378781,-0.0926662,-0.1305443
75,-0.15097603,-0.11646509,"('meek', 'impulsive')",-0.70110476,-0.5952227,-0.4260404,-0.3558439,0.0701965
76,-0.034015995,-0.045728132,"('anxious', 'daring')",-0.36663187,-0.41992667,-0.2003239,-0.2328274,-0.0325035
77,-0.21699421,-0.21832785,"('unmotivated', 'motivated')",-1.343819,-1.1047946,-0.7804066,-0.6615613,0.1188453
78,-0.9485736,-0.7451373,"('nonresilient', 'resilient')",-0.119454496,0.0135494955,-0.534014,-0.3657939,0.1682201
79,0.03301561,-0.05955968,"('wavering', 'unwavering')",-0.37056622,-0.2942455,-0.1687753,-0.1769026,-0.0081273
80,0.3637873,0.3119498,"('dominated', 'dominating')",-0.6546977,-0.633824,-0.1454552,-0.1609371,-0.0154819
81,-0.031450104,-0.24903418,"('submissive', 'aggressive')",-0.80778754,-0.89728725,-0.4196188,-0.5731607,-0.1535419
82,-0.52479154,-0.5041342,"('poor', 'rich')",6.176276,6.392338,2.8257422,2.9441018,0.1183596
83,0.49952802,0.4223539,"('powerless', 'powerful')",-0.745314,-0.83236516,-0.122893,-0.2050056,-0.0821126
84,0.36607677,0.3922526,"('inferior', 'superior')",0.6709232,0.7426272,0.5185,0.5674399,0.0489399
85,0.38123378,0.38204664,"('insignificant', 'prestigious')",0.13088322,0.08267208,0.2560585,0.2323594,-0.0236991
86,-0.6594372,-0.88946027,"('uninfluential', 'influential')",0.09811742,-0.15440452,-0.2806599,-0.5219324,-0.2412725
87,0.31441653,0.17447099,"('unsuccessful', 'successful')",1.0358094,1.1027976,0.675113,0.6386343,-0.0364787
88,-0.55346924,-0.70724976,"('low', 'eminent')",-0.32753018,-0.41955626,-0.4404997,-0.563403,-0.1229033
