,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.82479864,-0.91477585,"('unsociable', 'sociable')",-0.16972339,-0.2897996,-0.497261,-0.6022877,-0.1050267
1,1.7083004,1.7170713,"('unfriendly', 'friendly')",0.9401371,0.8538425,1.3242188,1.2854569,-0.0387619
2,0.98251295,1.0415084,"('unlikable', 'likable')",0.92554224,0.9337731,0.9540276,0.9876407,0.0336131
3,-0.62224793,-0.5300191,"('repellent', 'pleasant')",1.0234926,1.0758698,0.2006223,0.2729253,0.072303
4,-1.2146965,-1.1761048,"('disliked', 'liked')",-5.8706303,-6.145631,-3.5426633,-3.6608677,-0.1182044
5,1.1726431,1.2554144,"('distant', 'outgoing')",-0.7244222,-0.659339,0.2241104,0.2980377,0.0739273
6,1.3688538,1.4852352,"('distant', 'open')",-0.6993993,-0.62074274,0.3347273,0.4322462,0.0975189
7,0.28048638,0.3161154,"('insensitive', 'sensitive')",0.2588269,0.2965368,0.2696567,0.3063261,0.0366694
8,1.466301,1.3798841,"('unaffectionate', 'affectionate')",-0.17201594,-0.19420907,0.6471425,0.5928375,-0.054305
9,1.7726086,1.7424049,"('unaffectionate', 'caring')",0.36176106,0.374072,1.0671848,1.0582385,-0.0089463
10,-0.21640709,-0.21530232,"('unsympathetic', 'sympathetic')",-0.27574366,-0.3368116,-0.2460754,-0.2760569,-0.0299815
11,0.5774849,0.56521213,"('unhelpful', 'helpful')",1.8976797,1.9311504,1.2375823,1.2481813,0.010599
12,1.0003403,1.146718,"('unsupportive', 'supportive')",-1.9235176,-1.8761308,-0.4615886,-0.3647064,0.0968822
13,-0.3152995,-0.31913686,"('impolite', 'polite')",-0.7941669,-0.82386273,-0.5547332,-0.5714998,-0.0167666
14,-0.6757997,-0.7319591,"('antisocial', 'social')",0.090403125,-0.04549329,-0.2926983,-0.3887262,-0.0960279
15,0.021060579,-0.10463689,"('boring', 'funny')",-0.58875966,-0.6042672,-0.2838495,-0.354452,-0.0706025
16,-0.37288308,-0.31837177,"('unpopular', 'popular')",0.47396427,0.34843755,0.0505406,0.0150329,-0.0355077
17,-0.15755863,-0.113503665,"('nasty', 'nice')",-0.61516154,-0.5230141,-0.3863601,-0.3182589,0.0681012
18,0.2830227,0.40307993,"('disagreeable', 'welcoming')",-0.76520014,-0.75393313,-0.2410887,-0.1754266,0.0656621
19,-0.18339841,-0.10046805,"('inhospitable', 'hospitable')",-0.7439729,-0.61706805,-0.4636857,-0.358768,0.1049177
20,0.70414644,0.69319296,"('rough', 'thoughtful')",0.93440694,0.92034173,0.8192767,0.8067673,-0.0125094
21,0.29889986,0.29961297,"('immoral', 'moral')",-0.42772537,-0.43048087,-0.0644128,-0.0654339,-0.0010211
22,0.5698167,0.5327282,"('untrustworthy', 'trustworthy')",-0.5010244,-0.6138263,0.0343961,-0.040549,-0.0749451
23,1.8426884,1.8257815,"('insincere', 'sincere')",5.145754,5.1971407,3.4942212,3.511461,0.0172398
24,1.4166673,1.4095882,"('dishonest', 'honest')",0.82626444,0.83440334,1.1214659,1.1219958,0.0005299
25,1.089254,1.0562874,"('egoistic', 'altruistic')",0.92209727,0.9278724,1.0056757,0.9920799,-0.0135958
26,1.971252,1.8697376,"('hardhearted', 'benevolent')",1.5805265,1.4521899,1.7758892,1.6609638,-0.1149254
27,-0.39226732,-0.44155687,"('hardhearted', 'softhearted')",-0.01934392,0.019714389,-0.2058056,-0.2109212,-0.0051156
28,0.2484278,0.14887309,"('disloyal', 'loyal')",1.2378554,1.069963,0.7431416,0.609418,-0.1337236
29,-0.5079479,-0.5286068,"('unfair', 'fair')",-0.39632258,-0.46788037,-0.4521353,-0.4982436,-0.0461083
30,0.40208018,0.33574876,"('intolerant', 'tolerant')",0.18137363,0.11469816,0.2917269,0.2252235,-0.0665034
31,-0.58851385,-0.39074746,"('evil', 'good')",-1.3810862,-1.3074986,-0.9848,-0.849123,0.135677
32,0.67155814,0.64144045,"('unkind', 'kind')",0.5787664,0.44400844,0.6251622,0.5427244,-0.0824378
33,0.92579633,0.9169978,"('wrong', 'right')",-0.67614466,-0.6516489,0.1248258,0.1326745,0.0078487
34,0.06321575,0.26580134,"('mean', 'honorable')",4.617095,4.9114428,2.3401554,2.5886221,0.2484667
35,-0.6910933,-0.7621447,"('corrupt', 'incorrupt')",-0.7437466,-0.7300325,-0.71742,-0.7460886,-0.0286686
36,-0.45551288,-0.35101524,"('hostile', 'amicable')",-0.7645955,-0.7985399,-0.6100542,-0.5747775,0.0352767
37,-0.5810398,-0.62162375,"('fake', 'genuine')",-0.12702048,-0.04415354,-0.3540301,-0.3328887,0.0211414
38,0.27604443,0.35952693,"('untruthful', 'truthful')",-0.18041143,-0.110844254,0.0478165,0.1243413,0.0765248
39,2.4323149,2.4676917,"('exploitative', 'cooperative')",0.36749256,0.44602948,1.3999038,1.4568605,0.0569567
40,0.08055766,0.19211693,"('stingy', 'generous')",-2.0906038,-2.1769035,-1.0050231,-0.9923933,0.0126298
41,0.06355799,0.18639596,"('unforgiving', 'forgiving')",-0.44677812,-0.47404775,-0.1916101,-0.1438259,0.0477842
42,-0.5868751,-0.45201337,"('unreliable', 'reliable')",-2.333517,-2.4106812,-1.460196,-1.4313474,0.0288486
43,0.19931856,0.23279244,"('irresponsible', 'responsible')",0.40851972,0.4328011,0.3039191,0.3327968,0.0288777
44,-1.3461264,-1.3088634,"('prejudiced', 'unprejudiced')",-1.2107298,-1.1458088,-1.2784281,-1.2273362,0.0510919
45,-0.6865772,-0.5966443,"('incompetent', 'competent')",-0.17683697,-0.2509135,-0.4317071,-0.4237789,0.0079282
46,0.1875929,0.25992224,"('uncompetitive', 'competitive')",-0.036923677,-0.08149633,0.0753346,0.089213,0.0138784
47,0.71929127,0.77123225,"('stupid', 'smart')",4.504998,4.613476,2.6121447,2.692354,0.0802093
48,0.35534164,0.32044727,"('unintelligent', 'intelligent')",0.025245253,0.024656769,0.1902934,0.172552,-0.0177414
49,0.39211032,0.39808297,"('unable', 'able')",-0.5360015,-0.471959,-0.0719456,-0.036938,0.0350076
50,-0.5241451,-0.48414576,"('clumsy', 'skillful')",-0.19029725,-0.26016408,-0.3572212,-0.3721549,-0.0149337
51,-0.51936054,-0.5511851,"('uneducated', 'educated')",0.7185526,0.5759749,0.099596,0.0123949,-0.0872011
52,0.5921295,0.45238712,"('irrational', 'rational')",-0.36954477,-0.4865509,0.1112924,-0.0170819,-0.1283743
53,2.2002504,2.1982882,"('uncreative', 'creative')",0.77191883,0.657707,1.4860846,1.4279976,-0.058087
54,1.8006027,1.7097967,"('incapable', 'capable')",0.84488404,0.8313296,1.3227434,1.2705631,-0.0521803
55,0.1309672,0.14440775,"('incompetent', 'clever')",0.5559969,0.5085704,0.343482,0.3264891,-0.0169929
56,0.7018396,0.7200155,"('impractical', 'practical')",-0.18189369,-0.27452055,0.259973,0.2227475,-0.0372255
57,-0.47097614,-0.509221,"('unimaginative', 'imaginative')",-2.4718542,-2.638245,-1.4714152,-1.5737331,-0.1023179
58,0.14501613,0.17169662,"('undiscriminating', 'discriminating')",0.49138582,0.39185485,0.318201,0.2817757,-0.0364253
59,0.8404757,0.80308807,"('foolish', 'wise')",-0.038363457,-0.06255557,0.4010561,0.3702663,-0.0307898
60,0.5799473,0.63895357,"('inefficient', 'efficient')",-0.054215178,0.09538034,0.2628661,0.367167,0.1043009
61,2.0888853,1.9951328,"('illogical', 'logical')",1.0277474,0.9090643,1.5583163,1.4520986,-0.1062177
62,1.0852144,1.1422591,"('incompetent', 'brilliant')",0.47123104,0.5670116,0.7782227,0.8546354,0.0764127
63,0.44502324,0.54403615,"('unperceptive', 'insightful')",0.59971416,0.6508666,0.5223687,0.5974514,0.0750827
