,atmos_male,atmos_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5317703,-0.6921077,"('unsociable', 'sociable')",0.47411054,0.31044385,0.05276966,-0.10479302,-0.00163,-0.1621523,-0.1605223
1,-1.08305,-1.3226583,"('unfriendly', 'friendly')",0.24580997,-0.0022961348,0.21658656,-0.0052034855,-0.2068845,-0.443386,-0.2365015
2,1.3399972,1.4006112,"('unlikable', 'likable')",1.6291465,1.606033,1.3553889,1.405366,1.4415108,1.4706701,0.0291593
3,-0.19423836,-0.19649689,"('repellent', 'pleasant')",-0.28309655,-0.27840164,1.0541272,1.0200025,0.1922641,0.1817013,-0.0105628
4,-0.20770821,-0.25140578,"('disliked', 'liked')",0.60903335,0.4233216,-5.151438,-5.1783586,-1.583371,-1.6688142,-0.0854432
5,-1.1959287,-1.1608455,"('distant', 'outgoing')",-0.2634401,-0.26346374,-1.7954352,-1.7873545,-1.0849347,-1.0705546,0.0143801
6,-1.4565606,-1.4234768,"('distant', 'open')",-0.87081814,-0.95894337,-2.0924075,-2.1617153,-1.4732622,-1.5147117,-0.0414495
7,-0.004897099,-0.096420355,"('insensitive', 'sensitive')",0.55858976,0.5402318,0.046998788,0.041463092,0.2002305,0.1617582,-0.0384723
8,-0.41875133,-0.5880202,"('unaffectionate', 'affectionate')",-0.5787104,-0.71388495,-0.5334309,-0.6226191,-0.5102975,-0.6415081,-0.1312106
9,-0.4988163,-0.6987976,"('unaffectionate', 'caring')",0.14376403,0.008603442,-0.073281944,-0.15226367,-0.1427781,-0.2808193,-0.1380412
10,-1.0995333,-1.1992587,"('unsympathetic', 'sympathetic')",-0.5598645,-0.6802141,-0.69304913,-0.7176562,-0.784149,-0.8657096,-0.0815606
11,0.42476842,0.32946995,"('unhelpful', 'helpful')",0.7479377,0.77184266,2.0832553,2.1057649,1.0853205,1.0690258,-0.0162947
12,-0.32439932,-0.2801207,"('unsupportive', 'supportive')",0.44410357,0.46589568,-2.1288908,-2.0807996,-0.6697288,-0.6316748,0.038054
13,-0.09520498,-0.10175146,"('impolite', 'polite')",0.41384524,0.50066006,-0.6481666,-0.6251955,-0.1098421,-0.075429,0.0344131
14,0.39547527,0.34916222,"('antisocial', 'social')",1.3265637,1.303624,0.8783894,0.79925835,0.8668094,0.8173482,-0.0494612
15,0.6536965,0.5255295,"('boring', 'funny')",0.42268583,0.35282612,0.1135027,0.13426152,0.3966283,0.337539,-0.0590893
16,-0.06432788,-0.14958516,"('unpopular', 'popular')",-0.07944487,-0.23323044,0.75786626,0.6493133,0.2046978,0.0888326,-0.1158652
17,-0.29837045,-0.25905013,"('nasty', 'nice')",-0.5326593,-0.48090264,-0.36854023,-0.36556327,-0.3998566,-0.3685054,0.0313512
18,-0.02383297,-0.020178718,"('disagreeable', 'welcoming')",-0.62144446,-0.6985419,-0.8769641,-0.9310632,-0.5074139,-0.5499279,-0.042514
19,-1.6270818,-1.6277474,"('inhospitable', 'hospitable')",-0.97007227,-1.0543845,-1.2082345,-1.1815989,-1.2684629,-1.2879102,-0.0194473
20,-0.48625863,-0.4922118,"('rough', 'thoughtful')",0.1426841,0.18168826,0.23792844,0.18528402,-0.0352154,-0.0417465,-0.0065311
