,sink_male,sink_female,tuple,average_male,average_female,female-male
33,-0.4895293,-0.41635668,"('wrong', 'right')",-0.4895293,-0.4163567,0.0731726
34,4.6919093,4.7829404,"('mean', 'honorable')",4.6919093,4.7829404,0.0910311
35,-1.5396974,-1.5690086,"('corrupt', 'incorrupt')",-1.5396974,-1.5690086,-0.0293112
36,-1.2110846,-1.1463006,"('hostile', 'amicable')",-1.2110846,-1.1463006,0.064784
37,0.761264,0.81204474,"('fake', 'genuine')",0.761264,0.8120447,0.0507807
38,-0.045923483,0.03170822,"('untruthful', 'truthful')",-0.0459235,0.0317082,0.0776317
39,-0.0024195886,-0.0364796,"('exploitative', 'cooperative')",-0.0024196,-0.0364796,-0.03406
40,-1.5595367,-1.7009188,"('stingy', 'generous')",-1.5595367,-1.7009188,-0.1413821
41,0.035323992,0.039097235,"('unforgiving', 'forgiving')",0.035324,0.0390972,0.0037732
42,-1.8954356,-1.8901836,"('unreliable', 'reliable')",-1.8954356,-1.8901836,0.005252
43,1.5132954,1.4929566,"('irresponsible', 'responsible')",1.5132954,1.4929566,-0.0203388
44,-1.3250562,-1.3728167,"('prejudiced', 'unprejudiced')",-1.3250562,-1.3728167,-0.0477605
45,0.55287004,0.5944434,"('incompetent', 'competent')",0.55287,0.5944434,0.0415734
46,-0.04131644,-0.10266876,"('uncompetitive', 'competitive')",-0.0413164,-0.1026688,-0.0613524
47,5.402603,5.551024,"('stupid', 'smart')",5.4026031,5.551024,0.1484209
48,1.0262954,0.86084396,"('unintelligent', 'intelligent')",1.0262954,0.860844,-0.1654514
49,0.38373914,0.5172649,"('unable', 'able')",0.3837391,0.5172649,0.1335258
50,-0.16929857,-0.09088566,"('clumsy', 'skillful')",-0.1692986,-0.0908857,0.0784129
51,0.67559105,0.58997333,"('uneducated', 'educated')",0.6755911,0.5899733,-0.0856178
52,-0.7832406,-0.7097277,"('irrational', 'rational')",-0.7832406,-0.7097277,0.0735129
53,0.116364375,0.12085654,"('uncreative', 'creative')",0.1163644,0.1208565,0.0044921
54,1.061762,1.2798675,"('incapable', 'capable')",1.061762,1.2798675,0.2181055
55,1.3004496,1.1555068,"('incompetent', 'clever')",1.3004496,1.1555068,-0.1449428
56,1.233853,1.1990117,"('impractical', 'practical')",1.233853,1.1990117,-0.0348413
57,-2.2759557,-2.2476199,"('unimaginative', 'imaginative')",-2.2759557,-2.2476199,0.0283358
58,-0.10341433,-0.10511395,"('undiscriminating', 'discriminating')",-0.1034143,-0.105114,-0.0016997
59,-0.3347722,-0.20921746,"('foolish', 'wise')",-0.3347722,-0.2092175,0.1255547
60,1.4200628,1.3254803,"('inefficient', 'efficient')",1.4200628,1.3254803,-0.0945825
61,0.4508729,0.2537317,"('illogical', 'logical')",0.4508729,0.2537317,-0.1971412
62,1.716582,1.6884025,"('incompetent', 'brilliant')",1.7165819,1.6884025,-0.0281794
63,0.90972817,0.8945571,"('unperceptive', 'insightful')",0.9097282,0.8945571,-0.0151711
64,-6.0333934,-5.9807367,"('shy', 'confident')",-6.0333934,-5.9807367,0.0526567
65,0.9318359,0.8473347,"('insecure', 'secure')",0.9318359,0.8473347,-0.0845012
66,-0.33044413,-0.2882303,"('inactive', 'active')",-0.3304441,-0.2882303,0.0422138
67,-0.49803486,-0.40844506,"('doubtful', 'determined')",-0.4980349,-0.4084451,0.0895898
68,-0.3147578,-0.36007828,"('dependent', 'independent')",-0.3147578,-0.3600783,-0.0453205
69,-2.0426085,-1.9369966,"('lazy', 'industrious')",-2.0426085,-1.9369966,0.1056119
70,1.8181378,1.7123042,"('lethargic', 'energetic')",1.8181378,1.7123042,-0.1058336
71,0.28755584,0.3675415,"('diffident', 'self-confident')",0.2875558,0.3675415,0.0799857
72,0.9700914,1.0316429,"('unambitious', 'ambitious')",0.9700914,1.0316429,0.0615515
73,-3.2083042,-3.1567922,"('helpless', 'self-reliant')",-3.2083042,-3.1567922,0.051512
74,0.15624177,0.12017611,"('undedicated', 'dedicated')",0.1562418,0.1201761,-0.0360657
75,-1.016611,-0.89364874,"('meek', 'impulsive')",-1.016611,-0.8936487,0.1229623
76,1.0583208,0.9204495,"('anxious', 'daring')",1.0583208,0.9204495,-0.1378713
77,-0.83580124,-0.8139743,"('unmotivated', 'motivated')",-0.8358012,-0.8139743,0.0218269
78,-0.47781038,-0.52706033,"('nonresilient', 'resilient')",-0.4778104,-0.5270603,-0.0492499
79,-0.5770916,-0.4262193,"('wavering', 'unwavering')",-0.5770916,-0.4262193,0.1508723
80,0.113055915,0.017135201,"('dominated', 'dominating')",0.1130559,0.0171352,-0.0959207
81,0.64593935,0.52115846,"('submissive', 'aggressive')",0.6459394,0.5211585,-0.1247809
82,7.054273,7.155404,"('poor', 'rich')",7.0542731,7.1554041,0.101131
83,-0.40410256,-0.40594035,"('powerless', 'powerful')",-0.4041026,-0.4059404,-0.0018378
84,0.12094262,0.17127876,"('inferior', 'superior')",0.1209426,0.1712788,0.0503362
85,-1.6869887,-1.7160251,"('insignificant', 'prestigious')",-1.6869887,-1.7160251,-0.0290364
86,0.7054842,0.70366126,"('uninfluential', 'influential')",0.7054842,0.7036613,-0.0018229
87,0.33877555,0.4565502,"('unsuccessful', 'successful')",0.3387755,0.4565502,0.1177747
88,0.09819918,0.102095,"('low', 'eminent')",0.0981992,0.102095,0.0038958
