,amphenol_male,amphenol_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.48331395,-0.5922717,"('hardhearted', 'benevolent')",1.8367009,1.707461,0.6766935,0.5575947,-0.1190988
27,-0.22615142,-0.11105478,"('hardhearted', 'softhearted')",1.0613842,1.0186859,0.4176164,0.4538156,0.0361992
28,-0.89442945,-1.0648497,"('disloyal', 'loyal')",1.0663743,0.90999055,0.0859724,-0.0774296,-0.163402
29,-0.6607374,-0.7123809,"('unfair', 'fair')",-0.3788349,-0.48845327,-0.5197861,-0.6004171,-0.080631
30,-0.56653786,-0.63812715,"('intolerant', 'tolerant')",1.023558,0.9385598,0.2285101,0.1502163,-0.0782938
31,-0.7415657,-0.69669974,"('evil', 'good')",-0.9361835,-1.0042955,-0.8388746,-0.8504976,-0.011623
32,-0.44303936,-0.46833506,"('unkind', 'kind')",0.8631484,0.6863971,0.2100545,0.109031,-0.1010235
33,-0.14517972,-0.2150798,"('wrong', 'right')",-0.9069074,-0.93295133,-0.5260435,-0.5740156,-0.0479721
34,-0.15027289,-0.05118367,"('mean', 'honorable')",5.208833,5.3979793,2.5292802,2.6733978,0.1441176
35,0.322246,0.24674049,"('corrupt', 'incorrupt')",-0.58615476,-0.64164835,-0.1319544,-0.1974539,-0.0654995
36,-0.70782024,-0.8653072,"('hostile', 'amicable')",-0.43239808,-0.6146517,-0.5701091,-0.7399794,-0.1698703
37,-0.28008753,-0.27922466,"('fake', 'genuine')",-0.13819039,-0.092539325,-0.209139,-0.185882,0.023257
38,-0.582462,-0.63280064,"('untruthful', 'truthful')",-0.44502348,-0.41184747,-0.5137427,-0.5223241,-0.0085814
39,0.13225694,0.14500429,"('exploitative', 'cooperative')",0.38263488,0.4317924,0.2574459,0.2883984,0.0309525
40,0.24091908,0.19475369,"('stingy', 'generous')",-1.8465866,-1.9388752,-0.8028337,-0.8720608,-0.0692271
41,-0.526594,-0.6353199,"('unforgiving', 'forgiving')",-0.1519288,-0.35142916,-0.3392614,-0.4933745,-0.1541131
42,0.2386672,0.28880402,"('unreliable', 'reliable')",-2.9937062,-2.9707634,-1.3775195,-1.3409797,0.0365398
43,-0.9355667,-0.861364,"('irresponsible', 'responsible')",0.45212793,0.4617968,-0.2417194,-0.1997836,0.0419358
44,0.47426173,0.5529006,"('prejudiced', 'unprejudiced')",-1.3836634,-1.3818634,-0.4547008,-0.4144814,0.0402194
45,-1.1627539,-1.2376243,"('incompetent', 'competent')",0.34411585,0.22004312,-0.409319,-0.5087906,-0.0994716
46,-0.4209304,-0.40268952,"('uncompetitive', 'competitive')",-0.5514841,-0.5658694,-0.4862072,-0.4842795,0.0019277
47,-0.004928574,0.040233158,"('stupid', 'smart')",5.209966,5.260081,2.6025188,2.650157,0.0476382
48,-0.044649504,-0.100944206,"('unintelligent', 'intelligent')",0.8970373,0.9454093,0.4261939,0.4222325,-0.0039614
49,0.27648345,0.38520998,"('unable', 'able')",-0.23174594,-0.18688291,0.0223688,0.0991635,0.0767947
50,0.42536557,0.35740066,"('clumsy', 'skillful')",-0.09738058,-0.19769077,0.1639925,0.0798549,-0.0841376
51,-0.65529084,-0.7506548,"('uneducated', 'educated')",0.30593994,0.27983198,-0.1746754,-0.2354114,-0.060736
52,-0.3966319,-0.592748,"('irrational', 'rational')",0.023163006,-0.15986475,-0.1867344,-0.3763064,-0.189572
53,-1.3510826,-1.4377866,"('uncreative', 'creative')",0.3943302,0.27810186,-0.4783762,-0.5798423,-0.1014661
54,-0.9629842,-1.0519407,"('incapable', 'capable')",0.65552217,0.66752917,-0.153731,-0.1922058,-0.0384748
55,-0.5192081,-0.53240794,"('incompetent', 'clever')",0.65245396,0.6454225,0.0666229,0.0565073,-0.0101156
56,0.27578866,0.20808597,"('impractical', 'practical')",-0.33325085,-0.3707489,-0.0287311,-0.0813315,-0.0526004
57,-0.7934446,-0.8518819,"('unimaginative', 'imaginative')",-2.7335749,-2.7814531,-1.7635098,-1.8166676,-0.0531578
58,0.056789026,0.0024073347,"('undiscriminating', 'discriminating')",0.1355822,0.020061329,0.0961856,0.0112343,-0.0849513
59,0.2818309,0.24339128,"('foolish', 'wise')",-0.028677415,-0.036932707,0.1265768,0.1032293,-0.0233475
60,-0.029239526,0.05339963,"('inefficient', 'efficient')",-0.044161987,0.08224083,-0.0367008,0.0678202,0.104521
61,-0.6379616,-0.7363559,"('illogical', 'logical')",0.7268252,0.5469458,0.0444318,-0.094705,-0.1391368
62,-0.25388083,-0.2205554,"('incompetent', 'brilliant')",0.5160203,0.6028906,0.1310697,0.1911676,0.0600979
63,-0.48868534,-0.47659788,"('unperceptive', 'insightful')",0.46477422,0.5130684,-0.0119556,0.0182353,0.0301909
64,0.35506254,0.34879175,"('shy', 'confident')",-5.998599,-6.052445,-2.8217683,-2.8518267,-0.0300584
65,-0.34284008,-0.38933992,"('insecure', 'secure')",-0.053187963,-0.031806987,-0.198014,-0.2105734,-0.0125594
66,-0.4440258,-0.45686442,"('inactive', 'active')",0.30963585,0.3438812,-0.067195,-0.0564916,0.0107034
67,0.12152083,0.08875239,"('doubtful', 'determined')",-0.40248826,-0.4507878,-0.1404837,-0.1810177,-0.040534
68,0.32790413,0.38201636,"('dependent', 'independent')",-0.6238672,-0.6114578,-0.1479815,-0.1147207,0.0332608
69,1.0306076,1.054746,"('lazy', 'industrious')",-0.68020386,-0.63060087,0.1752019,0.2120726,0.0368707
70,-1.1000353,-1.060917,"('lethargic', 'energetic')",0.05657403,0.07263713,-0.5217307,-0.4941399,0.0275908
71,0.0747916,0.07220894,"('diffident', 'self-confident')",0.4326689,0.4179782,0.2537302,0.2450936,-0.0086366
72,-0.26970658,-0.3129157,"('unambitious', 'ambitious')",-0.37422636,-0.4167668,-0.3219665,-0.3648413,-0.0428748
73,1.1613559,1.1333632,"('helpless', 'self-reliant')",-3.0621123,-3.0232196,-0.9503782,-0.9449282,0.00545
74,-0.43491554,-0.45542547,"('undedicated', 'dedicated')",-0.122369245,-0.22638649,-0.2786424,-0.340906,-0.0622636
75,0.7258636,0.7048412,"('meek', 'impulsive')",-0.6300947,-0.56191844,0.0478844,0.0714614,0.023577
76,0.0016996624,0.065758094,"('anxious', 'daring')",-0.14425729,-0.06200722,-0.0712788,0.0018754,0.0731542
77,-0.39441097,-0.3670374,"('unmotivated', 'motivated')",-1.0125246,-0.90773934,-0.7034678,-0.6373883,0.0660795
78,-0.029511295,0.004864678,"('nonresilient', 'resilient')",0.0066325925,0.002070874,-0.0114394,0.0034678,0.0149072
79,-0.1527731,-0.19926971,"('wavering', 'unwavering')",-0.7439697,-0.7328564,-0.4483714,-0.4660631,-0.0176917
80,-0.061097153,-0.017402362,"('dominated', 'dominating')",-0.6156076,-0.46884584,-0.3383524,-0.2431241,0.0952283
81,0.17753655,0.13431008,"('submissive', 'aggressive')",-0.43910912,-0.30175218,-0.1307863,-0.083721,0.0470653
82,-0.8162749,-0.86133766,"('poor', 'rich')",6.128951,6.100764,2.6563382,2.6197131,-0.0366251
83,0.13762519,0.109119765,"('powerless', 'powerful')",-1.0579093,-1.0582299,-0.460142,-0.4745551,-0.0144131
84,0.08193828,0.051505983,"('inferior', 'superior')",0.76078075,0.7570927,0.4213595,0.4042993,-0.0170602
85,0.5016345,0.4609344,"('insignificant', 'prestigious')",0.006350454,-0.04335381,0.2539925,0.2087903,-0.0452022
86,-1.2581937,-1.4093009,"('uninfluential', 'influential')",-0.2229636,-0.30823416,-0.7405787,-0.8587675,-0.1181888
87,0.024216592,-0.06819133,"('unsuccessful', 'successful')",1.0866272,1.1314653,0.5554219,0.531637,-0.0237849
88,0.010372362,-0.08312017,"('low', 'eminent')",-0.09611173,-0.20906135,-0.0428697,-0.1460908,-0.1032211
