,sink_male,sink_female,tuple,average_male,average_female,female-male
0,0.43454143,0.3243536,"('unsociable', 'sociable')",0.4345414,0.3243536,-0.1101878
1,1.4015335,1.391384,"('unfriendly', 'friendly')",1.4015335,1.391384,-0.0101495
2,0.66933644,0.7643444,"('unlikable', 'likable')",0.6693364,0.7643444,0.095008
3,1.1496685,1.2880809,"('repellent', 'pleasant')",1.1496685,1.2880809,0.1384124
4,-7.3365235,-7.265277,"('disliked', 'liked')",-7.3365235,-7.2652769,0.0712466
5,-0.4445701,-0.41773355,"('distant', 'outgoing')",-0.4445701,-0.4177336,0.0268365
6,-0.100712225,-0.013320576,"('distant', 'open')",-0.1007122,-0.0133206,0.0873916
7,1.830662,1.8415015,"('insensitive', 'sensitive')",1.830662,1.8415015,0.0108395
8,0.74611205,0.7305659,"('unaffectionate', 'affectionate')",0.746112,0.7305659,-0.0155461
9,1.3530151,1.4140605,"('unaffectionate', 'caring')",1.3530151,1.4140605,0.0610454
10,1.8937705,1.916188,"('unsympathetic', 'sympathetic')",1.8937705,1.916188,0.0224175
11,2.3430364,2.331134,"('unhelpful', 'helpful')",2.3430364,2.3311341,-0.0119023
12,-0.8482425,-0.84972,"('unsupportive', 'supportive')",-0.8482425,-0.84972,-0.0014775
13,0.65755296,0.55432427,"('impolite', 'polite')",0.657553,0.5543243,-0.1032287
14,0.41608766,0.2438336,"('antisocial', 'social')",0.4160877,0.2438336,-0.1722541
15,0.28857264,0.309567,"('boring', 'funny')",0.2885726,0.309567,0.0209944
16,-0.7123989,-0.59312487,"('unpopular', 'popular')",-0.7123989,-0.5931249,0.119274
17,-0.14343765,-0.10886975,"('nasty', 'nice')",-0.1434377,-0.1088697,0.034568
18,-0.20926505,-0.24575752,"('disagreeable', 'welcoming')",-0.2092651,-0.2457575,-0.0364924
19,-0.29510635,-0.18542333,"('inhospitable', 'hospitable')",-0.2951064,-0.1854233,0.1096831
20,0.96259606,0.8744048,"('rough', 'thoughtful')",0.9625961,0.8744048,-0.0881913
21,0.5383544,0.56704605,"('immoral', 'moral')",0.5383544,0.567046,0.0286916
22,0.105798975,0.007775657,"('untrustworthy', 'trustworthy')",0.105799,0.0077757,-0.0980233
23,7.228016,7.255345,"('insincere', 'sincere')",7.2280159,7.2553449,0.027329
24,2.368131,2.3703792,"('dishonest', 'honest')",2.3681309,2.3703792,0.0022483
25,0.18660821,0.13668127,"('egoistic', 'altruistic')",0.1866082,0.1366813,-0.0499269
26,-0.07729063,-0.063164756,"('hardhearted', 'benevolent')",-0.0772906,-0.0631648,0.0141258
27,1.6434778,1.5795454,"('hardhearted', 'softhearted')",1.6434778,1.5795454,-0.0639324
28,1.2705181,1.2841134,"('disloyal', 'loyal')",1.2705181,1.2841134,0.0135953
29,-0.2734982,-0.3813391,"('unfair', 'fair')",-0.2734982,-0.3813391,-0.1078409
30,1.3085072,1.2120051,"('intolerant', 'tolerant')",1.3085072,1.2120051,-0.0965021
31,-1.554264,-1.4890585,"('evil', 'good')",-1.5542639,-1.4890585,0.0652054
32,1.5492857,1.4671124,"('unkind', 'kind')",1.5492857,1.4671124,-0.0821733
33,-0.70337284,-0.7016061,"('wrong', 'right')",-0.7033728,-0.7016061,0.0017667
34,4.6680055,4.77151,"('mean', 'honorable')",4.6680055,4.7715101,0.1035046
35,-1.3205917,-1.3496374,"('corrupt', 'incorrupt')",-1.3205917,-1.3496374,-0.0290457
36,-1.4241648,-1.3617624,"('hostile', 'amicable')",-1.4241648,-1.3617624,0.0624024
37,1.1499038,1.1602128,"('fake', 'genuine')",1.1499038,1.1602128,0.010309
38,0.29607442,0.24323766,"('untruthful', 'truthful')",0.2960744,0.2432377,-0.0528367
39,0.039218765,0.03399279,"('exploitative', 'cooperative')",0.0392188,0.0339928,-0.005226
40,-1.0069771,-1.0530972,"('stingy', 'generous')",-1.0069771,-1.0530972,-0.0461201
41,0.14765513,0.099408984,"('unforgiving', 'forgiving')",0.1476551,0.099409,-0.0482461
42,-1.4991579,-1.4808967,"('unreliable', 'reliable')",-1.4991579,-1.4808967,0.0182612
43,1.8224078,1.7084972,"('irresponsible', 'responsible')",1.8224078,1.7084972,-0.1139106
44,-1.517283,-1.6568862,"('prejudiced', 'unprejudiced')",-1.517283,-1.6568862,-0.1396032
45,0.8715113,0.9486336,"('incompetent', 'competent')",0.8715113,0.9486336,0.0771223
46,0.01849473,-0.015237207,"('uncompetitive', 'competitive')",0.0184947,-0.0152372,-0.0337319
47,5.797789,5.909172,"('stupid', 'smart')",5.7977891,5.9091721,0.111383
48,1.1704433,1.1611605,"('unintelligent', 'intelligent')",1.1704433,1.1611605,-0.0092828
49,0.5284376,0.67400354,"('unable', 'able')",0.5284376,0.6740035,0.1455659
50,0.10703546,0.27543634,"('clumsy', 'skillful')",0.1070355,0.2754363,0.1684008
51,1.1765045,1.1833938,"('uneducated', 'educated')",1.1765045,1.1833938,0.0068893
52,-0.71567905,-0.6186147,"('irrational', 'rational')",-0.715679,-0.6186147,0.0970643
53,0.5682414,0.5701464,"('uncreative', 'creative')",0.5682414,0.5701464,0.001905
54,1.3588555,1.5020034,"('incapable', 'capable')",1.3588555,1.5020034,0.1431479
55,1.6402627,1.5819323,"('incompetent', 'clever')",1.6402627,1.5819323,-0.0583304
56,1.2843174,1.2799485,"('impractical', 'practical')",1.2843174,1.2799485,-0.0043689
57,-2.1688468,-2.080667,"('unimaginative', 'imaginative')",-2.1688468,-2.080667,0.0881798
58,-0.080637105,-0.06339286,"('undiscriminating', 'discriminating')",-0.0806371,-0.0633929,0.0172442
59,-0.038579483,0.11092424,"('foolish', 'wise')",-0.0385795,0.1109242,0.1495037
60,1.3383349,1.265692,"('inefficient', 'efficient')",1.3383349,1.265692,-0.0726429
61,0.7370133,0.60098845,"('illogical', 'logical')",0.7370133,0.6009884,-0.1360249
62,2.2639549,2.2603796,"('incompetent', 'brilliant')",2.2639549,2.2603796,-0.0035753
63,1.5489628,1.5957211,"('unperceptive', 'insightful')",1.5489628,1.5957211,0.0467583
64,-5.4765983,-5.4889383,"('shy', 'confident')",-5.4765983,-5.4889383,-0.01234
65,1.3758261,1.3202676,"('insecure', 'secure')",1.3758261,1.3202676,-0.0555585
66,-0.0113604255,-0.016919576,"('inactive', 'active')",-0.0113604,-0.0169196,-0.0055592
67,-0.6035023,-0.6040716,"('doubtful', 'determined')",-0.6035023,-0.6040716,-0.0005693
68,-0.09215258,-0.080309704,"('dependent', 'independent')",-0.0921526,-0.0803097,0.0118429
69,-1.9046196,-1.8962317,"('lazy', 'industrious')",-1.9046196,-1.8962317,0.0083879
70,2.102469,2.0320978,"('lethargic', 'energetic')",2.102469,2.0320978,-0.0703712
71,0.48022568,0.58485717,"('diffident', 'self-confident')",0.4802257,0.5848572,0.1046315
72,1.1605194,1.1180277,"('unambitious', 'ambitious')",1.1605194,1.1180277,-0.0424917
73,-3.0454867,-2.970247,"('helpless', 'self-reliant')",-3.0454867,-2.970247,0.0752397
74,0.6185193,0.5719886,"('undedicated', 'dedicated')",0.6185193,0.5719886,-0.0465307
75,-1.0465235,-0.9987454,"('meek', 'impulsive')",-1.0465235,-0.9987454,0.0477781
76,1.3078474,1.2008551,"('anxious', 'daring')",1.3078474,1.2008551,-0.1069923
77,-0.7100798,-0.737372,"('unmotivated', 'motivated')",-0.7100798,-0.737372,-0.0272922
78,-0.24642044,-0.2674009,"('nonresilient', 'resilient')",-0.2464204,-0.2674009,-0.0209805
79,-0.31905124,-0.15501283,"('wavering', 'unwavering')",-0.3190512,-0.1550128,0.1640384
80,0.6117131,0.5258047,"('dominated', 'dominating')",0.6117131,0.5258047,-0.0859084
81,0.6878943,0.6763392,"('submissive', 'aggressive')",0.6878943,0.6763392,-0.0115551
82,6.6114106,6.8437767,"('poor', 'rich')",6.6114106,6.8437767,0.2323661
83,-0.23906773,-0.3030754,"('powerless', 'powerful')",-0.2390677,-0.3030754,-0.0640077
84,0.19746229,0.24260443,"('inferior', 'superior')",0.1974623,0.2426044,0.0451421
85,-1.9100279,-1.8996996,"('insignificant', 'prestigious')",-1.9100279,-1.8996996,0.0103283
86,0.9419508,0.9427015,"('uninfluential', 'influential')",0.9419508,0.9427015,0.0007507
87,0.6242635,0.8257899,"('unsuccessful', 'successful')",0.6242635,0.8257899,0.2015264
88,0.15549664,0.30359384,"('low', 'eminent')",0.1554966,0.3035938,0.1480972
