,berkley_male,berkley_female,tuple,w_male,w_female,r_male,r_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.0070632,-2.052727,"('unsociable', 'sociable')",0.90364105,0.72542024,0.64538956,0.5817547,0.48521695,0.43013108,0.0067961,-0.0788552,-0.0856513
1,-1.5328356,-1.6622448,"('unfriendly', 'friendly')",-0.7654591,-0.82945824,-1.0142457,-1.0141963,1.2675577,1.173232,-0.5112457,-0.5831668,-0.0719211
2,0.5493616,0.6069008,"('unlikable', 'likable')",1.2897644,1.4148846,1.1031185,1.1930114,0.8026251,0.7408727,0.9362174,0.9889173,0.0526999
3,-1.0730945,-0.9663737,"('repellent', 'pleasant')",1.0656911,1.0702635,1.0031173,1.0607109,1.3372201,1.3900448,0.5832335,0.6386614,0.0554279
4,0.85849494,0.72777104,"('disliked', 'liked')",-0.8041104,-0.9083233,0.36799252,0.26666367,-6.465861,-6.700648,-1.5108709,-1.6536341,-0.1427632
5,0.68974537,0.62233883,"('distant', 'outgoing')",-0.9567944,-0.88578624,-0.16144195,-0.109683596,-0.52516276,-0.5544083,-0.2384134,-0.2318848,0.0065286
6,0.3841826,0.35501054,"('distant', 'open')",-0.94902974,-0.8419905,-0.7605046,-0.6594024,-0.35322618,-0.3103043,-0.4196445,-0.3641717,0.0554728
7,-0.99295115,-0.9697609,"('insensitive', 'sensitive')",1.1553322,1.061505,0.118010916,0.16556376,1.040862,1.1124169,0.3303135,0.3424312,0.0121177
8,-0.1419827,-0.2559982,"('unaffectionate', 'affectionate')",-0.4002221,-0.31948188,-0.15860868,-0.09973265,0.6489401,0.653607,-0.0129683,-0.0054014,0.0075669
9,-0.60510767,-0.6946406,"('unaffectionate', 'caring')",0.6576508,0.6601521,0.8804554,0.95156103,1.821098,1.7930022,0.6885241,0.6775187,-0.0110054
10,-1.859179,-1.8490715,"('unsympathetic', 'sympathetic')",1.6331367,1.4626702,0.06466965,0.06311838,0.39650697,0.4364505,0.0587836,0.0282919,-0.0304917
11,-1.5590913,-1.5571698,"('unhelpful', 'helpful')",0.35595155,0.28445634,0.13254243,0.15319718,2.2652977,2.2596388,0.2986751,0.2850306,-0.0136445
12,-1.2570451,-1.2368364,"('unsupportive', 'supportive')",1.0844576,1.0940094,-0.14150946,-0.114870414,-1.4186041,-1.4630086,-0.4331753,-0.4301765,0.0029988
13,-1.5622921,-1.5287386,"('impolite', 'polite')",0.41844684,0.36506644,0.375211,0.37989748,-0.22139457,-0.1683089,-0.2475072,-0.2380209,0.0094863
14,-1.0201706,-0.99587375,"('antisocial', 'social')",1.6481613,1.5673375,0.76143634,0.64530087,-0.06656498,-0.17035604,0.3307155,0.2616022,-0.0691133
15,0.059714504,-0.010399308,"('boring', 'funny')",0.38114637,0.32702637,0.89595276,0.9438263,-0.19474432,-0.14836483,0.2855173,0.2780221,-0.0074952
16,-0.25845584,-0.22289303,"('unpopular', 'popular')",-0.4568558,-0.39988464,0.6313178,0.72163403,0.6370637,0.69869435,0.1382675,0.1993877,0.0611202
17,-0.19647759,-0.1711816,"('nasty', 'nice')",-0.08791944,-0.04942219,-0.24827316,-0.20084116,-0.55974436,-0.4423933,-0.2731037,-0.2159596,0.0571441
18,-0.81215173,-0.7205904,"('disagreeable', 'welcoming')",-0.85068357,-0.6698147,-1.0336668,-0.8559978,-0.84399664,-0.8386677,-0.8851247,-0.7712677,0.113857
19,0.21311763,0.22254553,"('inhospitable', 'hospitable')",0.2817458,0.4315474,0.33754802,0.61234456,-0.57741964,-0.41284427,0.0637479,0.2133983,0.1496504
20,-0.23048495,-0.25474262,"('rough', 'thoughtful')",0.18530156,0.21994342,-0.51350474,-0.54250634,0.6230865,0.6481478,0.0160996,0.0177106,0.001611
21,-1.2600977,-1.1893026,"('immoral', 'moral')",2.0994365,2.0533946,0.89523697,1.0421454,-0.2820219,-0.15015085,0.3631385,0.4390216,0.0758831
22,-0.46970588,-0.48382547,"('untrustworthy', 'trustworthy')",1.1395017,1.0082837,0.6619183,0.56706035,-0.17850202,-0.2862252,0.288303,0.2013234,-0.0869796
23,-1.9818434,-2.0441244,"('insincere', 'sincere')",1.3825259,1.3259009,0.5356192,0.6141893,6.35226,6.4659033,1.5721405,1.5904673,0.0183268
24,-0.5049635,-0.54893965,"('dishonest', 'honest')",0.6071161,0.5911918,-0.13599215,-0.20148417,1.1832222,1.1479383,0.2873456,0.2471766,-0.040169
25,0.5609632,0.5437129,"('egoistic', 'altruistic')",-0.8048537,-0.6536187,-0.4832959,-0.30250323,0.4117234,0.44319707,-0.0788657,0.007697,0.0865627
26,-0.21991833,-0.32990572,"('hardhearted', 'benevolent')",0.1780271,0.1320936,0.27262968,0.14351319,1.2669905,1.1053883,0.3744322,0.2627723,-0.1116599
27,-0.14255762,-0.1164526,"('hardhearted', 'softhearted')",-0.2918173,-0.16684993,-0.7375974,-0.60821927,0.9971819,1.0699735,-0.0436976,0.0446129,0.0883105
28,-1.0899522,-1.2442962,"('disloyal', 'loyal')",0.281789,0.121664755,-0.35205683,-0.4499892,1.7538668,1.5562123,0.1484117,-0.0041021,-0.1525138
29,-0.6696694,-0.7416389,"('unfair', 'fair')",0.8264675,0.7794945,1.0967027,1.2024933,0.3332992,0.23203456,0.3967,0.3680959,-0.0286041
30,-0.93146765,-0.9138772,"('intolerant', 'tolerant')",0.5093049,0.57583845,0.14130786,0.15930346,0.7354262,0.7784996,0.1136428,0.1499411,0.0362983
31,0.46909913,0.5233091,"('evil', 'good')",-1.1937823,-1.015498,-0.45979884,-0.396117,-0.86582243,-0.8971899,-0.5125761,-0.4463739,0.0662022
