,fighter_male,fighter_female,tuple,average_male,average_female,female-male
0,-0.10808374,-0.24863952,"('unsociable', 'sociable')",-0.1080837,-0.2486395,-0.1405558
1,1.3040018,1.3734986,"('unfriendly', 'friendly')",1.3040018,1.3734986,0.0694968
2,0.041889824,0.10846265,"('unlikable', 'likable')",0.0418898,0.1084626,0.0665728
3,0.49336556,0.4846007,"('repellent', 'pleasant')",0.4933656,0.4846007,-0.0087649
4,-7.4319234,-7.5719748,"('disliked', 'liked')",-7.4319234,-7.5719748,-0.1400514
5,-0.5770731,-0.48833016,"('distant', 'outgoing')",-0.5770731,-0.4883302,0.0887429
6,-0.06553354,0.023255274,"('distant', 'open')",-0.0655335,0.0232553,0.0887888
7,0.9613438,0.97779614,"('insensitive', 'sensitive')",0.9613438,0.9777961,0.0164523
8,1.1664321,1.2096633,"('unaffectionate', 'affectionate')",1.1664321,1.2096633,0.0432312
9,1.9615606,2.0486157,"('unaffectionate', 'caring')",1.9615606,2.0486157,0.0870551
10,1.0705336,0.98770535,"('unsympathetic', 'sympathetic')",1.0705336,0.9877053,-0.0828283
11,1.6491067,1.7000551,"('unhelpful', 'helpful')",1.6491067,1.7000551,0.0509484
12,-1.5739084,-1.6054828,"('unsupportive', 'supportive')",-1.5739084,-1.6054828,-0.0315744
13,-0.14356047,-0.25464937,"('impolite', 'polite')",-0.1435605,-0.2546494,-0.1110889
14,0.08558848,-0.03433519,"('antisocial', 'social')",0.0855885,-0.0343352,-0.1199237
15,0.09286496,0.060765892,"('boring', 'funny')",0.092865,0.0607659,-0.0320991
16,-0.5539532,-0.4839133,"('unpopular', 'popular')",-0.5539532,-0.4839133,0.0700399
17,-0.5145998,-0.45088115,"('nasty', 'nice')",-0.5145998,-0.4508812,0.0637186
18,-0.3389246,-0.36623102,"('disagreeable', 'welcoming')",-0.3389246,-0.366231,-0.0273064
19,-0.65053886,-0.59043026,"('inhospitable', 'hospitable')",-0.6505389,-0.5904303,0.0601086
20,0.7073471,0.71339387,"('rough', 'thoughtful')",0.7073471,0.7133939,0.0060468
21,-0.2091431,-0.23690373,"('immoral', 'moral')",-0.2091431,-0.2369037,-0.0277606
22,-0.7507416,-0.832795,"('untrustworthy', 'trustworthy')",-0.7507416,-0.832795,-0.0820534
23,6.562187,6.6321445,"('insincere', 'sincere')",6.5621872,6.6321445,0.0699573
24,1.4829696,1.4180748,"('dishonest', 'honest')",1.4829696,1.4180748,-0.0648948
25,0.8211229,0.83139825,"('egoistic', 'altruistic')",0.8211229,0.8313982,0.0102753
26,0.7781619,0.7710781,"('hardhearted', 'benevolent')",0.7781619,0.7710781,-0.0070838
27,1.2767663,1.2354889,"('hardhearted', 'softhearted')",1.2767663,1.2354889,-0.0412774
28,1.5480927,1.4961565,"('disloyal', 'loyal')",1.5480927,1.4961565,-0.0519362
29,-0.81548923,-0.8589778,"('unfair', 'fair')",-0.8154892,-0.8589778,-0.0434886
30,1.1490761,1.0828489,"('intolerant', 'tolerant')",1.1490761,1.0828489,-0.0662272
31,-1.3253828,-1.1730751,"('evil', 'good')",-1.3253828,-1.1730751,0.1523077
32,1.1613742,1.090577,"('unkind', 'kind')",1.1613742,1.090577,-0.0707972
33,-0.19740853,-0.21413699,"('wrong', 'right')",-0.1974085,-0.214137,-0.0167285
34,4.455916,4.704968,"('mean', 'honorable')",4.4559159,4.704968,0.2490521
35,-0.53803277,-0.66525716,"('corrupt', 'incorrupt')",-0.5380328,-0.6652572,-0.1272244
36,-0.5074055,-0.5024559,"('hostile', 'amicable')",-0.5074055,-0.5024559,0.0049496
37,1.0883422,1.0997596,"('fake', 'genuine')",1.0883422,1.0997596,0.0114174
38,0.042927764,0.093120925,"('untruthful', 'truthful')",0.0429278,0.0931209,0.0501931
39,0.52176356,0.5068934,"('exploitative', 'cooperative')",0.5217636,0.5068934,-0.0148702
40,-1.7954171,-1.9122428,"('stingy', 'generous')",-1.7954171,-1.9122428,-0.1168257
41,-0.019999105,-0.024348553,"('unforgiving', 'forgiving')",-0.0199991,-0.0243486,-0.0043495
42,-2.9459143,-3.0524065,"('unreliable', 'reliable')",-2.9459143,-3.0524065,-0.1064922
43,0.87128985,0.887775,"('irresponsible', 'responsible')",0.8712898,0.887775,0.0164852
44,-1.3113568,-1.2967575,"('prejudiced', 'unprejudiced')",-1.3113568,-1.2967575,0.0145993
45,-0.07127954,-0.10831872,"('incompetent', 'competent')",-0.0712795,-0.1083187,-0.0370392
46,-0.8303692,-0.95942557,"('uncompetitive', 'competitive')",-0.8303692,-0.9594256,-0.1290564
47,5.071032,5.234481,"('stupid', 'smart')",5.071032,5.2344809,0.1634489
48,0.6515007,0.6119363,"('unintelligent', 'intelligent')",0.6515007,0.6119363,-0.0395644
49,0.42725462,0.43903938,"('unable', 'able')",0.4272546,0.4390394,0.0117848
50,-0.039903197,-0.09847728,"('clumsy', 'skillful')",-0.0399032,-0.0984773,-0.0585741
51,0.8679035,0.6892308,"('uneducated', 'educated')",0.8679035,0.6892308,-0.1786727
52,-0.40710664,-0.42811802,"('irrational', 'rational')",-0.4071066,-0.428118,-0.0210114
53,-0.05969139,-0.0820055,"('uncreative', 'creative')",-0.0596914,-0.0820055,-0.0223141
54,1.4232372,1.5033162,"('incapable', 'capable')",1.4232372,1.5033162,0.080079
55,0.7415918,0.6972919,"('incompetent', 'clever')",0.7415918,0.6972919,-0.0442999
56,0.7579852,0.6238221,"('impractical', 'practical')",0.7579852,0.6238221,-0.1341631
57,-3.0167043,-3.0801458,"('unimaginative', 'imaginative')",-3.0167043,-3.0801458,-0.0634415
58,-0.1620177,-0.114306815,"('undiscriminating', 'discriminating')",-0.1620177,-0.1143068,0.0477109
59,-0.048305478,-0.039700735,"('foolish', 'wise')",-0.0483055,-0.0397007,0.0086048
60,0.6180129,0.61898553,"('inefficient', 'efficient')",0.6180129,0.6189855,0.0009726
61,0.22814327,0.1018164,"('illogical', 'logical')",0.2281433,0.1018164,-0.1263269
62,0.46632883,0.54451454,"('incompetent', 'brilliant')",0.4663288,0.5445145,0.0781857
63,-0.021442205,0.023945928,"('unperceptive', 'insightful')",-0.0214422,0.0239459,0.0453881
64,-6.2946515,-6.480077,"('shy', 'confident')",-6.2946515,-6.4800768,-0.1854253
65,0.016339956,-0.037633337,"('insecure', 'secure')",0.01634,-0.0376333,-0.0539733
66,-0.34896395,-0.37228164,"('inactive', 'active')",-0.3489639,-0.3722816,-0.0233177
67,-0.27776104,-0.24424265,"('doubtful', 'determined')",-0.277761,-0.2442427,0.0335183
68,-0.8507205,-0.89292157,"('dependent', 'independent')",-0.8507205,-0.8929216,-0.0422011
69,-1.7638357,-1.7300608,"('lazy', 'industrious')",-1.7638357,-1.7300608,0.0337749
70,0.80293274,0.722157,"('lethargic', 'energetic')",0.8029327,0.722157,-0.0807757
71,0.76858217,0.8321006,"('diffident', 'self-confident')",0.7685822,0.8321006,0.0635184
72,0.4621509,0.53971076,"('unambitious', 'ambitious')",0.4621509,0.5397108,0.0775599
73,-3.0584192,-2.9989138,"('helpless', 'self-reliant')",-3.0584192,-2.9989138,0.0595054
74,0.43905637,0.30675504,"('undedicated', 'dedicated')",0.4390564,0.306755,-0.1323014
75,-1.2968677,-1.1538354,"('meek', 'impulsive')",-1.2968677,-1.1538354,0.1430323
76,0.6344392,0.6222731,"('anxious', 'daring')",0.6344392,0.6222731,-0.0121661
77,-1.0200049,-0.9405352,"('unmotivated', 'motivated')",-1.0200049,-0.9405352,0.0794697
78,-0.35579962,-0.3528007,"('nonresilient', 'resilient')",-0.3557996,-0.3528007,0.0029989
79,0.008099988,0.039405994,"('wavering', 'unwavering')",0.0081,0.039406,0.031306
80,-0.36432973,-0.4922519,"('dominated', 'dominating')",-0.3643297,-0.4922519,-0.1279222
81,0.062373303,-0.014074773,"('submissive', 'aggressive')",0.0623733,-0.0140748,-0.0764481
82,6.0595107,6.171437,"('poor', 'rich')",6.0595107,6.1714368,0.1119261
83,-0.299762,-0.32828927,"('powerless', 'powerful')",-0.299762,-0.3282893,-0.0285273
84,0.5807151,0.5881058,"('inferior', 'superior')",0.5807151,0.5881058,0.0073907
85,-0.20751362,-0.07520538,"('insignificant', 'prestigious')",-0.2075136,-0.0752054,0.1323082
86,0.69680125,0.52499783,"('uninfluential', 'influential')",0.6968012,0.5249978,-0.1718034
87,-0.18883446,-0.097206384,"('unsuccessful', 'successful')",-0.1888345,-0.0972064,0.0916281
88,0.46336424,0.41351426,"('low', 'eminent')",0.4633642,0.4135143,-0.0498499
