,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
11,0.6892079,0.30542848,"('unhelpful', 'helpful')",1.2376847,0.9062047,0.60464805,0.35417295,2.3335752,2.2421067,1.216279,0.9519782,-0.2643008
12,-0.26932013,-0.35383034,"('unsupportive', 'supportive')",0.3151605,0.35409847,0.12469618,0.15615356,-2.0733676,-1.9937252,-0.4757078,-0.4593259,0.0163819
13,0.779956,0.41826522,"('impolite', 'polite')",1.2464207,1.0014796,0.27973086,0.09392762,-0.034991965,-0.10184215,0.5677789,0.3529576,-0.2148213
14,1.035987,0.8073776,"('antisocial', 'social')",2.6818984,2.6119657,2.2690806,2.1215582,-0.22863673,-0.42227945,1.4395823,1.2796555,-0.1599268
15,0.1281619,-0.013561798,"('boring', 'funny')",0.8419881,0.83145887,-0.6501015,-0.75334984,0.50250524,0.45034295,0.2056384,0.1287225,-0.0769159
16,-0.57275385,-0.5711251,"('unpopular', 'popular')",-0.9540097,-1.0187714,-0.007166162,-0.06664384,0.7423228,0.70214874,-0.1979017,-0.2385979,-0.0406962
17,-0.19958068,-0.13200238,"('nasty', 'nice')",-0.379933,-0.35834992,-0.42088094,-0.34662,-0.46137324,-0.43387187,-0.3654419,-0.3177111,0.0477308
18,-0.016659359,-0.06786328,"('disagreeable', 'welcoming')",-0.74403137,-0.6978057,-0.72013897,-0.65104526,-0.4661849,-0.47723734,-0.4867536,-0.4734879,0.0132657
19,-1.4189081,-1.4028233,"('inhospitable', 'hospitable')",-1.9141852,-1.9096613,-2.1978626,-2.2317467,-0.34664187,-0.15236887,-1.4693995,-1.4241501,0.0452494
20,0.1385586,0.07558629,"('rough', 'thoughtful')",0.24109636,0.1905644,1.5204566,1.5523274,1.1941979,1.1454744,0.7735773,0.7409881,-0.0325892
21,1.0471073,0.72946566,"('immoral', 'moral')",1.1721499,0.94253016,1.0180912,0.7905903,-0.6168966,-0.7393865,0.655113,0.4307999,-0.2243131
22,0.7177917,0.43134952,"('untrustworthy', 'trustworthy')",0.88441324,0.61945856,1.3232979,1.0964006,-0.9421941,-1.0699725,0.4958272,0.269309,-0.2265182
23,-0.080331385,-0.4914557,"('insincere', 'sincere')",0.46769205,0.2394897,0.6501007,0.47309408,6.1806254,6.005019,1.8045217,1.5565368,-0.2479849
24,-0.35169733,-0.46797383,"('dishonest', 'honest')",0.08830751,-0.0132854935,-0.2264475,-0.3029812,0.73337144,0.67004454,0.0608835,-0.028549,-0.0894325
25,-0.6463768,-0.5523852,"('egoistic', 'altruistic')",-1.4436668,-1.3615818,-0.644051,-0.6484952,1.3807024,1.2855152,-0.3383481,-0.3192368,0.0191113
26,-0.4352335,-0.546142,"('hardhearted', 'benevolent')",1.4864101,1.413287,0.7486811,0.6648875,1.3937272,1.1896304,0.7983962,0.6804157,-0.1179805
27,-1.1090366,-1.0096381,"('hardhearted', 'softhearted')",-1.2246304,-1.0927861,-0.5953221,-0.48389468,1.1726639,1.20512,-0.4390813,-0.3452997,0.0937816
28,-0.36658633,-0.5110219,"('disloyal', 'loyal')",-0.08033037,-0.2561963,0.67584085,0.38745862,1.3306675,1.0595932,0.3898979,0.1699584,-0.2199395
29,-0.5801629,-0.56192267,"('unfair', 'fair')",0.24238043,0.20561898,-0.67227185,-0.70823765,-0.59049845,-0.7022382,-0.4001382,-0.4416949,-0.0415567
30,1.4859571,1.2166281,"('intolerant', 'tolerant')",1.5421268,1.4593799,1.1858267,1.0104749,1.336206,1.2900643,1.3875291,1.2441368,-0.1433923
31,-1.9492805,-1.6402487,"('evil', 'good')",-2.0847182,-1.8244718,-2.3690004,-2.1608818,-1.4372106,-1.382424,-1.9600524,-1.7520065,0.2080459
32,-0.12879062,-0.42404017,"('unkind', 'kind')",0.936044,0.65564317,1.3835452,1.1082913,1.0925087,0.8737288,0.8208268,0.5534058,-0.267421
33,0.3991698,0.35703734,"('wrong', 'right')",0.5145078,0.510088,-0.65409046,-0.63173133,-0.68197966,-0.6835205,-0.1055981,-0.1120316,-0.0064335
34,-0.17350651,-0.1942882,"('mean', 'honorable')",-0.7517078,-0.71941876,0.001008872,0.11753569,6.434079,6.5638146,1.3774685,1.4419109,0.0644424
35,-0.82196593,-0.5382847,"('corrupt', 'incorrupt')",-1.7023963,-1.5844518,-2.193675,-2.0129616,-0.26776153,-0.29943374,-1.2464497,-1.108783,0.1376667
36,-1.4554427,-1.3642709,"('hostile', 'amicable')",-1.9204824,-1.8208383,-1.8820999,-1.8478205,0.23737136,0.1449963,-1.2551634,-1.2219833,0.0331801
37,0.20211206,0.11450113,"('fake', 'genuine')",-0.64227885,-0.68075484,-0.2915871,-0.30140084,0.2652936,0.34178382,-0.1166151,-0.1314677,-0.0148526
38,-0.7188032,-0.9074392,"('untruthful', 'truthful')",-0.81804717,-0.9496341,-1.2649518,-1.3264953,0.17335124,0.17848581,-0.6571127,-0.7512707,-0.094158
39,1.5287186,1.4856038,"('exploitative', 'cooperative')",2.7430174,2.7592993,1.6171741,1.6713076,0.11707014,0.11640775,1.5014951,1.5081546,0.0066595
40,-0.28211358,-0.26573628,"('stingy', 'generous')",-0.53756255,-0.40082037,-0.14260906,-0.11332912,-2.0415218,-2.046112,-0.7509518,-0.7064995,0.0444523
41,-0.10960466,-0.29957864,"('unforgiving', 'forgiving')",0.59583294,0.52618545,0.6922649,0.60515225,0.18681246,0.14001518,0.3413264,0.2429436,-0.0983828
42,0.35310873,0.29588804,"('unreliable', 'reliable')",0.60974336,0.4758651,0.9110337,0.9285692,-3.358105,-3.184749,-0.3710548,-0.3711066,-5.18e-05
43,0.16224647,-0.12635888,"('irresponsible', 'responsible')",1.3374183,1.1853778,0.9716624,0.89903736,0.55473524,0.54108644,0.7565156,0.6247857,-0.1317299
44,0.42295894,0.48711205,"('prejudiced', 'unprejudiced')",0.046034876,0.042603306,-0.051938154,0.04146021,-1.2173598,-1.2357824,-0.200076,-0.1661517,0.0339243
45,-0.040467206,-0.35293934,"('incompetent', 'competent')",0.43620086,0.33596188,0.45168272,0.27342343,-0.2845456,-0.39370066,0.1407177,-0.0343137,-0.1750314
46,0.8117641,0.4258153,"('uncompetitive', 'competitive')",0.5834491,0.43195984,2.2598014,2.0590868,-0.5564289,-0.5914387,0.7746464,0.5813558,-0.1932906
47,0.5193679,0.54466593,"('stupid', 'smart')",1.2142801,1.2607818,0.9759898,1.0894147,6.0664873,6.1442957,2.1940312,2.2597895,0.0657583
48,0.1030023,-0.016066372,"('unintelligent', 'intelligent')",0.63426834,0.5702876,0.08193636,-0.02483712,0.4351579,0.4356762,0.3135912,0.2412651,-0.0723261
49,-0.16561964,-0.12665844,"('unable', 'able')",-0.33301732,-0.2535829,-0.6085006,-0.5197252,-0.11923321,0.071088426,-0.3065927,-0.2072195,0.0993732
50,-0.22554666,-0.24315223,"('clumsy', 'skillful')",-0.5200205,-0.56944567,-0.07442736,-0.11186403,0.1916645,0.23524237,-0.1570825,-0.1723049,-0.0152224
51,-0.33635193,-0.66833305,"('uneducated', 'educated')",0.37072802,0.088209264,0.7058122,0.43850055,0.38410023,0.28653935,0.2810721,0.036229,-0.2448431
52,-0.7680247,-0.65764415,"('irrational', 'rational')",-1.3359076,-1.2165519,-1.6463484,-1.6100394,0.08337265,0.056567594,-0.9167271,-0.8569169,0.0598102
53,-1.3202972,-1.3700784,"('uncreative', 'creative')",-1.0951444,-1.2314056,-0.11939058,-0.19151849,1.1515619,1.1299376,-0.3458175,-0.4157662,-0.0699487
54,-0.77091014,-0.84540147,"('incapable', 'capable')",0.479694,0.35401052,-0.45714507,-0.4476798,1.0533214,1.1278825,0.07624,0.0472029,-0.0290371
55,1.2059668,0.9390499,"('incompetent', 'clever')",1.8203793,1.6520377,1.8307188,1.5784588,0.10348372,0.014935873,1.2401372,1.0461205,-0.1940167
56,0.84042495,0.3975357,"('impractical', 'practical')",2.1865127,1.86283,1.7045357,1.3768588,0.08694848,-0.014491105,1.2046055,0.9056834,-0.2989221
57,-0.5459154,-0.9344264,"('unimaginative', 'imaginative')",-0.8170924,-1.032157,-0.157597,-0.4183871,-2.7566187,-2.8556807,-1.0693059,-1.3101628,-0.2408569
58,-0.37669194,-0.55712676,"('undiscriminating', 'discriminating')",0.4411864,0.26579002,0.79470193,0.7059262,-0.050420817,-0.0032340083,0.2021939,0.1028389,-0.099355
59,0.44296637,0.6690707,"('foolish', 'wise')",0.08865349,0.2104213,-1.7136084,-1.6191493,0.2505717,0.34859282,-0.2328542,-0.0977661,0.1350881
60,0.77774173,0.5339869,"('inefficient', 'efficient')",1.7506347,1.6138139,2.2134905,2.106005,0.14181511,0.2158014,1.2209206,1.1174018,-0.1035188
61,-0.6580033,-0.7156292,"('illogical', 'logical')",-0.10607272,-0.15372777,-0.6757935,-0.80023277,0.17757201,0.048045862,-0.3155744,-0.405386,-0.0898116
62,0.48979488,0.37791568,"('incompetent', 'brilliant')",0.995316,0.93413186,0.92347485,0.9253239,0.21408981,0.37968767,0.6556689,0.6542648,-0.0014041
63,0.05315725,-0.19155572,"('unperceptive', 'insightful')",-0.51249063,-0.68547904,1.117349,1.0213786,0.7639381,0.8892008,0.3554884,0.2583862,-0.0971022
64,-0.27433494,-0.24017672,"('shy', 'confident')",0.25147328,0.3330684,1.0678943,1.0315908,-6.721232,-6.7123613,-1.4190497,-1.3969697,0.02208
65,1.0383966,0.71412253,"('insecure', 'secure')",1.9600792,1.7968307,1.2598798,1.0153008,-0.09850034,-0.24535373,1.0399638,0.8202251,-0.2197387
66,-1.2176727,-1.0923183,"('inactive', 'active')",-1.4226108,-1.294451,-0.11252813,-0.11609099,0.69293445,0.7494031,-0.5149693,-0.4383643,0.076605
67,1.2444752,1.2227702,"('doubtful', 'determined')",1.0010498,0.90201014,0.93823695,0.8792888,-0.19180025,-0.2356205,0.7479904,0.6921122,-0.0558782
68,0.16692817,0.14177401,"('dependent', 'independent')",0.045834042,-0.073925756,-0.3247458,-0.4268112,-0.7219126,-0.6542429,-0.2084741,-0.2533014,-0.0448273
69,-0.9229377,-0.49699086,"('lazy', 'industrious')",-1.642713,-1.18278,-0.4862328,-0.18537852,-0.9504181,-0.7638128,-1.0005754,-0.6572406,0.3433348
70,-0.26916942,-0.5006488,"('lethargic', 'energetic')",0.10183078,-0.0009948215,0.7867533,0.6474595,0.56004864,0.585966,0.2948658,0.1829455,-0.1119203
71,-0.19145954,-0.2205428,"('diffident', 'self-confident')",1.6078122,1.6881509,0.020027645,-0.015132297,0.48566383,0.42886323,0.480511,0.4703348,-0.0101762
72,-0.7295573,-0.7809784,"('unambitious', 'ambitious')",0.5267897,0.3868901,0.27274066,0.2076655,-0.8234933,-0.79489255,-0.18838,-0.2453288,-0.0569488
73,0.6353688,0.70041627,"('helpless', 'self-reliant')",0.8087781,0.7464582,-0.1575287,-0.17450888,-3.6466873,-3.4955099,-0.5900173,-0.5557861,0.0342312
74,-0.46791074,-0.64506406,"('undedicated', 'dedicated')",0.4909645,0.3260387,1.0631343,0.9624087,-0.11945087,-0.15922633,0.2416843,0.1210393,-0.120645
75,-0.28340727,-0.27773714,"('meek', 'impulsive')",-1.3433121,-1.3990229,-1.4471838,-1.3476036,-0.4574245,-0.29971236,-0.8828319,-0.831019,0.0518129
76,0.34487233,0.21596073,"('anxious', 'daring')",0.28688923,0.16509658,1.194238,1.2427162,0.48354068,0.46663845,0.5773851,0.522603,-0.0547821
77,-0.4781277,-0.5699603,"('unmotivated', 'motivated')",0.07454832,0.033146344,0.794975,0.68010414,-1.0630713,-1.0301386,-0.1679189,-0.2217121,-0.0537932
78,-0.96677125,-0.98908424,"('nonresilient', 'resilient')",-0.30258104,-0.30847746,0.9366667,0.88981616,0.18211228,0.28340462,-0.0376433,-0.0310852,0.0065581
79,-1.2665792,-1.2750235,"('wavering', 'unwavering')",-2.5157735,-2.5929196,-2.8609374,-2.8853407,-0.2500476,-0.16777696,-1.7233344,-1.7302651,-0.0069307
80,0.92818516,0.7681667,"('dominated', 'dominating')",1.2395117,1.058147,1.168279,1.0416259,-1.2942837,-1.3635044,0.5104231,0.3761088,-0.1343143
81,0.8502068,0.55268794,"('submissive', 'aggressive')",0.9001716,0.7384833,2.134066,1.8442086,-0.47499377,-0.5637628,0.8523627,0.6429043,-0.2094584
82,-0.120792925,-0.34538242,"('poor', 'rich')",0.00034272112,-0.2076093,0.67699623,0.63514626,6.6567445,6.6535277,1.8033227,1.6839206,-0.1194021
83,0.4905533,0.35984534,"('powerless', 'powerful')",0.8132991,0.6653984,0.3116138,0.21764036,-0.86861444,-0.98514265,0.186713,0.0644354,-0.1222776
84,0.50954694,0.5447071,"('inferior', 'superior')",0.79000473,0.7883291,0.33821303,0.34813073,0.81719005,0.8305601,0.6137387,0.6279317,0.014193
85,-1.2448478,-1.0723217,"('insignificant', 'prestigious')",-2.4110277,-2.3672578,-1.3769648,-1.3314097,0.25917208,0.34447974,-1.1934171,-1.1066275,0.0867896
86,-1.0350337,-1.4168737,"('uninfluential', 'influential')",-0.42625022,-0.5811837,0.17931227,-0.08030525,-0.43733963,-0.5667189,-0.4298278,-0.6612704,-0.2314426
87,-0.15286629,-0.39912063,"('unsuccessful', 'successful')",0.2797555,0.14487751,1.2879214,1.1134856,0.6496433,0.5776306,0.5161135,0.3592182,-0.1568953
88,-0.48069856,-0.7243153,"('low', 'eminent')",-0.66011983,-0.90196514,-0.19843759,-0.48096287,0.3239922,0.22952314,-0.2538159,-0.46943,-0.2156141
