,congo_male,congo_female,tuple,average_male,average_female,female-male
0,-0.25498438,-0.26401526,"('unsociable', 'sociable')",-0.2549844,-0.2640153,-0.0090309
1,1.9271305,1.8262962,"('unfriendly', 'friendly')",1.9271305,1.8262962,-0.1008343
2,0.6137771,0.5796838,"('unlikable', 'likable')",0.6137771,0.5796838,-0.0340933
3,-0.08340117,-0.012412907,"('repellent', 'pleasant')",-0.0834012,-0.0124129,0.0709883
4,-7.6420283,-7.8341837,"('disliked', 'liked')",-7.6420283,-7.8341837,-0.1921554
5,-0.15722415,-0.27495882,"('distant', 'outgoing')",-0.1572241,-0.2749588,-0.1177347
6,0.59774655,0.44983673,"('distant', 'open')",0.5977466,0.4498367,-0.1479099
7,0.46159416,0.57768905,"('insensitive', 'sensitive')",0.4615942,0.5776891,0.1160949
8,1.8338395,1.7140129,"('unaffectionate', 'affectionate')",1.8338395,1.7140129,-0.1198266
9,2.3140173,2.2912881,"('unaffectionate', 'caring')",2.3140173,2.2912881,-0.0227292
10,0.39261675,0.47407636,"('unsympathetic', 'sympathetic')",0.3926167,0.4740764,0.0814597
11,1.6461122,1.7441835,"('unhelpful', 'helpful')",1.6461122,1.7441835,0.0980713
12,-1.5434008,-1.5435865,"('unsupportive', 'supportive')",-1.5434008,-1.5435865,-0.0001857
13,-0.48906225,-0.43101102,"('impolite', 'polite')",-0.4890622,-0.431011,0.0580512
14,-0.36992377,-0.3186136,"('antisocial', 'social')",-0.3699238,-0.3186136,0.0513102
15,0.42018774,0.34123868,"('boring', 'funny')",0.4201877,0.3412387,-0.078949
16,-0.058663696,-0.11365933,"('unpopular', 'popular')",-0.0586637,-0.1136593,-0.0549956
17,-0.3589129,-0.3598844,"('nasty', 'nice')",-0.3589129,-0.3598844,-0.0009715
18,0.31564933,0.23481217,"('disagreeable', 'welcoming')",0.3156493,0.2348122,-0.0808371
19,-0.4423018,-0.4698038,"('inhospitable', 'hospitable')",-0.4423018,-0.4698038,-0.027502
20,0.62286913,0.58356035,"('rough', 'thoughtful')",0.6228691,0.5835603,-0.0393088
21,-0.5619045,-0.45279518,"('immoral', 'moral')",-0.5619045,-0.4527952,0.1091093
22,-0.45770085,-0.4666166,"('untrustworthy', 'trustworthy')",-0.4577008,-0.4666166,-0.0089158
23,6.817585,6.93215,"('insincere', 'sincere')",6.817585,6.9321499,0.1145649
24,1.7559998,1.6904991,"('dishonest', 'honest')",1.7559998,1.6904991,-0.0655007
25,1.4437459,1.3360556,"('egoistic', 'altruistic')",1.4437459,1.3360556,-0.1076903
26,1.40103,1.3092511,"('hardhearted', 'benevolent')",1.4010299,1.3092511,-0.0917788
