,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,female-male
0,0.73825157,0.64040893,"('unsociable', 'sociable')",-0.38495004,-0.47178078,-0.26589802,-0.42955405,0.0291345,-0.0869753,-0.1161098
1,0.068355165,0.027846094,"('unfriendly', 'friendly')",-1.5603018,-1.6597905,2.0798633,1.8926796,0.1959722,0.0869117,-0.1090605
2,0.48809096,0.5633708,"('unlikable', 'likable')",0.65182024,0.76789254,0.43405443,0.54251873,0.5246552,0.624594,0.0999388
3,0.72990894,0.76855385,"('repellent', 'pleasant')",-0.18917847,-0.11921281,0.27514952,0.3633756,0.27196,0.3375722,0.0656122
4,-1.3153181,-1.3493578,"('disliked', 'liked')",0.26419827,0.24589719,-6.3122373,-6.395934,-2.4544524,-2.4997983,-0.0453459
5,-1.339423,-1.2527701,"('distant', 'outgoing')",-1.1147238,-1.0512999,-0.36783686,-0.3670435,-0.9406613,-0.8903712,0.0502901
6,-1.3920598,-1.3024775,"('distant', 'open')",-0.85695076,-0.83062,0.40472028,0.3951382,-0.6147634,-0.5793197,0.0354437
7,2.1088014,2.0905929,"('insensitive', 'sensitive')",-0.57515514,-0.5168341,1.0457102,1.0578574,0.8597855,0.8772054,0.0174199
8,0.5009924,0.5170253,"('unaffectionate', 'affectionate')",-1.5646971,-1.5624466,1.2139896,1.061836,0.050095,0.0054715,-0.0446235
9,0.94773746,0.93730134,"('unaffectionate', 'caring')",-1.6675289,-1.6945139,1.3788512,1.2963454,0.2196866,0.1797109,-0.0399757
10,1.697785,1.6744232,"('unsympathetic', 'sympathetic')",-1.4348947,-1.4730452,0.0026399307,0.0016664392,0.0885101,0.0676815,-0.0208286
11,0.08882972,0.07747361,"('unhelpful', 'helpful')",-1.3753024,-1.3043106,1.6805161,1.7791915,0.1313478,0.1841182,0.0527704
12,1.6607802,1.6385615,"('unsupportive', 'supportive')",-0.86160094,-0.8059854,-1.4904094,-1.5014243,-0.23041,-0.2229494,0.0074606
13,0.31781483,0.19887435,"('impolite', 'polite')",-0.011573732,0.0010959748,-0.4235462,-0.41538012,-0.0391017,-0.0718033,-0.0327016
14,0.91045666,0.8807475,"('antisocial', 'social')",0.38537714,0.44111523,-0.54931587,-0.52692,0.2488393,0.2649809,0.0161416
15,-0.6527996,-0.72039765,"('boring', 'funny')",0.012778428,-0.0396596,0.41996196,0.44007367,-0.0733531,-0.1066612,-0.0333081
16,-1.037256,-1.0152283,"('unpopular', 'popular')",-0.4489656,-0.4149196,0.2085447,0.26254728,-0.4258923,-0.3892002,0.0366921
17,0.44039276,0.46014944,"('nasty', 'nice')",-0.69987786,-0.55347157,-0.6257857,-0.5217443,-0.2950903,-0.2050221,0.0900682
18,0.9550379,0.9326241,"('disagreeable', 'welcoming')",-0.9556906,-0.8701949,-0.28643847,-0.28456387,-0.0956971,-0.0740449,0.0216522
19,-0.13887796,-0.06555002,"('inhospitable', 'hospitable')",-0.9851242,-0.9337217,0.043523796,0.12525532,-0.3601594,-0.2913388,0.0688206
20,0.78692734,0.82974666,"('rough', 'thoughtful')",-0.13011459,0.022799527,1.2265109,1.2364827,0.6277746,0.6963429,0.0685683
21,0.72047365,0.66892284,"('immoral', 'moral')",0.041504383,0.052437704,-0.86679286,-0.79931873,-0.0349383,-0.0259861,0.0089522
22,0.7569692,0.6837222,"('untrustworthy', 'trustworthy')",0.026386509,0.029939208,-0.7411002,-0.7999347,0.0140852,-0.0287578,-0.042843
23,1.6223373,1.6109991,"('insincere', 'sincere')",-1.7716539,-1.7807451,5.4144588,5.376003,1.7550475,1.735419,-0.0196285
24,1.2436668,1.1774044,"('dishonest', 'honest')",-0.62055576,-0.6520649,0.94626564,0.890708,0.5231256,0.4720159,-0.0511097
25,-0.037605345,-0.036523737,"('egoistic', 'altruistic')",0.23434496,0.22152169,1.7134975,1.5946637,0.6367457,0.5932206,-0.0435251
26,1.4517541,1.4156144,"('hardhearted', 'benevolent')",0.42867464,0.35786533,1.9017411,1.8008319,1.2607233,1.1914372,-0.0692861
27,1.4628861,1.3748405,"('hardhearted', 'softhearted')",-0.59687984,-0.51222545,1.891183,1.751815,0.9190631,0.8714767,-0.0475864
28,0.018297894,-0.0732891,"('disloyal', 'loyal')",-1.4250281,-1.5582168,0.8141944,0.6478997,-0.1975119,-0.3278688,-0.1303569
29,-0.3498098,-0.39137262,"('unfair', 'fair')",-0.18032199,-0.2260518,-0.08436957,-0.25721687,-0.2048338,-0.2915471,-0.0867133
30,1.0489,1.0233365,"('intolerant', 'tolerant')",-0.7346212,-0.72287613,0.9223199,0.9486498,0.4121996,0.4163701,0.0041705
31,-1.563453,-1.5447612,"('evil', 'good')",-0.19975907,-0.15865135,-0.57233167,-0.69107354,-0.7785145,-0.798162,-0.0196475
32,0.44580975,0.37908244,"('unkind', 'kind')",-0.056434847,-0.05551959,1.0820848,0.9357887,0.4904865,0.4197838,-0.0707027
33,-0.021485198,-0.06446749,"('wrong', 'right')",0.52907765,0.46714562,-0.30753508,-0.42803863,0.0666858,-0.0084535,-0.0751393
34,0.024642326,0.109158285,"('mean', 'honorable')",-0.48005193,-0.36596483,5.7259703,5.918642,1.7568536,1.8872786,0.130425
35,-1.7006621,-1.7776421,"('corrupt', 'incorrupt')",0.5255324,0.49576744,-0.055272575,-0.2738669,-0.4101341,-0.5185805,-0.1084464
36,-1.144955,-1.1337149,"('hostile', 'amicable')",-0.037098408,-0.089228645,0.24202746,0.03477621,-0.313342,-0.3960558,-0.0827138
37,0.89616334,0.887017,"('fake', 'genuine')",-0.34241232,-0.2834408,0.6117634,0.5992524,0.3885048,0.4009429,0.0124381
38,-0.20480938,-0.2515016,"('untruthful', 'truthful')",-0.96312267,-0.97538596,-0.07242847,-0.056157365,-0.4134535,-0.4276816,-0.0142281
39,1.4251957,1.4721472,"('exploitative', 'cooperative')",1.0098636,1.0684471,0.29318106,0.29903573,0.9094135,0.9465434,0.0371299
40,1.7810293,1.7106577,"('stingy', 'generous')",-0.25148624,-0.26221773,-0.88693243,-0.9875195,0.2142036,0.1536402,-0.0605634
41,1.0710558,1.0152358,"('unforgiving', 'forgiving')",-0.053705245,-0.076854885,0.4622556,0.4093849,0.4932021,0.4492553,-0.0439468
42,-0.11134233,-0.05115658,"('unreliable', 'reliable')",0.25179327,0.4364909,-3.2029402,-3.0353723,-1.0208298,-0.883346,0.1374838
43,0.70568085,0.76728725,"('irresponsible', 'responsible')",-1.236699,-1.1420444,0.52381176,0.5949067,-0.0024021,0.0733832,0.0757853
44,-1.9501754,-1.9211053,"('prejudiced', 'unprejudiced')",0.28164688,0.37725586,-1.7457957,-1.6782507,-1.1381081,-1.0740334,0.0640747
45,0.36927366,0.40195653,"('incompetent', 'competent')",-0.34372523,-0.40210068,0.07435794,0.068460375,0.0333021,0.0227721,-0.01053
46,1.2701185,1.257365,"('uncompetitive', 'competitive')",-0.38554823,-0.4365505,-0.71723205,-0.7105459,0.0557794,0.0367562,-0.0190232
47,-0.050019443,-0.014622651,"('stupid', 'smart')",0.8523673,0.9808278,5.307429,5.3655925,2.0365922,2.1105992,0.074007
48,0.70360136,0.6215485,"('unintelligent', 'intelligent')",-1.6927304,-1.7873193,0.6280069,0.64176404,-0.1203741,-0.1746689,-0.0542948
49,-0.5278547,-0.5173216,"('unable', 'able')",-0.88304406,-0.77417725,-0.6141174,-0.49474776,-0.6750054,-0.5954156,0.0795898
50,-1.0583236,-1.0323673,"('clumsy', 'skillful')",0.31847054,0.3496365,0.11475721,0.048623797,-0.2083653,-0.211369,-0.0030037
51,-0.047089197,-0.21874787,"('uneducated', 'educated')",-0.59780693,-0.64736253,0.38214403,0.3266663,-0.087584,-0.1798147,-0.0922307
52,-0.3061882,-0.41082263,"('irrational', 'rational')",-0.2824373,-0.47107014,0.16428241,-0.007003838,-0.1414477,-0.2962989,-0.1548512
53,0.5784415,0.5882471,"('uncreative', 'creative')",-1.1827749,-1.1084448,1.1277419,1.0423211,0.1744695,0.1740411,-0.0004284
54,-0.27854946,-0.30187902,"('incapable', 'capable')",-0.34814367,-0.39712837,0.9923177,0.9782222,0.1218748,0.0930716,-0.0288032
55,1.1527289,1.1548637,"('incompetent', 'clever')",-0.7994372,-0.81809115,0.15121187,0.21869595,0.1681678,0.1851562,0.0169884
56,0.28935885,0.3238256,"('impractical', 'practical')",-0.23541617,-0.18519697,-0.77020794,-0.6501419,-0.2387551,-0.1705044,0.0682507
57,0.7254704,0.68733656,"('unimaginative', 'imaginative')",-1.1081214,-1.1558714,-1.9530433,-2.0036552,-0.7785648,-0.8240633,-0.0454985
58,0.26069474,0.33185863,"('undiscriminating', 'discriminating')",-0.3317504,-0.38969806,0.30086252,0.25960383,0.0766023,0.0672548,-0.0093475
59,-0.88730174,-0.9389588,"('foolish', 'wise')",0.31451997,0.25720504,0.30907494,0.25594082,-0.0879023,-0.1419376,-0.0540353
60,1.433445,1.518924,"('inefficient', 'efficient')",-0.35011244,-0.23663868,-0.350933,-0.15878887,0.2441332,0.3744988,0.1303656
61,0.7865081,0.6615206,"('illogical', 'logical')",-0.4363679,-0.5390666,0.4265132,0.23980854,0.2588845,0.1207542,-0.1381303
62,0.5735849,0.64170796,"('incompetent', 'brilliant')",-1.1604186,-1.0780115,-0.4234791,-0.2174356,-0.3367709,-0.2179131,0.1188578
63,0.8174265,0.7739287,"('unperceptive', 'insightful')",-0.12642859,-0.0795443,1.1765318,1.2967211,0.6225099,0.6637019,0.041192
64,-0.6156973,-0.6700618,"('shy', 'confident')",0.47671324,0.4375825,-6.847182,-6.847138,-2.328722,-2.3598725,-0.0311505
65,0.67987037,0.6299554,"('insecure', 'secure')",0.04534167,-0.012640122,-0.38885045,-0.27566922,0.1121205,0.113882,0.0017615
66,-0.9456498,-0.97024,"('inactive', 'active')",0.11688599,0.14236933,0.8779435,0.80833006,0.0163932,-0.0065135,-0.0229067
67,0.1576351,0.1818579,"('doubtful', 'determined')",0.8863305,0.91195846,-0.68090343,-0.59599525,0.1210207,0.1659404,0.0449197
68,0.23182416,0.13348894,"('dependent', 'independent')",-0.33660677,-0.3867778,-0.4984969,-0.535603,-0.2010932,-0.262964,-0.0618708
69,-1.668976,-1.6374695,"('lazy', 'industrious')",1.6592698,1.7199954,-0.59631646,-0.6288693,-0.2020075,-0.1821145,0.019893
