,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.12626064,-0.38749525,"('unsociable', 'sociable')",-0.20636821,-0.35987675,-0.1663144,-0.373686,-0.2073716
1,-1.397207,-1.3401065,"('unfriendly', 'friendly')",1.2983139,1.1230396,-0.0494466,-0.1085334,-0.0590868
2,0.97007,1.0030665,"('unlikable', 'likable')",1.010459,0.9524101,0.9902645,0.9777383,-0.0125262
3,0.2536247,0.31868204,"('repellent', 'pleasant')",0.5560667,0.58788383,0.4048457,0.453283,0.0484373
4,0.11136921,0.15279518,"('disliked', 'liked')",-6.027097,-6.04941,-2.957864,-2.9483073,0.0095567
5,-1.3534334,-1.263191,"('distant', 'outgoing')",-0.28283,-0.28357464,-0.8181317,-0.7733828,0.0447489
6,-2.0719957,-1.9541229,"('distant', 'open')",-0.4710671,-0.52095634,-1.2715315,-1.2375396,0.0339919
7,-0.8238666,-0.79890305,"('insensitive', 'sensitive')",0.11165102,0.11516994,-0.3561078,-0.3418666,0.0142412
8,-1.2582539,-1.2589839,"('unaffectionate', 'affectionate')",0.5668242,0.4574159,-0.3457149,-0.400784,-0.0550691
9,-1.357424,-1.3503554,"('unaffectionate', 'caring')",0.88368434,0.84220093,-0.2368698,-0.2540772,-0.0172074
10,-0.6440066,-0.82293797,"('unsympathetic', 'sympathetic')",-0.7740086,-0.85044837,-0.7090076,-0.8366932,-0.1276856
11,-0.73053944,-0.8411918,"('unhelpful', 'helpful')",1.6029215,1.6011904,0.436191,0.3799993,-0.0561917
12,-0.5025183,-0.50364023,"('unsupportive', 'supportive')",-1.9665878,-1.9925696,-1.2345531,-1.2481049,-0.0135518
13,-0.05671735,-0.22791633,"('impolite', 'polite')",-0.52145135,-0.54397297,-0.2890843,-0.3859447,-0.0968604
14,0.9586681,0.8407974,"('antisocial', 'social')",0.468088,0.37408832,0.7133781,0.6074429,-0.1059352
15,-0.21536607,-0.26508552,"('boring', 'funny')",0.31927782,0.2541568,0.0519559,-0.0054644,-0.0574203
16,-0.2749377,-0.17418233,"('unpopular', 'popular')",0.45768654,0.4713858,0.0913744,0.1486017,0.0572273
17,-0.20347369,-0.1663003,"('nasty', 'nice')",-0.6597892,-0.5847323,-0.4316314,-0.3755163,0.0561151
18,-0.57239455,-0.5281694,"('disagreeable', 'welcoming')",-0.35204175,-0.47437936,-0.4622182,-0.5012743,-0.0390561
19,-1.969973,-1.9286844,"('inhospitable', 'hospitable')",-0.7146623,-0.727852,-1.3423176,-1.3282682,0.0140494
20,0.015471987,-0.010492077,"('rough', 'thoughtful')",0.83793634,0.77958685,0.4267042,0.3845474,-0.0421568
21,0.18266621,0.016939158,"('immoral', 'moral')",-0.3443217,-0.41094184,-0.0808277,-0.1970013,-0.1161736
22,0.085771054,0.033663057,"('untrustworthy', 'trustworthy')",-0.9436983,-1.0056207,-0.4289636,-0.4859788,-0.0570152
23,-0.89437824,-0.9548199,"('insincere', 'sincere')",5.2139378,5.21487,2.1597798,2.1300249,-0.0297549
24,-0.40543762,-0.48224467,"('dishonest', 'honest')",0.5618986,0.5531332,0.0782305,0.0354443,-0.0427862
25,0.15545383,0.28847322,"('egoistic', 'altruistic')",1.1109496,1.0388769,0.6332017,0.6636751,0.0304734
26,0.15716162,0.070784315,"('hardhearted', 'benevolent')",1.3663088,1.2093228,0.7617352,0.6400536,-0.1216816
27,-0.571986,-0.5106828,"('hardhearted', 'softhearted')",0.77909595,0.6770408,0.103555,0.083179,-0.020376
28,-0.6983885,-0.79390097,"('disloyal', 'loyal')",0.8956151,0.8261008,0.0986133,0.0160999,-0.0825134
29,-0.46605915,-0.42352661,"('unfair', 'fair')",-0.37296942,-0.49497288,-0.4195143,-0.4592497,-0.0397354
