,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.22318958,-0.45569307,"('unsociable', 'sociable')",-0.46327966,-0.5927362,-0.435712,-0.54230183,-0.3740604,-0.5302437,-0.1561833
1,2.405595,2.2495031,"('unfriendly', 'friendly')",1.0123229,0.6803254,1.7607872,1.545648,1.7262351,1.4918256,-0.2344095
2,0.59034646,0.5254751,"('unlikable', 'likable')",0.7679837,0.777703,0.68305075,0.7045311,0.6804603,0.6692363,-0.011224
3,-1.0141364,-0.80152273,"('repellent', 'pleasant')",-0.2630417,-0.06028579,0.065471694,0.13337763,-0.4039022,-0.2428103,0.1610919
4,-0.4839059,-0.48775363,"('disliked', 'liked')",-1.2110736,-1.4279547,-6.0806737,-6.092567,-2.5918845,-2.669425,-0.0775405
5,1.3376362,1.2159741,"('distant', 'outgoing')",0.0842237,-0.119398445,-0.043207143,-0.13782081,0.4595509,0.3195849,-0.139966
6,1.54861,1.461218,"('distant', 'open')",0.15543796,-0.1328158,0.7053234,0.5641293,0.8031238,0.6308438,-0.17228
7,0.09160061,0.101715595,"('insensitive', 'sensitive')",-0.89246476,-0.7035887,0.44384202,0.5024002,-0.1190074,-0.0331576,0.0858498
8,0.48093775,0.45544934,"('unaffectionate', 'affectionate')",0.1565435,-0.14504662,0.7610417,0.5607415,0.4661743,0.2903814,-0.1757929
9,1.9967074,1.9597486,"('unaffectionate', 'caring')",1.2124044,0.9759245,1.450925,1.3233756,1.5533455,1.419683,-0.1336625
10,-0.95620465,-0.9398272,"('unsympathetic', 'sympathetic')",-0.76180875,-0.61942786,-0.12528844,-0.10649016,-0.614434,-0.5552484,0.0591856
11,0.5201607,0.5304478,"('unhelpful', 'helpful')",1.0258839,1.1412897,1.9189552,1.933311,1.1549999,1.2016828,0.0466829
12,1.1382322,1.212864,"('unsupportive', 'supportive')",0.7752494,0.8666162,-1.5269789,-1.4982172,0.1288343,0.1937543,0.06492
13,-0.38697743,-0.56856775,"('impolite', 'polite')",-0.6556261,-0.63978076,-0.23196867,-0.24988611,-0.4248574,-0.4860782,-0.0612208
14,-0.6786053,-0.7279037,"('antisocial', 'social')",-0.6914773,-0.5673159,-0.88828266,-0.8035123,-0.7527884,-0.6995773,0.0532111
15,0.923379,0.79807645,"('boring', 'funny')",-1.2832738,-1.442205,0.4227043,0.42522898,0.0209365,-0.0729665,-0.093903
16,-0.21945545,-0.25015223,"('unpopular', 'popular')",0.4206655,0.34216437,0.9004171,0.854269,0.367209,0.3154271,-0.0517819
17,-1.007368,-0.97441405,"('nasty', 'nice')",-0.9782763,-0.9942551,-0.3624125,-0.34210894,-0.7826856,-0.7702594,0.0124262
18,0.4846093,0.472351,"('disagreeable', 'welcoming')",-0.06892489,-0.05955413,-0.33763283,-0.4283784,0.0260172,-0.0051938,-0.031211
19,0.73342687,0.6898012,"('inhospitable', 'hospitable')",-0.4160092,-0.49444386,-0.022947429,-0.007814953,0.0981568,0.0625141,-0.0356427
20,0.60162914,0.6002522,"('rough', 'thoughtful')",-0.339642,-0.18897703,1.2272321,1.1978045,0.4964064,0.5363599,0.0399535
21,-0.7435889,-0.8073947,"('immoral', 'moral')",-0.6936421,-0.6082721,-0.9121929,-0.8419754,-0.7831413,-0.7525474,0.0305939
22,-0.18063271,-0.21596438,"('untrustworthy', 'trustworthy')",-0.14472058,-0.10700588,-0.83787996,-0.9058206,-0.3877444,-0.409597,-0.0218526
23,0.7732547,0.7240445,"('insincere', 'sincere')",0.13778754,0.2512944,5.273522,5.15302,2.0615214,2.0427863,-0.0187351
24,0.26825064,0.24919567,"('dishonest', 'honest')",-1.3997247,-1.4243348,0.873195,0.7795147,-0.086093,-0.1318748,-0.0457818
25,1.2677953,1.2304921,"('egoistic', 'altruistic')",0.8501065,0.69367707,1.6034231,1.5379688,1.2404416,1.154046,-0.0863956
26,1.3799024,1.3195732,"('hardhearted', 'benevolent')",0.11610082,0.033991765,1.5094316,1.4193406,1.0018116,0.9243019,-0.0775097
27,0.39415503,0.4472267,"('hardhearted', 'softhearted')",-0.1759809,-0.24658531,1.478778,1.393264,0.5656507,0.5313018,-0.0343489
28,0.6284713,0.5039117,"('disloyal', 'loyal')",-0.6692771,-0.8044632,0.6541776,0.49276903,0.2044573,0.0640725,-0.1403848
29,0.6774139,0.58303994,"('unfair', 'fair')",-0.6132127,-0.6664729,-0.7128797,-0.8754865,-0.2162262,-0.3196398,-0.1034136
30,0.5045069,0.45325842,"('intolerant', 'tolerant')",0.42849422,0.49063045,0.8508205,0.8318429,0.5946072,0.5919106,-0.0026966
31,0.7818628,0.8973155,"('evil', 'good')",-0.060076073,-0.25966915,-0.56192565,-0.70575964,0.053287,-0.0227044,-0.0759914
32,0.38144764,0.22184013,"('unkind', 'kind')",0.06684145,0.13366073,0.77661425,0.68047744,0.4083011,0.3453261,-0.062975
33,2.2614849,2.087117,"('wrong', 'right')",1.5939969,1.432557,-0.12592965,-0.20639938,1.243184,1.1044248,-0.1387592
34,0.21061371,0.28768426,"('mean', 'honorable')",-0.09505557,0.037764817,6.04556,6.0774593,2.053706,2.1343028,0.0805968
35,0.51039964,0.42545408,"('corrupt', 'incorrupt')",-0.3568409,-0.54801667,0.3249592,0.13733111,0.159506,0.0049228,-0.1545832
36,1.0725032,1.0323964,"('hostile', 'amicable')",-0.2900812,-0.75674635,0.6689867,0.3990389,0.4838029,0.2248963,-0.2589066
37,0.22622895,0.15725656,"('fake', 'genuine')",-0.5258701,-0.3778615,0.17575118,0.2041316,-0.0412967,-0.0054911,0.0358056
38,0.29911092,0.31956708,"('untruthful', 'truthful')",0.15663317,0.08022237,0.31994876,0.2824523,0.2585643,0.2274139,-0.0311504
39,3.061247,3.0862834,"('exploitative', 'cooperative')",1.8781397,1.9054672,0.36112452,0.3526929,1.7668371,1.7814813,0.0146442
40,0.55718374,0.6138841,"('stingy', 'generous')",0.14614482,0.21026658,-1.1983535,-1.2329341,-0.1650083,-0.1362611,0.0287472
41,0.2963129,0.26970106,"('unforgiving', 'forgiving')",-0.8279932,-0.9081501,0.18697605,0.07738853,-0.1149014,-0.1870202,-0.0721188
42,-0.55424505,-0.5245923,"('unreliable', 'reliable')",-0.94541436,-0.78445214,-3.0413446,-2.935717,-1.5136681,-1.4149205,0.0987476
43,-0.37636852,-0.3924302,"('irresponsible', 'responsible')",-1.1408339,-1.0443639,0.11160581,0.10569604,-0.4685322,-0.4436993,0.0248329
44,-2.3420787,-2.3098605,"('prejudiced', 'unprejudiced')",-0.9726679,-0.82295483,-1.3487198,-1.3730416,-1.5544888,-1.5019523,0.0525365
45,-0.9949744,-0.95652986,"('incompetent', 'competent')",-1.3123635,-1.2168682,-0.4053965,-0.41842622,-0.9042447,-0.8639414,0.0403033
46,-1.0995158,-1.076305,"('uncompetitive', 'competitive')",0.7222337,0.9211019,-0.74728334,-0.71067005,-0.3748551,-0.2886244,0.0862307
47,-0.8037011,-0.81378657,"('stupid', 'smart')",0.4222633,0.525743,5.4141445,5.373039,1.6775689,1.6949984,0.0174295
48,-0.15062398,-0.26017526,"('unintelligent', 'intelligent')",-0.80064344,-0.8316767,0.477808,0.43272784,-0.1578198,-0.219708,-0.0618882
49,-0.5521177,-0.63740665,"('unable', 'able')",-0.8526569,-0.76326823,-0.19359928,-0.07864236,-0.5327913,-0.4931057,0.0396856
50,0.16185325,0.18927664,"('clumsy', 'skillful')",0.19950794,0.26454908,0.0037019923,-0.0071418136,0.1216877,0.1488946,0.0272069
51,0.018169075,-0.086382575,"('uneducated', 'educated')",-0.66646576,-0.7334999,0.60647875,0.58426726,-0.0139393,-0.0785384,-0.0645991
52,1.4670709,1.2910249,"('irrational', 'rational')",0.6023818,0.23655441,-0.012168122,-0.16741437,0.6857615,0.4533883,-0.2323732
53,1.7508547,1.6546197,"('uncreative', 'creative')",0.89808154,0.7369153,1.066885,0.97432566,1.2386071,1.1219536,-0.1166535
54,0.8441208,0.7226343,"('incapable', 'capable')",-0.1379079,-0.30548823,1.3225043,1.2945822,0.676239,0.5705761,-0.1056629
55,-0.7275853,-0.71555865,"('incompetent', 'clever')",-0.77884406,-0.6035367,-0.019557059,0.028004248,-0.5086621,-0.4303637,0.0782984
56,0.09629354,0.0024358034,"('impractical', 'practical')",-0.5374845,-0.38587072,-0.4912235,-0.41206723,-0.3108048,-0.2651674,0.0456374
57,-0.9332038,-0.95427823,"('unimaginative', 'imaginative')",-1.0688926,-1.1564194,-2.4202676,-2.3907835,-1.4741214,-1.5004937,-0.0263723
58,0.68154895,0.6188826,"('undiscriminating', 'discriminating')",0.27616894,0.24961112,-0.12039377,-0.11628052,0.279108,0.2507377,-0.0283703
59,1.6230574,1.6035975,"('foolish', 'wise')",0.6980134,0.5201294,0.5495804,0.46988082,0.9568837,0.8645359,-0.0923478
60,-0.23915435,-0.2439583,"('inefficient', 'efficient')",0.593062,0.88520604,-0.33839098,-0.2111188,0.0051722,0.1433763,0.1382041
61,1.834094,1.6410856,"('illogical', 'logical')",1.2746589,1.091628,0.37124604,0.23979793,1.1599997,0.9908372,-0.1691625
62,-0.44847056,-0.3765393,"('incompetent', 'brilliant')",-0.030476525,0.17823109,-0.11024236,0.043810338,-0.1963965,-0.0514993,0.1448972
63,0.6280384,0.6815602,"('unperceptive', 'insightful')",0.6233398,0.7287076,0.994548,1.0996935,0.748642,0.8366538,0.0880118
64,-0.79364103,-0.8747896,"('shy', 'confident')",-0.36929947,-0.34508526,-6.4963474,-6.460934,-2.553096,-2.5602697,-0.0071737
65,-0.24927124,-0.2983119,"('insecure', 'secure')",0.23998374,0.41367814,-0.594665,-0.5892046,-0.2013175,-0.1579461,0.0433714
66,0.0134456605,-0.01791583,"('inactive', 'active')",-0.17957902,-0.26216418,1.6060518,1.5717542,0.4799728,0.430558,-0.0494148
67,-0.08679959,-0.15621765,"('doubtful', 'determined')",-0.62564725,-0.5286993,-0.6851707,-0.61416525,-0.4658725,-0.4330274,0.0328451
68,-0.7522794,-0.8319072,"('dependent', 'independent')",-0.68385315,-0.66379213,-0.27027288,-0.31800106,-0.5688018,-0.6045668,-0.035765
69,1.1817703,1.1309996,"('lazy', 'industrious')",1.3075511,1.2738967,-0.15254042,-0.12179582,0.778927,0.7610335,-0.0178935
70,-1.1687529,-1.0630238,"('lethargic', 'energetic')",-1.1557046,-0.9304241,0.26668388,0.37988198,-0.6859246,-0.5378553,0.1480693
71,2.5506232,2.5159585,"('diffident', 'self-confident')",1.8913985,1.8979748,0.8098506,0.77796066,1.7506242,1.7306314,-0.0199928
72,-0.7758512,-0.76107746,"('unambitious', 'ambitious')",-1.7988913,-1.7285001,-1.1497933,-1.1192405,-1.241512,-1.2029394,0.0385726
73,0.48828292,0.4799494,"('helpless', 'self-reliant')",-0.07657427,-0.10740444,-3.3245056,-3.2443447,-0.9709323,-0.9572666,0.0136657
74,1.381649,1.4050152,"('undedicated', 'dedicated')",0.12335236,0.23659249,0.23636906,0.27207825,0.5804568,0.6378953,0.0574385
75,-1.199385,-1.0566708,"('meek', 'impulsive')",-0.62733155,-0.69473207,-0.055682935,-0.048703834,-0.6274665,-0.6000355,0.027431
76,-1.3536491,-1.3014773,"('anxious', 'daring')",-1.1374162,-0.86503506,0.33369341,0.44020078,-0.719124,-0.5754372,0.1436868
77,-0.062890925,-0.10045354,"('unmotivated', 'motivated')",0.07500858,0.090714425,-1.1645235,-1.0923882,-0.3841353,-0.3673758,0.0167595
78,0.06728354,0.097841546,"('nonresilient', 'resilient')",1.4376403,1.5243633,0.5478553,0.6790295,0.6842597,0.7670781,0.0828184
79,0.8013611,0.8022674,"('wavering', 'unwavering')",-0.45580623,-0.67446226,0.35793644,0.31046677,0.2344971,0.1460906,-0.0884065
80,-1.0744649,-0.9878214,"('dominated', 'dominating')",-0.18297914,0.1183003,-1.1509786,-0.9946695,-0.8028075,-0.6213969,0.1814106
81,-1.5901632,-1.6138561,"('submissive', 'aggressive')",-0.41134658,-0.26606953,-0.9353742,-0.79432684,-0.9789614,-0.8914175,0.0875439
82,-0.94272774,-0.9945129,"('poor', 'rich')",0.14508128,0.16933861,5.839434,5.8198156,1.6805959,1.6648804,-0.0157155
83,0.39452308,0.33349496,"('powerless', 'powerful')",0.41372907,0.40385923,-0.76440066,-0.78590596,0.0146172,-0.0161839,-0.0308011
84,1.1192913,0.9359926,"('inferior', 'superior')",-0.6974035,-0.7922051,0.95879215,0.92382336,0.4602267,0.3558703,-0.1043564
85,1.744041,1.7389654,"('insignificant', 'prestigious')",1.1810349,0.9284181,1.1350322,1.0293107,1.3533694,1.2322314,-0.121138
86,0.2020323,0.06997098,"('uninfluential', 'influential')",-0.19534177,-0.39199784,-0.024770085,-0.086168244,-0.0060265,-0.136065,-0.1300385
87,-0.17669259,-0.27205473,"('unsuccessful', 'successful')",0.95596236,1.0351682,0.78194505,0.87571007,0.5204049,0.5462745,0.0258696
88,0.2071031,0.11332079,"('low', 'eminent')",-0.54437315,-0.59876436,-0.19187817,-0.22020133,-0.1763827,-0.235215,-0.0588323
