,institute_male,institute_female,tuple,average_male,average_female,female-male
66,0.372362,0.21234599,"('inactive', 'active')",0.372362,0.212346,-0.160016
67,-0.36439413,-0.21996704,"('doubtful', 'determined')",-0.3643941,-0.219967,0.1444271
68,-1.2419553,-1.2319224,"('dependent', 'independent')",-1.2419553,-1.2319224,0.0100329
69,-1.2433923,-1.3743291,"('lazy', 'industrious')",-1.2433923,-1.3743291,-0.1309368
70,0.879425,0.8609395,"('lethargic', 'energetic')",0.879425,0.8609395,-0.0184855
71,0.00095911697,0.06090784,"('diffident', 'self-confident')",0.0009591,0.0609078,0.0599487
72,0.9508352,1.0980357,"('unambitious', 'ambitious')",0.9508352,1.0980357,0.1472005
73,-3.4130795,-3.378145,"('helpless', 'self-reliant')",-3.4130795,-3.378145,0.0349345
74,0.6175761,0.5432337,"('undedicated', 'dedicated')",0.6175761,0.5432337,-0.0743424
75,-0.6796171,-0.72374797,"('meek', 'impulsive')",-0.6796171,-0.723748,-0.0441309
76,-0.47908336,-0.27295876,"('anxious', 'daring')",-0.4790834,-0.2729588,0.2061246
77,-1.2089298,-1.0843083,"('unmotivated', 'motivated')",-1.2089298,-1.0843083,0.1246215
78,-0.2643851,-0.30829853,"('nonresilient', 'resilient')",-0.2643851,-0.3082985,-0.0439134
79,-0.1595702,-0.22528046,"('wavering', 'unwavering')",-0.1595702,-0.2252805,-0.0657103
80,0.26519275,0.2007076,"('dominated', 'dominating')",0.2651927,0.2007076,-0.0644851
81,-0.27305442,-0.14594729,"('submissive', 'aggressive')",-0.2730544,-0.1459473,0.1271071
82,6.2678733,6.3521285,"('poor', 'rich')",6.2678733,6.3521285,0.0842552
83,-0.37701946,-0.33307183,"('powerless', 'powerful')",-0.3770195,-0.3330718,0.0439477
84,-0.062692024,-0.24444506,"('inferior', 'superior')",-0.062692,-0.2444451,-0.1817531
85,-0.8464927,-0.8167361,"('insignificant', 'prestigious')",-0.8464927,-0.8167361,0.0297566
86,1.0582154,0.867502,"('uninfluential', 'influential')",1.0582154,0.867502,-0.1907134
87,0.6090815,0.56632745,"('unsuccessful', 'successful')",0.6090815,0.5663275,-0.042754
88,0.12980299,0.1307506,"('low', 'eminent')",0.129803,0.1307506,0.0009476
