,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,0.49537748,0.45451027,"('unsociable', 'sociable')",1.606708,1.61916,-0.3133783,-0.3784045,0.5962358,0.5650886,-0.0311472
1,-1.0751863,-1.0836499,"('unfriendly', 'friendly')",-0.8777568,-0.9052371,1.6163988,1.511304,-0.1121814,-0.1591943,-0.0470129
2,0.13161303,0.24068607,"('unlikable', 'likable')",0.5467685,0.69495624,0.60497373,0.60481083,0.4277851,0.5134844,0.0856993
3,-0.052286863,0.058956377,"('repellent', 'pleasant')",0.57626677,0.80674595,0.9253904,0.9571032,0.4831235,0.6076018,0.1244783
4,-1.5602126,-1.4343975,"('disliked', 'liked')",-0.8545937,-0.8312514,-7.472416,-7.6052485,-3.2957408,-3.2902991,0.0054417
5,-2.2946055,-2.223767,"('distant', 'outgoing')",-1.0506357,-1.0725589,-0.3240518,-0.40344366,-1.2230976,-1.2332565,-0.0101589
6,-2.2296486,-2.173787,"('distant', 'open')",-1.2792175,-1.2782223,0.25946945,0.2061139,-1.0831322,-1.0819652,0.001167
7,1.724781,1.6944909,"('insensitive', 'sensitive')",1.9399066,2.1117363,0.3235234,0.4701935,1.3294037,1.4254735,0.0960698
8,-0.7246295,-0.779931,"('unaffectionate', 'affectionate')",-0.9229963,-0.9279459,1.191121,1.125831,-0.1521683,-0.1940153,-0.041847
9,0.05030192,0.018895127,"('unaffectionate', 'caring')",0.56150764,0.6452781,1.7271681,1.7706454,0.7796592,0.8116062,0.031947
10,1.4463848,1.4591721,"('unsympathetic', 'sympathetic')",1.5411197,1.7956023,-0.09923801,0.103026204,0.9627555,1.1192669,0.1565114
11,1.5877441,1.6252409,"('unhelpful', 'helpful')",2.2887068,2.4759223,1.6650871,1.8318753,1.8471794,1.9776796,0.1305002
12,1.6022671,1.6963972,"('unsupportive', 'supportive')",2.0806448,2.393485,-2.1624098,-2.0553763,0.506834,0.6781687,0.1713347
13,1.2770802,1.2116632,"('impolite', 'polite')",0.8679077,0.8882978,-0.8824624,-0.7821586,0.4208418,0.4392675,0.0184257
14,2.387003,2.3280656,"('antisocial', 'social')",2.3208845,2.3709042,-0.4347401,-0.46688947,1.4243825,1.4106935,-0.013689
15,-0.13443278,-0.22115508,"('boring', 'funny')",0.027135346,-0.2079404,-0.04669841,-0.12506202,-0.0513319,-0.1847192,-0.1333873
16,-1.077342,-1.1467217,"('unpopular', 'popular')",-0.362652,-0.36125904,0.2549542,0.22255647,-0.3950133,-0.4284748,-0.0334615
17,-0.3152208,-0.23724699,"('nasty', 'nice')",-0.2119393,-0.17059615,-0.43687063,-0.3261073,-0.3213436,-0.2446501,0.0766935
18,-0.58054596,-0.5324551,"('disagreeable', 'welcoming')",0.025821097,0.18546994,-0.5902868,-0.64862376,-0.3816706,-0.3318696,0.049801
