,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.179573,-1.179384,"('unpopular', 'popular')",0.09241672,0.0641312,-0.5731795,-0.55869085,0.03183776,0.10412261,-0.4071245,-0.3924552,0.0146693
17,-0.113408245,-0.00042003673,"('nasty', 'nice')",-0.5499581,-0.41884905,-0.9597634,-0.88162744,-0.3634322,-0.22430801,-0.4966405,-0.3813011,0.1153394
18,-0.3899788,-0.32054472,"('disagreeable', 'welcoming')",0.3619449,0.45079303,0.17335968,0.13452646,-0.20900775,-0.17216903,-0.0159205,0.0231514,0.0390719
19,-0.15976284,-0.1758666,"('inhospitable', 'hospitable')",-0.8003612,-0.805322,-1.1372223,-1.1924669,-0.009843379,0.050368063,-0.5267974,-0.5308219,-0.0040245
20,-0.26265615,-0.13651781,"('rough', 'thoughtful')",-0.06545236,0.047411866,-1.0803145,-1.0250454,0.5891715,0.6073667,-0.2048129,-0.1266962,0.0781167
21,-0.08965492,-0.15956783,"('immoral', 'moral')",0.11530358,0.0835415,-0.2504042,-0.2950574,-0.6819921,-0.6616689,-0.2266869,-0.2581882,-0.0315013
22,-0.204086,-0.1294919,"('untrustworthy', 'trustworthy')",0.35435462,0.41163597,-0.3780533,-0.42254838,-0.53220695,-0.5085782,-0.1899979,-0.1622456,0.0277523
23,0.04175507,-0.031050123,"('insincere', 'sincere')",-0.21994232,-0.20149831,0.16617583,0.17542852,5.811709,5.6546507,1.4499243,1.3993827,-0.0505416
24,0.5085626,0.5347775,"('dishonest', 'honest')",-0.1207917,-0.057807226,0.22758766,0.2237032,1.0958049,0.9870483,0.4277909,0.4219304,-0.0058605
25,1.0389851,1.057092,"('egoistic', 'altruistic')",-0.56628424,-0.6434442,0.7045842,0.68527746,1.5012698,1.4441303,0.6696388,0.6357639,-0.0338749
26,0.36452323,0.21929276,"('hardhearted', 'benevolent')",0.5647071,0.49631217,1.5017081,1.4442717,1.5326419,1.4282607,0.9908951,0.8970343,-0.0938608
27,0.81315887,0.8659987,"('hardhearted', 'softhearted')",-0.9148706,-0.82682544,0.09402642,0.085069075,1.6336638,1.5525823,0.4064946,0.4192061,0.0127115
28,0.7266067,0.5719512,"('disloyal', 'loyal')",0.0061696274,-0.102378465,0.47431177,0.36926568,1.0352199,0.851624,0.560577,0.4226156,-0.1379614
29,-0.99405056,-1.0827506,"('unfair', 'fair')",-0.061628263,-0.08070056,-0.35394114,-0.41523695,-0.22531252,-0.33898377,-0.4087331,-0.4794179,-0.0706848
30,0.047327656,0.1302373,"('intolerant', 'tolerant')",-0.031025507,0.031668372,1.3014697,1.3657135,1.1293494,1.0924504,0.6117803,0.6550174,0.0432371
31,-0.25841177,-0.05104803,"('evil', 'good')",-0.43597266,-0.44329554,-1.303428,-1.3301136,-1.2563264,-1.2286401,-0.8135347,-0.7632743,0.0502604
32,0.48820096,0.24228388,"('unkind', 'kind')",-0.10044105,-0.20944016,0.058038615,-0.0877186,1.4534721,1.2888188,0.4748177,0.308486,-0.1663317
33,0.7626784,0.6682384,"('wrong', 'right')",0.84646326,0.7802013,0.5848572,0.5511478,-0.5927806,-0.6366712,0.4003046,0.3407291,-0.0595755
34,0.13481402,0.25829962,"('mean', 'honorable')",-0.44256172,-0.32284674,-0.05424825,0.045572698,5.695106,5.7739353,1.3332775,1.4387403,0.1054628
35,-0.04292824,-0.03284852,"('corrupt', 'incorrupt')",-1.0211556,-1.06595,-2.079352,-2.1304564,-0.467811,-0.5918745,-0.9028116,-0.9552823,-0.0524707
36,0.19577342,0.405352,"('hostile', 'amicable')",-1.3163542,-1.4456937,-1.3916833,-1.5281123,-0.18509105,-0.30628884,-0.6743388,-0.7186857,-0.0443469
37,0.2578881,0.20306882,"('fake', 'genuine')",-0.11207326,-0.04802279,-1.1317289,-1.0959129,0.50334674,0.49964014,-0.1206418,-0.1103067,0.0103351
38,0.42251053,0.42779747,"('untruthful', 'truthful')",-0.056607276,-0.02001097,-0.2655732,-0.2838831,0.14703175,0.14828537,0.0618405,0.0680472,0.0062067
39,0.27957723,0.3201327,"('exploitative', 'cooperative')",0.98728645,1.1014009,0.021138087,0.08342671,0.09357163,0.15351444,0.3453934,0.4146187,0.0692253
40,1.3006059,1.4343319,"('stingy', 'generous')",0.5024836,0.49782863,-0.10464415,-0.15238748,-1.4338706,-1.4801888,0.0661437,0.074896,0.0087523
41,0.6221722,0.74100196,"('unforgiving', 'forgiving')",-0.16319233,-0.16244859,-0.40239125,-0.4826939,0.13790432,0.053129237,0.0486232,0.0372472,-0.011376
42,-0.23612735,-0.20425779,"('unreliable', 'reliable')",0.489164,0.6191811,-0.27832565,-0.24175784,-2.8623135,-2.6928277,-0.7219006,-0.6299155,0.0919851
43,-0.5269272,-0.48915783,"('irresponsible', 'responsible')",-0.25432137,-0.09203066,0.5159402,0.59719896,0.5543737,0.61241025,0.0722663,0.1571052,0.0848389
44,-1.0485718,-0.9464397,"('prejudiced', 'unprejudiced')",0.16442737,0.33153248,-1.5003856,-1.3788373,-1.530682,-1.4384435,-0.978803,-0.858047,0.120756
45,-1.4069155,-1.2933993,"('incompetent', 'competent')",-1.3248472,-1.2368157,-0.35443568,-0.34223333,-0.44355845,-0.45265335,-0.8824393,-0.8312755,0.0511638
46,-0.25543877,-0.18841483,"('uncompetitive', 'competitive')",0.089661404,0.15112881,0.38641113,0.3719884,-0.51246524,-0.5511015,-0.0729579,-0.0540998,0.0188581
47,-0.1589433,-0.20656593,"('stupid', 'smart')",-0.4633348,-0.31669402,-0.118415885,-0.029660549,5.2768126,5.3035707,1.1340296,1.1876626,0.053633
48,-0.26572096,-0.31376615,"('unintelligent', 'intelligent')",-0.43785235,-0.50449485,0.6222659,0.5901849,0.50472564,0.4165057,0.1058545,0.0471074,-0.0587471
49,-0.7806088,-0.7845158,"('unable', 'able')",-1.6890379,-1.6328624,-0.4764269,-0.43950996,-0.22936362,-0.10120963,-0.7938593,-0.7395244,0.0543349
50,-0.45300037,-0.59704673,"('clumsy', 'skillful')",-0.03121204,-0.11291835,-0.1482004,-0.16900373,0.09232183,0.07540612,-0.1350227,-0.2008907,-0.065868
51,0.55774343,0.19239143,"('uneducated', 'educated')",0.29759726,0.0812046,-0.31223312,-0.51222837,0.7477021,0.5511182,0.3227024,0.0781215,-0.2445809
52,0.2097318,0.086615846,"('irrational', 'rational')",-0.039454125,-0.21397704,0.6681288,0.5836556,-0.22611928,-0.32116514,0.1530718,0.0337823,-0.1192895
53,0.8324225,0.833574,"('uncreative', 'creative')",-0.9282995,-1.0441208,0.70514244,0.6906724,0.6894719,0.6196877,0.3246843,0.2749533,-0.049731
54,0.0059336238,-0.10376384,"('incapable', 'capable')",-0.17042181,-0.22032589,1.058397,1.0052496,0.9436248,0.94996315,0.4593834,0.4077808,-0.0516026
55,-0.48999697,-0.42702082,"('incompetent', 'clever')",-0.63454926,-0.6057909,0.7660203,0.7838918,0.022280082,0.025219968,-0.0840615,-0.055925,0.0281365
56,-0.17042923,-0.19320199,"('impractical', 'practical')",0.14379305,0.28046522,0.57475114,0.6409785,-0.55246395,-0.50458753,-0.0010872,0.0559136,0.0570008
57,0.13809949,0.1830658,"('unimaginative', 'imaginative')",-0.54225266,-0.5666778,0.4079464,0.45390332,-2.3382552,-2.3240352,-0.5836155,-0.563436,0.0201795
58,-0.5735569,-0.5785624,"('undiscriminating', 'discriminating')",-0.8558867,-0.86652225,-0.057394378,-0.08312287,-0.004330323,-0.025532536,-0.3727921,-0.388435,-0.0156429
59,-0.17287269,-0.29000062,"('foolish', 'wise')",0.115516424,0.09877829,0.17661333,0.1714895,0.09179932,0.10522963,0.0527641,0.0213742,-0.0313899
60,-0.3980174,-0.4217722,"('inefficient', 'efficient')",-0.3696749,-0.2618938,1.0147018,1.0960761,-0.025623806,0.031726707,0.0553464,0.1110342,0.0556878
61,0.21984527,0.1186191,"('illogical', 'logical')",-0.6626228,-0.7398827,1.2656139,1.1813095,0.33834228,0.19677216,0.2902947,0.1892045,-0.1010902
62,-0.5967971,-0.5728659,"('incompetent', 'brilliant')",-0.81254566,-0.6725646,0.7306351,0.83956397,-0.16761026,0.0021124333,-0.2115795,-0.1009385,0.110641
63,0.16773748,0.092406385,"('unperceptive', 'insightful')",0.16142279,0.1275783,0.17122652,0.13814189,0.96759343,1.0434668,0.366995,0.3503984,-0.0165966
64,-0.90229017,-0.95456386,"('shy', 'confident')",-0.14113441,-0.14014116,0.3459096,0.31031996,-6.0388107,-5.9933596,-1.6840814,-1.6944362,-0.0103548
65,-0.8278343,-0.980936,"('insecure', 'secure')",0.1662415,0.11096486,0.8940406,0.9062051,-0.054360643,-0.086439095,0.0445218,-0.0125513,-0.0570731
66,0.27798456,0.24978071,"('inactive', 'active')",-0.17347732,-0.15633805,-1.1796532,-1.1832391,0.7207522,0.7205705,-0.0885984,-0.0923065,-0.0037081
67,-0.16122013,-0.3813842,"('doubtful', 'determined')",0.40561306,0.41436258,-0.09748578,-0.10239207,-0.6240872,-0.62646174,-0.119295,-0.1739689,-0.0546739
68,-0.82180065,-0.94443035,"('dependent', 'independent')",-0.5492072,-0.6228602,-1.079676,-1.1651214,-0.48629612,-0.54466987,-0.7342451,-0.8192704,-0.0850253
69,0.32296738,0.3516016,"('lazy', 'industrious')",-0.04100469,-0.03707634,-1.03804,-1.0312002,-1.0259296,-0.9276971,-0.4455017,-0.411093,0.0344087
70,0.29322824,0.3890971,"('lethargic', 'energetic')",0.6148508,0.7290345,-0.49560517,-0.47172806,0.72152996,0.8168218,0.283501,0.3658063,0.0823053
71,-0.0645871,0.0024069408,"('diffident', 'self-confident')",0.26744205,0.27417746,1.1331971,1.1062741,0.3502671,0.32368767,0.4215798,0.4266365,0.0050567
72,1.0274566,0.9466479,"('unambitious', 'ambitious')",-0.546095,-0.5233166,0.17934923,0.20534228,-0.9507348,-0.95258236,-0.072506,-0.0809772,-0.0084712
73,0.54942054,0.5931385,"('helpless', 'self-reliant')",0.9390646,0.9348415,-0.14704691,-0.16512504,-3.210705,-3.1084294,-0.4673167,-0.4363936,0.0309231
74,1.1123683,1.2123849,"('undedicated', 'dedicated')",0.45945352,0.54990804,0.17423207,0.2012731,0.0724838,0.12001102,0.4546344,0.5208943,0.0662599
75,0.54940885,0.5948746,"('meek', 'impulsive')",-0.18867873,-0.23808676,-0.7094508,-0.6734994,-0.23023385,-0.11701338,-0.1447386,-0.1084312,0.0363074
76,-0.26850805,-0.23671976,"('anxious', 'daring')",0.41594338,0.5240417,-0.03992318,0.0802295,0.21973404,0.31838802,0.0818115,0.1714849,0.0896734
77,-0.4062086,-0.33552465,"('unmotivated', 'motivated')",-0.75039953,-0.80231696,-0.16967875,-0.21415867,-1.2829063,-1.2195863,-0.6522983,-0.6428967,0.0094016
78,-1.2746241,-1.2647083,"('nonresilient', 'resilient')",-1.4532722,-1.4871581,0.2064086,0.16082159,-0.055176698,0.061906394,-0.6441661,-0.6322846,0.0118815
79,0.1344833,0.12975551,"('wavering', 'unwavering')",-0.013401652,-0.104695216,-1.524304,-1.5622703,-0.17855027,-0.12861562,-0.3954432,-0.4164564,-0.0210132
80,0.51273185,0.3715227,"('dominated', 'dominating')",-0.021775238,0.0065876767,-0.49521342,-0.4647509,-0.9947197,-0.9569797,-0.2497441,-0.2609051,-0.011161
81,-0.6245197,-0.92656916,"('submissive', 'aggressive')",0.23339352,0.14031368,0.33110577,0.30318806,-0.65346026,-0.7005273,-0.1783702,-0.2958987,-0.1175285
82,-0.09266722,-0.21951918,"('poor', 'rich')",-0.40100992,-0.44959292,1.2343556,1.2435933,5.982784,5.927682,1.6808655,1.6255407,-0.0553248
83,-1.0425373,-1.0974555,"('powerless', 'powerful')",-0.2949358,-0.24068719,-0.15563162,-0.1592283,-1.2449453,-1.2702391,-0.6845125,-0.6919025,-0.00739
84,-0.23529375,-0.3722115,"('inferior', 'superior')",0.16218564,0.09748345,0.62503946,0.60899043,0.35191324,0.29439336,0.2259611,0.1571639,-0.0687972
85,-0.119495824,-0.004273817,"('insignificant', 'prestigious')",-0.6853224,-0.7020514,-0.03967575,-0.044433046,0.06437975,0.10219135,-0.1950286,-0.1621417,0.0328869
86,-0.003315011,-0.09206179,"('uninfluential', 'influential')",-0.5215326,-0.6406053,0.5896255,0.42481846,-0.2080661,-0.38555974,-0.0358221,-0.1733521,-0.13753
87,-1.0454873,-1.2881347,"('unsuccessful', 'successful')",-0.12398228,-0.22578412,0.2508437,0.21219182,0.21321103,0.26713413,-0.1763537,-0.2586482,-0.0822945
88,-0.68905604,-0.8568609,"('low', 'eminent')",-0.3913788,-0.49905175,-0.39748743,-0.43270397,0.20891638,0.18360761,-0.3172514,-0.4012523,-0.0840009
