,quest_male,quest_female,tuple,diagnostics_male,diagnostics_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.06260077,-0.21458973,"('unsociable', 'sociable')",0.18060236,0.050424267,-0.60369384,-0.73012424,-0.1618974,-0.2980966,-0.1361992
1,-1.1214728,-1.2098957,"('unfriendly', 'friendly')",-0.47094184,-0.5899293,2.031652,1.8794664,0.1464125,0.0265472,-0.1198653
2,0.00920286,0.07096385,"('unlikable', 'likable')",0.706023,0.7352364,0.5683423,0.62439305,0.427856,0.4768644,0.0490084
3,0.68885756,0.7481304,"('repellent', 'pleasant')",-0.82352334,-0.8299914,-0.14337614,-0.0815829,-0.0926806,-0.0544813,0.0381993
4,-1.1507208,-1.1959031,"('disliked', 'liked')",-0.17918357,-0.1920149,-5.9477015,-6.0773187,-2.4258687,-2.4884122,-0.0625435
5,-1.0832057,-1.0478259,"('distant', 'outgoing')",-0.54395974,-0.51889455,0.29971293,0.25763804,-0.4424842,-0.4363608,0.0061234
6,-1.2421745,-1.1778595,"('distant', 'open')",-0.8048024,-0.7799892,0.7711743,0.7029813,-0.4252676,-0.4182892,0.0069784
7,0.7763985,0.7352201,"('insensitive', 'sensitive')",-0.5741146,-0.6129678,0.1508022,0.19809462,0.1176954,0.1067823,-0.0109131
8,-0.036102034,-0.085288174,"('unaffectionate', 'affectionate')",-0.34056878,-0.3556767,1.0609562,0.9567176,0.2280951,0.1719176,-0.0561775
9,0.59568995,0.53878933,"('unaffectionate', 'caring')",-0.07892455,-0.0984713,1.1668041,1.1559646,0.5611898,0.5320942,-0.0290956
10,1.0697547,0.9906704,"('unsympathetic', 'sympathetic')",-0.99674904,-1.0568676,-0.96411514,-0.9317597,-0.2970365,-0.3326523,-0.0356158
11,0.17694141,0.21016827,"('unhelpful', 'helpful')",0.22415562,0.1924631,1.2477027,1.3365614,0.5495999,0.5797309,0.030131
12,-0.039357252,0.007809801,"('unsupportive', 'supportive')",0.23368624,0.36149895,-1.9288603,-1.893099,-0.5781771,-0.5079301,0.070247
13,-0.085191935,-0.1488596,"('impolite', 'polite')",0.6686868,0.62046504,-0.5624312,-0.5798812,0.0070212,-0.0360919,-0.0431131
14,0.7748928,0.7283734,"('antisocial', 'social')",0.10273269,0.07560999,-0.99662447,-1.001079,-0.0396663,-0.0656985,-0.0260322
15,-0.318979,-0.39138597,"('boring', 'funny')",0.3413377,0.28136852,0.6710073,0.6282395,0.231122,0.1727407,-0.0583813
16,-0.95948225,-0.9859112,"('unpopular', 'popular')",0.22569484,0.21046837,0.8253139,0.80797404,0.0305088,0.0108437,-0.0196651
17,-0.40801272,-0.3406703,"('nasty', 'nice')",-0.5237054,-0.4805369,-0.47925016,-0.4365268,-0.4703228,-0.4192446,0.0510782
18,-0.40594313,-0.45295686,"('disagreeable', 'welcoming')",-0.22292103,-0.21377312,-0.08363021,-0.16417405,-0.2374981,-0.276968,-0.0394699
19,-0.9241974,-0.8817626,"('inhospitable', 'hospitable')",-0.6622777,-0.6341485,0.4009599,0.45931047,-0.3951717,-0.3522002,0.0429715
20,0.5941851,0.61378604,"('rough', 'thoughtful')",0.16500828,0.10692303,0.8500008,0.79728734,0.5363981,0.5059988,-0.0303993
