,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.49673846,-0.7616174,"('unsociable', 'sociable')",1.1447251,1.0403639,-0.35479134,-0.51185256,0.0977318,-0.077702,-0.1754338
1,-0.8578639,-0.83466285,"('unfriendly', 'friendly')",1.0295122,0.9808929,1.4355358,1.3160626,0.535728,0.4874309,-0.0482971
2,1.5002651,1.5563021,"('unlikable', 'likable')",1.8784897,1.9545617,0.7559656,0.8803501,1.3782401,1.463738,0.0854979
3,-0.66141856,-0.58688426,"('repellent', 'pleasant')",0.1521301,0.2310045,0.06603935,0.14995453,-0.1477497,-0.0686417,0.079108
4,0.2237245,0.25793943,"('disliked', 'liked')",-0.16057065,-0.20598146,-5.2688203,-5.2664185,-1.7352222,-1.7381535,-0.0029313
5,-0.44900516,-0.31878856,"('distant', 'outgoing')",0.04702657,0.11990583,-0.39915165,-0.33985546,-0.2670434,-0.1795794,0.087464
6,-0.621946,-0.4494266,"('distant', 'open')",-0.68096983,-0.5733371,0.29798424,0.3001544,-0.3349772,-0.2408698,0.0941074
7,0.06874934,0.032713756,"('insensitive', 'sensitive')",0.80305344,0.87757105,0.39380136,0.4518435,0.421868,0.4540428,0.0321748
8,-0.2804596,-0.22157831,"('unaffectionate', 'affectionate')",0.38506436,0.34299174,-0.0037267804,-0.042176254,0.033626,0.0264124,-0.0072136
9,0.12598337,0.10844712,"('unaffectionate', 'caring')",1.5609653,1.5401344,0.7740073,0.76367134,0.8203187,0.8040843,-0.0162344
10,-0.53196585,-0.6300338,"('unsympathetic', 'sympathetic')",0.34691712,0.33170164,0.16669828,0.08318779,-0.0061168,-0.0717148,-0.065598
11,0.2311732,0.097363666,"('unhelpful', 'helpful')",1.0308014,1.0494666,2.3841567,2.4502416,1.2153771,1.199024,-0.0163531
12,0.55444354,0.59307617,"('unsupportive', 'supportive')",1.5320023,1.653413,-1.7409252,-1.6441863,0.1151735,0.2007677,0.0855942
13,0.11585961,-0.019147677,"('impolite', 'polite')",1.2425677,1.2897272,0.035537783,0.058494482,0.464655,0.4430247,-0.0216303
14,0.04316858,-0.023156531,"('antisocial', 'social')",2.1120946,2.1182241,-0.5925871,-0.57635903,0.520892,0.5062362,-0.0146558
15,0.309104,0.17471313,"('boring', 'funny')",0.57035226,0.5660249,0.63038135,0.59672695,0.5032792,0.4458217,-0.0574575
16,-0.6083493,-0.5671315,"('unpopular', 'popular')",-0.78203773,-0.7170107,0.28614402,0.40701306,-0.368081,-0.2923764,0.0757046
17,-0.016918823,0.08717933,"('nasty', 'nice')",-0.185503,-0.058050014,-0.2983737,-0.23237938,-0.1669318,-0.06775,0.0991818
18,0.26310077,0.37579733,"('disagreeable', 'welcoming')",-0.47092065,-0.4313927,-0.53853744,-0.4980819,-0.2487858,-0.1845591,0.0642267
19,-0.36119184,-0.3444575,"('inhospitable', 'hospitable')",-0.53359216,-0.5567947,-0.11276545,-0.09632847,-0.3358498,-0.3325269,0.0033229
20,-0.6063883,-0.49779183,"('rough', 'thoughtful')",-0.8466616,-0.7515467,0.5601386,0.6013279,-0.2976371,-0.2160035,0.0816336
21,-0.39366,-0.53236824,"('immoral', 'moral')",0.9320945,0.88712853,-0.7951318,-0.7459408,-0.0855658,-0.1303935,-0.0448277
22,-0.82641613,-0.8522536,"('untrustworthy', 'trustworthy')",-0.14264093,-0.17171252,-1.2157202,-1.1449002,-0.7282591,-0.7229554,0.0053037
23,0.23830272,0.14157808,"('insincere', 'sincere')",1.4855449,1.5055997,5.297429,5.273356,2.3404255,2.3068446,-0.0335809
24,0.12422734,0.07302896,"('dishonest', 'honest')",0.5618532,0.5268604,0.9719885,0.94443756,0.5526897,0.5147757,-0.037914
25,-0.49230045,-0.4759861,"('egoistic', 'altruistic')",-0.11760895,-0.07453086,1.0833063,1.0198102,0.157799,0.1564311,-0.0013679
26,0.6538487,0.6555152,"('hardhearted', 'benevolent')",1.6105019,1.6315818,1.5439684,1.4224721,1.2694397,1.236523,-0.0329167
27,-0.13642173,0.052822765,"('hardhearted', 'softhearted')",0.36744052,0.5078513,1.1462293,1.1569847,0.4590827,0.5725529,0.1134702
28,-0.31874275,-0.5233903,"('disloyal', 'loyal')",0.26126164,0.124873474,1.0496206,0.86011225,0.3307132,0.1538651,-0.1768481
29,-0.6105342,-0.6089241,"('unfair', 'fair')",-0.4459922,-0.39813393,-0.76288587,-0.8860116,-0.6064707,-0.6310232,-0.0245525
30,1.0818663,0.9607257,"('intolerant', 'tolerant')",1.9765508,1.9044362,1.2917495,1.2730267,1.4500554,1.3793961,-0.0706593
31,-0.71100086,-0.5213613,"('evil', 'good')",-0.8960158,-0.8520121,-1.5197109,-1.5529222,-1.0422425,-0.9754319,0.0668106
32,0.37713468,0.28905052,"('unkind', 'kind')",1.3941383,1.4120013,1.3687552,1.2887526,1.0466761,0.9966014,-0.0500747
33,0.37635866,0.33754486,"('wrong', 'right')",0.6238446,0.6111529,-0.8860392,-0.90891963,0.0380547,0.0132594,-0.0247953
34,0.534392,0.6927853,"('mean', 'honorable')",1.1283133,1.2123543,5.916307,6.1046824,2.5263375,2.6699406,0.1436031
35,-0.46057314,-0.5027583,"('corrupt', 'incorrupt')",-1.9284878,-1.9656545,-0.28055882,-0.480387,-0.8898733,-0.9829333,-0.09306
36,-0.22301936,-0.15033652,"('hostile', 'amicable')",-0.4925425,-0.5893392,-0.05984087,-0.23252349,-0.2584676,-0.3240664,-0.0655988
37,-0.63856244,-0.6390381,"('fake', 'genuine')",-0.8621953,-0.85493743,0.157844,0.16351129,-0.4476379,-0.4434881,0.0041498
38,0.47243905,0.43870667,"('untruthful', 'truthful')",1.1062617,1.1053157,0.39241186,0.4259227,0.6570375,0.6566483,-0.0003892
39,0.6735817,0.6331647,"('exploitative', 'cooperative')",1.3195208,1.3891923,-0.06824321,-0.057129607,0.6416198,0.6550758,0.013456
40,0.41778973,0.49700242,"('stingy', 'generous')",0.989279,1.0400083,-1.2948964,-1.3067664,0.0373908,0.0767481,0.0393573
41,0.41173726,0.431053,"('unforgiving', 'forgiving')",1.6564754,1.648642,0.051789448,0.025519747,0.7066674,0.7017383,-0.0049291
42,1.389584,1.4093869,"('unreliable', 'reliable')",1.0740641,1.1130677,-2.214522,-2.1274946,0.0830421,0.1316534,0.0486113
43,-0.18413131,-0.16469978,"('irresponsible', 'responsible')",0.6719423,0.77282774,0.16367476,0.2088718,0.2171619,0.2723332,0.0551713
44,-0.40070403,-0.32636234,"('prejudiced', 'unprejudiced')",-1.0354954,-0.9856971,-1.2698091,-1.262572,-0.9020028,-0.8582105,0.0437923
45,-0.89250934,-0.86655515,"('incompetent', 'competent')",0.38250735,0.37917635,-0.37813717,-0.39681253,-0.2960464,-0.2947304,0.001316
46,-0.74665207,-0.82468057,"('uncompetitive', 'competitive')",0.5573718,0.5465854,-0.6780804,-0.60915893,-0.2891202,-0.2957514,-0.0066312
47,-0.14362854,-0.018551938,"('stupid', 'smart')",1.1494646,1.2169611,4.8334556,4.994408,1.9464305,2.0642724,0.1178419
48,-0.60420865,-0.70334005,"('unintelligent', 'intelligent')",-0.67342895,-0.6836719,0.25889823,0.17836873,-0.3395798,-0.4028811,-0.0633013
49,-0.6527446,-0.6134447,"('unable', 'able')",-0.6869989,-0.58517843,-0.4236558,-0.23913562,-0.5877998,-0.4792529,0.1085469
50,-0.13463436,-0.08428085,"('clumsy', 'skillful')",-0.9221286,-0.9131978,0.11227641,0.14374778,-0.3148288,-0.284577,0.0302518
51,0.16416487,-0.07539399,"('uneducated', 'educated')",0.6498199,0.5296861,1.0121922,0.911994,0.6087257,0.4554287,-0.153297
52,-0.04409829,-0.11726728,"('irrational', 'rational')",-0.14398842,-0.25689694,-0.5085437,-0.6467901,-0.2322101,-0.3403181,-0.108108
53,-1.1196877,-1.1573148,"('uncreative', 'creative')",0.43604913,0.36859745,0.6377187,0.6302513,-0.0153066,-0.052822,-0.0375154
54,0.033449605,-0.09723445,"('incapable', 'capable')",0.702623,0.68752563,0.7252378,0.7653704,0.4871035,0.4518872,-0.0352163
55,-0.85351586,-0.908079,"('incompetent', 'clever')",0.46563888,0.46005616,-0.16944705,-0.18800992,-0.1857747,-0.2120109,-0.0262362
56,0.46439785,0.32411772,"('impractical', 'practical')",2.0642471,2.018134,0.41053367,0.39454466,0.9797262,0.9122655,-0.0674607
57,-0.8939794,-1.0735967,"('unimaginative', 'imaginative')",-0.12337294,-0.21673852,-2.464293,-2.5365024,-1.1605484,-1.2756125,-0.1150641
58,-0.25442114,-0.26870134,"('undiscriminating', 'discriminating')",0.406773,0.33101973,0.04314095,0.003897993,0.0651643,0.0220721,-0.0430922
59,0.15668052,0.11891048,"('foolish', 'wise')",0.2694642,0.2715879,-0.12959476,-0.12278248,0.09885,0.0892386,-0.0096114
60,-0.21268447,-0.20214444,"('inefficient', 'efficient')",1.3926471,1.5110476,0.053756155,0.18323408,0.4112396,0.4973791,0.0861395
61,-0.6748791,-0.74921334,"('illogical', 'logical')",1.4140857,1.339264,-0.15823744,-0.23518609,0.1936564,0.1182882,-0.0753682
62,0.20727538,0.23037817,"('incompetent', 'brilliant')",1.2077281,1.3358291,-0.007378882,0.20117322,0.4692082,0.5891268,0.1199186
63,0.06308311,0.042905938,"('unperceptive', 'insightful')",1.4028624,1.4093978,1.0966587,1.2563344,0.8542014,0.9028794,0.048678
64,-0.01001215,-0.12126535,"('shy', 'confident')",0.27119765,0.20451035,-6.038885,-6.0616527,-1.9258998,-1.9928026,-0.0669028
65,-0.27567917,-0.40229273,"('insecure', 'secure')",0.6480649,0.59352505,-0.2566233,-0.31438997,0.0385875,-0.0410526,-0.0796401
