,porthole_male,porthole_female,tuple,average_male,average_female,female-male
0,0.8840061,0.80942875,"('unsociable', 'sociable')",0.8840061,0.8094288,-0.0745773
1,0.005191596,-0.1536097,"('unfriendly', 'friendly')",0.0051916,-0.1536097,-0.1588013
2,0.41319188,0.3769374,"('unlikable', 'likable')",0.4131919,0.3769374,-0.0362545
3,0.042183556,0.16728123,"('repellent', 'pleasant')",0.0421836,0.1672812,0.1250976
4,-3.3787625,-3.438114,"('disliked', 'liked')",-3.3787625,-3.4381139,-0.0593514
5,-1.915981,-1.9415784,"('distant', 'outgoing')",-1.9159811,-1.9415784,-0.0255973
6,-1.5375507,-1.5994468,"('distant', 'open')",-1.5375507,-1.5994468,-0.0618961
7,0.99737626,1.0530502,"('insensitive', 'sensitive')",0.9973763,1.0530502,0.0556739
8,-0.31983435,-0.44335744,"('unaffectionate', 'affectionate')",-0.3198344,-0.4433574,-0.123523
9,0.2118528,0.09446037,"('unaffectionate', 'caring')",0.2118528,0.0944604,-0.1173924
10,0.7314644,0.81925255,"('unsympathetic', 'sympathetic')",0.7314644,0.8192526,0.0877882
11,1.4992985,1.4417449,"('unhelpful', 'helpful')",1.4992985,1.4417449,-0.0575536
12,-0.6333898,-0.6078772,"('unsupportive', 'supportive')",-0.6333898,-0.6078772,0.0255126
13,0.5932305,0.60953754,"('impolite', 'polite')",0.5932305,0.6095375,0.016307
14,1.4583648,1.528233,"('antisocial', 'social')",1.4583648,1.5282331,0.0698683
15,0.5685827,0.36506343,"('boring', 'funny')",0.5685827,0.3650634,-0.2035193
16,-0.8161234,-0.9102048,"('unpopular', 'popular')",-0.8161234,-0.9102048,-0.0940814
17,-0.45010853,-0.47900945,"('nasty', 'nice')",-0.4501085,-0.4790094,-0.0289009
18,-0.35596308,-0.4643375,"('disagreeable', 'welcoming')",-0.3559631,-0.4643375,-0.1083744
19,-2.0445454,-2.0713844,"('inhospitable', 'hospitable')",-2.0445454,-2.0713844,-0.026839
20,0.427155,0.4080297,"('rough', 'thoughtful')",0.427155,0.4080297,-0.0191253
21,1.0184324,1.0787934,"('immoral', 'moral')",1.0184324,1.0787934,0.060361
22,0.29653883,0.32070893,"('untrustworthy', 'trustworthy')",0.2965388,0.3207089,0.0241701
23,3.4231615,3.4263728,"('insincere', 'sincere')",3.4231615,3.4263728,0.0032113
24,0.050401628,-0.009128224,"('dishonest', 'honest')",0.0504016,-0.0091282,-0.0595298
25,0.1803914,0.062279765,"('egoistic', 'altruistic')",0.1803914,0.0622798,-0.1181116
26,0.38671,0.24612966,"('hardhearted', 'benevolent')",0.38671,0.2461297,-0.1405803
27,0.3055419,0.15127495,"('hardhearted', 'softhearted')",0.3055419,0.1512749,-0.154267
28,0.40577435,0.29971328,"('disloyal', 'loyal')",0.4057744,0.2997133,-0.1060611
29,-0.4301313,-0.5026543,"('unfair', 'fair')",-0.4301313,-0.5026543,-0.072523
30,1.4239619,1.3833097,"('intolerant', 'tolerant')",1.4239619,1.3833097,-0.0406522
31,-2.1044734,-2.118188,"('evil', 'good')",-2.1044734,-2.1181879,-0.0137145
32,0.984128,0.8589043,"('unkind', 'kind')",0.984128,0.8589043,-0.1252237
33,-0.5800724,-0.66911143,"('wrong', 'right')",-0.5800724,-0.6691114,-0.089039
34,2.5470371,2.6309044,"('mean', 'honorable')",2.5470371,2.6309044,0.0838673
35,-1.4954759,-1.6645217,"('corrupt', 'incorrupt')",-1.4954759,-1.6645217,-0.1690458
36,-1.3234419,-1.4474442,"('hostile', 'amicable')",-1.3234419,-1.4474442,-0.1240023
37,0.32053313,0.3766347,"('fake', 'genuine')",0.3205331,0.3766347,0.0561016
38,0.06307521,-0.0063168146,"('untruthful', 'truthful')",0.0630752,-0.0063168,-0.069392
39,0.66587925,0.664764,"('exploitative', 'cooperative')",0.6658792,0.664764,-0.0011152
40,-0.8442305,-0.8419493,"('stingy', 'generous')",-0.8442305,-0.8419493,0.0022812
41,0.6605038,0.60980856,"('unforgiving', 'forgiving')",0.6605038,0.6098086,-0.0506952
42,-0.83321327,-0.7950098,"('unreliable', 'reliable')",-0.8332133,-0.7950098,0.0382035
43,0.8147633,0.8713514,"('irresponsible', 'responsible')",0.8147633,0.8713514,0.0565881
44,-0.5226916,-0.4864936,"('prejudiced', 'unprejudiced')",-0.5226916,-0.4864936,0.036198
45,0.3037019,0.4502114,"('incompetent', 'competent')",0.3037019,0.4502114,0.1465095
46,0.53835106,0.64278805,"('uncompetitive', 'competitive')",0.5383511,0.6427881,0.104437
47,2.824203,2.919981,"('stupid', 'smart')",2.824203,2.919981,0.095778
48,0.69634295,0.7238903,"('unintelligent', 'intelligent')",0.6963429,0.7238903,0.0275474
49,-0.037364967,0.05830126,"('unable', 'able')",-0.037365,0.0583013,0.0956663
50,-0.69882274,-0.78611356,"('clumsy', 'skillful')",-0.6988227,-0.7861136,-0.0872909
51,0.3192665,0.2658321,"('uneducated', 'educated')",0.3192665,0.2658321,-0.0534344
52,-0.61747974,-0.8351736,"('irrational', 'rational')",-0.6174797,-0.8351736,-0.2176939
53,-0.70824176,-0.78859603,"('uncreative', 'creative')",-0.7082418,-0.788596,-0.0803542
54,-0.44864082,-0.45827568,"('incapable', 'capable')",-0.4486408,-0.4582757,-0.0096349
55,1.5854244,1.7053964,"('incompetent', 'clever')",1.5854244,1.7053964,0.119972
56,1.456521,1.5294864,"('impractical', 'practical')",1.456521,1.5294864,0.0729654
57,-0.9167645,-0.8626857,"('unimaginative', 'imaginative')",-0.9167645,-0.8626857,0.0540788
58,0.073182106,0.089139774,"('undiscriminating', 'discriminating')",0.0731821,0.0891398,0.0159577
59,-0.6270354,-0.7047938,"('foolish', 'wise')",-0.6270354,-0.7047938,-0.0777584
60,1.6006141,1.71623,"('inefficient', 'efficient')",1.6006141,1.71623,0.1156159
61,0.6268242,0.45811546,"('illogical', 'logical')",0.6268242,0.4581155,-0.1687087
62,1.211994,1.3424927,"('incompetent', 'brilliant')",1.2119941,1.3424927,0.1304986
63,0.47680557,0.57135576,"('unperceptive', 'insightful')",0.4768056,0.5713558,0.0945502
64,-2.829837,-2.8143213,"('shy', 'confident')",-2.8298371,-2.8143213,0.0155158
65,0.9716867,1.0314524,"('insecure', 'secure')",0.9716867,1.0314524,0.0597657
66,-1.1200651,-1.1490574,"('inactive', 'active')",-1.1200651,-1.1490574,-0.0289923
67,-0.2386959,-0.22691256,"('doubtful', 'determined')",-0.2386959,-0.2269126,0.0117833
68,-0.035539128,-0.050409876,"('dependent', 'independent')",-0.0355391,-0.0504099,-0.0148708
69,-1.2067896,-1.257893,"('lazy', 'industrious')",-1.2067896,-1.257893,-0.0511034
70,0.6164472,0.64259535,"('lethargic', 'energetic')",0.6164472,0.6425954,0.0261482
71,0.12287518,0.09800987,"('diffident', 'self-confident')",0.1228752,0.0980099,-0.0248653
72,-0.6500016,-0.5803451,"('unambitious', 'ambitious')",-0.6500016,-0.5803451,0.0696565
73,-1.3210111,-1.3716563,"('helpless', 'self-reliant')",-1.3210111,-1.3716563,-0.0506452
74,0.48507735,0.48394117,"('undedicated', 'dedicated')",0.4850774,0.4839412,-0.0011362
75,-1.3296242,-1.3421128,"('meek', 'impulsive')",-1.3296242,-1.3421128,-0.0124886
76,1.0575659,1.1922755,"('anxious', 'daring')",1.0575659,1.1922755,0.1347096
77,-0.82517993,-0.74318886,"('unmotivated', 'motivated')",-0.8251799,-0.7431889,0.081991
78,-0.28613436,-0.2684358,"('nonresilient', 'resilient')",-0.2861344,-0.2684358,0.0176986
79,-1.3813429,-1.4413482,"('wavering', 'unwavering')",-1.3813429,-1.4413482,-0.0600053
80,0.62663555,0.6484497,"('dominated', 'dominating')",0.6266356,0.6484497,0.0218141
81,0.8993123,0.978698,"('submissive', 'aggressive')",0.8993123,0.978698,0.0793857
82,2.5096924,2.611886,"('poor', 'rich')",2.5096924,2.611886,0.1021936
83,-0.09925097,-0.12247051,"('powerless', 'powerful')",-0.099251,-0.1224705,-0.0232195
84,0.09319332,0.029940665,"('inferior', 'superior')",0.0931933,0.0299407,-0.0632526
85,-1.1326882,-1.2983052,"('insignificant', 'prestigious')",-1.1326882,-1.2983052,-0.165617
86,-0.28734797,-0.3026486,"('uninfluential', 'influential')",-0.287348,-0.3026486,-0.0153006
87,0.16369638,0.20620987,"('unsuccessful', 'successful')",0.1636964,0.2062099,0.0425135
88,0.22930916,0.06134298,"('low', 'eminent')",0.2293092,0.061343,-0.1679662
