,waist_male,waist_female,tuple,average_male,average_female,female-male
0,0.49600852,0.38199386,"('unsociable', 'sociable')",0.4960085,0.3819939,-0.1140146
1,1.3157327,1.3204715,"('unfriendly', 'friendly')",1.3157327,1.3204715,0.0047388
2,0.7938721,0.84968257,"('unlikable', 'likable')",0.7938721,0.8496826,0.0558105
3,1.3190941,1.4128178,"('repellent', 'pleasant')",1.3190941,1.4128178,0.0937237
4,-6.7134013,-6.7322426,"('disliked', 'liked')",-6.7134013,-6.7322426,-0.0188413
5,-0.11299322,-0.0045066904,"('distant', 'outgoing')",-0.1129932,-0.0045067,0.1084865
6,0.08016199,0.18314715,"('distant', 'open')",0.080162,0.1831471,0.1029851
7,1.8174952,1.7892952,"('insensitive', 'sensitive')",1.8174952,1.7892952,-0.0282
8,0.7543253,0.7272872,"('unaffectionate', 'affectionate')",0.7543253,0.7272872,-0.0270381
9,1.2339864,1.2664511,"('unaffectionate', 'caring')",1.2339864,1.2664511,0.0324647
10,1.8444282,1.8059694,"('unsympathetic', 'sympathetic')",1.8444282,1.8059694,-0.0384588
11,2.1757636,2.165521,"('unhelpful', 'helpful')",2.1757636,2.1655209,-0.0102427
12,-0.7208916,-0.7487518,"('unsupportive', 'supportive')",-0.7208916,-0.7487518,-0.0278602
13,0.6243749,0.58439386,"('impolite', 'polite')",0.6243749,0.5843939,-0.039981
14,0.5269182,0.3880823,"('antisocial', 'social')",0.5269182,0.3880823,-0.1388359
15,0.10705601,0.08858715,"('boring', 'funny')",0.107056,0.0885871,-0.0184689
16,-0.46721476,-0.3611375,"('unpopular', 'popular')",-0.4672148,-0.3611375,0.1060773
17,0.044789273,0.042381003,"('nasty', 'nice')",0.0447893,0.042381,-0.0024083
18,0.016562141,-0.06178762,"('disagreeable', 'welcoming')",0.0165621,-0.0617876,-0.0783497
19,-0.27520815,-0.19130641,"('inhospitable', 'hospitable')",-0.2752081,-0.1913064,0.0839017
20,0.914822,0.82900524,"('rough', 'thoughtful')",0.914822,0.8290052,-0.0858168
21,0.7397015,0.7492544,"('immoral', 'moral')",0.7397015,0.7492544,0.0095529
22,0.3573614,0.28568146,"('untrustworthy', 'trustworthy')",0.3573614,0.2856815,-0.0716799
23,6.8159723,6.788988,"('insincere', 'sincere')",6.8159723,6.7889881,-0.0269842
24,2.5286167,2.5178444,"('dishonest', 'honest')",2.5286167,2.5178444,-0.0107723
25,0.31690833,0.24861245,"('egoistic', 'altruistic')",0.3169083,0.2486124,-0.0682959
26,-0.10622506,-0.112459496,"('hardhearted', 'benevolent')",-0.1062251,-0.1124595,-0.0062344
27,1.5536118,1.4816357,"('hardhearted', 'softhearted')",1.5536118,1.4816357,-0.0719761
28,1.4246424,1.431095,"('disloyal', 'loyal')",1.4246424,1.431095,0.0064526
29,-0.1193914,-0.2033214,"('unfair', 'fair')",-0.1193914,-0.2033214,-0.08393
30,1.1228224,1.0398821,"('intolerant', 'tolerant')",1.1228224,1.0398821,-0.0829403
31,-1.45782,-1.4188213,"('evil', 'good')",-1.4578201,-1.4188213,0.0389988
32,1.5171179,1.4453527,"('unkind', 'kind')",1.5171179,1.4453527,-0.0717652
33,-0.67036754,-0.5672499,"('wrong', 'right')",-0.6703675,-0.5672499,0.1031176
34,4.392562,4.552339,"('mean', 'honorable')",4.3925619,4.5523391,0.1597772
35,-1.0508013,-1.0751204,"('corrupt', 'incorrupt')",-1.0508013,-1.0751204,-0.0243191
36,-1.4786437,-1.3878618,"('hostile', 'amicable')",-1.4786437,-1.3878618,0.0907819
37,1.1981319,1.1817056,"('fake', 'genuine')",1.1981319,1.1817056,-0.0164263
38,0.16601214,0.10150887,"('untruthful', 'truthful')",0.1660121,0.1015089,-0.0645032
39,0.27448043,0.24406335,"('exploitative', 'cooperative')",0.2744804,0.2440633,-0.0304171
40,-0.669218,-0.7662747,"('stingy', 'generous')",-0.669218,-0.7662747,-0.0970567
41,0.0065319613,-0.07886179,"('unforgiving', 'forgiving')",0.006532,-0.0788618,-0.0853938
42,-1.1470313,-1.2028053,"('unreliable', 'reliable')",-1.1470313,-1.2028053,-0.055774
