,jailhouse_male,jailhouse_female,tuple,average_male,average_female,female-male
21,0.42720994,0.52730185,"('immoral', 'moral')",0.4272099,0.5273018,0.1000919
22,-0.35082588,-0.2183809,"('untrustworthy', 'trustworthy')",-0.3508259,-0.2183809,0.132445
23,2.8746514,2.909523,"('insincere', 'sincere')",2.8746514,2.909523,0.0348716
24,0.5096457,0.6256469,"('dishonest', 'honest')",0.5096457,0.6256469,0.1160012
25,-0.26173604,-0.25356695,"('egoistic', 'altruistic')",-0.261736,-0.253567,0.008169
26,0.31615755,0.26007038,"('hardhearted', 'benevolent')",0.3161575,0.2600704,-0.0560871
27,-1.3679154,-1.2061825,"('hardhearted', 'softhearted')",-1.3679154,-1.2061825,0.1617329
28,0.5213043,0.37716565,"('disloyal', 'loyal')",0.5213043,0.3771656,-0.1441387
29,-0.7583612,-0.72774047,"('unfair', 'fair')",-0.7583612,-0.7277405,0.0306207
30,0.77953595,0.77123576,"('intolerant', 'tolerant')",0.7795359,0.7712358,-0.0083001
31,-2.0849264,-2.048969,"('evil', 'good')",-2.0849264,-2.048969,0.0359574
32,0.67117774,0.700941,"('unkind', 'kind')",0.6711777,0.700941,0.0297633
33,-0.7605105,-0.73584515,"('wrong', 'right')",-0.7605105,-0.7358451,0.0246654
34,2.1950614,2.3352554,"('mean', 'honorable')",2.1950614,2.3352554,0.140194
35,-1.4581795,-1.6109225,"('corrupt', 'incorrupt')",-1.4581795,-1.6109225,-0.152743
36,-1.8922848,-1.9151949,"('hostile', 'amicable')",-1.8922848,-1.9151949,-0.0229101
37,-0.77306396,-0.7485437,"('fake', 'genuine')",-0.773064,-0.7485437,0.0245203
38,0.5491678,0.5378708,"('untruthful', 'truthful')",0.5491678,0.5378708,-0.011297
39,-0.399939,-0.32345536,"('exploitative', 'cooperative')",-0.399939,-0.3234554,0.0764836
40,-2.08937,-1.9783775,"('stingy', 'generous')",-2.08937,-1.9783775,0.1109925
41,0.119731426,0.19575287,"('unforgiving', 'forgiving')",0.1197314,0.1957529,0.0760215
42,-0.3836908,-0.3182315,"('unreliable', 'reliable')",-0.3836908,-0.3182315,0.0654593
43,0.9765136,1.1306038,"('irresponsible', 'responsible')",0.9765136,1.1306038,0.1540902
44,-1.772997,-1.6923985,"('prejudiced', 'unprejudiced')",-1.772997,-1.6923985,0.0805985
45,0.6486825,0.7405507,"('incompetent', 'competent')",0.6486825,0.7405507,0.0918682
46,-0.07857657,-0.076823354,"('uncompetitive', 'competitive')",-0.0785766,-0.0768234,0.0017532
47,2.59261,2.7435265,"('stupid', 'smart')",2.5926099,2.7435265,0.1509166
48,0.1949706,0.19469006,"('unintelligent', 'intelligent')",0.1949706,0.1946901,-0.0002805
49,-0.69595593,-0.6512344,"('unable', 'able')",-0.6959559,-0.6512344,0.0447215
50,-1.0336246,-1.059297,"('clumsy', 'skillful')",-1.0336246,-1.059297,-0.0256724
51,0.7645827,0.65736794,"('uneducated', 'educated')",0.7645827,0.6573679,-0.1072148
52,-0.3619681,-0.47292495,"('irrational', 'rational')",-0.3619681,-0.4729249,-0.1109568
53,-0.8400488,-0.8233339,"('uncreative', 'creative')",-0.8400488,-0.8233339,0.0167149
54,-0.4503583,-0.43574458,"('incapable', 'capable')",-0.4503583,-0.4357446,0.0146137
55,1.2247894,1.2869724,"('incompetent', 'clever')",1.2247894,1.2869724,0.062183
56,2.1070333,2.0954878,"('impractical', 'practical')",2.1070333,2.0954878,-0.0115455
57,-1.0414371,-1.0788784,"('unimaginative', 'imaginative')",-1.0414371,-1.0788784,-0.0374413
58,-0.0952687,-0.12033808,"('undiscriminating', 'discriminating')",-0.0952687,-0.1203381,-0.0250694
59,-0.17352907,-0.19837421,"('foolish', 'wise')",-0.1735291,-0.1983742,-0.0248451
60,1.1176953,1.2799817,"('inefficient', 'efficient')",1.1176953,1.2799817,0.1622864
61,-0.04135838,-0.060430128,"('illogical', 'logical')",-0.0413584,-0.0604301,-0.0190717
62,1.0666991,1.217501,"('incompetent', 'brilliant')",1.0666991,1.217501,0.1508019
63,0.5375473,0.5837552,"('unperceptive', 'insightful')",0.5375473,0.5837552,0.0462079
64,-2.1892362,-2.2488267,"('shy', 'confident')",-2.1892362,-2.2488267,-0.0595905
65,0.22993615,0.29970637,"('insecure', 'secure')",0.2299362,0.2997064,0.0697702
66,-0.3244031,-0.44583994,"('inactive', 'active')",-0.3244031,-0.4458399,-0.1214368
67,0.95615065,0.8902238,"('doubtful', 'determined')",0.9561507,0.8902238,-0.0659269
68,-0.90950674,-0.9156624,"('dependent', 'independent')",-0.9095067,-0.9156624,-0.0061557
69,-1.883309,-1.8609275,"('lazy', 'industrious')",-1.883309,-1.8609275,0.0223815
70,0.19006102,0.300506,"('lethargic', 'energetic')",0.190061,0.300506,0.110445
71,-0.30453193,-0.24967325,"('diffident', 'self-confident')",-0.3045319,-0.2496732,0.0548587
72,0.4942798,0.57874936,"('unambitious', 'ambitious')",0.4942798,0.5787494,0.0844696
73,-2.7506878,-2.72424,"('helpless', 'self-reliant')",-2.7506878,-2.7242401,0.0264477
74,0.17296818,0.22442268,"('undedicated', 'dedicated')",0.1729682,0.2244227,0.0514545
75,-1.584965,-1.512068,"('meek', 'impulsive')",-1.584965,-1.512068,0.072897
76,0.41815963,0.41916206,"('anxious', 'daring')",0.4181596,0.4191621,0.0010025
77,-0.47628105,-0.4880127,"('unmotivated', 'motivated')",-0.476281,-0.4880127,-0.0117317
78,0.1749137,0.18787736,"('nonresilient', 'resilient')",0.1749137,0.1878774,0.0129637
79,0.21818916,-0.025338367,"('wavering', 'unwavering')",0.2181892,-0.0253384,-0.2435276
80,0.3889844,0.3236469,"('dominated', 'dominating')",0.3889844,0.3236469,-0.0653375
81,1.2160413,1.2496791,"('submissive', 'aggressive')",1.2160413,1.2496791,0.0336378
82,3.1357327,3.2016351,"('poor', 'rich')",3.1357327,3.2016351,0.0659024
83,0.6811379,0.48919505,"('powerless', 'powerful')",0.6811379,0.489195,-0.1919429
84,-0.7839094,-0.9020828,"('inferior', 'superior')",-0.7839094,-0.9020828,-0.1181734
85,-0.79889226,-0.97800255,"('insignificant', 'prestigious')",-0.7988923,-0.9780025,-0.1791102
86,1.0650424,0.8988005,"('uninfluential', 'influential')",1.0650424,0.8988005,-0.1662419
87,0.2010547,0.24819484,"('unsuccessful', 'successful')",0.2010547,0.2481948,0.0471401
88,0.71314555,0.4318068,"('low', 'eminent')",0.7131456,0.4318068,-0.2813388
