,nrg_male,nrg_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5628216,-1.8334088,"('unsociable', 'sociable')",0.3480085,0.13286997,-0.589724,-0.84386635,-0.6015124,-0.8481351,-0.2466227
1,-1.9355344,-1.9299344,"('unfriendly', 'friendly')",0.23066564,0.024155349,1.219966,1.0896703,-0.1616342,-0.2720362,-0.110402
2,0.36363742,0.3626032,"('unlikable', 'likable')",1.2445316,1.1913941,0.8910599,0.99516505,0.8330763,0.8497208,0.0166445
3,-0.072563484,-0.00616855,"('repellent', 'pleasant')",0.18845613,0.2627207,0.46044806,0.4570341,0.1921136,0.2378621,0.0457485
4,-0.021164302,-0.09215994,"('disliked', 'liked')",0.3883716,0.1874967,-5.785916,-5.835338,-1.8062363,-1.9133337,-0.1070974
5,-0.8079666,-0.743621,"('distant', 'outgoing')",-0.54337,-0.53839433,-0.49750394,-0.38223106,-0.6162802,-0.5547488,0.0615314
6,-1.204727,-1.0872416,"('distant', 'open')",-1.220181,-1.2530687,-0.25921616,-0.12101621,-0.8947081,-0.8204422,0.0742659
7,-0.050022908,-0.072924316,"('insensitive', 'sensitive')",1.1072949,1.1141282,0.44870153,0.35890272,0.5019912,0.4667022,-0.035289
8,-1.3678297,-1.3738682,"('unaffectionate', 'affectionate')",-1.1004908,-1.2511656,0.037081543,0.023251707,-0.810413,-0.8672607,-0.0568477
9,-1.044783,-1.0945572,"('unaffectionate', 'caring')",0.056755215,-0.09933934,0.49287078,0.45840427,-0.1650523,-0.2451641,-0.0801118
10,-1.6613457,-1.8320655,"('unsympathetic', 'sympathetic')",0.030136347,-0.08893759,-0.46263757,-0.59874725,-0.697949,-0.8399168,-0.1419678
11,-0.21631557,-0.3064016,"('unhelpful', 'helpful')",0.99456334,0.9928627,2.0546963,2.043068,0.9443147,0.909843,-0.0344717
12,-0.14921854,-0.12505251,"('unsupportive', 'supportive')",0.69198954,0.6897579,-2.0712552,-2.0556366,-0.5094947,-0.4969771,0.0125176
13,-0.8905116,-1.0621635,"('impolite', 'polite')",0.4237135,0.42747447,-0.3903981,-0.49373,-0.2857321,-0.3761396,-0.0904075
14,-0.18069437,-0.27002612,"('antisocial', 'social')",1.2983065,1.3026097,-0.43860808,-0.626069,0.2263347,0.1355049,-0.0908298
15,0.23300914,0.09920168,"('boring', 'funny')",-0.20733014,-0.32834694,0.622128,0.5754228,0.2159357,0.1154259,-0.1005098
16,-0.02361424,-0.08992115,"('unpopular', 'popular')",-0.4056106,-0.55372924,0.67425036,0.6321797,0.0816752,-0.0038236,-0.0854988
17,-0.3642184,-0.2878583,"('nasty', 'nice')",-0.9766774,-0.8944118,-0.34502292,-0.30983716,-0.5619729,-0.4973691,0.0646038
18,-0.8861604,-0.7924348,"('disagreeable', 'welcoming')",-0.97077274,-0.985201,-0.6353223,-0.574895,-0.8307518,-0.784177,0.0465748
19,-0.5089615,-0.44793987,"('inhospitable', 'hospitable')",-1.2567648,-1.3004375,-0.19263646,-0.014903665,-0.6527876,-0.5877603,0.0650273
20,0.118040144,0.2465348,"('rough', 'thoughtful')",0.29442963,0.32091507,0.7201914,0.6613439,0.3775537,0.4095979,0.0320442
21,-0.33616662,-0.50243926,"('immoral', 'moral')",1.6401397,1.5221492,-0.30998302,-0.3888798,0.33133,0.2102767,-0.1210533
22,-0.85543954,-0.8969847,"('untrustworthy', 'trustworthy')",-0.7227224,-0.8988866,-1.1131037,-1.2045374,-0.8970885,-1.0001362,-0.1030477
23,-0.68896127,-0.83105963,"('insincere', 'sincere')",0.54430634,0.47570756,5.5531874,5.3772383,1.8028442,1.6739621,-0.1288821
24,-0.42619145,-0.45770174,"('dishonest', 'honest')",0.6524871,0.61094844,0.58667606,0.5082435,0.2709906,0.2204967,-0.0504939
25,-0.30727613,-0.31885546,"('egoistic', 'altruistic')",0.2939797,0.17380297,1.1309774,1.05729,0.3725603,0.3040792,-0.0684811
26,-0.8092202,-0.853411,"('hardhearted', 'benevolent')",0.50565445,0.39457905,1.1835933,1.0222678,0.2933425,0.187812,-0.1055305
27,-0.53907967,-0.3929025,"('hardhearted', 'softhearted')",0.09309155,0.18288687,1.0800383,1.057674,0.2113501,0.2825528,0.0712027
28,-0.64446783,-0.8621164,"('disloyal', 'loyal')",0.31577602,0.049337104,0.9324962,0.71714556,0.2012681,-0.0318779,-0.233146
29,0.10570379,0.11672038,"('unfair', 'fair')",-0.72520864,-0.6755412,-0.5239507,-0.6463616,-0.3811518,-0.4017275,-0.0205757
30,0.4148018,0.3162822,"('intolerant', 'tolerant')",1.6257724,1.5820085,1.2929554,1.2269049,1.1111765,1.0417318,-0.0694447
31,-0.75641066,-0.46206114,"('evil', 'good')",-1.8708502,-1.8723124,-1.5929884,-1.580334,-1.4067497,-1.3049025,0.1018472
32,-0.3884936,-0.5580587,"('unkind', 'kind')",0.59426165,0.5018943,1.0338361,0.8103819,0.4132014,0.2514058,-0.1617956
33,0.6139552,0.5237984,"('wrong', 'right')",0.5789976,0.48745358,-0.8227059,-0.87161136,0.1234156,0.0465469,-0.0768687
34,-0.24266215,-0.056862466,"('mean', 'honorable')",0.30648416,0.41652054,5.8015876,6.0190864,1.9551365,2.1262482,0.1711117
35,0.25999707,0.30583432,"('corrupt', 'incorrupt')",-1.3673652,-1.4487547,-0.3509893,-0.39023772,-0.4861192,-0.5110527,-0.0249335
36,-0.8578439,-0.7862492,"('hostile', 'amicable')",-1.4042928,-1.6344454,-0.14219785,-0.25220802,-0.8014448,-0.8909675,-0.0895227
37,-0.27297524,-0.31869262,"('fake', 'genuine')",0.11606912,0.0046228413,0.12812996,0.12784028,-0.0095921,-0.0620765,-0.0524844
38,-0.3366164,-0.41970724,"('untruthful', 'truthful')",0.29101938,0.19612712,0.035401415,0.08904873,-0.0033985,-0.0448438,-0.0414453
39,0.8945732,0.91133946,"('exploitative', 'cooperative')",0.19653462,0.3308866,-0.07132519,-0.1394751,0.3399276,0.3675837,0.0276561
40,-0.20203142,-0.23529194,"('stingy', 'generous')",0.009792202,-0.079806656,-1.8606956,-1.9863389,-0.6843116,-0.7671458,-0.0828342
41,-1.145314,-1.1031531,"('unforgiving', 'forgiving')",-0.30161297,-0.43396142,0.06741564,-0.05886645,-0.4598371,-0.5319937,-0.0721566
42,0.05074878,0.09584953,"('unreliable', 'reliable')",0.5282524,0.5535272,-2.773901,-2.6429508,-0.7316333,-0.6645247,0.0671086
43,-0.56671107,-0.5238235,"('irresponsible', 'responsible')",1.3823549,1.4475611,0.38309705,0.36564225,0.3995803,0.4297933,0.030213
44,0.16872807,0.17258652,"('prejudiced', 'unprejudiced')",-0.31458053,-0.23110032,-1.1562802,-1.1197964,-0.4340442,-0.3927701,0.0412741
45,-0.99083817,-1.0102907,"('incompetent', 'competent')",0.25403026,0.11865709,-0.11695074,-0.30409476,-0.2845862,-0.3985761,-0.1139899
46,-0.8232568,-0.86891174,"('uncompetitive', 'competitive')",0.8071062,0.82185495,-0.3438431,-0.37915328,-0.1199979,-0.14207,-0.0220721
47,0.09166873,0.22861587,"('stupid', 'smart')",1.1198056,1.1465546,5.26062,5.3450265,2.1573648,2.2400656,0.0827008
48,-0.6186815,-0.6805487,"('unintelligent', 'intelligent')",1.2115884,1.158995,0.45473275,0.40958175,0.3492132,0.2960093,-0.0532039
49,-0.41183862,-0.30833822,"('unable', 'able')",0.14066933,0.21012521,-0.039887585,0.15166585,-0.1036856,0.0178176,0.1215032
50,0.09404051,0.12079309,"('clumsy', 'skillful')",-0.014114764,-0.14724647,0.27827704,0.33659983,0.1194009,0.1033822,-0.0160187
51,-0.55523974,-0.85801613,"('uneducated', 'educated')",0.37601703,0.24876224,0.7775931,0.6248315,0.1994568,0.0051925,-0.1942643
52,-0.15131915,-0.34037617,"('irrational', 'rational')",-0.49844196,-0.7464645,-0.014632875,-0.1882368,-0.2214647,-0.4250258,-0.2035611
53,-0.8605493,-0.91639894,"('uncreative', 'creative')",0.76355684,0.6161517,0.71454406,0.6648098,0.2058505,0.1215209,-0.0843296
54,-0.690098,-0.8138429,"('incapable', 'capable')",-0.43020377,-0.5061101,0.81045,0.88432807,-0.1032839,-0.1452083,-0.0419244
55,-0.5033531,-0.5263944,"('incompetent', 'clever')",0.39286825,0.3222985,-0.010568485,-0.112001404,-0.0403511,-0.1053658,-0.0650147
56,0.48753667,0.3468097,"('impractical', 'practical')",1.7927265,1.7786757,0.1550951,0.09548348,0.8117861,0.740323,-0.0714631
