,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
14,0.30361474,0.33873123,"('antisocial', 'social')",-1.3352748,-1.4505112,0.14876291,0.11585884,-0.24824737,-0.19162288,-0.2827861,-0.296886,-0.0140999
15,0.122261584,0.011689454,"('boring', 'funny')",0.55703723,0.50171703,-0.48882437,-0.5541607,0.666264,0.6817276,0.2141846,0.1602433,-0.0539413
16,-0.7875299,-0.7566804,"('unpopular', 'popular')",0.45558706,0.5369181,-0.21472684,-0.17988107,0.30579337,0.34925318,-0.0602191,-0.0125976,0.0476215
17,0.28703693,0.32962438,"('nasty', 'nice')",0.89688474,0.9833308,0.5708111,0.59216297,-0.35039297,-0.28142846,0.351085,0.4059224,0.0548374
18,0.836861,0.8226128,"('disagreeable', 'welcoming')",0.94894105,1.0368359,0.02932991,-0.054056652,-0.50671625,-0.5846615,0.3271039,0.3051826,-0.0219213
19,-0.2593853,-0.33469617,"('inhospitable', 'hospitable')",0.6477716,0.67160606,-0.9061506,-0.9604002,-0.092176065,-0.15949476,-0.1524851,-0.1957463,-0.0432612
20,-0.14383501,-0.118746385,"('rough', 'thoughtful')",-0.79392534,-0.8270368,-0.5173405,-0.53718466,1.2777015,1.2617683,-0.0443498,-0.0552999,-0.0109501
21,-0.5387139,-0.59694755,"('immoral', 'moral')",-1.369756,-1.593295,-0.38982475,-0.38238353,-0.73751444,-0.70652825,-0.7589523,-0.8197886,-0.0608363
22,-0.76702434,-0.75454366,"('untrustworthy', 'trustworthy')",-1.4938804,-1.5637137,-0.26610646,-0.2868621,-0.95108634,-0.966137,-0.8695244,-0.8928141,-0.0232897
23,0.35165748,0.33526877,"('insincere', 'sincere')",-1.6199522,-1.7388242,-0.4167462,-0.52012813,5.7978597,5.6540966,1.0282047,0.9326032,-0.0956015
24,0.5219957,0.48084107,"('dishonest', 'honest')",-0.64997035,-0.80635375,-0.87864447,-0.8909255,1.13874,1.07288,0.0330302,-0.0358895,-0.0689197
25,1.2744906,1.3913202,"('egoistic', 'altruistic')",1.5071197,1.6133137,1.8973231,1.954062,1.4258475,1.4018227,1.5261952,1.5901296,0.0639344
26,1.8665495,1.7404331,"('hardhearted', 'benevolent')",1.7214345,1.6166416,1.169215,1.0730788,1.4915713,1.3875924,1.5621927,1.4544364,-0.1077563
27,0.6380412,0.6408637,"('hardhearted', 'softhearted')",-0.714412,-0.6114709,-0.4688159,-0.43186355,1.6328886,1.6023878,0.2719255,0.2999793,0.0280538
28,0.4269621,0.40916002,"('disloyal', 'loyal')",-0.5342402,-0.69133496,-0.6359883,-0.639388,0.7632719,0.6196227,0.0050014,-0.0754851,-0.0804865
29,0.5011287,0.47789082,"('unfair', 'fair')",0.39871523,0.31822145,-0.19556159,-0.27136594,-0.37445933,-0.54225874,0.0824558,-0.0043781,-0.0868339
30,-0.39096668,-0.48439607,"('intolerant', 'tolerant')",-1.2494991,-1.3929687,-0.65061224,-0.7432864,1.3567238,1.261709,-0.2335886,-0.3397356,-0.106147
31,0.34812313,0.38286644,"('evil', 'good')",1.2275504,1.36448,0.30567527,0.2705246,-0.87097347,-0.99115777,0.2525938,0.2566783,0.0040845
32,1.1659648,1.1406813,"('unkind', 'kind')",-0.521737,-0.57020754,0.33778468,0.3411257,0.88192475,0.767719,0.4659843,0.4198296,-0.0461547
33,1.0604609,0.9539634,"('wrong', 'right')",1.6888888,1.6929721,0.96840096,0.90584517,-0.43710306,-0.45446122,0.8201619,0.7745799,-0.045582
34,-0.49006313,-0.45492622,"('mean', 'honorable')",-0.03342942,0.008985683,0.10545971,0.1308809,5.9160576,5.9030886,1.3745062,1.3970072,0.022501
35,0.7210127,0.73429203,"('corrupt', 'incorrupt')",2.3159935,2.4824176,0.6833072,0.7170458,0.028181667,-0.093360946,0.9371238,0.9600986,0.0229748
36,0.5488049,0.5440306,"('hostile', 'amicable')",1.9891852,2.1183033,0.7439943,0.6052327,-0.08197424,-0.26083604,0.8000025,0.7516826,-0.0483199
37,0.093753174,0.10960638,"('fake', 'genuine')",-0.4268836,-0.5104092,-0.9291767,-1.0072031,0.58144337,0.5690041,-0.1702159,-0.2097505,-0.0395346
38,-0.03935369,-0.04949772,"('untruthful', 'truthful')",-0.5844741,-0.5941584,-0.19757563,-0.21709184,0.124616936,0.11194142,-0.1741966,-0.1872016,-0.013005
39,0.63402146,0.649576,"('exploitative', 'cooperative')",0.3678872,0.32938272,0.4540037,0.48135802,0.23100942,0.23748864,0.4217305,0.4244514,0.0027209
40,1.3415473,1.3510958,"('stingy', 'generous')",0.18396705,0.24455062,0.69002897,0.674162,-1.121206,-1.1230277,0.2735843,0.2866952,0.0131109
41,0.683501,0.6864761,"('unforgiving', 'forgiving')",-0.2692499,-0.3260294,0.5646499,0.43279234,0.1682473,0.018552268,0.2867871,0.2029478,-0.0838393
42,0.57579446,0.62498623,"('unreliable', 'reliable')",-1.066645,-0.98970824,-0.3804638,-0.40719327,-2.6942697,-2.585081,-0.891396,-0.8392491,0.0521469
43,-0.74680424,-0.8183567,"('irresponsible', 'responsible')",-2.458603,-2.5328803,-1.9966289,-2.0501094,0.38483164,0.32405075,-1.2043011,-1.2693238,-0.0650227
44,-2.1602201,-2.0930538,"('prejudiced', 'unprejudiced')",-0.7803857,-0.6238398,-0.38765278,-0.32027796,-1.5930368,-1.5375917,-1.2303239,-1.1436908,0.0866331
45,-1.0461237,-1.0490607,"('incompetent', 'competent')",-2.6773267,-2.7868602,-1.4395007,-1.4704673,-0.036832627,-0.13219938,-1.299946,-1.3596468,-0.0597008
46,-0.8601971,-0.882529,"('uncompetitive', 'competitive')",-2.4150755,-2.553691,-0.4371273,-0.41182223,-0.9677502,-0.9682002,-1.1700375,-1.2040606,-0.0340231
47,-0.6156164,-0.6034486,"('stupid', 'smart')",0.11913396,0.12424438,0.7566617,0.7342838,5.659263,5.5713353,1.4798605,1.4566038,-0.0232567
48,0.084100276,-0.034727275,"('unintelligent', 'intelligent')",-0.8946806,-1.1048685,-0.52493477,-0.6196876,0.5746754,0.5178932,-0.1902099,-0.3103475,-0.1201376
49,-0.9431088,-0.9386223,"('unable', 'able')",-1.0559367,-0.9925971,-1.2578863,-1.1795212,-0.44185442,-0.29863635,-0.9246966,-0.8523443,0.0723523
50,-0.28312927,-0.21656285,"('clumsy', 'skillful')",0.016131153,0.07824453,-0.9282998,-0.97404665,-0.07023605,-0.0926869,-0.3163835,-0.301263,0.0151205
51,-0.165768,-0.23864217,"('uneducated', 'educated')",-0.18508807,-0.40350926,-0.05629417,-0.17512572,0.6132189,0.53317714,0.0515172,-0.071025,-0.1225422
52,0.60919744,0.48518723,"('irrational', 'rational')",1.0561467,0.9591612,-0.06768532,-0.1933238,-0.3517014,-0.44530445,0.3114894,0.20143,-0.1100594
53,0.62974715,0.63298804,"('uncreative', 'creative')",-0.021470368,0.005633943,-0.4023544,-0.41310078,0.8362229,0.78357357,0.2605363,0.2522737,-0.0082626
54,-0.14718631,-0.18767357,"('incapable', 'capable')",0.047746636,0.044139884,-1.1424823,-1.1118684,0.8724612,0.88782644,-0.0923652,-0.0918939,0.0004713
55,-0.5182553,-0.529986,"('incompetent', 'clever')",-2.7203567,-2.8934016,-0.638929,-0.6081594,0.14778543,0.13874085,-0.9324389,-0.9732016,-0.0407627
56,0.4576292,0.38139802,"('impractical', 'practical')",-1.2066644,-1.3035728,-0.0037006363,-0.053736776,-0.074338935,-0.11262652,-0.2067687,-0.2721345,-0.0653658
57,-0.776103,-0.80963236,"('unimaginative', 'imaginative')",-1.204851,-1.2916421,-1.312818,-1.3759555,-2.5093875,-2.5588944,-1.4507899,-1.5090311,-0.0582412
58,0.3977086,0.36640027,"('undiscriminating', 'discriminating')",-0.28911442,-0.35643762,-0.24115244,-0.3471406,0.06461011,-0.029269319,-0.016987,-0.0916118,-0.0746248
59,0.12501943,0.09343986,"('foolish', 'wise')",1.1713486,1.2217118,-0.5019342,-0.48281989,0.1717386,0.15829536,0.2415431,0.2476568,0.0061137
60,-0.24705829,-0.19053806,"('inefficient', 'efficient')",-1.7095325,-1.8064331,0.38603458,0.44693038,0.2883299,0.36897883,-0.3205566,-0.2952655,0.0252911
61,0.85198957,0.775181,"('illogical', 'logical')",-1.0364934,-1.1815679,-0.14111583,-0.17597319,0.14930744,0.030864686,-0.0440781,-0.1378739,-0.0937958
62,-0.11413908,-0.13455811,"('incompetent', 'brilliant')",-1.3911835,-1.404839,0.10761868,0.16666359,0.3280405,0.44188133,-0.2674159,-0.2327131,0.0347028
63,0.4243017,0.4925555,"('unperceptive', 'insightful')",-0.92332035,-0.96775174,0.23951793,0.20938212,1.1079341,1.161241,0.2121083,0.2238567,0.0117484
64,-0.5785806,-0.67274916,"('shy', 'confident')",-1.3394127,-1.4771284,-0.42315918,-0.4713114,-6.81465,-6.7500687,-2.2889507,-2.3428144,-0.0538637
65,-0.12110014,-0.14188908,"('insecure', 'secure')",-1.7190005,-1.9164602,0.052083716,0.03088298,-0.43668932,-0.4137998,-0.5561765,-0.6103165,-0.05414
66,-0.02685219,0.005392432,"('inactive', 'active')",0.7279029,0.8101835,0.30575353,0.28878063,1.1856829,1.17677,0.5481218,0.5702816,0.0221598
67,0.6394036,0.5142224,"('doubtful', 'determined')",-0.305364,-0.4339956,-0.51979506,-0.5842616,-0.16768952,-0.16755952,-0.0883612,-0.1678986,-0.0795374
68,-0.85877025,-0.9569271,"('dependent', 'independent')",-1.8662112,-2.0918787,-1.2544798,-1.363764,-0.35667694,-0.43202928,-1.0840346,-1.2111498,-0.1271152
69,-0.15035248,-0.08509636,"('lazy', 'industrious')",1.9464732,2.098292,0.92323357,0.9275296,-0.35430327,-0.3086859,0.5912628,0.6580099,0.0667471
70,-1.1025734,-1.0726027,"('lethargic', 'energetic')",-1.8355668,-1.9609035,-1.3007224,-1.3114647,0.64271206,0.64554596,-0.8990376,-0.9248563,-0.0258187
71,0.85006934,0.86676997,"('diffident', 'self-confident')",1.2094818,1.3571451,0.96861553,1.0530751,0.4822971,0.44233507,0.877616,0.9298313,0.0522153
72,1.1643952,1.1954939,"('unambitious', 'ambitious')",0.30106646,0.30732462,-0.22001128,-0.2117465,-0.6442056,-0.5785207,0.1503112,0.1781379,0.0278267
73,0.65709877,0.61436975,"('helpless', 'self-reliant')",1.4678129,1.5151464,-0.53491646,-0.5563864,-3.354443,-3.26241,-0.4411119,-0.4223201,0.0187918
74,1.4620903,1.4768097,"('undedicated', 'dedicated')",-0.037206907,-0.05511779,0.124040656,0.1129402,0.09542209,0.034515116,0.4110865,0.3922868,-0.0187997
75,-0.68902254,-0.6637328,"('meek', 'impulsive')",1.7045377,1.8584379,0.03833004,0.09797562,-0.20411135,-0.14995956,0.2124335,0.2856803,0.0732468
76,-0.28827196,-0.17844191,"('anxious', 'daring')",-1.5006391,-1.4359862,-0.6439368,-0.54351866,0.5691368,0.71252537,-0.4659278,-0.3613553,0.1045725
77,-0.84494025,-0.8310601,"('unmotivated', 'motivated')",-1.0791777,-1.0819072,0.09955265,0.14539005,-0.99448436,-0.9222984,-0.7047625,-0.6724689,0.0322936
78,-0.06286543,0.08543216,"('nonresilient', 'resilient')",-0.49941272,-0.35523218,0.36392182,0.44705492,0.22979802,0.36548445,0.0078604,0.1356848,0.1278244
79,0.18231505,0.14069946,"('wavering', 'unwavering')",1.1095029,1.1749333,-0.6394573,-0.69014364,0.078774944,0.05034393,0.1827839,0.1689583,-0.0138256
80,0.22058253,0.2922352,"('dominated', 'dominating')",-1.0243115,-1.0052179,0.8425808,0.9932939,-0.7731514,-0.59365124,-0.1835749,-0.078335,0.1052399
81,-1.3742881,-1.4347878,"('submissive', 'aggressive')",-1.8510484,-2.1088688,-0.6139332,-0.6224413,-0.44182736,-0.38669413,-1.0702742,-1.1381979,-0.0679237
82,-0.9856818,-0.9915294,"('poor', 'rich')",-0.73146623,-0.75273055,0.00931614,-0.01694585,5.950438,5.9221563,1.0606515,1.0402377,-0.0204138
83,0.3072982,0.2507282,"('powerless', 'powerful')",0.16671467,0.087472424,0.04882559,0.0135440305,-1.0692303,-1.1363521,-0.136598,-0.1961519,-0.0595539
84,0.60692656,0.49648008,"('inferior', 'superior')",-0.6310103,-0.7418985,-1.1649193,-1.2001247,0.68129545,0.6201722,-0.1269269,-0.2063427,-0.0794158
85,1.4886136,1.5281333,"('insignificant', 'prestigious')",1.836329,1.998484,0.30513704,0.3419897,0.32096753,0.2909849,0.9877618,1.039898,0.0521362
86,0.415966,0.21156114,"('uninfluential', 'influential')",-0.9083255,-1.2422435,-0.7990187,-0.92242503,-0.031517163,-0.16313268,-0.3307238,-0.52906,-0.1983362
87,-0.6301745,-0.6360419,"('unsuccessful', 'successful')",-0.6049409,-0.63339084,0.15567972,0.2597954,0.50282085,0.652235,-0.1441537,-0.0893506,0.0548031
88,-0.35731056,-0.4561483,"('low', 'eminent')",-0.22528487,-0.37441945,-0.27348882,-0.41542223,0.08649025,0.0048574787,-0.1923985,-0.3102831,-0.1178846
