,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7744664,-0.86546457,"('unsociable', 'sociable')",0.1483871,0.08167063,-0.5492764,-0.6605305,-0.3917852,-0.4814415,-0.0896563
1,-1.3965213,-1.6719985,"('unfriendly', 'friendly')",-0.4336953,-0.73274153,1.756508,1.5748421,-0.0245696,-0.2766327,-0.2520631
2,0.36951205,0.3964311,"('unlikable', 'likable')",0.48560575,0.5060498,0.5857304,0.6705476,0.4802827,0.5243429,0.0440602
3,-1.0604293,-1.0136943,"('repellent', 'pleasant')",-0.07952405,-0.060365587,0.13492055,0.13636856,-0.3350109,-0.3125638,0.0224471
4,0.22275437,0.0865478,"('disliked', 'liked')",-0.40585893,-0.5565854,-5.7079167,-5.811988,-1.9636738,-2.0940084,-0.1303346
5,-0.86119336,-0.9568886,"('distant', 'outgoing')",-0.83432215,-0.9415406,0.13903204,0.12094118,-0.5188278,-0.592496,-0.0736682
6,-0.6169062,-0.72891057,"('distant', 'open')",-0.9302052,-1.1020782,0.771077,0.70642805,-0.2586782,-0.3748536,-0.1161754
7,-0.77479106,-0.7230092,"('insensitive', 'sensitive')",-0.31944966,-0.2553415,0.3694732,0.36058137,-0.2415891,-0.2059231,0.035666
8,-0.30233702,-0.44100344,"('unaffectionate', 'affectionate')",0.22077292,0.11496977,0.9329231,0.7516821,0.2837863,0.1418828,-0.1419035
9,-0.8736863,-1.0318221,"('unaffectionate', 'caring')",0.34797356,0.25849184,1.0265679,0.94013953,0.1669517,0.0556031,-0.1113486
10,-1.6182704,-1.6227179,"('unsympathetic', 'sympathetic')",-0.806591,-0.7808777,-0.69343543,-0.71170664,-1.0394323,-1.038434,0.0009983
11,-1.1756179,-1.1730949,"('unhelpful', 'helpful')",0.1463624,0.24041088,1.1621547,1.2784499,0.0442997,0.1152553,0.0709556
12,-0.24667408,-0.3016009,"('unsupportive', 'supportive')",-0.084410995,-0.011468608,-2.0042388,-2.022401,-0.7784413,-0.7784902,-4.89e-05
13,-1.1863644,-1.1167531,"('impolite', 'polite')",-0.94614667,-0.89321846,-0.62470424,-0.6459963,-0.9190718,-0.8853227,0.0337491
14,-0.27228633,-0.22995532,"('antisocial', 'social')",0.65143204,0.72862846,-0.76710206,-0.7970824,-0.1293188,-0.0994698,0.029849
15,0.3784242,0.30814046,"('boring', 'funny')",-0.10486343,-0.15937509,0.5850485,0.5847772,0.2862031,0.2445142,-0.0416889
16,0.044783466,-0.01615383,"('unpopular', 'popular')",0.21689059,0.11971633,1.0498563,1.0003309,0.4371768,0.3679645,-0.0692123
17,-0.3419779,-0.3555733,"('nasty', 'nice')",-0.41415584,-0.38444903,-0.27182874,-0.17808507,-0.3426541,-0.3060358,0.0366183
18,0.52496374,0.48503593,"('disagreeable', 'welcoming')",0.11603393,0.11072088,-0.19086406,-0.27881187,0.1500445,0.1056483,-0.0443962
19,-1.3336995,-1.3822995,"('inhospitable', 'hospitable')",-0.92194396,-0.99913424,-0.05600927,0.05444532,-0.7705509,-0.7756628,-0.0051119
20,0.38955584,0.39692914,"('rough', 'thoughtful')",1.6249434,1.6659607,1.203835,1.139969,1.0727781,1.0676196,-0.0051585
21,-0.4839178,-0.45961565,"('immoral', 'moral')",0.43590295,0.47474274,-0.9316272,-0.84006447,-0.3265473,-0.2749791,0.0515682
22,-0.5848793,-0.62415695,"('untrustworthy', 'trustworthy')",0.14209926,0.077814944,-1.0271616,-1.08283,-0.4899805,-0.5430573,-0.0530768
23,-1.1683553,-1.2398268,"('insincere', 'sincere')",-0.51494795,-0.5591459,4.8203015,4.7318482,1.0456661,0.9776252,-0.0680409
24,-0.4075056,-0.43619004,"('dishonest', 'honest')",-0.8514521,-0.8704278,0.32204154,0.22319792,-0.3123054,-0.36114,-0.0488346
25,-0.14189254,-0.18204552,"('egoistic', 'altruistic')",1.192047,1.0923828,1.6016159,1.5536202,0.8839235,0.8213192,-0.0626043
26,0.30595648,0.15158363,"('hardhearted', 'benevolent')",0.7098064,0.60646385,1.5322785,1.4165007,0.8493471,0.7248494,-0.1244977
27,-0.6167178,-0.63582283,"('hardhearted', 'softhearted')",-0.0034187585,0.0048293155,1.7174562,1.5401583,0.3657732,0.3030549,-0.0627183
28,-0.55741245,-0.7019855,"('disloyal', 'loyal')",0.5425381,0.39198107,0.6819208,0.57188034,0.2223488,0.087292,-0.1350568
29,0.15400091,0.07115636,"('unfair', 'fair')",0.051688444,0.03690046,-0.27863646,-0.4118791,-0.0243157,-0.1012741,-0.0769584
30,-0.6429242,-0.6704827,"('intolerant', 'tolerant')",0.5009016,0.44178462,0.76845527,0.72599125,0.2088109,0.1657644,-0.0430465
31,-0.719541,-0.7764098,"('evil', 'good')",-0.33089992,-0.4520843,-0.1801261,-0.29098552,-0.410189,-0.5064933,-0.0963043
32,-1.1874992,-1.1997538,"('unkind', 'kind')",0.25979567,0.2830262,0.35945374,0.1868562,-0.1894166,-0.2432904,-0.0538738
33,0.74873704,0.61287975,"('wrong', 'right')",0.08805048,-0.014746007,-0.034381613,-0.14078335,0.2674686,0.1524501,-0.1150185
34,-0.28686902,-0.1658032,"('mean', 'honorable')",0.17431606,0.24632648,5.758932,5.9216623,1.8821263,2.0007286,0.1186023
35,0.4984696,0.40294707,"('corrupt', 'incorrupt')",-0.09675646,-0.20613153,0.42235437,0.26599056,0.2746892,0.1542687,-0.1204205
36,-0.08567984,-0.2543736,"('hostile', 'amicable')",-0.71967715,-0.9450213,0.8521712,0.63996786,0.0156047,-0.1864757,-0.2020804
37,-0.15735593,-0.1573298,"('fake', 'genuine')",0.0529678,0.084205166,0.31376284,0.27984667,0.0697916,0.0689073,-0.0008843
38,-1.7193365,-1.7927499,"('untruthful', 'truthful')",-0.5911547,-0.66105974,-0.31755954,-0.28548235,-0.8760169,-0.9130974,-0.0370805
39,0.64032495,0.7416089,"('exploitative', 'cooperative')",0.4942675,0.59962326,0.24315281,0.25638112,0.4592484,0.5325378,0.0732894
40,0.6477053,0.5900433,"('stingy', 'generous')",0.32555592,0.3057232,-0.9832563,-1.1664283,-0.0033317,-0.0902206,-0.0868889
41,0.04592976,-0.06618731,"('unforgiving', 'forgiving')",-0.31646982,-0.3139719,0.15162738,0.002732519,-0.0396376,-0.1258089,-0.0861713
42,-0.3677105,-0.30324507,"('unreliable', 'reliable')",-0.37178177,-0.20323879,-2.7660184,-2.6970575,-1.1685036,-1.0678471,0.1006565
43,-1.2374288,-1.179002,"('irresponsible', 'responsible')",-0.65529394,-0.5323881,-0.22604583,-0.22806963,-0.7062562,-0.6464866,0.0597696
44,0.20309806,0.2936781,"('prejudiced', 'unprejudiced')",-0.46913028,-0.375371,-1.1374924,-1.1036777,-0.4678415,-0.3951236,0.0727179
45,-0.74496996,-0.841829,"('incompetent', 'competent')",0.2830243,0.18210277,-0.24684043,-0.334915,-0.236262,-0.3315471,-0.0952851
46,-0.42052191,-0.39371145,"('uncompetitive', 'competitive')",-0.49897692,-0.38171422,-0.9012546,-0.9429558,-0.6069178,-0.5727938,0.034124
