,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.07922,-1.0413221,"('unsociable', 'sociable')",0.080718815,0.008187439,-0.77158237,-0.8617302,-0.5900279,-0.6316216,-0.0415937
1,0.4247963,0.47626582,"('unfriendly', 'friendly')",-0.3301882,-0.4482879,1.9968554,1.8141599,0.6971545,0.6140459,-0.0831086
2,0.20597911,0.28813964,"('unlikable', 'likable')",1.2872463,1.3559562,0.6620522,0.8101657,0.7184259,0.8180872,0.0996613
3,-1.7704725,-1.5904398,"('repellent', 'pleasant')",-0.21842824,-0.13341427,0.066624805,0.16095531,-0.6407587,-0.5209663,0.1197924
4,0.7896293,0.8280492,"('disliked', 'liked')",0.07409438,0.06614942,-6.503208,-6.6127443,-1.8798281,-1.906182,-0.0263539
5,1.6297238,1.610555,"('distant', 'outgoing')",0.008456409,0.015190646,0.29463997,0.28156227,0.6442734,0.6357693,-0.0085041
6,1.4458717,1.4275167,"('distant', 'open')",0.091909654,0.039939925,0.99182475,0.9162297,0.843202,0.7945621,-0.0486399
7,-1.2196919,-1.0827498,"('insensitive', 'sensitive')",-1.043859,-0.98723125,0.03760922,0.08463212,-0.7419806,-0.661783,0.0801976
8,0.42333442,0.37462673,"('unaffectionate', 'affectionate')",-0.17356001,-0.32691044,0.8715951,0.75429666,0.3737898,0.2673376,-0.1064522
9,0.03023275,0.035625443,"('unaffectionate', 'caring')",0.04615,-0.0144298,1.0377917,1.0033952,0.3713915,0.3415303,-0.0298612
10,-2.5111096,-2.4202564,"('unsympathetic', 'sympathetic')",-1.2475898,-1.1590282,-1.1270194,-1.1412014,-1.6285729,-1.5734954,0.0550775
11,-1.9900583,-1.8899556,"('unhelpful', 'helpful')",-0.33387095,-0.23621328,0.9123642,1.0075368,-0.4705217,-0.3728774,0.0976443
12,-0.62357914,-0.4506721,"('unsupportive', 'supportive')",-0.3517326,-0.15165855,-2.4149704,-2.3818576,-1.1300941,-0.9947294,0.1353647
13,-0.44949913,-0.44714418,"('impolite', 'polite')",0.63352394,0.6276451,-0.7556831,-0.6986155,-0.1905528,-0.1727049,0.0178479
14,-2.0193443,-1.8897867,"('antisocial', 'social')",0.31439465,0.3277599,-1.0434874,-1.0166253,-0.9161456,-0.8595507,0.0565949
15,0.49600887,0.35594404,"('boring', 'funny')",-0.16826876,-0.30846375,0.544138,0.48671955,0.290626,0.1780666,-0.1125594
16,1.6000654,1.5985396,"('unpopular', 'popular')",0.86660224,0.82117945,1.212156,1.1223468,1.2262746,1.1806885,-0.0455861
17,-0.21296789,-0.1483023,"('nasty', 'nice')",-1.0587476,-1.0175748,-0.60241914,-0.5516792,-0.6247116,-0.5725187,0.0521929
18,0.16615027,0.23852952,"('disagreeable', 'welcoming')",0.5892614,0.68264586,-0.3672579,-0.39973238,0.1293846,0.1738143,0.0444297
19,0.76211107,0.75441056,"('inhospitable', 'hospitable')",-0.5053534,-0.51531136,0.05171813,0.13083419,0.1028253,0.1233111,0.0204858
20,0.41652438,0.47375238,"('rough', 'thoughtful')",0.7450728,0.7339419,1.2253972,1.1246723,0.7956648,0.7774555,-0.0182093
21,-1.7555696,-1.704655,"('immoral', 'moral')",-0.33429953,-0.30634525,-1.2120601,-1.1634336,-1.100643,-1.0581446,0.0424984
22,-1.2013717,-1.1517073,"('untrustworthy', 'trustworthy')",-0.9185924,-0.90842944,-1.3595529,-1.4183873,-1.159839,-1.1595081,0.0003309
23,-1.5257202,-1.459172,"('insincere', 'sincere')",-0.8673769,-0.8437691,5.05896,4.9869533,0.8886209,0.8946707,0.0060498
24,-1.2209717,-1.228482,"('dishonest', 'honest')",-1.0242823,-1.0735265,0.48325938,0.4376258,-0.5873315,-0.621461,-0.0341295
25,1.1843098,1.1573775,"('egoistic', 'altruistic')",0.7904849,0.72773886,1.8422134,1.7707082,1.272336,1.2186082,-0.0537278
26,0.3426481,0.31348258,"('hardhearted', 'benevolent')",0.56458175,0.53959686,1.7449807,1.631715,0.8840702,0.8282649,-0.0558053
27,0.19998243,0.14880818,"('hardhearted', 'softhearted')",-0.33005393,-0.43247408,1.2346405,1.0936552,0.3681897,0.2699964,-0.0981933
28,-0.9675919,-0.9790755,"('disloyal', 'loyal')",-0.4196343,-0.49446017,0.700732,0.6056896,-0.2288314,-0.289282,-0.0604506
29,0.62575126,0.64247394,"('unfair', 'fair')",-0.5776653,-0.64202327,-0.3566282,-0.47119212,-0.1028474,-0.1569138,-0.0540664
30,-1.1707733,-1.0907316,"('intolerant', 'tolerant')",-0.5212129,-0.51332676,0.54389906,0.56243974,-0.3826957,-0.3472062,0.0354895
31,0.39054778,0.47094208,"('evil', 'good')",-0.81744176,-0.8543416,-0.4177618,-0.5397119,-0.2815519,-0.3077038,-0.0261519
32,-0.71355724,-0.74107015,"('unkind', 'kind')",-1.1573974,-1.203659,0.36608332,0.22730762,-0.5016238,-0.5724738,-0.07085
33,1.5743029,1.5111934,"('wrong', 'right')",0.7496304,0.671777,0.06990057,0.0134243,0.7979446,0.7321316,-0.065813
34,-0.19322503,-0.09197608,"('mean', 'honorable')",0.113537244,0.22381243,5.726317,5.8605723,1.8822098,1.9974696,0.1152598
35,1.9434394,1.7649043,"('corrupt', 'incorrupt')",-0.004942542,-0.2049008,0.55891967,0.36708784,0.8324722,0.6423638,-0.1901084
