,drake_male,drake_female,tuple,average_male,average_female,female-male
0,-0.15055048,-0.25379452,"('unsociable', 'sociable')",-0.1505505,-0.2537945,-0.103244
1,1.5908073,1.5275317,"('unfriendly', 'friendly')",1.5908073,1.5275317,-0.0632756
2,0.7354021,0.858426,"('unlikable', 'likable')",0.7354021,0.858426,0.1230239
3,0.52600366,0.47633746,"('repellent', 'pleasant')",0.5260037,0.4763375,-0.0496662
4,-7.221617,-7.0617623,"('disliked', 'liked')",-7.2216172,-7.0617623,0.1598549
5,0.2214573,0.3587159,"('distant', 'outgoing')",0.2214573,0.3587159,0.1372586
6,0.53648114,0.6661435,"('distant', 'open')",0.5364811,0.6661435,0.1296624
7,0.53682613,0.52779734,"('insensitive', 'sensitive')",0.5368261,0.5277973,-0.0090288
8,1.2902479,1.3306272,"('unaffectionate', 'affectionate')",1.2902479,1.3306272,0.0403793
9,1.8629435,1.9703317,"('unaffectionate', 'caring')",1.8629435,1.9703317,0.1073882
10,0.87336934,0.8722241,"('unsympathetic', 'sympathetic')",0.8733693,0.8722241,-0.0011452
11,2.0268831,2.0598738,"('unhelpful', 'helpful')",2.0268831,2.0598738,0.0329907
12,-1.6278412,-1.5679637,"('unsupportive', 'supportive')",-1.6278412,-1.5679637,0.0598775
13,0.17070168,0.09936535,"('impolite', 'polite')",0.1707017,0.0993654,-0.0713363
14,-0.6733252,-0.80988014,"('antisocial', 'social')",-0.6733252,-0.8098801,-0.1365549
15,0.6708922,0.6953584,"('boring', 'funny')",0.6708922,0.6953584,0.0244662
16,-0.09021767,-0.06939288,"('unpopular', 'popular')",-0.0902177,-0.0693929,0.0208248
17,-0.12394187,-0.092610285,"('nasty', 'nice')",-0.1239419,-0.0926103,0.0313316
18,-0.52374005,-0.6870883,"('disagreeable', 'welcoming')",-0.5237401,-0.6870883,-0.1633482
19,-0.28588948,-0.10438195,"('inhospitable', 'hospitable')",-0.2858895,-0.1043819,0.1815076
20,0.65674865,0.47949928,"('rough', 'thoughtful')",0.6567487,0.4794993,-0.1772494
21,-0.12376704,-0.05812085,"('immoral', 'moral')",-0.123767,-0.0581209,0.0656461
22,-0.31844065,-0.29547167,"('untrustworthy', 'trustworthy')",-0.3184406,-0.2954717,0.0229689
23,6.551877,6.4621153,"('insincere', 'sincere')",6.551877,6.4621153,-0.0897617
24,1.9010231,1.9284458,"('dishonest', 'honest')",1.9010231,1.9284458,0.0274227
25,0.5920913,0.4751585,"('egoistic', 'altruistic')",0.5920913,0.4751585,-0.1169328
26,0.46922764,0.44860005,"('hardhearted', 'benevolent')",0.4692276,0.4486001,-0.0206275
27,1.430431,1.1887132,"('hardhearted', 'softhearted')",1.430431,1.1887132,-0.2417178
28,1.1786385,1.1647776,"('disloyal', 'loyal')",1.1786385,1.1647776,-0.0138609
29,-0.679057,-0.71119595,"('unfair', 'fair')",-0.679057,-0.7111959,-0.0321389
30,0.7750075,0.7165758,"('intolerant', 'tolerant')",0.7750075,0.7165758,-0.0584317
31,-1.3560733,-1.2430235,"('evil', 'good')",-1.3560733,-1.2430235,0.1130498
32,1.0620047,1.0651032,"('unkind', 'kind')",1.0620047,1.0651032,0.0030985
33,0.046507932,0.11728244,"('wrong', 'right')",0.0465079,0.1172824,0.0707745
34,4.905574,5.008329,"('mean', 'honorable')",4.9055738,5.0083289,0.1027551
35,-0.7454436,-0.76317084,"('corrupt', 'incorrupt')",-0.7454436,-0.7631708,-0.0177272
36,-0.51960796,-0.47672737,"('hostile', 'amicable')",-0.519608,-0.4767274,0.0428806
37,0.6062713,0.6571517,"('fake', 'genuine')",0.6062713,0.6571517,0.0508804
38,0.15327379,0.26846194,"('untruthful', 'truthful')",0.1532738,0.2684619,0.1151881
39,-0.1411509,-0.13697429,"('exploitative', 'cooperative')",-0.1411509,-0.1369743,0.0041766
40,-1.7520416,-2.0040233,"('stingy', 'generous')",-1.7520416,-2.0040233,-0.2519817
41,-0.15752186,-0.07845848,"('unforgiving', 'forgiving')",-0.1575219,-0.0784585,0.0790634
42,-2.1531549,-2.1661096,"('unreliable', 'reliable')",-2.1531549,-2.1661096,-0.0129547
43,1.1580362,1.083064,"('irresponsible', 'responsible')",1.1580362,1.083064,-0.0749722
44,-1.4016311,-1.4385386,"('prejudiced', 'unprejudiced')",-1.4016311,-1.4385386,-0.0369075
45,0.16717045,0.2026006,"('incompetent', 'competent')",0.1671705,0.2026006,0.0354301
46,-0.63817495,-0.77328306,"('uncompetitive', 'competitive')",-0.638175,-0.7732831,-0.1351081
47,5.5892787,5.7784147,"('stupid', 'smart')",5.5892787,5.7784147,0.189136
48,1.1449804,0.9631445,"('unintelligent', 'intelligent')",1.1449804,0.9631445,-0.1818359
49,0.5454224,0.71179235,"('unable', 'able')",0.5454224,0.7117923,0.1663699
50,0.38132718,0.32990515,"('clumsy', 'skillful')",0.3813272,0.3299052,-0.051422
51,0.49828684,0.48932785,"('uneducated', 'educated')",0.4982868,0.4893278,-0.008959
52,-0.18020114,-0.11090101,"('irrational', 'rational')",-0.1802011,-0.110901,0.0693001
53,0.45585653,0.409067,"('uncreative', 'creative')",0.4558565,0.409067,-0.0467895
54,1.5038692,1.7590299,"('incapable', 'capable')",1.5038692,1.7590299,0.2551607
55,0.598547,0.4308466,"('incompetent', 'clever')",0.598547,0.4308466,-0.1677004
56,0.55909944,0.5732807,"('impractical', 'practical')",0.5590994,0.5732807,0.0141813
