,bio_male,bio_female,tuple,techne_male,techne_female,corp_male,corp_female,average_male,average_female,female-male
0,0.28330824,0.10651652,"('unsociable', 'sociable')",-0.026552694,-0.113512516,-0.057611212,-0.2791333,0.0663814,-0.0953764,-0.1617578
1,-0.33843625,-0.431012,"('unfriendly', 'friendly')",-1.8068589,-1.9440477,0.7738128,0.7520495,-0.4571608,-0.5410034,-0.0838426
2,0.99821687,0.91305196,"('unlikable', 'likable')",1.0555087,0.9903357,1.240571,1.2614924,1.0980989,1.05496,-0.0431389
3,-1.3020595,-1.2688835,"('repellent', 'pleasant')",-0.41288286,-0.35960993,1.2203392,1.1381809,-0.1648678,-0.1634375,0.0014303
4,-0.27316067,-0.28038847,"('disliked', 'liked')",-0.03362181,-0.055089876,-6.334195,-6.42656,-2.2136593,-2.2540127,-0.0403534
5,-0.37049106,-0.32022274,"('distant', 'outgoing')",-1.5491867,-1.5205184,-1.1010184,-0.890114,-1.0068987,-0.9102851,0.0966136
6,-0.75033045,-0.7419926,"('distant', 'open')",-1.9970921,-1.984023,-1.4449509,-1.231673,-1.3974579,-1.3192295,0.0782284
7,-0.4756597,-0.5484655,"('insensitive', 'sensitive')",-0.70982194,-0.68804234,0.29522774,0.24017043,-0.2967513,-0.3321125,-0.0353612
8,-0.05559002,-0.120413475,"('unaffectionate', 'affectionate')",-1.3976794,-1.5143508,0.040302455,0.096414894,-0.470989,-0.5127831,-0.0417941
9,0.4633561,0.409784,"('unaffectionate', 'caring')",-1.6375499,-1.7142848,0.7760239,0.86333704,-0.1327233,-0.1470546,-0.0143313
10,-0.9891817,-1.1910944,"('unsympathetic', 'sympathetic')",-1.0228024,-1.081421,-0.40246165,-0.45150694,-0.8048153,-0.9080074,-0.1031921
11,0.32775426,0.27457792,"('unhelpful', 'helpful')",0.8099816,0.73673904,2.2324092,2.248793,1.1233817,1.0867033,-0.0366784
12,0.99947417,0.9710359,"('unsupportive', 'supportive')",-0.47310856,-0.44809026,-2.158328,-2.14899,-0.5439875,-0.5420148,0.0019727
13,0.07984615,-0.0057452787,"('impolite', 'polite')",-0.0007101074,0.007996641,-0.5246588,-0.5579619,-0.1485076,-0.1852368,-0.0367292
14,0.500852,0.4713154,"('antisocial', 'social')",1.1123205,1.1255932,0.54027283,0.2979755,0.7178151,0.631628,-0.0861871
15,0.26317754,0.16151379,"('boring', 'funny')",0.6244262,0.47875068,0.32342038,0.25406507,0.4036747,0.2981098,-0.1055649
16,-0.07501039,-0.1514017,"('unpopular', 'popular')",-0.37268794,-0.49476302,0.7036531,0.5718194,0.0853183,-0.0247818,-0.1101001
17,0.24688609,0.2243894,"('nasty', 'nice')",-0.24361862,-0.24329238,-0.33811268,-0.3424273,-0.1116151,-0.1204434,-0.0088283
18,0.2951863,0.20196667,"('disagreeable', 'welcoming')",-0.8886141,-0.85898024,-0.54434913,-0.6163789,-0.379259,-0.4244641,-0.0452051
19,-0.9837554,-1.0826738,"('inhospitable', 'hospitable')",-0.8296077,-0.9327382,-0.8123735,-0.6583005,-0.8752456,-0.8912374,-0.0159918
20,0.45370185,0.44466844,"('rough', 'thoughtful')",0.84528196,0.90435946,0.8873452,0.8467806,0.7287763,0.7319361,0.0031598
21,0.62294036,0.45066178,"('immoral', 'moral')",0.67024827,0.5905657,0.2558896,0.15486766,0.5163594,0.3986984,-0.117661
22,-0.39563376,-0.50063586,"('untrustworthy', 'trustworthy')",-0.14604329,-0.16951554,-0.7070753,-0.7907247,-0.4162508,-0.4869587,-0.0707079
23,-0.07704805,-0.21476057,"('insincere', 'sincere')",-0.81812775,-0.8831909,5.693647,5.716773,1.5994903,1.5396072,-0.0598831
24,-0.21204491,-0.28339267,"('dishonest', 'honest')",-1.5624852,-1.5908216,0.71858364,0.7591305,-0.3519822,-0.3716946,-0.0197124
