,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.3451277,-0.45971367,"('impolite', 'polite')",-1.0933087,-1.10409,-0.39337647,-0.48665908,-0.6106043,-0.6834876,-0.0728833
14,0.53033525,0.43660545,"('antisocial', 'social')",-0.44544792,-0.4395284,-0.66100645,-0.80130863,-0.1920397,-0.2680772,-0.0760375
15,-0.61896074,-0.6540864,"('boring', 'funny')",0.2586111,0.20627348,0.4520191,0.40499058,0.0305565,-0.0142741,-0.0448306
16,-1.1021789,-1.0778805,"('unpopular', 'popular')",0.1967907,0.23679762,0.6805253,0.7138871,-0.0749543,-0.0423986,0.0325557
17,-0.37928078,-0.37071413,"('nasty', 'nice')",-0.87785584,-0.84240675,-0.546931,-0.4705332,-0.6013559,-0.561218,0.0401379
18,0.85976535,0.8460254,"('disagreeable', 'welcoming')",0.09095526,0.055863842,-0.23260257,-0.2809964,0.2393727,0.2069643,-0.0324084
19,0.26311123,0.33495802,"('inhospitable', 'hospitable')",-0.61684835,-0.61897993,0.14134863,0.26055023,-0.0707962,-0.0078239,0.0629723
20,-0.11466311,-0.13378276,"('rough', 'thoughtful')",0.32756492,0.3861523,1.0617732,1.0319078,0.4248917,0.4280924,0.0032007
21,0.08812478,-0.086260274,"('immoral', 'moral')",-0.28427112,-0.30194676,-0.9542465,-0.99302155,-0.3834643,-0.4604095,-0.0769452
22,-0.089840576,-0.2078977,"('untrustworthy', 'trustworthy')",-0.76898324,-0.81404686,-0.9680782,-1.0705303,-0.6089673,-0.6974916,-0.0885243
23,0.11275134,-0.050404552,"('insincere', 'sincere')",-0.50269914,-0.58333397,5.4027104,5.300633,1.6709208,1.5556315,-0.1152893
24,1.388917,1.3130544,"('dishonest', 'honest')",-1.130479,-1.1702286,0.73592293,0.6177956,0.3314536,0.2535405,-0.0779131
25,0.5367926,0.67096215,"('egoistic', 'altruistic')",0.38461703,0.44635174,1.5744513,1.5761644,0.8319537,0.897826,0.0658723
26,0.23508121,0.27141663,"('hardhearted', 'benevolent')",1.3075353,1.3313923,1.6865951,1.6108882,1.0764039,1.0712324,-0.0051715
27,0.024703281,0.13292387,"('hardhearted', 'softhearted')",-0.34358162,-0.352158,1.7994568,1.6759781,0.4935262,0.4855813,-0.0079449
28,0.9627715,0.8493738,"('disloyal', 'loyal')",0.13403854,0.026807845,1.0973003,0.99246913,0.7313701,0.6228836,-0.1084865
29,-0.5814588,-0.5942845,"('unfair', 'fair')",-0.6066601,-0.5932129,-0.28381848,-0.39751303,-0.4906458,-0.5283368,-0.037691
30,0.56646764,0.42471698,"('intolerant', 'tolerant')",0.22731915,0.16656332,0.8913104,0.7871746,0.5616991,0.459485,-0.1022141
31,-1.3380423,-1.0679864,"('evil', 'good')",-0.39915386,-0.3044954,-0.6788026,-0.6813735,-0.8053329,-0.6846185,0.1207144
32,0.57226497,0.490177,"('unkind', 'kind')",0.3295481,0.29651922,1.0817986,0.96386933,0.6612039,0.5835218,-0.0776821
33,0.87620467,0.8457758,"('wrong', 'right')",0.84770745,0.8134102,-0.37871104,-0.38408476,0.4484003,0.4250337,-0.0233666
34,-0.17506199,-0.05852616,"('mean', 'honorable')",-0.3436491,-0.27798626,6.1374526,6.215755,1.8729138,1.9597475,0.0868337
35,-0.0004960373,0.12844688,"('corrupt', 'incorrupt')",-0.3365574,-0.317963,0.2096467,0.15041144,-0.0424689,-0.0130349,0.029434
36,-1.0194345,-0.89725626,"('hostile', 'amicable')",-0.98793733,-0.9713478,0.6133177,0.49313754,-0.4646847,-0.4584889,0.0061958
37,-0.1896987,-0.2658108,"('fake', 'genuine')",-0.6455845,-0.6366513,0.25493765,0.23811848,-0.1934485,-0.2214479,-0.0279994
38,0.0555577,0.07519142,"('untruthful', 'truthful')",-0.33218998,-0.34061974,-0.09932849,-0.07502995,-0.1253203,-0.1134861,0.0118342
39,1.6218576,1.6569831,"('exploitative', 'cooperative')",0.00018174201,0.025996342,-0.16308847,-0.17703055,0.486317,0.501983,0.015666
40,-0.038232155,-0.113308966,"('stingy', 'generous')",0.6912129,0.66520286,-1.3186976,-1.4403824,-0.2219056,-0.2961628,-0.0742572
41,0.5845965,0.4818966,"('unforgiving', 'forgiving')",0.52588844,0.5035937,0.22335273,0.063271955,0.4446126,0.3495874,-0.0950252
42,0.09459432,0.0065461844,"('unreliable', 'reliable')",-0.14334454,-0.19078857,-3.1024344,-3.080487,-1.0503949,-1.0882432,-0.0378483
43,0.2900073,0.19125059,"('irresponsible', 'responsible')",-0.07572015,-0.07357161,0.17649382,0.18207379,0.1302603,0.0999176,-0.0303427
44,-0.31906068,-0.3561833,"('prejudiced', 'unprejudiced')",-1.2738359,-1.2506588,-1.495977,-1.4542866,-1.0296245,-1.0203762,0.0092483
45,-0.608795,-0.79165334,"('incompetent', 'competent')",-0.5107842,-0.5427647,-0.39624858,-0.49312586,-0.5052759,-0.6091813,-0.1039054
46,-0.42455208,-0.60409623,"('uncompetitive', 'competitive')",-0.106119335,-0.11150001,-0.7103919,-0.7873067,-0.4136878,-0.5009677,-0.0872799
47,-0.70214444,-0.6172183,"('stupid', 'smart')",0.4634668,0.48903155,5.4378924,5.5022264,1.7330716,1.7913465,0.0582749
48,0.49251223,0.3787521,"('unintelligent', 'intelligent')",1.0162326,1.0087314,0.50596935,0.46550202,0.6715714,0.6176618,-0.0539096
49,-0.09908447,-0.17664522,"('unable', 'able')",0.3337056,0.38491714,0.03399556,0.16023856,0.0895389,0.1228368,0.0332979
50,-0.28047627,-0.26303574,"('clumsy', 'skillful')",-0.29393795,-0.3097502,0.14846034,0.15054011,-0.1419846,-0.1407486,0.001236
51,0.29035354,0.17909247,"('uneducated', 'educated')",0.113661736,0.025045078,0.45189652,0.36836058,0.2853039,0.1908327,-0.0944712
52,-0.22122903,-0.24589549,"('irrational', 'rational')",-0.11659142,-0.18163455,0.25420707,0.19181645,-0.0278711,-0.0785712,-0.0507001
53,-0.32242602,-0.28350735,"('uncreative', 'creative')",-0.6148232,-0.62331235,0.5202173,0.5079833,-0.1390106,-0.1329455,0.0060651
54,0.106201425,0.08837922,"('incapable', 'capable')",-0.21960163,-0.24613884,0.98772556,1.1228759,0.2914418,0.3217054,0.0302636
55,0.73923075,0.57891107,"('incompetent', 'clever')",0.1894002,0.13773164,0.04086652,-0.041461907,0.3231658,0.2250603,-0.0981055
56,0.64862895,0.4745893,"('impractical', 'practical')",0.5649792,0.5188408,-0.5953834,-0.6392323,0.2060749,0.1180659,-0.088009
57,-0.97228104,-1.1755722,"('unimaginative', 'imaginative')",-0.53385365,-0.5563262,-2.7912283,-2.868812,-1.4324544,-1.5335701,-0.1011157
58,-0.79576564,-0.8375564,"('undiscriminating', 'discriminating')",-0.50899917,-0.47733995,-0.11225421,-0.1735554,-0.4723397,-0.4961506,-0.0238109
59,0.076258935,0.12289376,"('foolish', 'wise')",0.3921947,0.40980303,0.3349203,0.38150537,0.2677913,0.3047341,0.0369428
60,0.38159215,0.24790831,"('inefficient', 'efficient')",0.041755605,0.037337214,-0.44728374,-0.40405133,-0.0079787,-0.0396019,-0.0316232
61,-0.26051646,-0.37626022,"('illogical', 'logical')",-0.43729365,-0.47521278,0.30582902,0.19351472,-0.1306604,-0.2193194,-0.088659
62,0.78836226,0.6733113,"('incompetent', 'brilliant')",-0.003286317,0.010063957,-0.3805209,-0.27120692,0.1348517,0.1373894,0.0025377
63,-0.7561886,-0.78760535,"('unperceptive', 'insightful')",-0.21157864,-0.19657537,0.5722959,0.6274131,-0.1318238,-0.1189225,0.0129013
64,-0.10028714,-0.23454103,"('shy', 'confident')",-0.19818306,-0.23073095,-6.718029,-6.765705,-2.338833,-2.4103257,-0.0714927
65,0.41045868,0.21763584,"('insecure', 'secure')",-0.52299505,-0.60578805,-0.38666463,-0.46965095,-0.1664003,-0.2859344,-0.1195341
66,-0.28726572,-0.104368,"('inactive', 'active')",-1.1232727,-1.0806141,1.153235,1.1546537,-0.0857678,-0.0101095,0.0756583
67,0.4873016,0.429385,"('doubtful', 'determined')",-0.47877267,-0.48580158,-0.7543218,-0.70437324,-0.2485976,-0.2535966,-0.004999
68,-0.21303676,-0.29969,"('dependent', 'independent')",-0.686267,-0.7020108,-0.5417369,-0.5669943,-0.4803469,-0.5228984,-0.0425515
69,-0.64328074,-0.4485318,"('lazy', 'industrious')",0.857862,0.9056443,-0.32800388,-0.28306,-0.0378075,0.0580175,0.095825
70,-0.6044153,-0.66501725,"('lethargic', 'energetic')",-1.0910393,-1.0918063,0.2380119,0.21904445,-0.4858143,-0.512593,-0.0267787
71,0.16025412,0.28243405,"('diffident', 'self-confident')",1.3171301,1.3285655,0.6745877,0.6855757,0.7173239,0.7655251,0.0482012
72,1.1785765,1.1360133,"('unambitious', 'ambitious')",-0.09235695,-0.122902684,-1.157939,-1.1075909,-0.0239065,-0.0314934,-0.0075869
73,1.2894907,1.3133241,"('helpless', 'self-reliant')",-0.2464561,-0.25453198,-3.4513206,-3.3911505,-0.802762,-0.7774528,0.0253092
74,0.59017426,0.52046,"('undedicated', 'dedicated')",0.021791201,0.03202601,0.082582355,0.066964835,0.2315159,0.2064836,-0.0250323
75,-1.0154338,-0.94316715,"('meek', 'impulsive')",-0.77576476,-0.7528788,-0.38383043,-0.28135228,-0.7250096,-0.6591327,0.0658769
76,0.99837905,0.89590913,"('anxious', 'daring')",-1.0664879,-1.0392506,-0.004035838,0.03664346,-0.0240482,-0.035566,-0.0115178
77,-0.16335942,-0.2606092,"('unmotivated', 'motivated')",0.3700204,0.35921812,-1.610384,-1.472319,-0.4679077,-0.4579034,0.0100043
78,-0.41462046,-0.3354529,"('nonresilient', 'resilient')",1.6349064,1.7232498,0.46672165,0.62284195,0.5623358,0.6702129,0.1078771
79,0.14118671,0.23301533,"('wavering', 'unwavering')",-0.8329727,-0.8294009,0.14048032,0.24602123,-0.1837686,-0.1167881,0.0669805
80,0.6693699,0.54653996,"('dominated', 'dominating')",-0.5675647,-0.58595854,-1.0534024,-1.0220577,-0.3171991,-0.3538254,-0.0366263
81,-0.0553988,-0.3373501,"('submissive', 'aggressive')",0.30690798,0.21350732,-0.8590507,-0.9108555,-0.2025138,-0.3448994,-0.1423856
82,-0.23181453,-0.28492048,"('poor', 'rich')",-0.029729038,-0.040528033,6.1190543,6.140987,1.9525035,1.9385128,-0.0139907
83,0.22178209,0.22199266,"('powerless', 'powerful')",0.39294988,0.39640626,-1.0178492,-1.0334636,-0.1343724,-0.1383549,-0.0039825
84,0.6668752,0.60397744,"('inferior', 'superior')",0.9105973,0.8744395,0.95403475,0.8968218,0.8438358,0.7917462,-0.0520896
85,0.44656712,0.6165479,"('insignificant', 'prestigious')",1.0738213,1.1131315,1.155138,1.2528055,0.8918421,0.9941616,0.1023195
86,0.51383775,0.38514072,"('uninfluential', 'influential')",0.2772606,0.22536436,-0.1754672,-0.32860833,0.2052104,0.0939656,-0.1112448
87,0.20715126,0.103721105,"('unsuccessful', 'successful')",0.015463773,-0.0092751905,0.5872077,0.68829834,0.2699409,0.2609148,-0.0090261
88,-0.1893869,-0.2464815,"('low', 'eminent')",-0.19126798,-0.25757062,0.20387316,0.20199624,-0.0589272,-0.1006853,-0.0417581
