,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
28,-0.81065243,-0.9060008,"('disloyal', 'loyal')",0.30135182,0.20140578,0.1954715,0.050440595,-0.3637856,-0.5160922,0.99790347,0.8585911,0.0640578,-0.0623311,-0.1263889
29,-0.5625686,-0.5870838,"('unfair', 'fair')",0.40422437,0.41941053,0.80117,0.83478916,-0.36080968,-0.37643576,-0.8627777,-0.9348905,-0.1161523,-0.1288421,-0.0126898
30,-0.8235986,-0.9017398,"('intolerant', 'tolerant')",-0.963994,-1.0540385,-0.6854308,-0.7396756,-0.5691868,-0.630385,0.28241917,0.26462173,-0.5519582,-0.6122434,-0.0602852
31,0.10577011,0.26445946,"('evil', 'good')",1.0400524,1.1854507,-0.241229,-0.036676325,0.8639486,0.96687937,-1.0327038,-1.0106143,0.1471677,0.2738998,0.1267321
32,-0.535451,-0.627506,"('unkind', 'kind')",-0.07902111,-0.16035342,0.4511092,0.34665605,-0.9162553,-0.97692126,0.8177723,0.7351005,-0.0523692,-0.1366048,-0.0842356
33,0.834353,0.77987736,"('wrong', 'right')",1.424552,1.4242355,0.4940189,0.52316463,1.4381564,1.4018095,-0.549955,-0.6081908,0.728225,0.7041791,-0.0240459
34,-0.41114065,-0.3275502,"('mean', 'honorable')",-0.3059584,-0.23308551,-1.3106291,-1.2554177,0.26645005,0.30647808,5.025756,5.01579,0.6528955,0.7012429,0.0483474
35,2.175442,2.0634089,"('corrupt', 'incorrupt')",1.5382789,1.5240965,0.7860331,0.7838198,0.9880979,0.93894374,-0.0022290926,-0.14402914,1.0971246,1.0332479,-0.0638767
36,0.35652712,0.27842307,"('hostile', 'amicable')",1.224671,1.2021818,-0.14348397,-0.07532503,0.49064177,0.47740084,0.32743692,0.122809604,0.4511586,0.4010981,-0.0500605
37,-0.3677085,-0.4027036,"('fake', 'genuine')",-0.1919146,-0.16946144,-0.24593958,-0.20666574,-0.9566134,-0.94133586,-0.113158174,-0.13971734,-0.3750669,-0.3719768,0.0030901
38,0.0025029555,0.041774116,"('untruthful', 'truthful')",0.9583118,0.98927927,-0.27420104,-0.25313544,1.1445606,1.1062188,0.07241795,0.14843342,0.3807185,0.406514,0.0257955
39,0.031732175,0.07082776,"('exploitative', 'cooperative')",-0.031021763,-0.014712408,0.35094064,0.3544491,-0.74885434,-0.7411375,0.25354314,0.32324502,-0.028732,-0.0014656,0.0272664
40,-0.32315344,-0.3306066,"('stingy', 'generous')",-0.15097755,-0.15207765,-0.6049115,-0.52771455,-0.65564126,-0.6305613,-2.5530868,-2.6088667,-0.8575541,-0.8499654,0.0075887
41,-1.4868852,-1.464444,"('unforgiving', 'forgiving')",-1.518749,-1.5310054,-0.45550022,-0.4465155,-1.3417804,-1.3768077,0.102801055,0.045322683,-0.9400228,-0.95469,-0.0146672
42,-0.31199902,-0.26484448,"('unreliable', 'reliable')",-0.33732253,-0.34193107,1.1139196,1.216212,0.006618768,-0.042201847,-2.8632517,-2.8141356,-0.478407,-0.4493802,0.0290268
43,-1.5519537,-1.5125325,"('irresponsible', 'responsible')",-0.93302745,-0.9625671,-0.9627081,-0.9401135,-1.4231634,-1.4421027,-0.19257599,-0.121197626,-1.0126857,-0.9957027,0.016983
44,0.29357105,0.30117112,"('prejudiced', 'unprejudiced')",-1.8783797,-1.7891289,-0.5542356,-0.49526876,-1.0153732,-0.9562653,-1.5566683,-1.5701127,-0.9422172,-0.9019209,0.0402963
45,-1.8283927,-1.8055798,"('incompetent', 'competent')",-2.2312322,-2.231853,-0.35895407,-0.39510405,-1.8313383,-1.8159673,-0.7495584,-0.74798626,-1.3998951,-1.399298,0.0005971
46,-1.7105702,-1.7435098,"('uncompetitive', 'competitive')",-1.2769299,-1.3078679,-0.8489561,-0.9100543,-1.5594536,-1.5614717,-0.83625007,-0.8468022,-1.2464319,-1.2739411,-0.0275092
47,-0.4708258,-0.38453403,"('stupid', 'smart')",0.26338315,0.2140634,0.7842699,0.8261185,0.16146892,0.1518159,5.2028136,5.218476,1.1882219,1.2051879,0.016966
48,-1.9707698,-2.013612,"('unintelligent', 'intelligent')",-1.3245515,-1.4146111,-1.454625,-1.5933702,-1.891705,-1.9393374,-0.51020813,-0.5314367,-1.4303719,-1.4984734,-0.0681015
49,-1.0113994,-0.9897258,"('unable', 'able')",-1.2518115,-1.2170129,-0.9521913,-0.8675643,-1.0933888,-1.0259433,-0.78841686,-0.7345243,-1.0194416,-0.9669541,0.0524875
50,0.61209196,0.5935829,"('clumsy', 'skillful')",0.47758386,0.42323652,1.6158446,1.6865146,0.79650724,0.7377274,0.14725086,0.09323693,0.7298557,0.7068597,-0.022996
51,-0.81866735,-0.90814734,"('uneducated', 'educated')",-1.408705,-1.5332007,0.9327393,0.7711924,-1.2067537,-1.3163733,0.47851402,0.36345977,-0.4045746,-0.5246139,-0.1200393
52,0.55892396,0.48553914,"('irrational', 'rational')",1.2224743,1.1900316,0.69854903,0.67340076,1.3942653,1.2601,-0.036587633,-0.14373443,0.767525,0.6930674,-0.0744576
53,-1.3549939,-1.4375597,"('uncreative', 'creative')",0.66814876,0.5903516,-0.024542354,0.00033144653,-0.092464216,-0.25036576,0.6429781,0.5001638,-0.0321747,-0.1194157,-0.087241
54,-0.30270126,-0.3683938,"('incapable', 'capable')",0.5499376,0.5266013,0.15586203,0.16482338,0.24091026,0.18704289,0.7264019,0.69482315,0.2740821,0.2409794,-0.0331027
55,-1.6146914,-1.64198,"('incompetent', 'clever')",-2.3062465,-2.3531466,-0.24746789,-0.34383073,-2.7399132,-2.7270424,-0.25930336,-0.23524928,-1.4335246,-1.4602499,-0.0267253
56,-0.586746,-0.65203834,"('impractical', 'practical')",0.35623848,0.33282533,-0.6246149,-0.739881,-0.034632415,-0.09624386,-0.4498582,-0.42034608,-0.2679226,-0.3151368,-0.0472142
57,-1.8701328,-1.9362087,"('unimaginative', 'imaginative')",-1.2207307,-1.2603728,-1.5039661,-1.5932839,-0.85363406,-0.92832,-3.20862,-3.1780849,-1.7314167,-1.7792542,-0.0478375
58,-1.2174993,-1.2266765,"('undiscriminating', 'discriminating')",0.48403254,0.4524213,-0.89563286,-0.937935,0.4547459,0.36808687,0.052485913,0.040011365,-0.2243736,-0.2608184,-0.0364448
59,1.0737432,1.1348734,"('foolish', 'wise')",1.7411027,1.7496427,1.3580235,1.4357803,1.5544735,1.4789138,0.10802005,0.14266238,1.1670726,1.1883745,0.0213019
60,-2.149977,-2.119684,"('inefficient', 'efficient')",-1.7356541,-1.7456822,-0.52176964,-0.5803528,-1.8466262,-1.8290927,-0.6318757,-0.47879225,-1.3771805,-1.3507208,0.0264597
61,-1.4381506,-1.4843557,"('illogical', 'logical')",0.66237116,0.57265246,0.4383228,0.3811671,0.077178046,-0.040023126,-0.20089312,-0.3535871,-0.0922343,-0.1848293,-0.092595
62,-1.0567703,-1.0004959,"('incompetent', 'brilliant')",-1.6575885,-1.6145558,-1.2410429,-1.252168,-2.0139387,-1.9629031,-0.6338897,-0.48002034,-1.320646,-1.2620287,0.0586173
63,-1.0406054,-0.9734355,"('unperceptive', 'insightful')",0.27802548,0.2588172,0.5012652,0.5131894,-0.15888539,-0.18533954,0.21200377,0.3033171,-0.0416393,-0.0166903,0.024949
64,0.042422988,0.0738239,"('shy', 'confident')",-0.71798825,-0.71229094,1.0581695,0.984497,-1.003409,-1.0218779,-5.927024,-5.8308506,-1.3095657,-1.3013397,0.008226
65,-1.8400608,-1.8862367,"('insecure', 'secure')",-2.0235898,-2.1054714,-0.050930995,-0.267734,-1.8063878,-1.8845156,-0.18883988,-0.21566124,-1.1819619,-1.2719237,-0.0899618
66,0.8022357,0.8232272,"('inactive', 'active')",0.36992115,0.39825162,1.1196798,1.1531264,0.8248902,0.81119907,0.9512852,0.8858,0.8136024,0.8143209,0.0007185
67,0.893809,0.89882994,"('doubtful', 'determined')",0.8899342,0.8697041,0.1721905,0.17585139,0.94663084,0.92648244,0.0133171305,0.10773543,0.5831763,0.5957206,0.0125443
68,-0.46093997,-0.52537,"('dependent', 'independent')",-1.5613788,-1.6720347,-0.4939328,-0.5569019,-1.296543,-1.4063786,-1.6165211,-1.6312548,-1.0858631,-1.158388,-0.0725249
69,1.6337155,1.6949929,"('lazy', 'industrious')",1.495669,1.5398185,1.1506715,1.232533,1.8054689,1.7703906,-0.46233296,-0.39069292,1.1246384,1.1694084,0.04477
70,-1.1686184,-1.1676689,"('lethargic', 'energetic')",-1.4109852,-1.4666164,-0.6779205,-0.7431024,-1.674855,-1.7239332,-0.11020924,-0.11141622,-1.0085177,-1.0425475,-0.0340298
71,0.41373658,0.43291014,"('diffident', 'self-confident')",2.37694,2.403888,0.14154257,0.18824822,1.8097249,1.8064152,0.23120132,0.22031435,0.9946291,1.0103552,0.0157261
72,-0.88404393,-0.84165686,"('unambitious', 'ambitious')",-0.86441994,-0.91522723,-0.7103964,-0.759307,-0.68368226,-0.74557453,-0.89774746,-0.8076711,-0.808058,-0.8138873,-0.0058293
73,1.5917267,1.6132814,"('helpless', 'self-reliant')",2.1399362,2.120806,0.6669564,0.70170265,1.4421841,1.3870894,-3.292202,-3.2232244,0.5097202,0.519931,0.0102108
74,-0.25399494,-0.26139566,"('undedicated', 'dedicated')",0.54861015,0.5229962,0.546055,0.5752645,0.00783262,-0.023743857,-0.20802495,-0.19609976,0.1280956,0.1234043,-0.0046913
75,1.1643121,1.1819404,"('meek', 'impulsive')",-0.5877265,-0.49823037,-0.33484674,-0.25139773,0.07527039,0.10349866,-0.22759591,-0.18180463,0.0178827,0.0708013,0.0529186
76,-0.5553373,-0.577639,"('anxious', 'daring')",-1.8153561,-1.7988722,0.29736486,0.2917478,-1.367858,-1.3614141,-0.10852239,-0.07565099,-0.7099418,-0.7043657,0.0055761
77,-1.2556456,-1.2358267,"('unmotivated', 'motivated')",-1.497912,-1.4796329,-0.84678483,-0.89424217,-1.10672,-1.0916924,-1.1126276,-0.99607104,-1.163938,-1.139493,0.024445
78,-1.4343544,-1.3772525,"('nonresilient', 'resilient')",0.5689318,0.56007206,-0.60918385,-0.4945133,0.73498875,0.77004313,0.17273273,0.23197645,-0.113377,-0.0619348,0.0514422
79,1.4317387,1.4105624,"('wavering', 'unwavering')",1.0742822,1.1219131,0.35528255,0.41400442,0.98286086,0.9446007,-0.21274579,-0.1799169,0.7262837,0.7422327,0.015949
80,-0.17109832,-0.1382477,"('dominated', 'dominating')",-0.61495435,-0.6062045,0.25566062,0.16304149,-0.7134475,-0.70660675,-0.44695026,-0.35915816,-0.3381579,-0.3294351,0.0087228
81,-0.95569646,-0.9876824,"('submissive', 'aggressive')",-1.4773791,-1.5474818,-0.6673229,-0.84549934,-1.2107176,-1.2720689,-0.9067577,-0.80663055,-1.0435747,-1.0918726,-0.0482979
82,-1.2922162,-1.3600655,"('poor', 'rich')",-1.3069005,-1.3608037,0.38565436,0.39522707,-1.775684,-1.7744755,5.8356605,5.6784425,0.3693028,0.315665,-0.0536378
83,-0.45836264,-0.4239559,"('powerless', 'powerful')",0.7299149,0.707367,-0.43152502,-0.46199566,0.3701902,0.37091538,-1.343978,-1.3254428,-0.2267521,-0.2266224,0.0001297
84,0.57655686,0.4802734,"('inferior', 'superior')",0.7728962,0.71396047,0.5850712,0.53556204,0.63933,0.6258106,0.7392214,0.6681531,0.6626151,0.6047519,-0.0578632
85,1.2860594,1.2976092,"('insignificant', 'prestigious')",2.1664085,2.2342036,0.42255,0.46763024,2.848097,2.818656,0.24060678,0.15643993,1.3927444,1.3949078,0.0021634
86,-1.7703902,-1.8089882,"('uninfluential', 'influential')",-0.18492235,-0.30140656,-1.048222,-1.1441629,-0.8457542,-0.9524304,-0.44041744,-0.49957097,-0.8579412,-0.9413117,-0.0833705
87,0.5228771,0.5570291,"('unsuccessful', 'successful')",0.82539016,0.8321934,1.0383642,0.9047997,0.9364127,0.86701494,0.63185036,0.6407802,0.7909789,0.7603634,-0.0306155
88,0.2252988,0.11240861,"('low', 'eminent')",0.032970197,-0.009634739,0.43569642,0.17214693,-0.3639658,-0.46450213,0.047827624,-0.019163147,0.0755655,-0.0417489,-0.1173144
