,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
0,-0.17598283,-0.48948658,"('unsociable', 'sociable')",0.2964745,0.0988509,-0.23030306,-0.31372637,1.2466081,0.821509,0.22302511,0.07288361,0.2719644,0.0380061,-0.2339583
1,-2.2149642,-2.165385,"('unfriendly', 'friendly')",-1.2991434,-1.3796389,-0.3657582,-0.36075813,-1.3575882,-1.4421787,1.1933379,1.094975,-0.8088232,-0.8505971,-0.0417739
2,0.5133989,0.5393132,"('unlikable', 'likable')",0.58272564,0.56304103,1.4852285,1.5049319,0.9997157,1.0485528,0.916375,1.0244333,0.8994888,0.9360544,0.0365656
3,-0.68268675,-0.73704505,"('repellent', 'pleasant')",-0.41222888,-0.37106243,-0.47537404,-0.5674296,0.29379138,-0.04746565,0.46494162,0.447989,-0.1623113,-0.2550028,-0.0926915
4,0.15883873,0.08945473,"('disliked', 'liked')",-0.035747945,-0.17958644,0.9112021,0.8122972,0.35661858,0.41545832,-6.324692,-6.2989655,-0.9867561,-1.0322683,-0.0455122
5,-0.64780915,-0.51154435,"('distant', 'outgoing')",0.085962236,0.14098503,0.07614419,0.28499514,-0.96777713,-0.5401602,-0.8155031,-0.6821631,-0.4537966,-0.2615775,0.1922191
6,-1.454851,-1.2656233,"('distant', 'open')",-0.49544188,-0.36698166,-0.23049934,-0.0024067014,-1.4647126,-1.1263987,-0.6378507,-0.53930575,-0.8566711,-0.6601432,0.1965279
7,0.1615994,0.060532205,"('insensitive', 'sensitive')",1.0643346,1.0267004,-0.3015697,-0.36943066,-0.11690615,-0.47861698,0.038723584,0.050804637,0.1692364,0.0579979,-0.1112385
8,-0.3288171,-0.26666874,"('unaffectionate', 'affectionate')",-0.26063895,-0.33337617,0.06658676,0.10086556,-0.43199623,-0.3186572,0.52390754,0.5185192,-0.0861916,-0.0598635,0.0263281
9,-0.64368397,-0.6400904,"('unaffectionate', 'caring')",0.18982539,0.10367905,-0.15952455,-0.15067168,-0.3172644,-0.3816585,0.9911373,0.97776663,0.012098,-0.018195,-0.030293
10,-0.15459636,-0.36688417,"('unsympathetic', 'sympathetic')",0.5307561,0.48532537,-0.8501119,-0.9410765,0.36718717,-0.29635447,0.07623932,0.035951465,-0.0061051,-0.2166076,-0.2105025
11,-0.12936269,-0.32834765,"('unhelpful', 'helpful')",0.18186432,-0.009894207,-0.27399433,-0.42447838,0.30048865,0.031094037,2.086555,2.0184271,0.4331102,0.2573602,-0.17575
12,0.14370777,0.11067225,"('unsupportive', 'supportive')",0.7526202,0.728488,0.3612599,0.4434292,0.45979846,0.34678236,-2.1105578,-1.9950236,-0.0786343,-0.0731304,0.0055039
13,0.18974277,-0.026852429,"('impolite', 'polite')",0.36151302,0.2847984,-0.25756186,-0.2624146,1.3901697,1.1336709,0.16675201,0.09330608,0.3701231,0.2445017,-0.1256214
14,0.74186134,0.53268987,"('antisocial', 'social')",1.4230404,1.3087994,1.0938636,1.0916902,1.3490933,0.89918715,0.24374779,0.14788152,0.9703213,0.7960496,-0.1742717
15,-0.011927005,-0.12081657,"('boring', 'funny')",0.6917617,0.53160816,0.66630507,0.5556819,-0.29649717,-0.04368443,0.53889656,0.5242954,0.3177078,0.2894169,-0.0282909
16,-0.5996107,-0.6017575,"('unpopular', 'popular')",0.14710951,0.09067233,0.07101442,0.09063348,-0.14232859,-0.16102983,0.18180391,0.076875396,-0.0684023,-0.1009212,-0.0325189
