,nvr_male,nvr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.19121403,0.06273735,"('unsociable', 'sociable')",0.38226262,0.16232005,0.2867383,0.1125287,-0.1742096
1,-1.3707072,-1.4602588,"('unfriendly', 'friendly')",1.1726007,1.0091958,-0.0990532,-0.2255315,-0.1264783
2,0.6772589,0.68901515,"('unlikable', 'likable')",0.7230352,0.8017586,0.700147,0.7453868,0.0452398
3,0.573511,0.6629603,"('repellent', 'pleasant')",0.711242,0.7776345,0.6423765,0.7202974,0.0779209
4,-0.7443278,-0.8765918,"('disliked', 'liked')",-6.6159883,-6.645551,-3.6801581,-3.7610714,-0.0809133
5,-1.755537,-1.7404215,"('distant', 'outgoing')",-0.9177883,-0.8692706,-1.3366627,-1.304846,0.0318167
6,-1.8775295,-1.8382313,"('distant', 'open')",-0.57458687,-0.5448291,-1.2260582,-1.1915302,0.034528
7,0.45231852,0.46161476,"('insensitive', 'sensitive')",0.8344133,0.70818615,0.6433659,0.5849004,-0.0584655
8,-1.1660633,-1.1194979,"('unaffectionate', 'affectionate')",0.29796374,0.17327213,-0.4340498,-0.4731129,-0.0390631
9,-0.84862685,-0.8621798,"('unaffectionate', 'caring')",0.8609565,0.7459256,0.0061648,-0.0581271,-0.0642919
10,0.25872818,0.27482116,"('unsympathetic', 'sympathetic')",0.120574094,2.1504238e-06,0.1896511,0.1374117,-0.0522394
11,0.93194634,1.0187359,"('unhelpful', 'helpful')",2.464687,2.4809196,1.6983167,1.7498277,0.051511
12,-0.18357275,0.008378433,"('unsupportive', 'supportive')",-1.832376,-1.825146,-1.0079744,-0.9083838,0.0995906
13,0.67232263,0.54214716,"('impolite', 'polite')",0.06942572,0.009287357,0.3708742,0.2757173,-0.0951569
14,0.9571475,0.9068136,"('antisocial', 'social')",0.3790932,0.20729713,0.6681203,0.5570554,-0.1110649
15,0.6411696,0.48690864,"('boring', 'funny')",0.5536665,0.48278937,0.5974181,0.484849,-0.1125691
16,-0.7787687,-0.7408458,"('unpopular', 'popular')",0.5154438,0.61421555,-0.1316625,-0.0633151,0.0683474
17,-0.5794874,-0.54150844,"('nasty', 'nice')",-0.54777944,-0.547815,-0.5636334,-0.5446618,0.0189716
18,-0.77015615,-0.6358969,"('disagreeable', 'welcoming')",-0.5719766,-0.58828336,-0.6710664,-0.6120901,0.0589763
19,-1.0501819,-1.0156192,"('inhospitable', 'hospitable')",-0.56252396,-0.4764169,-0.8063529,-0.7460181,0.0603348
20,0.5040492,0.5150555,"('rough', 'thoughtful')",1.1866105,1.1262634,0.8453298,0.8206594,-0.0246704
21,0.5018373,0.58536184,"('immoral', 'moral')",0.106129855,0.16474614,0.3039836,0.375054,0.0710704
22,0.7739228,0.56779844,"('untrustworthy', 'trustworthy')",-0.2859447,-0.4879631,0.2439891,0.0399177,-0.2040714
23,0.68464124,0.70578223,"('insincere', 'sincere')",6.5787377,6.3732357,3.6316895,3.5395091,-0.0921804
24,0.32794824,0.20623808,"('dishonest', 'honest')",1.0455574,0.8885366,0.6867528,0.5473873,-0.1393655
25,-1.2973639,-1.382329,"('egoistic', 'altruistic')",0.9616365,0.9414167,-0.1678637,-0.2204562,-0.0525925
26,0.20725091,0.042982176,"('hardhearted', 'benevolent')",1.2204546,1.1062795,0.7138528,0.5746309,-0.1392219
27,-0.08388923,-0.06457133,"('hardhearted', 'softhearted')",0.9300612,0.8295105,0.423086,0.3824696,-0.0406164
28,-0.21887691,-0.31236786,"('disloyal', 'loyal')",1.2219856,1.0335518,0.5015543,0.360592,-0.1409623
29,-0.09921665,-0.16416931,"('unfair', 'fair')",-0.48650992,-0.7196333,-0.2928633,-0.4419013,-0.149038
30,1.6213155,1.5649838,"('intolerant', 'tolerant')",1.8977387,1.8720062,1.7595271,1.718495,-0.0410321
31,-1.8730733,-1.9648471,"('evil', 'good')",-1.6564826,-1.780526,-1.7647779,-1.8726866,-0.1079087
32,0.72178614,0.583894,"('unkind', 'kind')",1.4112351,1.1357411,1.0665107,0.8598176,-0.2066931
33,-0.27497363,-0.35564807,"('wrong', 'right')",-0.86443996,-0.99927676,-0.5697068,-0.6774624,-0.1077556
34,-0.19294958,0.04998955,"('mean', 'honorable')",6.3134723,6.547031,3.0602612,3.2985103,0.2382491
35,-1.619945,-1.8592446,"('corrupt', 'incorrupt')",-1.0036069,-1.1171995,-1.3117759,-1.4882221,-0.1764462
36,-1.9980646,-2.0942025,"('hostile', 'amicable')",-0.5416289,-0.61343116,-1.2698468,-1.3538169,-0.0839701
37,0.41728026,0.2816255,"('fake', 'genuine')",0.57675254,0.4345074,0.4970164,0.3580664,-0.13895
38,-0.5269088,-0.52738553,"('untruthful', 'truthful')",0.13902281,0.1625221,-0.193943,-0.1824317,0.0115113
39,0.7030672,0.82935756,"('exploitative', 'cooperative')",0.2453558,0.21121427,0.4742115,0.5202859,0.0460744
40,0.2029316,0.05506584,"('stingy', 'generous')",-1.7395216,-1.8718196,-0.768295,-0.9083769,-0.1400819
41,-0.16687226,-0.072674334,"('unforgiving', 'forgiving')",0.33246133,0.26202828,0.0827945,0.094677,0.0118825
42,0.43916407,0.59814316,"('unreliable', 'reliable')",-2.820121,-2.7372081,-1.1904784,-1.0695325,0.1209459
43,1.0369098,1.1929045,"('irresponsible', 'responsible')",1.3501564,1.269753,1.1935332,1.2313287,0.0377955
44,0.41324008,0.4230914,"('prejudiced', 'unprejudiced')",-1.2572734,-1.2446816,-0.4220167,-0.4107951,0.0112216
45,1.0140291,0.97016716,"('incompetent', 'competent')",0.5595528,0.46592224,0.786791,0.7180447,-0.0687463
46,0.5102785,0.5815543,"('uncompetitive', 'competitive')",0.1589559,0.16718422,0.3346172,0.3743693,0.0397521
47,0.5819481,0.62244207,"('stupid', 'smart')",5.907013,5.9400063,3.2444806,3.2812243,0.0367437
