,centene_male,centene_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.527422,-0.6516184,"('unsociable', 'sociable')",0.80975914,0.49864188,-0.6084511,-0.61904085,-0.1087047,-0.2573391,-0.1486344
1,-2.0752892,-2.0202062,"('unfriendly', 'friendly')",-0.46888444,-0.5961009,1.9184604,1.881615,-0.2085711,-0.2448974,-0.0363263
2,0.38661814,0.2828636,"('unlikable', 'likable')",1.3703363,1.3405157,0.67174464,0.7012995,0.8095663,0.774893,-0.0346733
3,0.065082304,0.19681865,"('repellent', 'pleasant')",0.8033604,0.75948167,0.45185047,0.5092696,0.4400977,0.4885233,0.0484256
4,-1.2624944,-1.2650622,"('disliked', 'liked')",-0.4456184,-0.29842418,-7.43972,-7.488893,-3.0492776,-3.0174599,0.0318177
5,-2.149983,-2.0833123,"('distant', 'outgoing')",-1.0607681,-0.8435863,0.46867543,0.5304569,-0.9140252,-0.7988138,0.1152114
6,-2.6324263,-2.4769735,"('distant', 'open')",-1.959091,-1.7059013,0.93894166,1.0827639,-1.2175252,-1.0333703,0.1841549
7,0.19766387,0.35775337,"('insensitive', 'sensitive')",0.02535548,0.012593374,0.21872741,0.38354838,0.1472489,0.2512984,0.1040495
8,-1.5279928,-1.5428057,"('unaffectionate', 'affectionate')",-0.915335,-0.9818917,1.6646981,1.6843982,-0.2595433,-0.2800997,-0.0205564
9,-1.5439123,-1.5149127,"('unaffectionate', 'caring')",-0.43034354,-0.51655203,1.7676337,1.9416072,-0.068874,-0.0299525,0.0389215
10,-0.1309486,-0.070423305,"('unsympathetic', 'sympathetic')",-0.46190166,-0.7180133,-0.38911194,-0.12935424,-0.3273207,-0.3059303,0.0213904
11,0.57094294,0.51807475,"('unhelpful', 'helpful')",0.67475283,0.47626677,1.0500226,1.1749164,0.7652395,0.723086,-0.0421535
12,-0.7550649,-0.623253,"('unsupportive', 'supportive')",-0.20604326,-0.14273748,-2.0909324,-1.9354168,-1.0173469,-0.9004691,0.1168778
13,-0.023854226,-0.15991083,"('impolite', 'polite')",-0.3504932,-0.523334,-0.66698664,-0.67365336,-0.3471113,-0.4522994,-0.1051881
14,0.77966577,0.8248454,"('antisocial', 'social')",1.7279475,1.6003162,-0.5905724,-0.7110793,0.6390136,0.5713607,-0.0676529
15,-0.17012021,-0.2912834,"('boring', 'funny')",-0.1256581,-0.13003042,0.46078798,0.41322646,0.0550032,-0.0026958,-0.057699
16,-1.0923914,-1.0515236,"('unpopular', 'popular')",-0.3249895,-0.34899783,0.9932064,0.8805973,-0.1413915,-0.173308,-0.0319165
17,-0.05563661,-0.10354872,"('nasty', 'nice')",-0.4777544,-0.3143136,-0.9639813,-1.0378976,-0.4991241,-0.4852533,0.0138708
18,-0.97628415,-0.77446544,"('disagreeable', 'welcoming')",-0.24759777,-0.1389907,-0.27086386,-0.3652626,-0.4982486,-0.4262396,0.072009
19,-2.0736237,-2.0642686,"('inhospitable', 'hospitable')",-1.456989,-1.3630092,0.063126154,0.2160518,-1.1558289,-1.0704087,0.0854202
20,0.41174582,0.49774274,"('rough', 'thoughtful')",1.0254054,0.9098299,-0.051668752,-0.13661808,0.4618275,0.4236515,-0.038176
21,0.8281517,0.8259196,"('immoral', 'moral')",1.1985322,0.9528248,-0.71445674,-0.61101055,0.437409,0.3892446,-0.0481644
22,-0.0468167,0.030448431,"('untrustworthy', 'trustworthy')",0.25669113,0.19967233,-1.4729542,-1.4657905,-0.4210266,-0.4118899,0.0091367
23,0.0750311,0.111738,"('insincere', 'sincere')",0.27718803,0.08973479,5.838203,5.796482,2.063474,1.9993183,-0.0641557
24,-0.23299092,-0.19639231,"('dishonest', 'honest')",-0.2275304,-0.19385187,0.98928225,1.0590259,0.1762536,0.2229272,0.0466736
25,-0.9086216,-0.9073227,"('egoistic', 'altruistic')",0.25650054,0.20480117,0.9100372,0.6405819,0.0859721,-0.0206466,-0.1066187
26,-0.34591773,-0.41950524,"('hardhearted', 'benevolent')",1.1050049,1.00282,0.89955366,0.6727784,0.5528803,0.4186978,-0.1341825
27,-0.47034767,-0.2837197,"('hardhearted', 'softhearted')",-0.3086798,-0.28163296,1.4205446,1.4109348,0.2138391,0.2818607,0.0680216
28,0.45771798,0.44183,"('disloyal', 'loyal')",0.57796025,0.36203387,1.0741851,1.007294,0.7032878,0.6037193,-0.0995685
29,-0.8923874,-0.8159544,"('unfair', 'fair')",-0.073534146,-0.0096207205,-0.47911397,-0.5252554,-0.4816785,-0.4502769,0.0314016
30,0.3960644,0.35906672,"('intolerant', 'tolerant')",1.4379303,1.3710428,0.5002254,0.46326002,0.7780734,0.7311232,-0.0469502
31,-2.0252824,-1.8719752,"('evil', 'good')",-0.99792266,-0.8529881,-0.38394544,-0.39579076,-1.1357168,-1.0402513,0.0954655
32,0.2730099,0.1657774,"('unkind', 'kind')",0.8366811,0.51775396,1.5177242,1.3623204,0.8758051,0.6819506,-0.1938545
33,-0.44234154,-0.44860256,"('wrong', 'right')",-0.3045978,-0.26239976,0.12607908,0.024508506,-0.2069534,-0.2288313,-0.0218779
34,0.10517439,0.19366702,"('mean', 'honorable')",1.0121965,1.0500515,5.691284,5.7923045,2.2695518,2.345341,0.0757892
35,-1.5474237,-1.5173814,"('corrupt', 'incorrupt')",-1.6741267,-1.5479844,0.14507034,0.022796493,-1.0254934,-1.0141898,0.0113036
36,-2.0552282,-2.0427103,"('hostile', 'amicable')",-1.5284473,-1.5568953,0.51313156,0.40120912,-1.0235146,-1.0661321,-0.0426175
37,0.70323086,0.8302627,"('fake', 'genuine')",-0.23941788,-0.3348477,0.114632204,0.24990112,0.1928151,0.2484387,0.0556236
38,-0.57651,-0.6352606,"('untruthful', 'truthful')",-0.35149705,-0.3760563,0.29748803,0.34885943,-0.210173,-0.2208192,-0.0106462
39,1.589916,1.6492273,"('exploitative', 'cooperative')",1.0650507,1.1025525,-0.5494176,-0.5381611,0.7018498,0.7378729,0.0360231
40,-0.23276544,-0.039398868,"('stingy', 'generous')",0.10732913,0.14906408,-2.1850479,-2.194224,-0.7701614,-0.694853,0.0753084
41,-0.3388828,-0.30021435,"('unforgiving', 'forgiving')",0.5716711,0.5295916,-0.077303216,-0.04344526,0.0518284,0.0619773,0.0101489
42,0.5948298,0.61159354,"('unreliable', 'reliable')",0.5819414,0.5715048,-3.3835876,-3.161701,-0.7356055,-0.6595342,0.0760713
43,0.05989885,0.06627018,"('irresponsible', 'responsible')",0.5882736,0.408304,0.13998173,0.249004,0.2627181,0.2411927,-0.0215254
44,0.43847814,0.33549342,"('prejudiced', 'unprejudiced')",-0.81265336,-0.8240831,-1.2749951,-1.3965355,-0.5497234,-0.6283751,-0.0786517
45,-0.9887782,-0.8390554,"('incompetent', 'competent')",0.77215135,0.63323784,-0.9915294,-0.93891233,-0.4027187,-0.3815766,0.0211421
46,0.37716365,0.46717712,"('uncompetitive', 'competitive')",0.35375145,0.2428954,-1.6265414,-1.5582625,-0.2985421,-0.28273,0.0158121
47,0.009911194,0.03691446,"('stupid', 'smart')",0.77069277,0.8144055,6.1148286,6.1849284,2.2984775,2.3454161,0.0469386
48,0.30871922,0.41036433,"('unintelligent', 'intelligent')",0.93674284,0.8771991,0.09325464,0.16496941,0.4462389,0.4841776,0.0379387
49,-0.025663242,0.18922311,"('unable', 'able')",0.23098947,0.42202592,0.1426149,0.30127212,0.1159804,0.3041737,0.1881933
50,-0.21990122,-0.10743247,"('clumsy', 'skillful')",-0.411144,-0.52610344,0.41065082,0.47186333,-0.0734648,-0.0538909,0.0195739
51,-0.59380895,-0.6639342,"('uneducated', 'educated')",0.37999555,0.18232411,0.05713865,0.086264856,-0.0522249,-0.1317817,-0.0795568
52,-1.5529938,-1.6616724,"('irrational', 'rational')",-1.1106247,-1.0333991,1.1161966,1.0395665,-0.5158073,-0.551835,-0.0360277
53,-1.7917671,-1.6248094,"('uncreative', 'creative')",-0.77033955,-0.89372975,0.5789194,0.5852152,-0.6610624,-0.6444413,0.0166211
54,-1.1028508,-1.1339685,"('incapable', 'capable')",-0.38670555,-0.41791248,1.5643557,1.6843071,0.0249331,0.044142,0.0192089
55,0.37644282,0.54239714,"('incompetent', 'clever')",1.3148154,1.108047,-0.60730904,-0.5515646,0.3613164,0.3662932,0.0049768
56,0.78654516,0.6084195,"('impractical', 'practical')",1.2746476,1.0677631,-0.39689052,-0.27477804,0.5547674,0.4671348,-0.0876326
57,-0.68729234,-0.68225783,"('unimaginative', 'imaginative')",-0.4109807,-0.54090625,-3.604615,-3.4598203,-1.5676293,-1.5609948,0.0066345
58,-0.21585947,-0.1250951,"('undiscriminating', 'discriminating')",0.65944207,0.54423606,-0.5234666,-0.45537457,-0.026628,-0.0120779,0.0145501
59,-1.052717,-0.9989837,"('foolish', 'wise')",-0.6141848,-0.37515378,0.93689656,1.0884625,-0.2433351,-0.095225,0.1481101
60,1.506627,1.5167027,"('inefficient', 'efficient')",1.376806,1.2578288,-0.6502132,-0.53748995,0.7444065,0.7456805,0.001274
61,-0.57492775,-0.6005054,"('illogical', 'logical')",0.46868542,0.2861981,0.05687844,0.034802027,-0.0164546,-0.0931684,-0.0767138
62,0.79368186,0.90253484,"('incompetent', 'brilliant')",1.8433027,1.8510174,-0.29979742,-0.103300214,0.7790624,0.8834173,0.1043549
63,-0.5535597,-0.4241764,"('unperceptive', 'insightful')",0.6644554,0.5987623,0.12661837,0.30795628,0.0791714,0.1608474,0.081676
64,-0.111705326,-0.17936012,"('shy', 'confident')",0.18968038,0.2799759,-7.3717613,-7.1471725,-2.431262,-2.3488522,0.0824098
65,0.8720903,0.7905026,"('insecure', 'secure')",0.49756783,0.31431428,-0.8311184,-0.8170629,0.1795132,0.095918,-0.0835952
66,-1.3595214,-1.3881406,"('inactive', 'active')",-1.4647632,-1.4194773,0.8778889,0.90448976,-0.6487985,-0.634376,0.0144225
67,0.60422456,0.43639597,"('doubtful', 'determined')",0.4563978,0.3494204,-0.098255135,-0.16360873,0.3207891,0.2074025,-0.1133866
68,-0.6903585,-0.6560998,"('dependent', 'independent')",-0.057385158,-0.011846099,-0.6547245,-0.5147228,-0.4674894,-0.3942229,0.0732665
69,-0.9336449,-0.9074299,"('lazy', 'industrious')",0.13264754,0.33366627,-0.7435514,-0.8057662,-0.5148496,-0.4598433,0.0550063
70,0.47589236,0.57194346,"('lethargic', 'energetic')",0.12815711,-0.006253343,0.2355989,0.32771122,0.2798828,0.2978004,0.0179176
71,-1.0241197,-0.93096983,"('diffident', 'self-confident')",-0.12327465,-0.07047474,0.62749636,0.59831506,-0.1732994,-0.1343765,0.0389229
72,-0.2312189,-0.35483631,"('unambitious', 'ambitious')",-0.15416178,-0.18514654,-0.03781005,0.0033938289,-0.1410636,-0.178863,-0.0377994
73,0.7239525,0.650786,"('helpless', 'self-reliant')",0.71463794,0.77557284,-3.6236794,-3.4526398,-0.728363,-0.675427,0.052936
74,-0.119264215,-0.0922067,"('undedicated', 'dedicated')",0.50303566,0.3448696,-0.49368307,-0.45305657,-0.0366372,-0.0667979,-0.0301607
75,-0.15614867,-0.26325917,"('meek', 'impulsive')",-1.0665125,-0.9547042,-0.15018193,-0.12319231,-0.4576143,-0.4470519,0.0105624
76,1.1793547,1.3319192,"('anxious', 'daring')",-0.045173213,-0.01562697,-0.3699223,-0.3662569,0.2547531,0.3166784,0.0619253
77,-0.36112097,-0.254234,"('unmotivated', 'motivated')",-0.10104231,-0.13199265,-1.6252873,-1.4672935,-0.6958168,-0.6178401,0.0779767
78,-0.81003517,-0.5584576,"('nonresilient', 'resilient')",0.01523266,-0.05971436,-0.3779699,-0.35382697,-0.3909241,-0.3239996,0.0669245
79,-1.7810776,-1.7782427,"('wavering', 'unwavering')",-2.2298534,-2.2202377,0.049884908,0.21794032,-1.3203487,-1.26018,0.0601687
80,0.987977,0.9757724,"('dominated', 'dominating')",0.24934854,0.20161034,-1.4286262,-1.3791173,-0.0637669,-0.0672448,-0.0034779
81,1.1508452,0.9624655,"('submissive', 'aggressive')",1.0758312,0.87630785,-0.9057883,-0.8576334,0.4402961,0.3270467,-0.1132494
82,-0.2268278,-0.21067019,"('poor', 'rich')",0.9318811,0.7625255,6.9623275,7.0136547,2.5557936,2.5218366,-0.033957
83,0.29852486,0.18735367,"('powerless', 'powerful')",0.061786067,0.06783407,-1.0756428,-1.0760632,-0.238444,-0.2736251,-0.0351811
84,0.3248935,0.26954347,"('inferior', 'superior')",0.8943696,0.94847876,-0.027119562,0.0007390976,0.3973812,0.4062538,0.0088726
85,-1.7239649,-1.7733238,"('insignificant', 'prestigious')",-1.1261016,-1.1512263,0.64633405,0.46454197,-0.7345775,-0.8200027,-0.0854252
86,-1.0729918,-1.0061165,"('uninfluential', 'influential')",0.1154888,-0.09043527,-0.38239664,-0.2916646,-0.4466333,-0.4627388,-0.0161055
87,-0.35946012,-0.46468028,"('unsuccessful', 'successful')",1.1810211,1.1222585,0.45024025,0.49874437,0.4239337,0.3854409,-0.0384928
88,-0.30574745,-0.46598944,"('low', 'eminent')",-0.5184283,-0.7236742,-0.08362363,-0.07390128,-0.3025998,-0.4211883,-0.1185885
