,adient_male,adient_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.681506,-0.7142866,"('unsociable', 'sociable')",-0.19649918,-0.23940131,-0.4390026,-0.476844,-0.0378414
1,-2.5615227,-2.6531549,"('unfriendly', 'friendly')",2.1452813,1.9564546,-0.2081207,-0.3483501,-0.1402294
2,0.38319647,0.39447796,"('unlikable', 'likable')",0.5116378,0.5616306,0.4474171,0.4780543,0.0306372
3,-0.24420118,-0.12955436,"('repellent', 'pleasant')",-0.19437853,-0.19913279,-0.2192899,-0.1643436,0.0549463
4,-0.9262071,-0.9415821,"('disliked', 'liked')",-5.251054,-5.1240067,-3.0886304,-3.0327945,0.0558359
5,-1.5931487,-1.7215313,"('distant', 'outgoing')",0.06153973,-0.049433783,-0.7658045,-0.8854825,-0.119678
6,-2.0248072,-2.1453393,"('distant', 'open')",0.19190481,0.047587954,-0.9164512,-1.0488757,-0.1324245
7,0.51309943,0.5705325,"('insensitive', 'sensitive')",0.9070479,0.9357804,0.7100737,0.7531564,0.0430827
8,-1.6226506,-1.6262696,"('unaffectionate', 'affectionate')",0.9694874,0.7272898,-0.3265816,-0.4494899,-0.1229083
9,-1.556614,-1.5503138,"('unaffectionate', 'caring')",1.3919688,1.2226881,-0.0823226,-0.1638129,-0.0814903
10,0.2180544,0.24956638,"('unsympathetic', 'sympathetic')",-0.083117224,-0.06236858,0.0674686,0.0935989,0.0261303
11,-0.23721462,-0.15107363,"('unhelpful', 'helpful')",1.533393,1.5014778,0.6480892,0.6752021,0.0271129
12,-0.60623926,-0.548658,"('unsupportive', 'supportive')",-0.8766726,-0.81837445,-0.7414559,-0.6835163,0.0579396
13,0.034964018,0.04124874,"('impolite', 'polite')",-0.31980217,-0.26454383,-0.1424191,-0.1116475,0.0307716
14,1.2814168,1.3094877,"('antisocial', 'social')",0.5494112,0.66301495,0.915414,0.9862514,0.0708374
15,-0.040516492,-0.117289774,"('boring', 'funny')",-0.014832582,-0.02019341,-0.0276745,-0.0687416,-0.0410671
16,-1.4298699,-1.3276188,"('unpopular', 'popular')",-0.4006672,-0.38474005,-0.9152685,-0.8561795,0.059089
17,-0.093413346,-0.061031792,"('nasty', 'nice')",-0.9948706,-1.0740839,-0.5441419,-0.5675579,-0.023416
