,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,0.43819922,0.3812932,"('unsociable', 'sociable')",-0.18169302,-0.32445732,-0.5738251,-0.6756759,-0.105773,-0.20628,-0.100507
1,-0.23231761,-0.24210273,"('unfriendly', 'friendly')",-0.17321378,-0.30927348,1.894836,1.8407974,0.4964348,0.4298071,-0.0666277
2,-0.08781674,-0.030921463,"('unlikable', 'likable')",-0.027095802,0.021663835,0.4175878,0.5440131,0.1008917,0.1782518,0.0773601
3,0.2696546,0.40609097,"('repellent', 'pleasant')",0.09296952,0.19706935,0.23444818,0.29675913,0.1990241,0.2999732,0.1009491
4,-1.1791943,-1.2090065,"('disliked', 'liked')",-0.22850063,-0.27322483,-6.6592836,-6.7415757,-2.6889928,-2.7412691,-0.0522763
5,0.22205271,0.19910415,"('distant', 'outgoing')",-0.0081436,0.026804626,-0.15295887,-0.06379,0.0203167,0.0540396,0.0337229
6,-0.38065118,-0.36914974,"('distant', 'open')",-0.58190835,-0.5325772,0.6078525,0.693406,-0.1182357,-0.0694403,0.0487954
7,0.6144174,0.6926879,"('insensitive', 'sensitive')",-0.0019801222,0.09131451,0.71211207,0.74218607,0.4415164,0.5087295,0.0672131
8,0.23430315,0.24591559,"('unaffectionate', 'affectionate')",-0.36854643,-0.34869137,0.84297657,0.83338225,0.2362444,0.2435355,0.0072911
9,0.7773459,0.81852967,"('unaffectionate', 'caring')",-0.1059195,-0.10648966,1.0857359,1.1324487,0.5857208,0.6148295,0.0291087
10,1.3728732,1.4426881,"('unsympathetic', 'sympathetic')",-0.42864665,-0.42855707,-0.35984862,-0.4010748,0.1947926,0.2043521,0.0095595
11,-0.2710345,-0.18269038,"('unhelpful', 'helpful')",0.3187311,0.4159068,1.542219,1.6207,0.5299719,0.6179721,0.0880002
12,1.4422506,1.5461224,"('unsupportive', 'supportive')",0.25382435,0.3461438,-1.7994242,-1.8048817,-0.0344497,0.0291282,0.0635779
13,0.61083597,0.5601249,"('impolite', 'polite')",0.25822607,0.2730145,-0.49414897,-0.579046,0.124971,0.0846978,-0.0402732
14,0.85782284,0.7895421,"('antisocial', 'social')",1.2112222,1.1563504,-0.8610591,-0.9171149,0.402662,0.3429259,-0.0597361
15,0.47684216,0.45986262,"('boring', 'funny')",-0.20901582,-0.28174302,0.34072712,0.3265068,0.2028512,0.1682088,-0.0346424
16,-1.9904904,-2.0377903,"('unpopular', 'popular')",-0.8364233,-0.8314083,0.39318526,0.3912941,-0.8112429,-0.8259682,-0.0147253
17,-1.319309,-1.2814397,"('nasty', 'nice')",-0.8838341,-0.77737784,-0.5858507,-0.5223024,-0.9296646,-0.8603733,0.0692913
18,0.13502964,0.17580163,"('disagreeable', 'welcoming')",-0.439994,-0.39100116,-0.25346082,-0.22640234,-0.1861417,-0.1472006,0.0389411
19,-0.97812617,-0.8533396,"('inhospitable', 'hospitable')",-0.7328518,-0.63916814,-0.029472208,0.11670348,-0.5801501,-0.4586014,0.1215487
20,-0.0023251884,0.042052303,"('rough', 'thoughtful')",0.1308415,0.22049305,1.1186057,1.079233,0.4157073,0.4472595,0.0315522
21,0.31868234,0.3169412,"('immoral', 'moral')",0.4632398,0.41397974,-0.81776875,-0.8140302,-0.0119489,-0.0277031,-0.0157542
22,1.1906466,1.2216516,"('untrustworthy', 'trustworthy')",-0.87074035,-0.86316955,-0.88372636,-0.9189407,-0.18794,-0.1868196,0.0011204
23,1.0113115,1.1173459,"('insincere', 'sincere')",-0.36555895,-0.33246362,5.51939,5.491968,2.0550475,2.0922836,0.0372361
24,1.249385,1.2673688,"('dishonest', 'honest')",-0.15854934,-0.17620338,0.78872246,0.7636934,0.6265194,0.6182863,-0.0082331
25,-0.29734892,-0.34183747,"('egoistic', 'altruistic')",0.43384728,0.41571376,1.5335448,1.4995645,0.556681,0.5244803,-0.0322007
26,0.864583,0.69228804,"('hardhearted', 'benevolent')",1.5249454,1.466257,1.5135163,1.4223872,1.3010149,1.193644,-0.1073709
27,0.29766387,0.24181148,"('hardhearted', 'softhearted')",0.18354769,0.1740241,1.7129139,1.6285467,0.7313751,0.6814608,-0.0499143
28,0.7755243,0.72463894,"('disloyal', 'loyal')",0.20687936,0.15689659,0.9725418,0.8823177,0.6516485,0.5879511,-0.0636974
29,-0.24655212,-0.304117,"('unfair', 'fair')",-1.1662886,-1.1872911,-0.12628695,-0.19629547,-0.5130426,-0.5625679,-0.0495253
30,1.8171687,1.8863728,"('intolerant', 'tolerant')",1.4368094,1.4307413,0.90550065,0.8701034,1.386493,1.3957392,0.0092462
31,-1.2248373,-1.1438838,"('evil', 'good')",-1.3916852,-1.3058169,-0.81536347,-0.81374276,-1.143962,-1.0878145,0.0561475
32,0.08424678,0.0064777676,"('unkind', 'kind')",0.11170077,0.024911812,0.8271467,0.7221058,0.3410314,0.2511651,-0.0898663
33,0.50330603,0.41235614,"('wrong', 'right')",0.7576926,0.7003755,-0.19308563,-0.23673964,0.355971,0.2919974,-0.0639736
34,-0.10475725,0.064971514,"('mean', 'honorable')",0.025401942,0.17196637,5.991696,6.134365,1.9707802,2.1237677,0.1529875
35,-1.3447089,-1.4813435,"('corrupt', 'incorrupt')",-0.81643724,-0.8849118,-0.040277556,-0.111476526,-0.7338079,-0.8259106,-0.0921027
36,-2.0784428,-2.0386355,"('hostile', 'amicable')",-1.109299,-1.1092854,0.40509748,0.3182274,-0.9275481,-0.9432311,-0.015683
37,-0.1836594,-0.11827617,"('fake', 'genuine')",0.3923722,0.45083776,0.6479293,0.68400145,0.2855474,0.3388544,0.053307
38,0.002628941,0.07999605,"('untruthful', 'truthful')",-0.6461119,-0.5934021,-0.2167531,-0.15149748,-0.2867453,-0.2216345,0.0651108
39,1.048039,1.0469794,"('exploitative', 'cooperative')",-0.35204217,-0.2723558,-0.021661153,0.0031727348,0.2247785,0.2592655,0.034487
40,1.1917235,1.1269661,"('stingy', 'generous')",0.23147498,0.18229464,-1.3752829,-1.4717005,0.0159719,-0.0541466,-0.0701185
41,0.68915015,0.70394063,"('unforgiving', 'forgiving')",-0.8333894,-0.81939083,0.20656924,0.11212954,0.0207767,-0.0011069,-0.0218836
42,0.357669,0.43377185,"('unreliable', 'reliable')",-0.050312515,0.16242772,-2.6973348,-2.6418095,-0.7966595,-0.68187,0.1147895
43,1.4038427,1.4780864,"('irresponsible', 'responsible')",0.15600128,0.29374775,0.44206837,0.5254759,0.6673041,0.76577,0.0984659
