,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.74814415,-0.8917085,"('unsociable', 'sociable')",-0.08898313,-0.26684478,0.70491153,0.51987004,-0.4483661,-0.62939495,-0.1451455,-0.3170195,-0.171874
1,-1.7455026,-1.8320148,"('unfriendly', 'friendly')",1.8774184,1.7474481,-0.0036020707,-0.09297658,1.9148343,1.8693802,0.510787,0.4229592,-0.0878278
2,0.32405704,0.33531082,"('unlikable', 'likable')",2.4988074,2.652871,1.7907219,1.8341103,0.8594608,1.0459377,1.3682618,1.4670573,0.0987955
3,-0.89849925,-0.8064178,"('repellent', 'pleasant')",-1.0216768,-0.9560775,1.0060035,1.013939,0.061965026,0.0804211,-0.2130519,-0.1670338,0.0460181
4,0.10029302,0.026690202,"('disliked', 'liked')",0.43890062,0.41290995,-0.117036015,-0.16637707,-6.045573,-6.076867,-1.4058539,-1.450911,-0.0450571
5,-0.09912055,-0.02997735,"('distant', 'outgoing')",1.2699527,1.2943953,-0.99827653,-0.9055856,0.077448055,0.19564356,0.0625009,0.138619,0.0761181
6,-0.8105576,-0.70505714,"('distant', 'open')",0.56877255,0.6334086,-1.4588755,-1.3699698,0.5355221,0.62607044,-0.2912846,-0.203887,0.0873976
7,0.11502796,0.08478304,"('insensitive', 'sensitive')",-0.059994496,-0.045219094,0.3983849,0.32326034,0.58720845,0.51921576,0.2601567,0.22051,-0.0396467
8,-0.070979245,-0.09955249,"('unaffectionate', 'affectionate')",0.9621052,0.9246672,-0.004796408,0.027511803,0.6057218,0.6886184,0.3730128,0.3853112,0.0122984
9,-0.28123808,-0.33312875,"('unaffectionate', 'caring')",1.716444,1.6458164,0.40262866,0.38155288,1.2605695,1.3335085,0.774601,0.7569373,-0.0176637
10,-0.9522837,-1.0240111,"('unsympathetic', 'sympathetic')",-1.4170837,-1.3804946,-0.076323494,-0.1290257,-0.3430918,-0.44716063,-0.6971956,-0.745173,-0.0479774
11,-0.5229565,-0.5896324,"('unhelpful', 'helpful')",-0.38567525,-0.39084196,-0.0179163,-0.05899726,1.9475131,1.9870625,0.2552413,0.2368977,-0.0183436
12,0.12676942,0.20807405,"('unsupportive', 'supportive')",1.2367326,1.3538778,1.191684,1.3137907,-1.7789134,-1.7231472,0.1940682,0.2881488,0.0940806
13,0.10834045,-0.01531424,"('impolite', 'polite')",-0.29240125,-0.29392052,0.47443968,0.3502215,-0.16512437,-0.24031499,0.0313136,-0.0498321,-0.0811457
14,-0.6880665,-0.70364165,"('antisocial', 'social')",1.3235962,1.3320321,1.6364144,1.5670078,-0.7997922,-0.8458178,0.368038,0.3373951,-0.0306429
15,-0.6641707,-0.8244497,"('boring', 'funny')",0.2819586,0.23915589,-0.97104836,-1.1023039,0.51450205,0.47681898,-0.2096896,-0.3026947,-0.0930051
16,-0.35721007,-0.35279825,"('unpopular', 'popular')",-0.015317876,0.047339275,-0.10752794,-0.022542931,0.7397356,0.7385809,0.0649199,0.1026447,0.0377248
17,-0.28307182,-0.2354539,"('nasty', 'nice')",-0.31680003,-0.21852581,-0.9529714,-0.90900135,-0.4100898,-0.3727137,-0.4907333,-0.4339237,0.0568096
18,-0.1686337,-0.2082218,"('disagreeable', 'welcoming')",-0.17518619,-0.07373584,-0.26315284,-0.20667973,-0.27657527,-0.26477423,-0.220887,-0.1883529,0.0325341
19,-0.16996023,-0.10594325,"('inhospitable', 'hospitable')",-0.22442028,-0.2829618,-1.3094665,-1.3033752,-0.066555746,0.028594261,-0.4426007,-0.4159215,0.0266792
20,-0.7374837,-0.73270005,"('rough', 'thoughtful')",-0.024845675,0.01523852,0.8062592,0.8579376,0.9594958,0.93803126,0.2508564,0.2696268,0.0187704
21,-0.29666498,-0.3446719,"('immoral', 'moral')",0.18735673,0.1631486,0.669245,0.5820039,-0.84125143,-0.9035552,-0.0703287,-0.1257687,-0.05544
22,-0.37108463,-0.4629916,"('untrustworthy', 'trustworthy')",-0.6980794,-0.71931183,0.72192246,0.6331613,-1.0884742,-1.1112698,-0.3589289,-0.415103,-0.0561741
23,-0.4376325,-0.5372963,"('insincere', 'sincere')",0.021141116,-0.0061229654,0.2833484,0.20816654,5.7503953,5.637902,1.4043131,1.3256623,-0.0786508
24,-0.53956,-0.62862575,"('dishonest', 'honest')",-0.008885305,0.011185005,-0.79800355,-0.7975952,0.78015816,0.76830864,-0.1415727,-0.1616818,-0.0201091
25,-0.13956435,-0.1854868,"('egoistic', 'altruistic')",0.60346854,0.6261041,0.09032048,0.04114843,1.5023723,1.4448549,0.5141492,0.4816552,-0.032494
26,-0.75952363,-0.84768844,"('hardhearted', 'benevolent')",2.013194,2.0286036,0.75101584,0.75488794,1.6509175,1.5731966,0.913901,0.87725,-0.036651
27,-0.6526681,-0.54440683,"('hardhearted', 'softhearted')",-0.5908988,-0.50155944,-0.43468225,-0.4077353,1.2738589,1.2328358,-0.1010976,-0.0552164,0.0458812
28,-0.9933773,-1.1422397,"('disloyal', 'loyal')",0.41428754,0.2100591,0.19186804,-0.02639611,1.1386759,0.9522433,0.1878636,-0.0015833,-0.1894469
29,-0.9221366,-0.9539518,"('unfair', 'fair')",-0.16780777,-0.16255242,-0.5008621,-0.5424505,-0.6829309,-0.81973493,-0.5684344,-0.6196724,-0.051238
30,-0.31439322,-0.4230228,"('intolerant', 'tolerant')",0.1376756,0.18573165,0.23142314,0.093877584,1.1004366,1.0554322,0.2887855,0.2280047,-0.0607808
31,-0.91400474,-0.8445164,"('evil', 'good')",-0.029474143,0.049114533,-1.3590928,-1.2509849,-0.89516467,-0.9162173,-0.7994341,-0.740651,0.0587831
32,-0.57244545,-0.70519936,"('unkind', 'kind')",-0.053766564,-0.0499499,0.90416104,0.7905898,1.2051767,1.105764,0.3707814,0.2853011,-0.0854803
33,0.3056955,0.29621494,"('wrong', 'right')",1.8241076,1.8175597,0.0771101,0.088342726,-0.31131563,-0.33149126,0.4738994,0.4676566,-0.0062428
34,-0.25298673,-0.16978486,"('mean', 'honorable')",0.2960462,0.41735476,0.4938261,0.5925106,6.2629266,6.3176093,1.6999531,1.7894225,0.0894694
35,0.57586265,0.5195163,"('corrupt', 'incorrupt')",0.10547957,0.10384261,-1.2072401,-1.159559,0.08592122,-0.027466884,-0.1099942,-0.1409167,-0.0309225
36,-0.35039037,-0.37423092,"('hostile', 'amicable')",1.3607893,1.2147998,-1.0283009,-1.1061648,0.6006969,0.44351542,0.1456987,0.0444799,-0.1012188
