,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6117665,0.48993337,"('unsociable', 'sociable')",0.49033612,0.4362972,1.4533739,1.3000191,0.07247776,-0.081816114,0.0015561394,-0.21829043,0.5259021,0.3852286,-0.1406735
1,-0.14802025,-0.1496905,"('unfriendly', 'friendly')",-1.2493566,-1.4417892,-0.77472895,-0.86287373,-1.4016453,-1.5671824,1.2836264,0.99200696,-0.4580249,-0.6059058,-0.1478809
2,1.1363057,1.1769859,"('unlikable', 'likable')",1.0514318,1.1199588,1.316685,1.3517605,1.0355251,1.0987401,1.0028622,1.1621438,1.1085619,1.1819178,0.0733559
3,-0.02047366,0.08043323,"('repellent', 'pleasant')",-0.16591412,-0.10140799,-0.45427486,-0.46054214,0.19836837,0.24061029,0.08990009,0.13481824,-0.0704788,-0.0212177,0.0492611
4,-1.240027,-1.2450198,"('disliked', 'liked')",-1.2991079,-1.3348956,-1.7777578,-1.7488023,-0.58580583,-0.5843535,-4.347442,-4.441906,-1.8500282,-1.8709953,-0.0209671
5,-1.2550611,-1.1636083,"('distant', 'outgoing')",-2.0674782,-2.0311317,-1.4985003,-1.3649408,-1.3025249,-1.2088579,-0.5416548,-0.50781596,-1.3330439,-1.255271,0.0777729
6,-1.3681855,-1.2477393,"('distant', 'open')",-2.1016846,-2.0774481,-1.9116899,-1.7544138,-1.6157777,-1.5274109,-0.091804706,-0.11411904,-1.4178284,-1.3442263,0.0736021
7,1.625069,1.6393949,"('insensitive', 'sensitive')",0.72449857,0.7852292,0.68733037,0.67415524,0.4831116,0.44528887,0.09882803,0.05608308,0.7237676,0.7200302,-0.0037374
8,0.011170197,-0.021515235,"('unaffectionate', 'affectionate')",-1.3515621,-1.4596542,-1.2656764,-1.313323,-2.3849638,-2.4423196,0.15325809,-0.004604431,-0.9675549,-1.0482833,-0.0807284
9,1.1655453,1.1053325,"('unaffectionate', 'caring')",-0.47460794,-0.5736068,-0.03825864,-0.10639606,-1.6937882,-1.7596025,0.82234234,0.6799324,-0.0437534,-0.1308681,-0.0871147
10,1.82444,1.8324021,"('unsympathetic', 'sympathetic')",1.0995572,1.1570464,0.40443248,0.31244087,-0.25933498,-0.33055303,-0.24831092,-0.38475636,0.5641567,0.517316,-0.0468407
11,1.621982,1.5818104,"('unhelpful', 'helpful')",1.3720734,1.4200248,2.943704,2.860167,0.7431289,0.76196647,2.249825,2.26618,1.7861427,1.7780298,-0.0081129
12,1.7804906,1.9126064,"('unsupportive', 'supportive')",0.9588446,1.0705615,0.85779595,0.92886287,-0.33060414,-0.20766973,-1.740522,-1.7461623,0.305201,0.3916397,0.0864387
13,1.1300974,1.0444384,"('impolite', 'polite')",1.2228385,1.2602142,1.7981881,1.748982,1.182505,1.1711961,-0.1422351,-0.13468747,1.0382788,1.0180286,-0.0202502
14,0.7916494,0.73163193,"('antisocial', 'social')",1.6417187,1.7758605,2.1887887,2.1516094,1.0284162,1.0285854,-0.5779974,-0.5723386,1.0145152,1.0230698,0.0085546
15,-0.36835054,-0.49645424,"('boring', 'funny')",-0.4701092,-0.4422968,-0.039090667,-0.027781475,0.32402903,0.29748568,0.7668731,0.7976728,0.0426703,0.0257252,-0.0169451
16,-0.96062833,-0.9835356,"('unpopular', 'popular')",-0.5236378,-0.592217,-0.57607305,-0.6449246,-0.8810539,-0.8429065,0.6624612,0.71958023,-0.4557863,-0.4688007,-0.0130144
17,1.0470359,1.1515441,"('nasty', 'nice')",-0.74822783,-0.6182697,-0.06822093,0.03334882,-0.68529516,-0.5874689,-0.5266712,-0.4704283,-0.1962758,-0.0982548,0.098021
