,fox_male,fox_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.0338149,0.7450651,"('unsociable', 'sociable')",-0.30107445,-0.55733806,0.3663702,0.0938635,-0.2725067
1,-0.5048971,-0.4731008,"('unfriendly', 'friendly')",0.93057585,0.8368909,0.2128394,0.181895,-0.0309444
2,0.48124304,0.5509479,"('unlikable', 'likable')",0.63180995,0.6383175,0.5565265,0.5946327,0.0381062
3,0.9019099,1.0890429,"('repellent', 'pleasant')",0.48035973,0.5346154,0.6911348,0.8118291,0.1206943
4,-2.3208327,-2.2685456,"('disliked', 'liked')",-6.225432,-6.4574137,-4.2731323,-4.3629799,-0.0898476
5,-1.7122848,-1.5669533,"('distant', 'outgoing')",-0.48190182,-0.34449163,-1.0970933,-0.9557225,0.1413708
6,-2.1098819,-1.9540484,"('distant', 'open')",-0.8355504,-0.6876832,-1.4727161,-1.3208659,0.1518502
7,1.0582064,1.0230358,"('insensitive', 'sensitive')",-0.010197692,-0.023056455,0.5240044,0.4999897,-0.0240147
8,-0.49377298,-0.5052237,"('unaffectionate', 'affectionate')",0.21573915,0.18402669,-0.1390169,-0.1605985,-0.0215816
9,0.77289176,0.78595823,"('unaffectionate', 'caring')",0.7181193,0.7582841,0.7455056,0.7721212,0.0266156
10,1.8928238,1.7107432,"('unsympathetic', 'sympathetic')",-0.5370303,-0.6812304,0.6778967,0.5147564,-0.1631403
11,0.81852764,0.85027367,"('unhelpful', 'helpful')",2.00896,1.988234,1.4137439,1.4192538,0.0055099
12,0.5464329,0.61425257,"('unsupportive', 'supportive')",-2.020103,-2.0178251,-0.736835,-0.7017863,0.0350487
13,0.44577807,0.26093003,"('impolite', 'polite')",-0.746062,-0.74608755,-0.150142,-0.2425788,-0.0924368
14,2.281824,2.0930076,"('antisocial', 'social')",0.04319226,-0.13840473,1.1625081,0.9773014,-0.1852067
15,0.6521287,0.52732414,"('boring', 'funny')",0.0862017,0.052574374,0.3691652,0.2899493,-0.0792159
16,-1.646769,-1.5777261,"('unpopular', 'popular')",0.42300442,0.45121586,-0.6118823,-0.5632551,0.0486272
17,-0.94038355,-0.8157172,"('nasty', 'nice')",-0.46201962,-0.33654568,-0.7012016,-0.5761315,0.1250701
18,-0.60296434,-0.67740136,"('disagreeable', 'welcoming')",-0.63546544,-0.75303316,-0.6192149,-0.7152172,-0.0960023
19,-1.509767,-1.4306638,"('inhospitable', 'hospitable')",-0.71359956,-0.65253764,-1.1116834,-1.0416007,0.0700827
20,0.15530564,0.14145672,"('rough', 'thoughtful')",0.86788136,0.7917383,0.5115935,0.4665975,-0.044996
21,2.2250912,2.1793313,"('immoral', 'moral')",-0.3294573,-0.40796283,0.947817,0.8856843,-0.0621327
22,0.94951814,0.9076312,"('untrustworthy', 'trustworthy')",-1.0571939,-1.1492054,-0.0538379,-0.1207871,-0.0669492
23,1.6681224,1.6658217,"('insincere', 'sincere')",5.4367285,5.5548234,3.5524254,3.6103225,0.0578971
24,1.2422547,1.1486259,"('dishonest', 'honest')",0.59416807,0.57694733,0.9182114,0.8627866,-0.0554248
25,-0.38680622,-0.29922265,"('egoistic', 'altruistic')",0.73666465,0.6811087,0.1749292,0.190943,0.0160138
26,0.19149925,-0.026079528,"('hardhearted', 'benevolent')",1.3811533,1.164299,0.7863263,0.5691097,-0.2172166
27,-0.13531458,-0.09848531,"('hardhearted', 'softhearted')",0.5214894,0.53077006,0.1930874,0.2161424,0.023055
28,0.9401666,0.8493399,"('disloyal', 'loyal')",1.0643079,0.9489309,1.0022373,0.8991354,-0.1031019
29,-0.10521637,-0.032541163,"('unfair', 'fair')",-0.46402532,-0.5636152,-0.2846209,-0.2980782,-0.0134573
30,1.6234158,1.492003,"('intolerant', 'tolerant')",1.1075976,0.9869686,1.3655066,1.2394857,-0.1260209
31,-2.6569686,-2.4677727,"('evil', 'good')",-1.2076461,-1.1784478,-1.9323074,-1.8231103,0.1091971
32,0.78823483,0.55907774,"('unkind', 'kind')",0.4729368,0.2795832,0.6305858,0.4193305,-0.2112553
33,-0.7353545,-0.6890418,"('wrong', 'right')",-0.59671223,-0.4923732,-0.6660334,-0.5907075,0.0753259
34,0.53317726,0.7160448,"('mean', 'honorable')",5.419,5.7139726,2.9760888,3.2150087,0.2389199
35,-2.874322,-2.8364434,"('corrupt', 'incorrupt')",-0.5675694,-0.52616334,-1.7209456,-1.6813034,0.0396422
36,-2.6103873,-2.4459321,"('hostile', 'amicable')",-0.48777273,-0.49457422,-1.54908,-1.4702532,0.0788268
37,-0.335828,-0.31593716,"('fake', 'genuine')",-0.13657665,-0.09160276,-0.2362023,-0.20377,0.0324323
38,-0.084504634,0.0108750295,"('untruthful', 'truthful')",0.2355082,0.41847077,0.0755018,0.2146729,0.1391711
39,1.5964189,1.5436811,"('exploitative', 'cooperative')",-0.009360041,0.018226577,0.7935294,0.7809539,-0.0125755
40,-0.9996954,-0.913117,"('stingy', 'generous')",-2.0041842,-2.1057706,-1.5019398,-1.5094438,-0.007504
41,0.011546578,0.019901032,"('unforgiving', 'forgiving')",0.023577116,-0.13186333,0.0175618,-0.0559811,-0.0735429
42,0.67837167,0.61967564,"('unreliable', 'reliable')",-2.9085987,-3.0869286,-1.1151135,-1.2336265,-0.118513
43,1.4921417,1.3989611,"('irresponsible', 'responsible')",0.5578811,0.46696618,1.0250114,0.9329636,-0.0920478
44,-1.0107228,-0.99107665,"('prejudiced', 'unprejudiced')",-1.3267998,-1.3611187,-1.1687613,-1.1760976,-0.0073363
45,0.32891423,0.33212075,"('incompetent', 'competent')",-0.07882196,-0.2367285,0.1250461,0.0476961,-0.07735
46,1.2401075,1.2186263,"('uncompetitive', 'competitive')",-0.559043,-0.6388225,0.3405323,0.2899019,-0.0506304
47,0.34237534,0.3683589,"('stupid', 'smart')",4.8374543,5.1163645,2.5899148,2.7423618,0.152447
48,1.4027715,1.3408378,"('unintelligent', 'intelligent')",0.93622565,0.8405438,1.1694986,1.0906909,-0.0788077
49,0.4324619,0.52818143,"('unable', 'able')",-0.12584387,0.0039300323,0.153309,0.2660557,0.1127467
50,-0.91287524,-0.9436747,"('clumsy', 'skillful')",-0.011174887,-0.06627619,-0.462025,-0.5049754,-0.0429504
51,0.41506147,0.25410044,"('uneducated', 'educated')",0.48606753,0.3587525,0.4505645,0.3064265,-0.144138
52,-1.7618331,-1.7048843,"('irrational', 'rational')",-0.27567792,-0.23246807,-1.0187554,-0.9686762,0.0500792
53,-0.7204769,-0.6654624,"('uncreative', 'creative')",0.18512061,0.10629385,-0.2676781,-0.2795843,-0.0119062
54,0.29746774,0.3589716,"('incapable', 'capable')",0.65407306,0.76649636,0.4757704,0.562734,0.0869636
55,2.265625,2.0656261,"('incompetent', 'clever')",0.30875933,0.12649266,1.2871921,1.0960594,-0.1911327
56,2.5032625,2.3771791,"('impractical', 'practical')",0.19114316,0.07186577,1.3472028,1.2245225,-0.1226803
57,0.61165893,0.54664516,"('unimaginative', 'imaginative')",-3.0141811,-3.2544997,-1.201261,-1.3539273,-0.1526663
58,-0.09181124,-0.115923315,"('undiscriminating', 'discriminating')",0.5420213,0.4088909,0.225105,0.1464838,-0.0786212
59,-0.82085097,-0.7751025,"('foolish', 'wise')",0.03870718,0.23030971,-0.3910719,-0.2723964,0.1186755
60,2.9430788,2.8226995,"('inefficient', 'efficient')",0.2790665,0.2864811,1.6110727,1.5545903,-0.0564824
61,0.53623915,0.3862131,"('illogical', 'logical')",0.26696545,0.10998665,0.4016023,0.2480999,-0.1535024
62,2.3479092,2.5187,"('incompetent', 'brilliant')",0.8380414,0.96169895,1.5929754,1.7401994,0.147224
63,0.02245519,0.028500974,"('unperceptive', 'insightful')",0.62841874,0.6122972,0.325437,0.3203991,-0.0050379
64,-0.4324551,-0.5918629,"('shy', 'confident')",-5.598978,-5.7589526,-3.0157166,-3.1754079,-0.1596913
65,1.7123789,1.4950039,"('insecure', 'secure')",-0.22888938,-0.3117591,0.7417448,0.5916224,-0.1501224
66,-1.0946777,-1.1848426,"('inactive', 'active')",0.2239731,0.30286965,-0.4353523,-0.4409865,-0.0056342
67,-0.38419992,-0.56595296,"('doubtful', 'determined')",-0.2326838,-0.30414626,-0.3084418,-0.4350496,-0.1266078
