,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,2.2795734,1.7943823,"('unsociable', 'sociable')",0.6905688,0.7223672,1.2578784,1.2526039,-0.2390841,-0.38235885,0.9972342,0.8467487,-0.1504855
1,-1.1481353,-1.31341,"('unfriendly', 'friendly')",0.018244538,-0.21277656,0.10610525,0.029101893,2.0579937,1.9068301,0.258552,0.1024363,-0.1561157
2,0.643539,0.6867084,"('unlikable', 'likable')",1.0466826,1.1548411,0.4621845,0.526068,0.4317533,0.5654459,0.6460398,0.7332658,0.087226
3,0.98840845,0.7635614,"('repellent', 'pleasant')",-0.6910153,-0.44888684,0.22740117,0.4163133,0.11821254,0.2823769,0.1607517,0.2533412,0.0925895
4,-1.0795461,-0.71901,"('disliked', 'liked')",-0.04734929,-0.09899384,-0.16154732,-0.13320355,-6.260149,-6.25383,-1.8871479,-1.8012593,0.0858886
5,-2.7086267,-2.2825506,"('distant', 'outgoing')",-0.414635,-0.55678624,-0.46968406,-0.55014515,0.17271619,0.15727058,-0.8550574,-0.8080528,0.0470046
6,-3.0133116,-2.675772,"('distant', 'open')",-0.8252759,-0.97436106,-0.6846723,-0.7505049,0.6798011,0.63825524,-0.9608647,-0.9405957,0.020269
7,1.6015146,1.2201178,"('insensitive', 'sensitive')",0.6824666,0.7963687,0.8267531,1.0224302,0.8154116,0.7625263,0.9815365,0.9503608,-0.0311757
8,-0.3533956,-0.2675552,"('unaffectionate', 'affectionate')",0.07828474,-0.16803415,-0.37961143,-0.44564524,0.78457487,0.64016575,0.0324631,-0.0602672,-0.0927303
9,0.6936763,0.61807585,"('unaffectionate', 'caring')",0.8743191,0.6449926,0.46059617,0.39327368,1.4155039,1.3591688,0.8610238,0.7538778,-0.107146
10,2.7618988,2.115914,"('unsympathetic', 'sympathetic')",0.33885813,0.50806403,0.65470064,0.8035099,-0.051089063,-0.09269932,0.9260921,0.8336972,-0.0923949
11,1.3070484,0.99743223,"('unhelpful', 'helpful')",0.88961005,1.0868789,0.4297549,0.5888033,2.063315,2.135413,1.1724322,1.2021317,0.0296995
12,2.3815186,2.268209,"('unsupportive', 'supportive')",1.1163309,1.2137064,0.6993995,0.88906527,-1.6986083,-1.6864569,0.6246601,0.671131,0.0464709
13,1.858184,1.4405584,"('impolite', 'polite')",1.4595377,1.5235245,1.3986793,1.4010235,0.08052796,0.007934451,1.1992322,1.0932603,-0.1059719
14,2.7489717,2.4241605,"('antisocial', 'social')",1.0626788,1.2052495,0.8899294,0.9333067,-0.5491516,-0.54187775,1.0381072,1.0052097,-0.0328975
15,-0.17639443,-0.085685045,"('boring', 'funny')",0.52349985,0.45105922,0.15285069,0.05932276,0.48750255,0.44924015,0.2468647,0.2184843,-0.0283804
16,-1.6451696,-1.3738179,"('unpopular', 'popular')",-0.9353035,-0.90546596,-0.60320866,-0.4757643,0.8003384,0.9250912,-0.5958359,-0.4574893,0.1383466
17,-0.61824256,-0.38933146,"('nasty', 'nice')",-0.11311489,0.022938855,-0.4541971,-0.41442075,-0.41586462,-0.30940986,-0.4003548,-0.2725558,0.127799
18,-0.32731628,-0.3311964,"('disagreeable', 'welcoming')",-0.33653417,-0.39312094,-0.59087163,-0.58203393,-0.6078929,-0.6529716,-0.4656537,-0.4898307,-0.024177
19,-0.64340913,-0.40416983,"('inhospitable', 'hospitable')",-0.02965169,-0.02295139,-0.81360435,-0.86796695,0.13361676,0.14049578,-0.3382621,-0.2886481,0.049614
20,0.17170794,0.061283387,"('rough', 'thoughtful')",0.18820053,0.30649072,-0.25019175,-0.07775007,0.728881,0.7323365,0.2096494,0.2555901,0.0459407
21,3.2669806,2.8354063,"('immoral', 'moral')",0.08886202,0.25435188,0.6825086,0.77734816,-0.5988593,-0.57425857,0.8598729,0.823212,-0.0366609
22,1.4445657,1.0540102,"('untrustworthy', 'trustworthy')",0.26538825,0.39682433,0.20220242,0.2679039,-1.1586715,-1.1617073,0.1883712,0.1392578,-0.0491134
23,2.1915455,1.7667872,"('insincere', 'sincere')",1.1045992,1.1886188,0.83647895,0.99269044,6.293493,6.2797546,2.6065292,2.5569627,-0.0495665
