,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
0,2.9027538,2.6917086,"('unsociable', 'sociable')",0.61777407,0.52485967,-0.4224593,-0.3612296,1.0326895,0.9517795,-0.08091
1,-1.8580502,-1.7737169,"('unfriendly', 'friendly')",-1.1179585,-1.0577008,1.545348,1.4452454,-0.4768869,-0.4620574,0.0148295
2,0.041849338,-0.0013178736,"('unlikable', 'likable')",1.029165,1.0466343,0.9106043,0.88792443,0.6605395,0.6444136,-0.0161259
3,1.8877792,1.8440692,"('repellent', 'pleasant')",0.032519996,0.13589905,-0.62557065,-0.47157243,0.4315762,0.5027986,0.0712224
4,-2.3900123,-2.3434472,"('disliked', 'liked')",-0.18596831,-0.14092728,-3.0785131,-3.1262438,-1.8848313,-1.8702062,0.0146251
5,-3.46235,-3.3294818,"('distant', 'outgoing')",-0.7633219,-0.6749895,1.1122608,1.0446255,-1.0378036,-0.9866153,0.0511883
6,-3.5900044,-3.4791565,"('distant', 'open')",-0.73643136,-0.62049013,1.0895383,0.9771691,-1.0789659,-1.0408258,0.0381401
7,4.766741,4.611359,"('insensitive', 'sensitive')",1.8950706,1.9065942,-0.07608489,0.033193506,2.1952421,2.1837157,-0.0115264
8,-1.9575156,-1.9984725,"('unaffectionate', 'affectionate')",-0.39329323,-0.41003796,0.75757945,0.5682072,-0.5310765,-0.6134344,-0.0823579
9,0.21993084,0.2764613,"('unaffectionate', 'caring')",0.012556888,0.07281815,1.4473232,1.3703802,0.559937,0.5732199,0.0132829
10,5.172086,4.9344516,"('unsympathetic', 'sympathetic')",1.6977155,1.61532,-1.5126159,-1.4290057,1.7857285,1.7069219,-0.0788066
11,3.3155093,3.1905804,"('unhelpful', 'helpful')",1.5672953,1.612157,0.7135583,0.7993587,1.8654544,1.8673654,0.001911
12,2.666042,2.545419,"('unsupportive', 'supportive')",1.7895544,1.9308032,-0.97539884,-0.9059399,1.1600659,1.1900941,0.0300282
13,3.16918,2.984674,"('impolite', 'polite')",1.2049552,1.0692757,-0.60089964,-0.57795334,1.2577451,1.1586655,-0.0990796
14,3.6036701,3.4125118,"('antisocial', 'social')",1.5054004,1.409259,-1.0643761,-0.95910937,1.3482316,1.2875538,-0.0606778
15,-0.20069332,-0.28214008,"('boring', 'funny')",0.2183092,0.14013156,1.2077076,1.0883648,0.4084412,0.3154521,-0.0929891
16,-2.7062,-2.5902357,"('unpopular', 'popular')",-1.7029043,-1.5986289,0.40184608,0.4639014,-1.3357528,-1.2416544,0.0940984
17,-0.9371612,-0.95570344,"('nasty', 'nice')",-0.24632852,-0.21794017,0.22817168,0.28785476,-0.3184393,-0.2952629,0.0231764
18,-0.22312245,-0.15783317,"('disagreeable', 'welcoming')",0.1280459,0.29263696,-0.49843258,-0.47230053,-0.1978364,-0.1124989,0.0853375
19,-1.1004525,-1.0138531,"('inhospitable', 'hospitable')",-0.02681851,0.064257815,-0.22261232,-0.198689,-0.4499611,-0.3827614,0.0671997
20,0.90514094,0.99975616,"('rough', 'thoughtful')",0.27411455,0.36063233,-0.36432806,-0.2527211,0.2716425,0.3692225,0.09758
21,4.65869,4.5624237,"('immoral', 'moral')",1.7538784,1.6870981,-1.0985589,-0.935753,1.7713364,1.7712563,-8.01e-05
22,1.747876,1.6336972,"('untrustworthy', 'trustworthy')",0.45446655,0.500284,-1.0782303,-1.0850048,0.3747041,0.3496588,-0.0250453
23,3.599591,3.5885973,"('insincere', 'sincere')",1.9290729,2.0447245,3.504005,3.5892866,3.0108897,3.0742029,0.0633132
24,1.6294115,1.5250674,"('dishonest', 'honest')",1.4188592,1.4308033,-0.32670403,-0.32183412,0.9071889,0.8780122,-0.0291767
25,-2.101391,-1.9161587,"('egoistic', 'altruistic')",-0.8955495,-0.84952456,1.3411222,1.3498249,-0.5519395,-0.4719528,0.0799867
26,-1.6327318,-1.8165997,"('hardhearted', 'benevolent')",0.0016266722,-0.2050885,1.6132116,1.3132536,-0.0059645,-0.2361449,-0.2301804
27,1.0653185,1.0058384,"('hardhearted', 'softhearted')",0.29277483,0.4115163,0.2885017,0.23500225,0.548865,0.5507857,0.0019207
28,1.4965869,1.5112572,"('disloyal', 'loyal')",1.4247849,1.3734471,0.15867956,0.075258,1.0266838,0.986654,-0.0400298
29,-0.46426836,-0.5339901,"('unfair', 'fair')",-0.060212996,-0.028617524,-0.31663567,-0.28583434,-0.2803723,-0.282814,-0.0024417
30,2.464555,2.4588015,"('intolerant', 'tolerant')",1.2649031,1.284911,-0.7030195,-0.6497707,1.0088129,1.0313139,0.022501
31,-5.0992045,-4.9390526,"('evil', 'good')",-1.9763616,-1.9238532,0.23780891,0.20213732,-2.2792525,-2.220256,0.0589965
32,2.2378209,2.056165,"('unkind', 'kind')",1.4615093,1.3796399,0.89017403,0.80907077,1.5298347,1.4149585,-0.1148762
33,-0.3189129,-0.13427036,"('wrong', 'right')",0.40189543,0.42495006,1.0469551,0.9906817,0.3766459,0.4271204,0.0504745
34,0.18975063,0.24795613,"('mean', 'honorable')",0.24689955,0.41758755,3.0595253,3.2388768,1.1653918,1.3014735,0.1360817
35,-4.442852,-4.260939,"('corrupt', 'incorrupt')",-1.152016,-1.1498243,0.63655,0.5331463,-1.6527727,-1.6258723,0.0269004
36,-4.3870792,-4.2909546,"('hostile', 'amicable')",-2.0704706,-2.0331097,1.28959,1.1772434,-1.7226534,-1.715607,0.0070464
37,1.8365244,1.8520406,"('fake', 'genuine')",1.390714,1.3769337,-0.62817407,-0.59681505,0.8663548,0.8773864,0.0110316
38,0.6496359,0.72337973,"('untruthful', 'truthful')",0.83735234,0.8879258,0.6717629,0.6742162,0.7195837,0.7618406,0.0422569
39,2.0940511,1.9827749,"('exploitative', 'cooperative')",1.8154352,1.8278509,0.47097176,0.49525622,1.4601526,1.435294,-0.0248586
40,0.9469493,0.8989947,"('stingy', 'generous')",1.5292826,1.5273322,-0.49421385,-0.48407626,0.6606727,0.6474168,-0.0132559
41,1.7012959,1.4849025,"('unforgiving', 'forgiving')",1.3700788,1.3591222,0.27931517,0.20648865,1.1168966,1.0168378,-0.1000588
42,1.3014237,1.2496648,"('unreliable', 'reliable')",1.1678417,1.2083863,-1.3482034,-1.306077,0.3736873,0.3839914,0.0103041
