,genzyme_male,genzyme_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5456877,-1.7477715,"('unsociable', 'sociable')",-0.39102477,-0.53116184,-0.9683563,-1.1394666,-0.1711103
1,0.5916122,0.25058264,"('unfriendly', 'friendly')",1.7762208,1.631259,1.1839166,0.9409208,-0.2429958
2,0.2450765,0.17563327,"('unlikable', 'likable')",0.80469203,0.8129162,0.5248843,0.4942747,-0.0306096
3,-1.7425935,-1.7845011,"('repellent', 'pleasant')",0.93549526,0.8763061,-0.4035491,-0.4540975,-0.0505484
4,0.47176722,0.4607376,"('disliked', 'liked')",-7.3366265,-7.5748143,-3.4324296,-3.5570383,-0.1246087
5,1.3927954,1.2772831,"('distant', 'outgoing')",-0.24963315,-0.1451938,0.5715811,0.5660446,-0.0055365
6,1.397697,1.2563196,"('distant', 'open')",-0.04782612,0.05463626,0.6749354,0.6554779,-0.0194575
7,-1.4551502,-1.48153,"('insensitive', 'sensitive')",-0.11495922,-0.028517248,-0.7850547,-0.7550236,0.0300311
8,0.23779662,-0.009673224,"('unaffectionate', 'affectionate')",1.0992026,1.0968517,0.6684996,0.5435892,-0.1249104
9,-0.5409014,-0.770134,"('unaffectionate', 'caring')",1.4955953,1.6409733,0.477347,0.4354197,-0.0419273
10,-2.8288221,-2.8721273,"('unsympathetic', 'sympathetic')",-0.58837336,-0.4717387,-1.7085978,-1.6719329,0.0366649
11,-1.2730117,-1.302443,"('unhelpful', 'helpful')",1.6719816,1.8490407,0.1994849,0.2732989,0.073814
12,-0.82225466,-0.86625934,"('unsupportive', 'supportive')",-2.4660792,-2.4190402,-1.6441669,-1.6426498,0.0015171
13,-1.840004,-1.9166963,"('impolite', 'polite')",-0.9667233,-0.87751704,-1.4033637,-1.3971066,0.0062571
14,-1.6863831,-1.6453811,"('antisocial', 'social')",-0.55425394,-0.73653233,-1.1203185,-1.1909567,-0.0706382
15,0.56788725,0.5145899,"('boring', 'funny')",0.1391248,0.12933485,0.353506,0.3219624,-0.0315436
16,0.36067936,0.40151066,"('unpopular', 'popular')",0.66703606,0.5667059,0.5138577,0.4841083,-0.0297494
17,-0.06425538,-0.050306596,"('nasty', 'nice')",-0.30017534,-0.3340713,-0.1822154,-0.1921889,-0.0099735
18,0.35126728,0.2332097,"('disagreeable', 'welcoming')",-0.4406366,-0.5650681,-0.0446847,-0.1659292,-0.1212445
19,0.15651181,-0.01735127,"('inhospitable', 'hospitable')",-0.19153742,-0.06516082,-0.0175128,-0.041256,-0.0237432
20,-0.016656687,-0.03433627,"('rough', 'thoughtful')",0.9994163,0.96722704,0.4913798,0.4664454,-0.0249344
21,-1.0520153,-1.1613928,"('immoral', 'moral')",-0.8088995,-0.76390696,-0.9304574,-0.9626499,-0.0321925
22,-1.2146893,-1.2895088,"('untrustworthy', 'trustworthy')",-1.3201041,-1.2771363,-1.2673967,-1.2833226,-0.0159259
23,-1.7142801,-1.919619,"('insincere', 'sincere')",6.242893,6.3775954,2.2643065,2.2289882,-0.0353183
24,-1.4095131,-1.4263579,"('dishonest', 'honest')",0.6942487,0.81486976,-0.3576322,-0.3057441,0.0518881
25,0.9500002,0.8288039,"('egoistic', 'altruistic')",1.3460146,1.1524732,1.1480074,0.9906386,-0.1573688
26,0.42828333,0.1401187,"('hardhearted', 'benevolent')",1.5322157,1.2379748,0.9802495,0.6890467,-0.2912028
27,-0.31244648,-0.3070031,"('hardhearted', 'softhearted')",1.3652039,1.2915146,0.5263787,0.4922557,-0.034123
28,-0.881237,-1.0289526,"('disloyal', 'loyal')",1.5406575,1.4645009,0.3297103,0.2177742,-0.1119361
29,-0.4913459,-0.48956287,"('unfair', 'fair')",-0.44379598,-0.5695329,-0.467571,-0.5295479,-0.0619769
30,-1.049918,-1.1444746,"('intolerant', 'tolerant')",0.5155443,0.527533,-0.2671869,-0.3084708,-0.0412839
31,0.61067003,0.57733595,"('evil', 'good')",-0.60087764,-0.76615083,0.0048962,-0.0944074,-0.0993036
32,-0.17350428,-0.30151528,"('unkind', 'kind')",0.6838893,0.52423286,0.2551925,0.1113588,-0.1438337
33,0.93516874,0.8203487,"('wrong', 'right')",-0.5832332,-0.63684684,0.1759678,0.0917509,-0.0842169
34,-0.2558221,-0.26126945,"('mean', 'honorable')",6.0100436,6.3021245,2.8771107,3.0204275,0.1433168
35,1.332783,1.3180826,"('corrupt', 'incorrupt')",-0.29891753,-0.32804564,0.5169327,0.4950185,-0.0219142
36,1.0633013,0.79443544,"('hostile', 'amicable')",0.3354106,0.17634474,0.699356,0.4853901,-0.2139659
37,-0.42960128,-0.3916403,"('fake', 'genuine')",0.002108205,0.15828557,-0.2137465,-0.1166774,0.0970691
38,-1.0545561,-1.0564015,"('untruthful', 'truthful')",0.053364955,0.22888009,-0.5005956,-0.4137607,0.0868349
39,0.36037797,0.32260275,"('exploitative', 'cooperative')",0.22085345,0.18971041,0.2906157,0.2561566,-0.0344591
40,-0.17009827,-0.17542806,"('stingy', 'generous')",-2.1248007,-2.3279877,-1.1474495,-1.2517079,-0.1042584
41,-0.8025954,-0.91719806,"('unforgiving', 'forgiving')",0.03659066,-0.12820292,-0.3830024,-0.5227005,-0.1396981
42,-0.47057068,-0.31574202,"('unreliable', 'reliable')",-3.7880614,-3.7287397,-2.1293161,-2.0222409,0.1070752
43,-1.3942883,-1.4151789,"('irresponsible', 'responsible')",0.18925449,0.27872327,-0.6025169,-0.5682278,0.0342891
44,0.42460632,0.5964926,"('prejudiced', 'unprejudiced')",-1.4816706,-1.5176843,-0.5285321,-0.4605959,0.0679362
45,-1.831761,-1.879205,"('incompetent', 'competent')",-0.06740696,-0.107480414,-0.949584,-0.9933427,-0.0437587
46,-1.2012589,-1.2049267,"('uncompetitive', 'competitive')",-1.1093285,-1.0823175,-1.1552937,-1.1436222,0.0116715
47,-0.016529858,-0.00034482032,"('stupid', 'smart')",5.931803,6.247562,2.9576366,3.1236086,0.165972
48,-0.051591925,-0.13209829,"('unintelligent', 'intelligent')",0.6184402,0.684584,0.2834241,0.2762429,-0.0071812
49,0.55233014,0.6090932,"('unable', 'able')",0.0878242,0.27842236,0.3200772,0.4437578,0.1236806
50,0.5545742,0.55864936,"('clumsy', 'skillful')",0.19804655,0.21809894,0.3763104,0.3883741,0.0120637
51,-0.9161713,-1.0206164,"('uneducated', 'educated')",0.057817392,0.05867274,-0.429177,-0.4809718,-0.0517948
52,0.9309779,0.6524195,"('irrational', 'rational')",0.6728776,0.54234946,0.8019277,0.5973845,-0.2045432
53,-0.7380672,-0.95634305,"('uncreative', 'creative')",0.7284935,0.6111744,-0.0047868,-0.1725843,-0.1677975
54,0.6334512,0.5150349,"('incapable', 'capable')",1.1834806,1.3792034,0.9084659,0.9471192,0.0386533
55,-1.1999252,-1.2081108,"('incompetent', 'clever')",0.13240916,0.14163412,-0.533758,-0.5332384,0.0005196
56,-0.8331464,-0.8503938,"('impractical', 'practical')",-0.57741,-0.4741745,-0.7052782,-0.6622841,0.0429941
57,-1.4689448,-1.5906302,"('unimaginative', 'imaginative')",-3.4467137,-3.5472686,-2.4578292,-2.5689495,-0.1111203
58,-0.8463588,-0.94324744,"('undiscriminating', 'discriminating')",0.13441283,0.06735197,-0.355973,-0.4379478,-0.0819748
59,1.0260171,0.93814415,"('foolish', 'wise')",0.35623655,0.49124247,0.6911268,0.7146933,0.0235665
60,-0.95026124,-0.8844889,"('inefficient', 'efficient')",-0.30733895,-0.057987653,-0.6288001,-0.4712383,0.1575618
61,-0.32718015,-0.5853503,"('illogical', 'logical')",0.5477908,0.33603755,0.1103053,-0.1246564,-0.2349617
62,-0.9404564,-0.78157324,"('incompetent', 'brilliant')",0.27300963,0.6233643,-0.3337234,-0.0791045,0.2546189
63,-0.8267421,-0.9013718,"('unperceptive', 'insightful')",0.027432447,0.1963181,-0.3996548,-0.3525268,0.047128
64,-0.9040204,-0.8644918,"('shy', 'confident')",-7.1171017,-7.1156373,-4.010561,-3.9900646,0.0204964
65,-1.8635988,-1.8934548,"('insecure', 'secure')",-0.5583446,-0.4436321,-1.2109717,-1.1685435,0.0424282
66,-0.7200333,-0.7348897,"('inactive', 'active')",0.3335805,0.39404052,-0.1932264,-0.1704246,0.0228018
67,0.31161577,0.35093644,"('doubtful', 'determined')",-0.64774853,-0.7302103,-0.1680664,-0.1896369,-0.0215705
68,-0.26513353,-0.30673254,"('dependent', 'independent')",-0.7209671,-0.6148908,-0.4930503,-0.4608117,0.0322386
69,2.010719,2.1083841,"('lazy', 'industrious')",-0.7399848,-0.73749757,0.6353672,0.6854433,0.0500761
70,-1.3633081,-1.3661318,"('lethargic', 'energetic')",-0.33468428,-0.17344107,-0.8489962,-0.7697864,0.0792098
71,0.96596944,0.8908499,"('diffident', 'self-confident')",0.5263614,0.49172014,0.7461654,0.691285,-0.0548804
72,-1.4061669,-1.3505645,"('unambitious', 'ambitious')",-0.32995492,-0.16083172,-0.8680609,-0.7556981,0.1123628
73,0.9381188,0.9729723,"('helpless', 'self-reliant')",-3.5696242,-3.4902573,-1.3157527,-1.2586424,0.0571103
74,-0.48038027,-0.5928439,"('undedicated', 'dedicated')",-0.46301404,-0.6356006,-0.4716972,-0.6142223,-0.1425251
75,0.72639275,0.8265623,"('meek', 'impulsive')",-0.70540625,-0.55470407,0.0104932,0.1359291,0.1254359
76,-1.2865225,-1.0787038,"('anxious', 'daring')",-0.60374814,-0.47398785,-0.9451354,-0.7763458,0.1687896
77,-0.3505026,-0.4409854,"('unmotivated', 'motivated')",-1.1323773,-1.0148576,-0.7414399,-0.7279215,0.0135184
78,0.49306774,0.4781937,"('nonresilient', 'resilient')",0.11997517,0.1291034,0.3065214,0.3036486,-0.0028728
79,0.6101242,0.46112314,"('wavering', 'unwavering')",-0.20450959,-0.07569884,0.2028073,0.1927122,-0.0100951
80,-0.74023056,-0.5953177,"('dominated', 'dominating')",-1.3512212,-1.2230659,-1.0457258,-0.9091918,0.136534
81,-1.2146864,-1.0431261,"('submissive', 'aggressive')",-1.1748836,-0.9693592,-1.194785,-1.0062426,0.1885424
82,-0.20784466,-0.2966399,"('poor', 'rich')",7.23944,7.391352,3.5157976,3.5473561,0.0315585
83,0.5218877,0.4645599,"('powerless', 'powerful')",-0.8109609,-0.79864186,-0.1445366,-0.167041,-0.0225044
84,0.41938096,0.3808914,"('inferior', 'superior')",0.8059806,0.8338367,0.6126808,0.6073641,-0.0053167
85,1.7585759,1.5558105,"('insignificant', 'prestigious')",0.28457502,0.050007705,1.0215755,0.8029091,-0.2186664
86,-1.1729546,-1.4581031,"('uninfluential', 'influential')",-0.4453347,-0.51150423,-0.8091446,-0.9848037,-0.1756591
87,-0.1453567,-0.14709178,"('unsuccessful', 'successful')",0.5026867,0.6596485,0.178665,0.2562783,0.0776133
88,0.42201534,0.3337344,"('low', 'eminent')",-0.40711617,-0.39080858,0.0074496,-0.0285371,-0.0359867
